,HECTD1 (25831)
ACH-000279,-0.7870056522600001
ACH-000280,-0.9928197562819999
ACH-000281,-0.130583251054
ACH-000288,-0.787388900643
ACH-000291,-0.713645643645
ACH-000293,-0.614228448878
ACH-000294,-0.576597160901
ACH-000295,-0.513147504414
ACH-000296,-0.49476078438500004
ACH-000302,-0.76440863978
ACH-000304,-1.13559247962
ACH-000307,-0.462541461319
ACH-000308,-0.333329010601
ACH-000310,-0.427328810563
ACH-000311,-1.0304830974799999
ACH-000312,-0.400446975121
ACH-000315,-0.594934643678
ACH-000316,-0.968253137477
ACH-000317,-0.823098730505
ACH-000318,-0.753689259077
ACH-000319,-0.554024225052
ACH-000320,-0.9013157816089999
ACH-000322,-0.39105406460600006
ACH-000323,-0.863587547951
ACH-000324,-0.313299597535
ACH-000329,-0.797415796226
ACH-000330,-1.25021316855
ACH-000331,-0.215853759874
ACH-000332,-0.64219101298
ACH-000334,-0.5698023169259999
ACH-000335,-0.819557274855
ACH-000336,-0.83739802223
ACH-000337,-0.468203010116
ACH-000339,-0.480323029269
ACH-000341,-0.668984750812
ACH-000348,-0.640178652427
ACH-000350,-0.508472980411
ACH-000352,-0.559204755482
ACH-000356,-0.616435730583
ACH-000361,-0.193872830679
ACH-000362,-0.611219277547
ACH-000363,-0.590250393959
ACH-000364,-0.48459222189199996
ACH-000365,-0.827103798525
ACH-000366,-0.39481590120300003
ACH-000368,-0.51252151626
ACH-000374,-0.9577307847419999
ACH-000375,-0.956785962242
ACH-000376,-0.90245072906
ACH-000381,-0.546060239426
ACH-000383,-0.627263063625
ACH-000387,-0.62195852852
ACH-000389,-1.0057530926
ACH-000390,-0.7748788515009999
ACH-000393,-0.49107855788000004
ACH-000395,-0.9950962560369999
ACH-000397,-0.713772049092
ACH-000401,-0.621973767913
ACH-000402,-0.640121404223
ACH-000403,-0.49314968330799996
ACH-000404,-0.137787466981
ACH-000406,-0.648261867833
ACH-000407,-0.6965612063400001
ACH-000408,-0.692224400542
ACH-000410,-0.87153318669
ACH-000411,-0.261466279917
ACH-000414,-0.30344141208700004
ACH-000415,-0.81592425979
ACH-000416,-0.404987369995
ACH-000420,-0.430476662637
ACH-000421,-0.645110875267
ACH-000424,-0.391224494107
ACH-000425,-0.724726026203
ACH-000426,-1.06798152571
ACH-000427,-0.611567488157
ACH-000433,-0.46755372886200003
ACH-000436,-0.7589658345649999
ACH-000444,-0.501012165142
ACH-000445,-0.455480867113
ACH-000448,-0.899776633132
ACH-000450,-0.6754414364920001
ACH-000452,-0.565090354995
ACH-000454,-0.898183563056
ACH-000458,-0.8876331111589999
ACH-000459,-1.10006421426
ACH-000460,-0.899720338041
ACH-000461,-0.53363448038
ACH-000463,-0.42521463052599995
ACH-000464,-1.09141342951
ACH-000466,-0.820209267398
ACH-000467,-0.47506393673999997
ACH-000468,-0.422268685025
ACH-000469,-1.12656864976
ACH-000470,-0.6098845751049999
ACH-000471,-0.78908542088
ACH-000472,-0.903322648435
ACH-000473,-0.888125931833
ACH-000475,-0.554228196739
ACH-000476,-0.9108724747329999
ACH-000477,-0.73692631205
ACH-000480,-0.614967318455
ACH-000481,-0.879386977799
ACH-000483,-1.02037632153
ACH-000484,-0.568601973825
ACH-000485,-0.725872475413
ACH-000486,-0.404552654062
ACH-000487,-0.846864989963
ACH-000488,-0.951643076689
ACH-000490,-0.888922331188
ACH-000491,-1.0770985721200002
ACH-000495,-0.17751557680799998
ACH-000496,-0.764901739492
ACH-000499,-0.768401526136
ACH-000500,-0.16922926534899999
ACH-000502,-0.7315466235220001
ACH-000503,-0.570408023523
ACH-000505,-0.011309804632
ACH-000507,-0.715577883548
ACH-000510,-0.165954438836
ACH-000511,-0.750921775864
ACH-000512,-0.7395272333399999
ACH-000516,-0.642961443282
ACH-000517,-0.648953964284
ACH-000518,-0.943920083315
ACH-000520,-0.567950006865
ACH-000521,-0.6814181915019999
ACH-000522,-0.817353924112
ACH-000524,-1.02434346938
ACH-000527,-0.796276566073
ACH-000528,-0.959175503504
ACH-000537,-0.761182845756
ACH-000541,-1.0078937625
ACH-000542,-0.527305343008
ACH-000544,-0.614186424376
ACH-000545,-0.592740686545
ACH-000547,-0.677294997668
ACH-000548,-0.49754774648999994
ACH-000549,-0.563369709939
ACH-000550,-0.641629843474
ACH-000552,-0.6074165183160001
ACH-000556,-0.569342966504
ACH-000557,-0.6568615258439999
ACH-000570,-0.84817784073
ACH-000571,-0.367449989484
ACH-000573,-0.39127930083800005
ACH-000576,-1.05484146357
ACH-000580,-0.941262909808
ACH-000584,-0.49201848913
ACH-000585,-1.1511092840600001
ACH-000588,-0.526481305712
ACH-000589,-1.18849292255
ACH-000591,-0.912826177587
ACH-000593,-0.462666099043
ACH-000600,-0.895441932265
ACH-000601,-0.6711136198090001
ACH-000604,-0.732378365932
ACH-000605,-0.7419086358689999
ACH-000606,-0.863659919732
ACH-000608,-0.41683136063799997
ACH-000614,-0.327165383046
ACH-000616,-0.7340295424519999
ACH-000618,-0.199505627002
ACH-000619,-0.611462663265
ACH-000620,-0.406225864317
ACH-000621,-0.699201797774
ACH-000622,-0.41913399866800005
ACH-000623,-0.8103759021160001
ACH-000624,-0.470125441397
ACH-000627,-0.5346316709910001
ACH-000630,-1.36711406852
ACH-000632,-0.6937785859000001
ACH-000633,-0.902903135019
ACH-000637,-0.912629112708
ACH-000638,-0.9667818073309999
ACH-000646,-0.6916199433589999
ACH-000647,-0.0518173183316
ACH-000648,-1.61922173854
ACH-000649,-0.737562144285
ACH-000651,-0.47797646123099996
ACH-000652,-0.334315543438
ACH-000653,-0.6571848209910001
ACH-000657,-0.847199730317
ACH-000658,-0.5545158542809999
ACH-000661,-0.950933753371
ACH-000662,-0.6784057851690001
ACH-000663,-0.465380280503
ACH-000665,-0.298213930713
ACH-000671,-0.391526503535
ACH-000673,-0.363227248378
ACH-000676,-0.70139440652
ACH-000677,-0.217383300426
ACH-000681,-0.541107673569
ACH-000682,-0.493148777953
ACH-000683,-0.609235358911
ACH-000684,-0.454806010287
ACH-000688,-1.01799045792
ACH-000693,-0.870915646496
ACH-000694,-1.12272323415
ACH-000695,-1.23641465629
ACH-000696,-0.616543279106
ACH-000697,-0.434742591888
ACH-000699,-0.656287581729
ACH-000701,-0.474851091377
ACH-000706,-0.83490534338
ACH-000711,-0.453756017851
ACH-000713,-0.839216240529
ACH-000714,-0.689544456927
ACH-000718,-0.9126626639309999
ACH-000720,-0.682414445689
ACH-000721,-0.790854632846
ACH-000724,-0.610298711747
ACH-000725,-1.00883774909
ACH-000732,-0.8760053614669999
ACH-000734,-0.39153885060800003
ACH-000735,-0.543217140456
ACH-000736,-0.6197527664670001
ACH-000738,-0.884910388592
ACH-000746,-0.144523724444
ACH-000747,-0.539260981495
ACH-000748,-0.653452363135
ACH-000753,-0.44890431162199995
ACH-000756,-0.157714990057
ACH-000757,-0.39847830917800003
ACH-000758,-0.439220824713
ACH-000760,-0.672439144913
ACH-000763,-0.564566772134
ACH-000764,-0.294116456937
ACH-000765,-0.403375699868
ACH-000766,-1.2745656762
ACH-000767,-0.679236027483
ACH-000768,-0.399918452704
ACH-000769,-0.857770656146
ACH-000770,-1.17391192991
ACH-000771,-0.697439932762
ACH-000773,-0.309693815456
ACH-000776,-0.830447249069
ACH-000777,-0.680440811337
ACH-000778,-0.6750103553740001
ACH-000781,-0.703665609379
ACH-000782,-0.43354465320200003
ACH-000783,-1.27712540645
ACH-000784,-0.9484265436339999
ACH-000785,-0.661973835991
ACH-000787,-0.913305472099
ACH-000788,-0.486506338449
ACH-000791,-0.418966365744
ACH-000792,-0.926029162359
ACH-000794,-0.32707591387699997
ACH-000796,-0.784156372858
ACH-000799,-0.36709986903
ACH-000800,-0.8430891277879999
ACH-000802,-0.6224363842689999
ACH-000804,-0.9618115625570001
ACH-000805,-0.687127371489
ACH-000809,-0.938662073612
ACH-000810,-0.514949508085
ACH-000811,-0.6787216534810001
ACH-000817,-0.691960922509
ACH-000819,-0.561177762209
ACH-000820,-0.479921138274
ACH-000821,-0.261633210181
ACH-000822,-0.136444321167
ACH-000823,-1.0181747165000001
ACH-000824,-0.526443619403
ACH-000827,-0.6360041624239999
ACH-000829,-0.391302157827
ACH-000831,-0.35169201946500006
ACH-000832,-0.6197258294619999
ACH-000833,-0.43277799151
ACH-000834,-0.397325367017
ACH-000835,-0.536460604067
ACH-000836,-0.846659690554
ACH-000837,-0.646025387607
ACH-000838,-0.5369173860199999
ACH-000839,-0.8649386838299998
ACH-000840,-0.654101355042
ACH-000841,-1.07686681519
ACH-000843,-0.853648583277
ACH-000846,-0.38924881026299996
ACH-000847,-0.384714069364
ACH-000848,-0.9653996423569999
ACH-000849,-0.466165550965
ACH-000851,-0.9030688277410001
ACH-000855,-0.16136441920800002
ACH-000856,-1.00154134287
ACH-000858,-0.5579882621769999
ACH-000859,-1.1548803679200002
ACH-000861,-0.498092954009
ACH-000862,-0.566438858301
ACH-000865,-0.42317336621600005
ACH-000866,-0.660851778103
ACH-000867,-0.43687070883900003
ACH-000869,-1.08524508248
ACH-000872,-0.46957239504299997
ACH-000873,-0.454960693011
ACH-000876,-1.10142039963
ACH-000878,-0.8779786337200001
ACH-000880,-0.8604921134129999
ACH-000881,-0.20856156505100001
ACH-000882,-0.454296965194
ACH-000884,-0.7563479936759999
ACH-000885,-0.949817391943
ACH-000887,-0.403099176386
ACH-000888,-0.638653086665
ACH-000889,-0.598004523117
ACH-000890,-0.269600796083
ACH-000896,-0.8524102129000001
ACH-000898,-0.628240836368
ACH-000900,-0.560127948383
ACH-000901,-0.510963362966
ACH-000905,-0.6371079015119999
ACH-000906,-0.829997072702
ACH-000907,-0.622344207712
ACH-000910,-0.795444185746
ACH-000911,-0.7556377318080001
ACH-000912,-0.7670512251530001
ACH-000913,-0.784814946557
ACH-000915,-0.650289022135
ACH-000916,-1.07411274472
ACH-000917,-1.12187243985
ACH-000921,-0.869664011142
ACH-000924,-0.9363402568629999
ACH-000926,-0.44353189537199994
ACH-000928,-0.8470189822930001
ACH-000929,-1.0797346834700001
ACH-000932,-0.819537909073
ACH-000935,-1.03316213441
ACH-000936,-0.692971835845
ACH-000937,-0.316336533567
ACH-000938,-0.37795280732600006
ACH-000939,-1.0414640968100002
ACH-000941,-0.5032057604300001
ACH-000943,-0.393656827072
ACH-000946,-0.380469320821
ACH-000947,-0.7579189138169999
ACH-000948,-0.556398472236
ACH-000950,-0.812382160631
ACH-000953,-0.51084943752
ACH-000957,-0.039872270598400004
ACH-000958,-0.6308253373439999
ACH-000960,-0.470420990196
ACH-000963,-0.207509169043
ACH-000968,-0.473536981707
ACH-000969,-0.6219305688669999
ACH-000973,-0.45815103542900004
ACH-000974,-0.327445708006
ACH-000975,-0.799533369331
ACH-000976,-0.66283214919
ACH-000978,-0.6594218020889999
ACH-000980,-0.44979909929
ACH-000984,-0.299733336587
ACH-000986,-1.1849390009
ACH-000988,-0.034883117393099995
ACH-000993,-0.553339532737
ACH-000994,-0.763848613607
ACH-000996,-0.387500609275
ACH-001001,-0.547999255634
ACH-001020,-0.989944115336
ACH-001028,-0.63924699689
ACH-001031,-0.859686934096
ACH-001038,-0.486707277482
ACH-001048,-0.572234497318
ACH-001050,-0.7256761004600001
ACH-001053,0.0199234005057
ACH-001054,-0.6685511354379999
ACH-001061,-0.8656056235519999
ACH-001067,-0.901042096335
ACH-001075,-1.25689521068
ACH-001096,-0.634324215832
ACH-001128,-0.988497304853
ACH-001134,-0.53624574382
ACH-001151,-0.494163203909
ACH-001163,-0.5245847013480001
ACH-001164,-0.467278247529
ACH-001173,-0.57565995354
ACH-001183,-1.01038953674
ACH-001184,-0.663269913875
ACH-001190,-1.11158428505
ACH-001192,-0.447361324376
ACH-001193,-0.717457616382
ACH-001196,-0.833588569651
ACH-001197,-0.553665204899
ACH-001205,-0.805266184797
ACH-001211,-0.974449383066
ACH-001212,-0.427243939632
ACH-001228,-0.465391139732
ACH-001232,-0.649710910309
ACH-001239,-0.6456381938710001
ACH-001274,-1.0403721052
ACH-001275,-0.347588698126
ACH-001277,-0.767854332577
ACH-001278,-1.19638682928
ACH-001280,-0.331900695585
ACH-001283,-0.7293788008409999
ACH-001289,-0.6987464339139999
ACH-001295,-0.482815555392
ACH-001300,-0.43668880501199997
ACH-001301,-0.513575965917
ACH-001302,-0.0859724378261
ACH-001303,-0.837806285837
ACH-001306,-0.7251777879119999
ACH-001318,-0.498441894547
ACH-001322,-0.31184773469
ACH-001328,-1.34760795741
ACH-001332,-0.301811294637
ACH-001333,-0.661750443368
ACH-001336,-0.673361965616
ACH-001340,-0.8991896204440001
ACH-001346,-0.856640684673
ACH-001353,-0.553637322685
ACH-001354,-0.524415272649
ACH-001367,-0.42732796235799997
ACH-001368,-0.9413299127399999
ACH-001374,-0.748387334526
ACH-001375,-0.8756252331200001
ACH-001377,-0.7348787293860001
ACH-001380,-0.626520579343
ACH-001391,-0.5841350436399999
ACH-001407,-1.1122073885400001
ACH-001408,-0.5824039681059999
ACH-001413,-0.5934224801219999
ACH-001430,-0.06185330370350001
ACH-001431,-0.402346539454
ACH-001450,-0.281432111592
ACH-001496,-0.668075859458
ACH-001500,-1.15431093997
ACH-001521,-0.929879761047
ACH-001523,-0.5331997536990001
ACH-001532,-0.847589428942
ACH-001536,-0.724975834932
ACH-001550,-1.20541243937
ACH-001552,-0.396099289995
ACH-001554,-0.8842882556299999
ACH-001645,-0.047361725129000005
ACH-001654,-0.7331289491390001
ACH-001715,-0.620668839091
ACH-001735,-0.48365594324199995
ACH-001736,-0.520556897377
ACH-001737,-0.651671234294
ACH-001740,-0.672988415734
ACH-001745,-0.698338536322
ACH-001750,-0.64813543288
ACH-001765,-0.6051544032899999
ACH-001956,-0.894492876399
ACH-001957,-0.324056919555
