,ACTG1 (71)
ACH-000310,-0.526293424169
ACH-000311,-0.747253966812
ACH-000312,-0.445455971519
ACH-000315,0.12039560351399999
ACH-000316,-0.429635030504
ACH-000317,-0.46991039951200003
ACH-000318,-0.33096305864799996
ACH-000319,-0.29613459365600003
ACH-000320,-0.936586446722
ACH-000322,-0.46273803516900003
ACH-000323,-0.737856704793
ACH-000324,-0.7314577422130001
ACH-000329,-0.549214415843
ACH-000330,-0.490866248127
ACH-000331,-0.41700434153800003
ACH-000332,-0.506484609448
ACH-000334,-0.163343878502
ACH-000335,-0.935573382237
ACH-000336,-0.09227740362950002
ACH-000337,-0.298939600889
ACH-000339,-0.748521573328
ACH-000341,-0.191031672364
ACH-000348,-0.26694167040800004
ACH-000350,-0.689457046145
ACH-000352,-0.258606605939
ACH-000356,-0.260369346788
ACH-000361,-0.45073019518
ACH-000362,-0.420871866878
ACH-000363,-0.504141956845
ACH-000364,-0.17372456589899998
ACH-000365,-0.24150950885800002
ACH-000366,-0.24906557653499997
ACH-000368,-0.306261185259
ACH-000374,-0.669599130419
ACH-000375,-0.49529691947099996
ACH-000376,-0.574746782656
ACH-000381,-0.36447883598
ACH-000383,-0.455122861157
ACH-000387,-0.379774162609
ACH-000389,-0.49446020678400004
ACH-000390,-0.47991859160800004
ACH-000393,-0.41456921189400003
ACH-000395,-0.57883485202
ACH-000397,-0.25980011942
ACH-000401,-0.204077068486
ACH-000402,0.0141125272593
ACH-000403,-0.621119648696
ACH-000404,-0.146493911131
ACH-000406,-0.321688470612
ACH-000407,-0.733214050731
ACH-000408,-0.435269919151
ACH-000410,-0.211787459322
ACH-000411,-0.545841101866
ACH-000414,-0.502465204827
ACH-000415,-0.141130146954
ACH-000416,-0.43282404518999995
ACH-000420,-0.5087055307630001
ACH-000421,-0.502185121509
ACH-000424,-0.539860103746
ACH-000425,-0.24360660602200002
ACH-000426,-0.776453650916
ACH-000427,-0.643860769071
ACH-000433,-0.88539454128
ACH-000436,-0.450474420872
ACH-000444,-0.14523147577099998
ACH-000445,-0.0364607025225
ACH-000448,-0.216848712173
ACH-000450,-0.363348361628
ACH-000452,-0.327965801784
ACH-000454,-0.8232357726649999
ACH-000458,-0.7895919024670001
ACH-000459,-0.456467914172
ACH-000460,-0.654515803999
ACH-000461,-0.36337508551799996
ACH-000463,-0.38942339790200003
ACH-000464,-0.7040925695970001
ACH-000466,-0.6027511868550001
ACH-000467,-0.459724532108
ACH-000468,-0.39593141508199997
ACH-000469,-0.18724844779199998
ACH-000470,-0.429046289257
ACH-000471,-0.313811665174
ACH-000472,-0.418601247227
ACH-000473,-0.5843992127009999
ACH-000475,-0.334283705891
ACH-000476,-0.600034294667
ACH-000477,0.125291612598
ACH-000480,-0.35264793210600004
ACH-000481,-0.375428570907
ACH-000483,-0.300502249494
ACH-000484,-0.552146592595
ACH-000485,-0.269139581199
ACH-000486,-0.397514748804
ACH-000487,-0.312105518784
ACH-000488,-0.819541772453
ACH-000490,-0.805962016848
ACH-000491,-0.182028873093
ACH-000495,-0.31146967027899997
ACH-000496,-0.488300552436
ACH-000499,-0.28910940847
ACH-000500,-1.2406822769399999
ACH-000502,-0.401898791669
ACH-000503,-0.77552337603
ACH-000505,-0.25112971482700003
ACH-000507,-0.595351658557
ACH-000510,-0.263842774146
ACH-000511,-0.44794434730300003
ACH-000512,-0.14504089949
ACH-000516,-0.533366870928
ACH-000517,-0.257479144199
ACH-000518,-0.480094816573
ACH-000520,-0.750355963441
ACH-000521,-0.643394917547
ACH-000522,-0.589290004131
ACH-000524,-0.507643138147
ACH-000527,-0.49743726610399996
ACH-000528,-0.33867282955300004
ACH-000537,-0.35002049161300003
ACH-000541,-0.158829695215
ACH-000542,-0.43604336693400003
ACH-000544,-0.797780299061
ACH-000545,-0.459842730366
ACH-000547,-0.46786575995800006
ACH-000548,-0.42185023374499997
ACH-000549,-0.42060565814999995
ACH-000550,-0.337464017514
ACH-000552,-0.346930884464
ACH-000556,-0.693806809568
ACH-000557,-0.333591419977
ACH-000570,-0.436491154836
ACH-000571,-0.39964024559199995
ACH-000573,-0.144387166677
ACH-000576,-0.41824385516999996
ACH-000580,-0.49199854118
ACH-000584,-1.2464121024200001
ACH-000585,-0.392532872654
ACH-000588,-0.41257769276999995
ACH-000589,-0.464881159024
ACH-000591,-0.6829171276170001
ACH-000593,-0.645286874478
ACH-000600,-0.276126720426
ACH-000601,-0.706142016449
ACH-000604,-0.251330354578
ACH-000605,-0.24437118222600002
ACH-000606,-0.591311241301
ACH-000608,-0.36928966978600003
ACH-000614,-0.171167394247
ACH-000616,-0.530486789899
ACH-000618,-0.466439665053
ACH-000619,-0.751340014005
ACH-000620,-0.658661994028
ACH-000621,-0.445659022553
ACH-000622,-0.403672118104
ACH-000623,-0.942710141533
ACH-000624,-0.37768607124
ACH-000627,-0.658292291067
ACH-000630,-0.680325585819
ACH-000632,-0.349087572979
ACH-000633,-0.466243151537
ACH-000637,-0.680915915799
ACH-000638,-0.735815788996
ACH-000646,-0.36542949739
ACH-000647,-0.38015659531900003
ACH-000648,-0.38256530630999996
ACH-000649,-0.7328029982690001
ACH-000651,-0.544880701174
ACH-000652,-0.426516527834
ACH-000653,-0.141108457016
ACH-000657,-0.509187065692
ACH-000658,-0.596000821234
ACH-000661,-0.399860464351
ACH-000662,-0.22763543941999997
ACH-000663,-0.7841394207100001
ACH-000665,-0.20360856919300002
ACH-000671,-0.270038990712
ACH-000673,-0.46479092836499997
ACH-000676,-0.253820608829
ACH-000677,-0.528524955788
ACH-000681,-0.7773783758439999
ACH-000682,-0.497314755762
ACH-000683,-0.356560136955
ACH-000684,-0.137925653926
ACH-000688,0.20449485046399998
ACH-000693,-0.223072845473
ACH-000694,-0.485853791506
ACH-000695,-0.588747016938
ACH-000696,-0.352338491112
ACH-000697,-0.29099202431800003
ACH-000699,-0.47734022574600005
ACH-000701,-0.36223076792099995
ACH-000706,-0.313574945048
ACH-000711,-0.350577974319
ACH-000713,-0.569730958091
ACH-000714,-0.239098529098
ACH-000718,-0.7984372136329999
ACH-000720,-0.297900685512
ACH-000721,-0.46999994562200004
ACH-000724,0.0834727228362
ACH-000725,-0.46688407032300006
ACH-000732,-0.663318907653
ACH-000734,-0.21183062691799998
ACH-000735,-0.5243869295929999
ACH-000736,-0.280305979469
ACH-000738,-0.273911384656
ACH-000746,-0.21186058471000002
ACH-000747,-0.309273147421
ACH-000748,-0.068894502911
ACH-000753,-0.661270270158
ACH-000756,-0.258969143861
ACH-000757,-0.42958775273500005
ACH-000758,-0.31023645577
ACH-000760,-0.482017906932
ACH-000763,-0.368454805588
ACH-000764,-0.429009101421
ACH-000765,-0.42535508034599995
ACH-000766,-0.33798396157399996
ACH-000767,-0.33689907814000003
ACH-000768,-0.249207455154
ACH-000769,-0.36822519566399997
ACH-000770,-0.452788344886
ACH-000771,-0.5731639172899999
ACH-000773,-0.364616754748
ACH-000776,-0.881376567626
ACH-000777,-0.5230997701100001
ACH-000778,-0.250926795075
ACH-000781,-0.510911228425
ACH-000782,-0.44941942816299996
ACH-000783,-0.5269076178850001
ACH-000784,-0.33157438735
ACH-000785,-0.671696677671
ACH-000787,-0.600915515966
ACH-000788,-0.131088925278
ACH-000791,-0.40752746224799996
ACH-000792,-0.30250262068399997
ACH-000794,-0.43375453235699996
ACH-000796,-0.636020767611
ACH-000799,-0.45825597603100005
ACH-000800,-0.207945469586
ACH-000802,-0.6955620359899999
ACH-000804,-0.518518661333
ACH-000805,-0.49543953451300005
ACH-000809,-0.268674934135
ACH-000810,-0.9824904571899999
ACH-000811,-0.501208279632
ACH-000817,-0.194398054422
ACH-000819,-0.536530402316
ACH-000820,-0.374032407266
ACH-000821,-0.339175870697
ACH-000822,-0.299388511646
ACH-000823,-0.526772711287
ACH-000824,-0.376556011595
ACH-000827,-0.14580479943900002
ACH-000829,-0.33356503197099996
ACH-000831,-0.589307061097
ACH-000832,-0.41904469465099997
ACH-000833,-0.238758493987
ACH-000834,-0.655515253397
ACH-000835,-0.460218449084
ACH-000836,-0.5309211795300001
ACH-000837,-0.38244309046400005
ACH-000838,-0.171660397835
ACH-000839,-0.359236551023
ACH-000840,-0.524899942311
ACH-000841,-0.400774838477
ACH-000843,-1.0837260500700001
ACH-000846,-0.403435557047
ACH-000847,-0.218721612746
ACH-000848,-0.475505170488
ACH-000849,-0.424966920042
ACH-000851,-0.37042375729800003
ACH-000855,-0.190165216556
ACH-000856,-0.370768556408
ACH-000858,-0.346818869745
ACH-000859,-0.638250419546
ACH-000861,-0.517430464517
ACH-000862,-0.340983707166
ACH-000865,-0.8242513647290001
ACH-000866,-0.7503107396969999
ACH-000867,-0.39824061658
ACH-000869,-0.206756943075
ACH-000872,-0.409729395475
ACH-000873,-0.297247897364
ACH-000876,-0.367691054794
ACH-000878,-0.051660607494
ACH-000880,-0.978430399237
ACH-000881,-0.252078037997
ACH-000882,-0.378023946931
ACH-000884,-0.315989498701
ACH-000885,0.000340543435312
ACH-000887,-0.289140098833
ACH-000888,-0.329435852161
ACH-000889,-0.117486305368
ACH-000890,-0.20400739669799997
ACH-000896,-0.47139600796400005
ACH-000898,-0.39491526765699997
ACH-000900,-0.39201925430600004
ACH-000901,-0.43468038256200003
ACH-000905,-0.442043315198
ACH-000906,-0.33514206929
ACH-000907,-0.157226858725
ACH-000910,-0.300672819807
ACH-000911,-0.511060353751
ACH-000912,-0.610562978091
ACH-000913,-0.565006630222
ACH-000915,-0.310361297806
ACH-000916,-1.3554305475
ACH-000917,-0.256202079247
ACH-000921,-0.362109325538
ACH-000924,-0.219654916345
ACH-000926,-0.268129597441
ACH-000928,-0.339728551476
ACH-000929,-0.334400060924
ACH-000932,-0.411525010754
ACH-000935,-0.401042701307
ACH-000936,-0.628761752786
ACH-000937,-0.47705247789599997
ACH-000938,-0.304564983235
ACH-000939,-0.367953096365
ACH-000941,-0.334005203161
ACH-000943,-0.590845486348
ACH-000946,-0.424619060977
ACH-000947,-0.37276169850699997
ACH-000948,-0.377564160607
ACH-000950,-0.640840822094
ACH-000953,-0.173275523818
ACH-000957,-0.519169603067
ACH-000958,-0.484778731192
ACH-000960,-0.500227334604
ACH-000963,-0.893147920392
ACH-000968,-0.35141315740400003
ACH-000969,-0.287821486197
ACH-000973,-0.377757420037
ACH-000974,-0.550745316077
ACH-000975,-0.3217894454
ACH-000976,-0.592667166573
ACH-000978,-0.5720691958640001
ACH-000980,-0.275670567294
ACH-000984,-0.520893269583
ACH-000986,-0.349256812563
ACH-000988,-0.628566839793
ACH-000993,-0.8865074629080001
ACH-000994,-0.276724738929
ACH-000996,-0.583152088285
ACH-001001,-0.296239818882
ACH-001020,-0.839118291126
ACH-001028,-0.387677277066
ACH-001031,-0.444141126669
ACH-001038,-0.197608995706
ACH-001048,-0.48444631455799997
ACH-001050,-0.373580635303
ACH-001053,-0.326206784832
ACH-001054,-0.336001440796
ACH-001061,-0.661805786135
ACH-001067,-0.34589248010300006
ACH-001075,-0.16330351188300002
ACH-001096,-0.6900585035789999
ACH-001128,-0.7820551334170001
ACH-001134,-0.33992008506300003
ACH-001151,-0.29056024992
ACH-001163,-0.521557974291
ACH-001164,-0.223021008212
ACH-001173,-0.282526772394
ACH-001183,-0.48050980663500004
ACH-001184,-0.165633168209
ACH-001190,-0.197532159457
ACH-001192,-0.238078445889
ACH-001193,-0.313687209961
ACH-001196,-0.24506656303000002
ACH-001197,-0.641638460797
ACH-001205,0.04708348786040001
ACH-001211,-0.35266750379699996
ACH-001212,-0.376085752092
ACH-001228,-0.477714503988
ACH-001232,-0.262226493059
ACH-001239,-0.483937564169
ACH-001274,-0.94978982338
ACH-001275,-0.346519137338
ACH-001277,-0.7411613543860001
ACH-001278,-0.59341781223
ACH-001280,-0.284397308277
ACH-001283,-0.475869435838
ACH-001289,-0.267275232114
ACH-001295,-0.191451201256
ACH-001300,-0.22549606799400002
ACH-001301,-0.424362854674
ACH-001302,-0.400467298582
ACH-001303,-0.26197952653400003
ACH-001306,-0.384707256313
ACH-001318,-0.5147034764339999
ACH-001322,-0.8386067983259999
ACH-001328,-0.611713190124
ACH-001332,-0.671549352358
ACH-001333,-0.69101153771
ACH-001336,-0.753946816353
ACH-001340,-0.9047708420039999
ACH-001346,-0.666602399258
ACH-001353,-0.366208796994
ACH-001354,-0.149543146317
ACH-001367,-0.251940395206
ACH-001368,-0.389709992565
ACH-001374,0.847503332684
ACH-001375,-0.33492157795
ACH-001377,-0.9388541881620001
ACH-001380,-0.556174821418
ACH-001391,-0.502524859322
ACH-001407,-0.5852422306580001
ACH-001408,-1.3230383999600002
ACH-001413,-0.41535481891099996
ACH-001430,-0.0328573294407
ACH-001431,-0.284546882076
ACH-001450,-0.4728929762100001
ACH-001496,-0.39921290664000003
ACH-001500,-0.33304839528700003
ACH-001521,-0.605264705367
ACH-001523,-0.64555626765
ACH-001532,-0.482445894812
ACH-001536,-0.61301201283
ACH-001550,-0.5571936121369999
ACH-001552,-0.0443783194211
ACH-001554,-0.34691122561099996
ACH-001645,-0.486887981875
ACH-001654,-0.580620561849
ACH-001715,-0.34934029190399996
ACH-001735,-0.454189364744
ACH-001736,-0.170500385212
ACH-001737,-0.985707934377
ACH-001740,-0.380558614089
ACH-001745,-0.360022055376
ACH-001750,-0.528502042695
ACH-001765,-0.14178790891100002
ACH-001956,-0.765210884095
ACH-001957,-0.188536860339
