,ANKRD34A (284615)
ACH-000188,-0.111499976152
ACH-000189,-0.187975050579
ACH-000190,0.125223301701
ACH-000198,-0.171311414531
ACH-000204,-0.504786713578
ACH-000206,-0.14562803714000003
ACH-000207,0.026968519007099997
ACH-000211,-0.130794340107
ACH-000215,-0.316692630962
ACH-000221,-0.132818109909
ACH-000222,-0.0961373365089
ACH-000223,-0.143863608922
ACH-000226,-0.0762498269626
ACH-000227,0.21772286636500002
ACH-000228,-0.217832857258
ACH-000231,-0.20901932658300001
ACH-000232,-0.212448610327
ACH-000233,0.091064228303
ACH-000234,-0.220029463438
ACH-000235,-0.16761265436
ACH-000237,-0.181991240572
ACH-000238,-0.0297281197588
ACH-000243,-0.17527919088100002
ACH-000244,-0.354344965722
ACH-000246,0.0648711379939
ACH-000248,-0.0951432797563
ACH-000250,-0.0327856136291
ACH-000251,-0.108018713692
ACH-000253,-0.160914995216
ACH-000255,-0.220541436094
ACH-000256,0.00942208583889
ACH-000257,-0.0895448562057
ACH-000258,-0.106921115193
ACH-000259,-0.12746363904400002
ACH-000260,-0.17693190466699998
ACH-000261,-0.000703625497947
ACH-000262,0.08872915219519999
ACH-000263,-0.19411218274
ACH-000264,-0.25720526084600004
ACH-000265,0.0294530605907
ACH-000266,-0.157780849358
ACH-000272,-0.0322943510125
ACH-000273,-0.28085288373000006
ACH-000274,-0.262582030239
ACH-000277,0.0085384538322
ACH-000278,-0.240561633163
ACH-000279,-0.126994389649
ACH-000280,-0.161643339976
ACH-000281,-0.22358204674499998
ACH-000288,-0.165643079038
ACH-000291,-0.20940837633
ACH-000293,0.011380777750399999
ACH-000294,-0.20771731910900001
ACH-000295,0.0664115370265
ACH-000296,-0.22651262525600002
ACH-000302,-0.054143154310599996
ACH-000304,0.0932709741856
ACH-000307,-0.287923781552
ACH-000308,-0.0850804341563
ACH-000310,-0.10361062991900001
ACH-000311,-0.301424760058
ACH-000312,-0.0532728284929
ACH-000315,-0.221558390471
ACH-000316,-0.326340722572
ACH-000317,0.130223185523
ACH-000318,-0.237224872507
ACH-000319,-0.418187630571
ACH-000320,-0.292692751922
ACH-000322,-0.155183996417
ACH-000323,-0.0733233370166
ACH-000324,-0.14506798365999998
ACH-000329,-0.306238305314
ACH-000330,-0.0627466788828
ACH-000331,0.0769194491112
ACH-000332,-0.0461488549126
ACH-000334,0.208309278394
ACH-000335,-0.429934877818
ACH-000336,0.028360077732700002
ACH-000337,-0.292768562248
ACH-000339,-0.021756039268299998
ACH-000341,-0.119208395885
ACH-000348,-0.0689022537048
ACH-000350,-0.145785117929
ACH-000352,-0.08793606780439998
ACH-000356,-0.299691733859
ACH-000361,-0.483464887268
ACH-000362,-0.0652892659794
ACH-000363,-0.20256682591699998
ACH-000364,-0.270901171339
ACH-000365,0.0105537814662
ACH-000366,-0.0303608054752
ACH-000368,-0.0226525087502
ACH-000374,-0.144093953316
ACH-000375,0.0467995800117
ACH-000376,-0.0798817616239
ACH-000381,-0.356718236514
ACH-000383,-0.325943131178
ACH-000387,-0.133993543813
ACH-000389,-0.349250413911
ACH-000390,-0.0820318023846
ACH-000393,0.0401140406914
ACH-000395,-0.288563191891
ACH-000397,-0.0641920604008
ACH-000401,-0.233656034707
ACH-000402,-0.8296041629620001
ACH-000403,-0.0807652366005
ACH-000404,0.121486104172
ACH-000406,-0.0733675771747
ACH-000407,-0.246140297019
ACH-000408,0.148130558434
ACH-000410,-0.0296317789427
ACH-000411,0.00302319846478
ACH-000414,-0.08596362523369999
ACH-000415,-0.222396479354
ACH-000416,-0.0160680629652
ACH-000420,-0.269788541727
ACH-000421,-0.26618415081
ACH-000424,-0.262598440124
ACH-000425,-0.17768464781399998
ACH-000426,-0.19312114846
ACH-000427,-0.276925956797
ACH-000433,-0.612030451863
ACH-000436,-0.0189839801312
ACH-000444,-0.0867479533759
ACH-000445,-0.0327561340032
ACH-000448,0.0184628562205
ACH-000450,-0.233639402124
ACH-000452,-0.25558900922600003
ACH-000454,-0.47804807001500005
ACH-000458,-0.279395520979
ACH-000459,0.0910530814947
ACH-000460,-0.0832375059495
ACH-000461,-0.198907651985
ACH-000463,-0.0941793019495
ACH-000464,-0.365118722626
ACH-000466,-0.121159827061
ACH-000467,-0.0751445321255
ACH-000468,-0.241738559896
ACH-000469,-0.0293268225538
ACH-000470,-0.157531746033
ACH-000471,-0.122530999899
ACH-000472,-0.0934925884179
ACH-000473,-0.299274731336
ACH-000475,-0.013279689066700002
ACH-000476,-0.20021249741900002
ACH-000477,-0.0514570074194
ACH-000480,-0.161918415975
ACH-000481,-0.260214744981
ACH-000483,0.0539600630815
ACH-000484,-0.117167052599
ACH-000485,0.00628835255813
ACH-000486,-0.0765917262753
ACH-000487,-0.17551153351100002
ACH-000488,-0.215758794094
ACH-000490,-0.156821906273
ACH-000491,0.00935719910798
ACH-000495,-0.091133058126
ACH-000496,-0.145614330066
ACH-000499,0.266793021802
ACH-000500,-0.286566514471
ACH-000502,-0.09464916454530001
ACH-000503,0.021339769031400002
ACH-000505,-0.0687985453192
ACH-000507,-0.026868498897000003
ACH-000510,-0.370524737223
ACH-000511,-0.0321637071088
ACH-000512,-0.108675434123
ACH-000516,-0.177734932058
ACH-000517,-0.22841596688299998
ACH-000518,-0.045346919142199994
ACH-000520,-0.250965241471
ACH-000521,-0.37430899013999996
ACH-000522,-0.126565907388
ACH-000524,-0.242852538545
ACH-000527,-0.09860242423530001
ACH-000528,-0.163853341327
ACH-000537,-0.0512561905668
ACH-000541,-0.23507081062600002
ACH-000542,-0.174384220089
ACH-000544,-0.0717272776844
ACH-000545,-0.15000050037
ACH-000547,-0.363439078737
ACH-000548,0.06455656449519999
ACH-000549,-0.08134920283189999
ACH-000550,-0.101436793301
ACH-000552,-0.09768130708100001
ACH-000556,-0.26695448534899996
ACH-000557,0.0541288929713
ACH-000570,-0.028008277199200002
ACH-000571,-0.056562959055699996
ACH-000573,-0.08049926460439999
ACH-000576,-0.09206927482789999
ACH-000580,-0.214305316324
ACH-000584,-0.09854749080469999
ACH-000585,-0.151385472053
ACH-000588,-0.310159303781
ACH-000589,-0.0722898005458
ACH-000591,0.12886954315
ACH-000593,-0.347863500288
ACH-000600,-0.260181912813
ACH-000601,-0.132252118348
ACH-000604,0.17004352200599998
ACH-000605,-0.0305689641877
ACH-000606,-0.357999227419
ACH-000608,-0.126290291952
ACH-000614,0.133840025956
ACH-000616,-0.13533115304999999
ACH-000618,-0.211214963369
ACH-000619,-0.19915331726
ACH-000620,-0.101290859573
ACH-000621,0.011516681512500002
ACH-000622,-0.127543615257
ACH-000623,-0.19567817613699998
ACH-000624,-0.08997200569779999
ACH-000627,-0.189196997073
ACH-000630,-0.150195645602
ACH-000632,-0.22616766686099998
ACH-000633,-0.08595011296669999
ACH-000637,-0.0369528497824
ACH-000638,-0.0277559182785
ACH-000646,-0.249227714639
ACH-000647,-0.270348651416
ACH-000648,-0.186469779563
ACH-000649,-0.207775970016
ACH-000651,-0.201246253603
ACH-000652,-0.178513955161
ACH-000653,-0.320035451345
ACH-000657,-0.11811022660999998
ACH-000658,-0.173174518882
ACH-000661,-0.0557933001269
ACH-000662,-0.0399129701625
ACH-000663,-0.0879893846463
ACH-000665,-0.18131117430500002
ACH-000671,-0.08432112440379999
ACH-000673,-0.15115109760700002
ACH-000676,-0.135776223772
ACH-000677,-0.16529293128699998
ACH-000681,-0.0245739111217
ACH-000682,-0.243272074053
ACH-000683,-0.22330946510699998
ACH-000684,-0.230686063435
ACH-000688,-0.0894109098515
ACH-000693,-0.273716799491
ACH-000694,-0.009573843948389999
ACH-000695,-0.316127097721
ACH-000696,-0.09772845565739999
ACH-000697,-0.188669490695
ACH-000699,0.053906897263
ACH-000701,-0.0895581233695
ACH-000706,-0.136259838172
ACH-000711,-0.160141455239
ACH-000713,-0.394435004705
ACH-000714,-0.27547415671500003
ACH-000718,0.0211345415362
ACH-000720,-0.115152233551
ACH-000721,-0.0919938840258
ACH-000724,0.007406169402770001
ACH-000725,-0.24646869418099998
ACH-000732,-0.181703051337
ACH-000734,-0.198811797117
ACH-000735,-0.147162057471
ACH-000736,-0.34291113582800004
ACH-000738,-0.116219781686
ACH-000746,0.061925447916400006
ACH-000747,-0.245048159936
ACH-000748,-0.193853396313
ACH-000753,-0.145342617844
ACH-000756,-0.46600571578199995
ACH-000757,-0.391210553362
ACH-000758,-0.319719306927
ACH-000760,-0.189118914197
ACH-000763,-0.246244715315
ACH-000764,-0.118984743697
ACH-000765,-0.21285333739300002
ACH-000766,-0.118963891828
ACH-000767,-0.0917403281329
ACH-000768,0.036629358149300004
ACH-000769,-0.302443526781
ACH-000770,-0.195902897146
ACH-000771,-0.136369215605
ACH-000773,-0.274145544464
ACH-000776,0.0496852129434
ACH-000777,-0.0605589039669
ACH-000778,-0.156073734367
ACH-000781,-0.252193748904
ACH-000782,-0.0643814526288
ACH-000783,0.014973718442
ACH-000784,-0.18452869904199998
ACH-000785,-0.272593915944
ACH-000787,-0.320243186624
ACH-000788,-0.05475748914340001
ACH-000791,-0.20923092370299998
ACH-000792,-0.13350419519600001
ACH-000794,-0.28273735214400003
ACH-000796,-0.228597146477
ACH-000799,-0.151236726538
ACH-000800,-0.0714910099498
ACH-000802,-0.0921179789401
ACH-000804,-0.167632507073
ACH-000805,-0.36710271589500004
ACH-000809,-0.108896344006
ACH-000810,0.32784319379500004
ACH-000811,-0.06611045467559999
ACH-000817,-0.0968174113988
ACH-000819,-0.158353614838
ACH-000820,-0.587918158299
ACH-000821,-0.42059510475
ACH-000822,-0.370252155998
ACH-000823,-0.154213474366
ACH-000824,-0.16708406388900002
ACH-000827,-0.18661793962900003
ACH-000829,0.05859016434309999
ACH-000831,-0.10486116447
ACH-000832,-0.287479025354
ACH-000833,0.0570293714597
ACH-000834,-0.09374326443910001
ACH-000835,-0.0456173266408
ACH-000836,-0.24305434215100002
ACH-000837,-0.011030754859799999
ACH-000838,0.08914197559530002
ACH-000839,-0.317550298528
ACH-000840,-0.099272020853
ACH-000841,-0.0632695959831
ACH-000843,-0.01072734473
ACH-000846,-0.0310024785853
ACH-000847,-0.09800817505100001
ACH-000848,-0.20507256235
ACH-000849,-0.0112979392156
ACH-000851,-0.12259323539000001
ACH-000855,-0.0216760359719
ACH-000856,-0.181992881365
ACH-000858,-0.19167620156100001
ACH-000859,-0.0679417484366
ACH-000861,-0.303734263946
ACH-000862,-0.20376800654399999
ACH-000865,-0.0770693846402
ACH-000866,-0.116394756141
ACH-000867,-0.162898147208
ACH-000869,-0.0966108612988
ACH-000872,0.190465806937
ACH-000873,-0.0438714056662
ACH-000876,-0.027539087141800003
ACH-000878,-0.017166967811399998
ACH-000880,-0.22382859545400002
ACH-000881,-0.00314583605164
ACH-000882,-0.153819812008
ACH-000884,-0.0953731635212
ACH-000885,-0.210091997663
ACH-000887,-0.163682645603
ACH-000888,-0.174802872271
ACH-000889,-0.11273094257300001
ACH-000890,-0.128120629094
ACH-000896,-0.078503826768
ACH-000898,0.11639013124099999
ACH-000900,-0.22266426858399999
ACH-000901,-0.059246272143199996
ACH-000905,-0.29189586199
ACH-000906,0.045533325003500005
ACH-000907,-0.282183419516
ACH-000910,0.005529713198909999
ACH-000911,-0.23114842411699998
ACH-000912,-0.209462007216
ACH-000913,-0.14874147751800001
ACH-000915,-0.225051899634
ACH-000916,-0.292267537141
ACH-000917,0.0132172672295
ACH-000921,-0.0745703208549
ACH-000924,-0.08273080248879999
ACH-000926,-0.176116013244
ACH-000928,-0.170222841127
ACH-000929,-0.40128180943499997
ACH-000932,0.08268624344660001
ACH-000935,-0.140173448639
ACH-000936,-0.166991963808
ACH-000937,-0.0563208591626
ACH-000938,-0.15747336480799998
ACH-000939,-0.314608940093
ACH-000941,-0.162184321337
ACH-000943,0.13579839577199998
ACH-000946,-0.114667822568
ACH-000947,-0.0830017030107
ACH-000948,-0.102124410352
ACH-000950,-0.012354678221200002
ACH-000953,-0.149396052342
ACH-000957,-0.017903016429700002
ACH-000958,-0.229361901483
ACH-000960,0.0800261870895
ACH-000963,-0.20455955528
ACH-000968,-0.08244010062080001
ACH-000969,-0.22975970680100002
ACH-000973,-0.245951891197
ACH-000974,-0.253061043473
ACH-000975,-0.0500287216675
ACH-000976,-0.121218481832
ACH-000978,0.174232920747
ACH-000980,-0.23886283508499997
ACH-000984,-0.165693629178
ACH-000986,-0.10809555491100001
ACH-000988,-0.09066642165010001
ACH-000993,-0.156970185742
ACH-000994,-0.156577746745
ACH-000996,-0.252024205143
ACH-001001,-0.161268640835
ACH-001020,0.342960918785
ACH-001028,-0.19566477774500002
ACH-001031,0.0532027650696
ACH-001038,-0.157654326496
ACH-001048,-0.103015610301
ACH-001050,-0.260950882909
ACH-001053,-0.117508303871
ACH-001054,0.0744904321813
ACH-001061,-0.085069780932
ACH-001067,0.164271671707
ACH-001075,-0.166737235906
ACH-001096,-0.22455701706700001
ACH-001128,0.0652098688191
ACH-001134,-0.0622696420225
ACH-001151,-0.11822452248500001
ACH-001163,-0.256600322604
ACH-001164,-0.288502196225
ACH-001173,-0.10369726129899999
ACH-001183,-0.211004630485
ACH-001184,-0.133070750438
ACH-001190,-0.11745492762
ACH-001192,-0.239493455253
ACH-001193,-0.32742157428700003
ACH-001196,-0.284977441735
ACH-001197,-0.240132017116
ACH-001205,-0.10296107811899999
ACH-001211,-0.436317482991
ACH-001212,-0.15928744567199998
ACH-001228,-0.140342372053
ACH-001232,-0.09545393863910001
ACH-001239,-0.19029439534899997
ACH-001274,-0.18485488765799998
ACH-001275,-0.146984870734
ACH-001277,-0.39357626469800006
ACH-001278,0.07922717621969999
ACH-001280,0.211292868094
ACH-001283,-0.012797889817999999
ACH-001289,0.051112039276
ACH-001295,-0.042986683471699996
ACH-001300,0.0333120880309
ACH-001301,0.000190687138271
ACH-001302,0.161716334242
ACH-001303,-0.0745203848066
ACH-001306,-0.00347291952697
ACH-001318,-0.40798390426299996
ACH-001322,-0.19116615932199998
ACH-001328,-0.22168215151299997
ACH-001332,-0.622618070056
ACH-001333,-0.211442002568
ACH-001336,-0.159806362466
ACH-001340,-0.136804758804
ACH-001346,-0.20683813943
ACH-001353,-0.143981018128
ACH-001354,0.030361426878999998
ACH-001367,-0.163805998044
ACH-001368,-0.135653504168
ACH-001374,-0.0269708555377
ACH-001375,-0.0993151266425
ACH-001377,-0.111500117996
ACH-001380,-0.0892029122137
ACH-001391,-0.33934334518799997
ACH-001407,-0.156271910506
ACH-001408,0.0630295474701
ACH-001413,-0.278775298725
ACH-001430,-0.323814084243
ACH-001431,-0.0410966296237
ACH-001450,0.192702097946
ACH-001496,0.05664608611980001
ACH-001500,0.0892852674008
ACH-001521,-0.0530350747143
ACH-001523,-0.00389515195062
ACH-001532,-0.0442598517486
ACH-001536,-0.0604900168841
ACH-001550,-0.0492130904172
ACH-001552,-0.016105056154
ACH-001554,-0.18859168534600002
ACH-001645,-0.0922737612145
ACH-001654,-0.05512661838769999
ACH-001715,-0.00870796153085
ACH-001735,-0.140530398632
ACH-001736,-0.0954460149482
ACH-001737,-0.17406607530999998
ACH-001740,-0.043359460877
ACH-001745,-0.027893672433199998
ACH-001750,-0.0912559609088
ACH-001765,-0.130995479032
ACH-001956,-0.0648464504681
ACH-001957,-0.0864845298575
