,PKN3 (29941)
ACH-000235,-0.265052820476
ACH-000237,-0.289900623684
ACH-000238,-0.226515265541
ACH-000243,-0.188183687885
ACH-000244,-0.54904490321
ACH-000246,-0.36866917095299995
ACH-000248,-0.149131509582
ACH-000250,-0.289753611726
ACH-000251,-0.158801101732
ACH-000253,-0.326439572997
ACH-000255,-0.296393860002
ACH-000256,-0.272456995493
ACH-000257,-0.413143073538
ACH-000258,-0.187590126124
ACH-000259,-0.260759145791
ACH-000260,-0.24961350369600002
ACH-000261,-0.105889405734
ACH-000262,-0.481589360635
ACH-000263,-0.275871974649
ACH-000264,-0.236134387509
ACH-000265,-0.189101596882
ACH-000266,-0.230628092498
ACH-000272,-0.23185606150899998
ACH-000273,-0.28069326234499997
ACH-000274,-0.37054644752099997
ACH-000277,-0.315523733864
ACH-000278,-0.10849826002699998
ACH-000279,0.08659979886769999
ACH-000280,-0.547099243311
ACH-000281,-0.257705665042
ACH-000288,-0.191454861945
ACH-000291,-0.176665089157
ACH-000293,-0.18900370998399998
ACH-000294,-0.20332282587499997
ACH-000295,0.0203612705608
ACH-000296,-0.112081042198
ACH-000302,-0.0776332278504
ACH-000304,-0.102569740658
ACH-000307,-0.22424135057100003
ACH-000308,-0.200324806525
ACH-000310,-0.25058930808200003
ACH-000311,-0.337014283895
ACH-000312,-0.25625433966899996
ACH-000315,-0.32470721017299997
ACH-000316,-0.276329930178
ACH-000317,-0.100315704259
ACH-000318,-0.187833452787
ACH-000319,-0.228659473092
ACH-000320,-0.232095107106
ACH-000322,-0.206842731181
ACH-000323,-0.303259141174
ACH-000324,-0.22749259789700002
ACH-000329,-0.33651090437200004
ACH-000330,-0.29429436016399996
ACH-000331,-0.23938283100699997
ACH-000332,-0.163619904087
ACH-000334,-0.237040023662
ACH-000335,0.0006689714193519999
ACH-000336,0.0295634273862
ACH-000337,-0.326051920753
ACH-000339,-0.199824442493
ACH-000341,-0.30030290821899996
ACH-000348,-0.232948884355
ACH-000350,-0.113291729267
ACH-000352,-0.173540001467
ACH-000356,-0.0849934443973
ACH-000361,0.0005540386279400001
ACH-000362,-0.38786772269299996
ACH-000363,-0.280459654855
ACH-000364,-0.221152834952
ACH-000365,-0.267459554521
ACH-000366,-0.467657510893
ACH-000368,-0.125480220222
ACH-000374,-0.228239255769
ACH-000375,-0.245907586333
ACH-000376,-0.151168777632
ACH-000381,-0.304171869774
ACH-000383,-0.197736806343
ACH-000387,-0.18517911690699998
ACH-000389,-0.5326287990749999
ACH-000390,-0.129193126626
ACH-000393,-0.291921155476
ACH-000395,-0.222162393803
ACH-000397,-0.10020776863700001
ACH-000401,-0.16293439558
ACH-000402,-0.6821221215459999
ACH-000403,-0.238101296593
ACH-000404,-0.293750491798
ACH-000406,-0.21773417766
ACH-000407,-0.36449745833400005
ACH-000408,-0.393344284416
ACH-000410,-0.205176435805
ACH-000411,-0.18657641996899998
ACH-000414,-0.119146882778
ACH-000415,-0.0902872769215
ACH-000416,-0.270740869268
ACH-000420,-0.16605532229599998
ACH-000421,-0.26500351215100004
ACH-000424,-0.203951221613
ACH-000425,-0.17999090056699998
ACH-000426,-0.113308846105
ACH-000427,-0.0613669142683
ACH-000433,-0.06828991755819999
ACH-000436,-0.182955219777
ACH-000444,-0.24712750245999998
ACH-000445,-0.232348150748
ACH-000448,-0.215560069496
ACH-000450,-0.246449204062
ACH-000452,-0.06956677384860001
ACH-000454,-0.203928043094
ACH-000458,-0.25312701501999996
ACH-000459,-0.255220396799
ACH-000460,-0.189727940426
ACH-000461,-0.218031927225
ACH-000463,-0.278625723736
ACH-000464,-0.0103420729957
ACH-000466,0.073548921097
ACH-000467,-0.22993982529399998
ACH-000468,-0.425033078503
ACH-000469,-0.318762658804
ACH-000470,-0.390235983996
ACH-000471,-0.31926024454
ACH-000472,-0.245725175053
ACH-000473,-0.48599961586999996
ACH-000475,-0.271775653447
ACH-000476,-0.152192199965
ACH-000477,-0.131736545236
ACH-000480,-0.09260497733419999
ACH-000481,-0.11319368598200001
ACH-000483,-0.35605670373099996
ACH-000484,0.030054807570599997
ACH-000485,-0.336018248688
ACH-000486,-0.12103365577500001
ACH-000487,-0.246693143159
ACH-000488,-0.31444933420000004
ACH-000490,-0.398449498776
ACH-000491,0.00473976559712
ACH-000495,-0.108906745855
ACH-000496,-0.06663758741640001
ACH-000499,-0.210016721833
ACH-000500,-0.533928745261
ACH-000502,-0.17782825916099998
ACH-000503,-0.00520329996038
ACH-000505,-0.246847370394
ACH-000507,-0.151394092662
ACH-000510,-0.202670530634
ACH-000511,-0.336433173511
ACH-000512,-0.134307258016
ACH-000516,-0.134624890464
ACH-000517,-0.29520971276299995
ACH-000518,-0.271512931104
ACH-000520,-0.186327851853
ACH-000521,-0.318622939951
ACH-000522,-0.26966156423099996
ACH-000524,-0.22357354247699998
ACH-000527,-0.293237938209
ACH-000528,-0.221884095614
ACH-000537,-0.18817946068
ACH-000541,-0.281191128068
ACH-000542,-0.354972456809
ACH-000544,-0.0555402413696
ACH-000545,-0.11830966569700001
ACH-000547,-0.263452579015
ACH-000548,-0.182530275934
ACH-000549,-0.534965215003
ACH-000550,-0.363133467795
ACH-000552,-0.19783727166099999
ACH-000556,-0.22829185584399997
ACH-000557,-0.217524172998
ACH-000570,-0.289673651197
ACH-000571,-0.20419649124699998
ACH-000573,-0.274532872048
ACH-000576,-0.122315930804
ACH-000580,-0.126350592517
ACH-000584,-0.216969619158
ACH-000585,-0.0643456616223
ACH-000588,-0.332288754765
ACH-000589,-0.264138566212
ACH-000591,-0.323661147333
ACH-000593,-0.281307523773
ACH-000600,-0.0312582025613
ACH-000601,-0.303601496912
ACH-000604,-0.321119136658
ACH-000605,-0.306529394671
ACH-000606,-0.16711395104000001
ACH-000608,-0.38183668561399997
ACH-000614,-0.26777494035599997
ACH-000616,-0.220715326701
ACH-000618,-0.11823424432600001
ACH-000619,-0.0931933625814
ACH-000620,-0.133623189438
ACH-000621,-0.355111679101
ACH-000622,-0.393636757826
ACH-000623,-0.15670037086
ACH-000624,-0.208867938672
ACH-000627,-0.30712851145500003
ACH-000630,-0.22741816668099998
ACH-000632,-0.222955762443
ACH-000633,-0.030450113754699998
ACH-000637,-0.39311957751000004
ACH-000638,-0.23940430506700003
ACH-000646,-0.358427969419
ACH-000647,-0.148245906781
ACH-000648,-0.20834732402199999
ACH-000649,-0.333270276585
ACH-000651,-0.376495709435
ACH-000652,-0.276484823171
ACH-000653,-0.142935749628
ACH-000657,-0.18053730466899998
ACH-000658,-0.333064616073
ACH-000661,-0.45855179026799997
ACH-000662,-0.0678026170438
ACH-000663,-0.17606562127099998
ACH-000665,-0.21186964979800002
ACH-000671,-0.24757354747699997
ACH-000673,-0.205174783316
ACH-000676,-0.261068962394
ACH-000677,-0.182481071002
ACH-000681,-0.23894125395100002
ACH-000682,-0.360155595137
ACH-000683,-0.269517349019
ACH-000684,-0.050689746452199994
ACH-000688,-0.21281854047499998
ACH-000693,-0.166738246039
ACH-000694,-0.347425385052
ACH-000695,-0.12107479071499999
ACH-000696,-0.141112229803
ACH-000697,-0.344157717265
ACH-000699,-0.203905662744
ACH-000701,-0.305441216833
ACH-000706,-0.33858374535400004
ACH-000711,-0.121897069767
ACH-000713,-0.151566202063
ACH-000714,-0.161111202178
ACH-000718,-0.43723026143999993
ACH-000720,-0.075312400762
ACH-000721,-0.272743893952
ACH-000724,-0.394072710051
ACH-000725,0.0600588516818
ACH-000732,-0.10584606421199999
ACH-000734,-0.335238769596
ACH-000735,-0.34573425345200004
ACH-000736,-0.304506537167
ACH-000738,-0.20304055153
ACH-000746,-0.280084995136
ACH-000747,-0.306720857755
ACH-000748,-0.18046249016399998
ACH-000753,-0.285266796348
ACH-000756,-0.195619351423
ACH-000757,-0.47519805716499997
ACH-000758,-0.157847767466
ACH-000760,-0.158265904419
ACH-000763,-0.104859617451
ACH-000764,0.0285525501248
ACH-000765,-0.38084383926
ACH-000766,0.026712060409900002
ACH-000767,-0.238488675761
ACH-000768,-0.19673474247
ACH-000769,-0.04013325882819999
ACH-000770,-0.147391067001
ACH-000771,-0.193837095869
ACH-000773,-0.158742892132
ACH-000776,-0.351254799771
ACH-000777,-0.38753680142999997
ACH-000778,-0.032224156421599995
ACH-000781,-0.22068188252700002
ACH-000782,-0.15930729416300002
ACH-000783,-0.320617828422
ACH-000784,-0.278276705698
ACH-000785,-0.107975139716
ACH-000787,-0.379906186197
ACH-000788,-0.22168208011799997
ACH-000791,-0.300737597317
ACH-000792,-0.165506602676
ACH-000794,-0.197912908445
ACH-000796,-0.282751878457
ACH-000799,-0.23822965753199998
ACH-000800,-0.10967527026900001
ACH-000802,-0.0795796976612
ACH-000804,-0.374013779385
ACH-000805,-0.144732546328
ACH-000809,-0.283311339654
ACH-000810,-0.08820264603639999
ACH-000811,-0.350441438407
ACH-000817,0.050942736392400004
ACH-000819,-0.36631292258299997
ACH-000820,-0.485067639022
ACH-000821,0.0630523953222
ACH-000822,-0.139234190584
ACH-000823,-0.174971108709
ACH-000824,-0.22135712589499998
ACH-000827,-0.17161764901299997
ACH-000829,-0.09094943552160001
ACH-000831,-0.223401311932
ACH-000832,-0.04690072118559999
ACH-000833,-0.29258255058800003
ACH-000834,-0.26592071878
ACH-000835,-0.215582539616
ACH-000836,-0.114507479224
ACH-000837,-0.300539774688
ACH-000838,0.0177601745199
ACH-000839,-0.066833963197
ACH-000840,-0.463000064106
ACH-000841,-0.11553793952199999
ACH-000843,0.0614013419169
ACH-000846,0.0355355303069
ACH-000847,-0.274807192724
ACH-000848,-0.281591260997
ACH-000849,-0.256011140456
ACH-000851,-0.277596844056
ACH-000855,-0.11429722470499999
ACH-000856,-0.152847861868
ACH-000858,-0.254943127088
ACH-000859,0.060083409352900005
ACH-000861,-0.111709940089
ACH-000862,-0.234237096629
ACH-000865,-0.3330948366
ACH-000866,-0.178907705379
ACH-000867,-0.122585616461
ACH-000869,-0.172907946855
ACH-000872,-0.274056962518
ACH-000873,-0.09999988675310001
ACH-000876,-0.294264064487
ACH-000878,-0.34400613597900004
ACH-000880,-0.154001459105
ACH-000881,-0.152656291691
ACH-000882,-0.17276548408
ACH-000884,-0.39257618647200004
ACH-000885,-0.18986469730099997
ACH-000887,-0.473245388741
ACH-000888,-0.433182645525
ACH-000889,-0.233510666362
ACH-000890,-0.0791669008888
ACH-000896,-0.23678991917199999
ACH-000898,-0.24529702005399998
ACH-000900,-0.191080108022
ACH-000901,-0.26581625692
ACH-000905,-0.18186018115
ACH-000906,-0.27305102977699997
ACH-000907,-0.310725299444
ACH-000910,-0.300137444051
ACH-000911,-0.356844954136
ACH-000912,-0.21720841380300002
ACH-000913,-0.38525012002899994
ACH-000915,-0.22671735350900002
ACH-000916,-0.0500498206964
ACH-000917,-0.169843421606
ACH-000921,-0.35292701929399994
ACH-000924,-0.247177675265
ACH-000926,-0.402542823587
ACH-000928,-0.589758682156
ACH-000929,-0.110747150699
ACH-000932,-0.20088234533799998
ACH-000935,-0.211218916401
ACH-000936,-0.45073905593999997
ACH-000937,-0.237918161149
ACH-000938,-0.25470076573
ACH-000939,-0.16484603804
ACH-000941,-0.06695727078430001
ACH-000943,-0.22138130868500003
ACH-000946,-0.21935583698600003
ACH-000947,-0.21478139044300001
ACH-000948,-0.042328782844599996
ACH-000950,0.027379169950900003
ACH-000953,-0.11799360070499999
ACH-000957,0.0647083378989
ACH-000958,-0.0827692937852
ACH-000960,-0.197879616079
ACH-000963,-0.0119281668701
ACH-000968,-0.29965593365
ACH-000969,-0.23890120685
ACH-000973,-0.229053612926
ACH-000974,-0.23481809650199997
ACH-000975,-0.110339086744
ACH-000976,-0.27556738644699996
ACH-000978,-0.039577858826800004
ACH-000980,-0.271136823555
ACH-000984,-0.23037712465399998
ACH-000986,-0.30017105018
ACH-000988,-0.245184717534
ACH-000993,-0.308295207661
ACH-000994,-0.300279336407
ACH-000996,-0.36272606480700004
ACH-001001,-0.06229970938709999
ACH-001020,-0.274929384887
ACH-001028,-0.245194666023
ACH-001031,-0.250823753468
ACH-001038,-0.164990591378
ACH-001048,-0.209374294456
ACH-001050,-0.214673084549
ACH-001053,-0.313744305091
ACH-001054,-0.302921430218
ACH-001061,-0.248358955927
ACH-001067,-0.35189037165
ACH-001075,-0.323319954938
ACH-001096,-0.49795623986599996
ACH-001128,-0.140136964494
ACH-001134,-0.194702320354
ACH-001151,-0.251828802725
ACH-001163,-0.19543980109
ACH-001164,-0.17516653509500002
ACH-001173,-0.23057750512800002
ACH-001183,-0.0100483346523
ACH-001184,-0.171668851912
ACH-001190,-0.386155263498
ACH-001192,-0.08340386182199999
ACH-001193,-0.40987529301700004
ACH-001196,-0.16848115482099998
ACH-001197,-0.232931149401
ACH-001205,-0.246547158004
ACH-001211,-0.135752358993
ACH-001212,-0.42112142527900004
ACH-001228,-0.23485199623199998
ACH-001232,-0.024176217269799998
ACH-001239,-0.27353768758200003
ACH-001274,-0.341344670005
ACH-001275,-0.139393294003
ACH-001277,-0.0842996778479
ACH-001278,-0.0653765651698
ACH-001280,-0.243340235009
ACH-001283,-0.15950437491299999
ACH-001289,-0.230726722194
ACH-001295,-0.0514364326579
ACH-001300,-0.0328379896713
ACH-001301,-0.250055344578
ACH-001302,-0.224788353495
ACH-001303,-0.18262172248199998
ACH-001306,-0.146659463558
ACH-001318,-0.111039246809
ACH-001322,-0.328415213735
ACH-001328,-0.303124049901
ACH-001332,-0.07873471361
ACH-001333,-0.08003910452169999
ACH-001336,-0.367491750337
ACH-001340,-0.140310178589
ACH-001346,-0.0224665628003
ACH-001353,-0.150738549854
ACH-001354,-0.07783445710180001
ACH-001367,-0.372390487663
ACH-001368,-0.292020184385
ACH-001374,-0.7301582745499999
ACH-001375,-0.2762597586
ACH-001377,-0.253567899878
ACH-001380,-0.155498021636
ACH-001391,-0.20660124492899998
ACH-001407,-0.29732321795
ACH-001408,-0.09942997996889999
ACH-001413,-0.216220343557
ACH-001430,0.0531371550409
ACH-001431,-0.05911281400500001
ACH-001450,-0.1716139891
ACH-001496,-0.164969768645
ACH-001500,-0.546096638984
ACH-001521,-0.17706959860100002
ACH-001523,-0.223793093774
ACH-001532,-0.11437338605399999
ACH-001536,-0.298200058752
ACH-001550,-0.343544351064
ACH-001552,-0.162855482303
ACH-001554,-0.272952376055
ACH-001645,0.049825266135400004
ACH-001654,-0.363754733115
ACH-001715,-0.18020890535999998
ACH-001735,-0.243519356587
ACH-001736,-0.159845857172
ACH-001737,-0.0402964742101
ACH-001740,-0.42367076356399996
ACH-001745,-0.311266327956
ACH-001750,-0.141154019734
ACH-001765,-0.0752524440389
ACH-001956,-0.162075855499
ACH-001957,-0.19682015398400002
