,THYN1 (29087)
ACH-000004,0.0547076626458
ACH-000007,-0.07731024615349999
ACH-000009,-0.126277927423
ACH-000011,-0.0367757922458
ACH-000012,0.023429863382099996
ACH-000013,0.125401336496
ACH-000014,0.132598532265
ACH-000015,0.0749636056507
ACH-000017,-0.15852055420800001
ACH-000018,-0.11594661332499999
ACH-000019,-0.0406583385869
ACH-000021,0.12385377841499999
ACH-000022,0.04497976489469999
ACH-000025,0.191509711233
ACH-000028,0.118588552687
ACH-000030,0.110947596895
ACH-000035,0.09050796037110001
ACH-000036,0.09068614661260001
ACH-000037,0.156093206499
ACH-000039,-0.0877832499918
ACH-000040,0.11200742732999999
ACH-000041,-0.181028111753
ACH-000042,0.0773608556119
ACH-000045,0.0904211931227
ACH-000047,0.121074181752
ACH-000052,0.203370885253
ACH-000053,0.135719720677
ACH-000054,-0.025396712113700003
ACH-000055,-0.09600299457999999
ACH-000060,0.186392692181
ACH-000067,0.24310245796500002
ACH-000070,0.182441711664
ACH-000075,0.054806188408699996
ACH-000078,0.0296467368027
ACH-000082,0.185356571477
ACH-000085,-0.0313110694792
ACH-000086,0.131471788758
ACH-000087,0.27576849245
ACH-000092,0.208063300972
ACH-000095,0.081369210873
ACH-000097,0.0605952312271
ACH-000098,-0.0135963173414
ACH-000099,-0.06329415090110001
ACH-000108,-0.10888397988399999
ACH-000113,0.156369849719
ACH-000115,0.0284347001149
ACH-000116,0.0382462057601
ACH-000118,0.015317865219700001
ACH-000120,-0.0208704823469
ACH-000123,-0.039192645183300005
ACH-000127,0.046006259409900004
ACH-000128,0.15265103267400001
ACH-000132,-0.024401455810500003
ACH-000133,0.0550724357051
ACH-000137,0.0448867646128
ACH-000138,-0.10574635544199999
ACH-000142,0.228781915306
ACH-000143,-0.028873597502900004
ACH-000146,0.0984007703042
ACH-000148,0.0529805043165
ACH-000150,-0.0023790946333400002
ACH-000152,0.194064748362
ACH-000153,0.0141269066591
ACH-000159,0.12496522814099999
ACH-000160,0.0964430456896
ACH-000163,0.08458349408669999
ACH-000167,0.0529510897619
ACH-000168,0.0861205932783
ACH-000169,0.164826743736
ACH-000178,0.13253637218800002
ACH-000182,0.0875371462049
ACH-000183,0.09888558149
ACH-000188,0.13195600765100002
ACH-000189,0.291246797824
ACH-000190,-0.00515085573835
ACH-000198,0.05421007102250001
ACH-000204,0.05258396619109999
ACH-000206,-0.0499955872996
ACH-000207,0.436282774978
ACH-000211,0.0860728754897
ACH-000215,0.0374073811152
ACH-000221,0.189323618218
ACH-000222,0.0937946777472
ACH-000223,0.023446449226099998
ACH-000226,0.11276149898900001
ACH-000227,-0.173457725394
ACH-000228,0.150183057982
ACH-000231,0.0637829154695
ACH-000232,0.033231956194700006
ACH-000233,0.170083823238
ACH-000234,0.072307910194
ACH-000235,0.08727692136019999
ACH-000237,0.169517047773
ACH-000238,0.224875514231
ACH-000243,0.128660145505
ACH-000244,0.130455012769
ACH-000246,0.0034131214797
ACH-000248,0.0344710930361
ACH-000250,0.10013405922900001
ACH-000251,-0.160916309885
ACH-000253,0.20259644954
ACH-000255,0.167357176174
ACH-000256,0.163571217619
ACH-000257,-0.009954759080739999
ACH-000258,-0.0455563176076
ACH-000259,0.13180796050899998
ACH-000260,0.07507488170080001
ACH-000261,0.0841854630696
ACH-000262,0.0988590147569
ACH-000263,0.0812314887878
ACH-000264,0.0357033599094
ACH-000265,0.0953930616504
ACH-000266,-0.0208544665013
ACH-000272,0.0316786159038
ACH-000273,-0.0853651424885
ACH-000274,0.0580438089571
ACH-000277,0.187901073074
ACH-000278,0.24216737486099998
ACH-000279,0.0252509961103
ACH-000280,0.14436222668600002
ACH-000281,-0.198366320482
ACH-000288,0.058198647725
ACH-000291,0.050754542486399996
ACH-000293,0.0993169378221
ACH-000294,0.00333218281728
ACH-000295,0.0474504149947
ACH-000296,0.202851959029
ACH-000302,0.21063986400899998
ACH-000304,0.0250563698397
ACH-000307,0.07758044143619999
ACH-000308,-0.0642954831217
ACH-000310,-0.0778318691222
ACH-000311,0.0854279199645
ACH-000312,-0.102572247543
ACH-000315,0.282339833624
ACH-000316,-0.039683542224199994
ACH-000317,0.00190158645624
ACH-000318,0.21267881706500003
ACH-000319,-0.157028268833
ACH-000320,-0.201644258836
ACH-000322,0.0701548103251
ACH-000323,0.0816578118443
ACH-000324,0.0380973357754
ACH-000329,0.174751981256
ACH-000330,0.16282155283
ACH-000331,0.121227484154
ACH-000332,-0.0469877267022
ACH-000334,0.0191734893931
ACH-000335,0.22416259800299998
ACH-000336,0.30176357554600003
ACH-000337,0.280174116215
ACH-000339,0.10094087128599999
ACH-000341,-0.05562105257180001
ACH-000348,0.0147301093169
ACH-000350,-0.12513752004599998
ACH-000352,0.154648149898
ACH-000356,-0.00847426624468
ACH-000361,0.0711981787974
ACH-000362,-0.06596192801339999
ACH-000363,-0.013548059224200002
ACH-000364,0.253966847554
ACH-000365,0.0331835543024
ACH-000366,0.0917473726736
ACH-000368,0.125084533597
ACH-000374,-0.125051275032
ACH-000375,0.153405167591
ACH-000376,0.010875004005100001
ACH-000381,0.15369973224300001
ACH-000383,0.06665147755680001
ACH-000387,0.11144554353599999
ACH-000389,0.228598232524
ACH-000390,0.196420420225
ACH-000393,-0.0866524883306
ACH-000395,-0.033609226711300004
ACH-000397,0.0628331415221
ACH-000401,0.265867155273
ACH-000402,0.0873377900889
ACH-000403,-0.06565566245690001
ACH-000404,0.452318458884
ACH-000406,0.087725105638
ACH-000407,0.0075580755680899996
ACH-000408,0.27889461749899996
ACH-000410,0.0779752924201
ACH-000411,-0.082725746945
ACH-000414,0.0379184637085
ACH-000415,0.17031443057999998
ACH-000416,0.0645970912468
ACH-000420,0.175856852539
ACH-000421,-0.0250766835365
ACH-000424,-0.0131801318781
ACH-000425,0.106336450562
ACH-000426,-0.205452070106
ACH-000427,-0.0746340131866
ACH-000433,0.120032862655
ACH-000436,0.0065965406230300005
ACH-000444,0.23081377137400003
ACH-000445,0.0168582642348
ACH-000448,0.15941389446499998
ACH-000450,0.0874302648859
ACH-000452,0.0917380768098
ACH-000454,0.144398028752
ACH-000458,0.335162860859
ACH-000459,0.38677741157799994
ACH-000460,0.146575980772
ACH-000461,0.12174791975600001
ACH-000463,-0.0196000094242
ACH-000464,0.028047666333099998
ACH-000466,0.0709928284885
ACH-000467,-0.024389571122699998
ACH-000468,0.155118679749
ACH-000469,0.184492200893
ACH-000470,0.111140994012
ACH-000471,0.0872961834279
ACH-000472,0.00391048898736
ACH-000473,0.10674788124500001
ACH-000475,0.09033679735889999
ACH-000476,0.137419070613
ACH-000477,0.23059554309500002
ACH-000480,0.17503178721299997
ACH-000481,0.251581909112
ACH-000483,0.08487609250119998
ACH-000484,-0.0668126291392
ACH-000485,0.0491116268604
ACH-000486,0.113509746117
ACH-000487,0.221964339103
ACH-000488,0.143437472078
ACH-000490,0.17690360738400002
ACH-000491,0.295548858919
ACH-000495,-0.18135821491300003
ACH-000496,0.22116475255999998
ACH-000499,0.290281446865
ACH-000500,-0.23964390408199998
