,KMT2C (58508)
ACH-000004,0.236424870181
ACH-000007,-0.07934101352049999
ACH-000009,-0.148122308058
ACH-000011,-0.33963358588299997
ACH-000012,-0.132441217135
ACH-000013,0.029115573018200003
ACH-000014,-0.280305913086
ACH-000015,-0.12304536313799999
ACH-000017,-0.493128588237
ACH-000018,0.37601126366300003
ACH-000019,0.0876605088812
ACH-000021,-0.051362162185000004
ACH-000022,-0.189031086987
ACH-000025,0.251139378569
ACH-000028,-0.238545515196
ACH-000030,-0.0514126725
ACH-000035,-0.24026764064199999
ACH-000036,-0.262441548
ACH-000037,-0.118106968748
ACH-000039,-0.09537124862669999
ACH-000040,-0.278008800209
ACH-000041,-0.0983653194199
ACH-000042,-0.00433109767202
ACH-000045,0.46447437919600004
ACH-000047,-0.132460425161
ACH-000052,-0.220594566607
ACH-000053,-0.478106836531
ACH-000054,0.00478362573018
ACH-000055,0.0453106876038
ACH-000060,0.12158896505200001
ACH-000067,-0.165066308145
ACH-000070,0.17793292294
ACH-000075,-0.218523717214
ACH-000078,0.012797900089399999
ACH-000082,-0.11016158861
ACH-000085,-0.056897156359199993
ACH-000086,0.010962950829999998
ACH-000087,-0.19998224295000003
ACH-000092,0.0729092981787
ACH-000095,-0.381282389013
ACH-000097,0.335433045606
ACH-000098,-0.00287201485869
ACH-000099,-0.344437957143
ACH-000108,-0.08362065540680001
ACH-000113,0.374685649161
ACH-000115,-0.119915787809
ACH-000116,-0.407676231145
ACH-000118,0.318038356247
ACH-000120,0.130838518874
ACH-000123,-0.144789856115
ACH-000127,-0.0803598694063
ACH-000128,0.405099835614
ACH-000132,0.0342841293517
ACH-000133,-0.004322487560189999
ACH-000137,0.11911051775699999
ACH-000138,0.0103190548967
ACH-000142,-0.325815112066
ACH-000143,-0.034854233002
ACH-000146,-0.139190227448
ACH-000148,-0.11897170607799999
ACH-000150,0.021338273630499997
ACH-000152,-0.15820235019
ACH-000153,-0.0376433803685
ACH-000159,0.029140163675700003
ACH-000160,0.5746695381710001
ACH-000163,0.149569520043
ACH-000167,0.5723807148910001
ACH-000168,0.0994527761666
ACH-000169,0.0872998074605
ACH-000178,0.08331019366169999
ACH-000182,0.013950516948599999
ACH-000183,-0.0679969107893
ACH-000188,0.19284518989100002
ACH-000189,0.0479544263552
ACH-000190,0.212071375819
ACH-000198,0.0926880618421
ACH-000204,0.05639117434259999
ACH-000206,-0.026873197377
ACH-000207,0.09646695336740001
ACH-000211,0.11389730398499999
ACH-000215,-0.0450544359311
ACH-000221,0.043405964057499996
ACH-000222,0.43999558613399997
ACH-000223,-0.005339789644760001
ACH-000226,-0.362338983745
ACH-000227,-0.168757516766
ACH-000228,0.540507761691
ACH-000231,0.024936605655799998
ACH-000232,-0.462493433837
ACH-000233,-0.345849347686
ACH-000234,0.112982537861
ACH-000235,0.159466603792
ACH-000237,-0.050382609247699994
ACH-000238,-0.08272903849999999
ACH-000243,0.154499038423
ACH-000244,-0.280438810551
ACH-000246,0.016261506916
ACH-000248,-0.402088193579
ACH-000250,0.0939179803958
ACH-000251,0.14694783192
ACH-000253,0.08832609704939999
ACH-000255,0.097757859813
ACH-000256,-0.152695875072
ACH-000257,-0.454774448101
ACH-000258,0.0116727883351
ACH-000259,-0.035687352786
ACH-000260,0.08646859136780001
ACH-000261,-0.00161670626286
ACH-000262,0.0793653391653
ACH-000263,0.103168342398
ACH-000264,-0.0647029630845
ACH-000265,0.16427745816
ACH-000266,0.0465663042246
ACH-000272,-0.144567146106
ACH-000273,-0.169743117971
ACH-000274,-0.179344224311
ACH-000277,-0.2842964127
ACH-000278,0.0623559913174
ACH-000279,-0.206084197773
ACH-000280,-0.107782671614
ACH-000281,-0.149570663914
ACH-000288,-0.256735557115
ACH-000291,-0.0182651865174
ACH-000293,0.119496209662
ACH-000294,0.576644948095
ACH-000295,0.120008217216
ACH-000296,-0.212605502511
ACH-000302,-0.17921740282
ACH-000304,0.321571314351
ACH-000307,0.0176297785755
ACH-000308,-0.215959459796
ACH-000310,0.19663424086800002
ACH-000311,0.0070949185062100005
ACH-000312,-0.056044363988500004
ACH-000315,0.44845731485600004
ACH-000316,-0.029553634135400002
ACH-000317,0.09774546484629999
ACH-000318,-0.0148128869089
ACH-000319,-0.0174445809367
ACH-000320,0.112056786876
ACH-000322,0.1239501358
ACH-000323,-0.0681386536816
ACH-000324,-0.0761566121402
ACH-000329,-0.0572079016309
ACH-000330,0.035271262098199994
ACH-000331,-0.13721352749000001
ACH-000332,0.024945783828099997
ACH-000334,0.22496888678000004
ACH-000335,0.18929761197099998
ACH-000336,-0.165150737454
ACH-000337,0.291525734574
ACH-000339,0.0155013467491
ACH-000341,0.175564035565
ACH-000348,0.0064034705840199995
ACH-000350,-0.095508983215
ACH-000352,-0.49133758048799997
