,SRSF3 (6428)
ACH-000004,-1.49725670217
ACH-000007,-1.6099277422
ACH-000009,-1.53997838434
ACH-000011,-1.3773031096500001
ACH-000012,-1.50715528786
ACH-000013,-1.63700771732
ACH-000014,-1.43385313856
ACH-000015,-1.4859006931
ACH-000017,-1.49106924234
ACH-000018,-1.5321244249200001
ACH-000019,-1.6364766193
ACH-000021,-1.24390632677
ACH-000022,-1.67429977016
ACH-000025,-1.30158811513
ACH-000028,-1.454288461
ACH-000030,-1.5097722639500002
ACH-000035,-1.1366719973100001
ACH-000036,-1.4069173047
ACH-000037,-1.8419213379900004
ACH-000039,-1.3444430237399998
ACH-000040,-1.69574275141
ACH-000041,-1.6273523371899998
ACH-000042,-1.35053896685
ACH-000045,-1.63306188715
ACH-000047,-1.4969610745
ACH-000052,-1.34298157756
ACH-000053,-1.6937282908899998
ACH-000054,-1.7174940140600001
ACH-000055,-1.3979879303
ACH-000060,-1.28843163222
ACH-000067,-1.25338080895
ACH-000070,-1.8188597555900001
ACH-000075,-1.6317455270299999
ACH-000078,-1.9472942202
ACH-000082,-1.8457008882400001
ACH-000085,-1.4445885955200002
ACH-000086,-1.3192660733
ACH-000087,-1.2542263676
ACH-000092,-1.40273040846
ACH-000095,-1.7717087767400002
ACH-000097,-1.6112470488400001
ACH-000098,-1.51975470949
ACH-000099,-1.5959147061899999
ACH-000108,-1.4214139733500002
ACH-000113,-1.59874841305
ACH-000115,-2.41009778455
ACH-000116,-1.4716465107799999
ACH-000118,-1.3801369504799998
ACH-000120,-1.4790957352899998
ACH-000123,-1.6762249613999998
ACH-000127,-1.63821295964
ACH-000128,-1.7136811195500001
ACH-000132,-1.48497902371
ACH-000133,-1.43192695516
ACH-000137,-1.06944275945
ACH-000138,-1.31115550752
ACH-000142,-1.32624408138
ACH-000143,-1.4412588140399998
ACH-000146,-1.86426855475
ACH-000148,-1.3711378293599998
ACH-000150,-1.16624338244
ACH-000152,-1.46056427019
ACH-000153,-1.5033137834299999
ACH-000159,-1.66841695121
ACH-000160,-1.09566139744
ACH-000163,-0.994149388476
ACH-000167,-1.6588491253400002
ACH-000168,-1.5918273008000001
ACH-000169,-1.81781308444
ACH-000178,-1.46517613864
ACH-000182,-1.5256413018000001
ACH-000183,-1.5800295758899998
ACH-000188,-1.5751010704799997
ACH-000189,-1.44031190379
ACH-000190,-1.27074338751
ACH-000198,-1.56899930609
ACH-000204,-1.22037712421
ACH-000206,-1.25045890166
ACH-000207,-1.7668010053999998
ACH-000211,-1.24572583877
ACH-000215,-1.56742316104
ACH-000221,-1.80866782568
ACH-000222,-1.56052180634
ACH-000223,-1.4619884340600002
ACH-000226,-1.52594537141
ACH-000227,-1.78891473151
ACH-000228,-1.40788279586
ACH-000231,-1.44489929289
ACH-000232,-1.61474960593
ACH-000233,-1.65339905968
ACH-000234,-1.35156889116
ACH-000235,-1.58036994425
ACH-000237,-1.2170848718
ACH-000238,-1.3253008596200002
ACH-000243,-1.2980263810200001
ACH-000244,-1.67297419398
ACH-000246,-1.50969343289
ACH-000248,-1.34065705043
ACH-000250,-1.4998836374000002
ACH-000251,-1.06883983006
ACH-000253,-1.75076135287
ACH-000255,-1.41840177051
ACH-000256,-1.8933457999599999
ACH-000257,-1.64706716227
ACH-000258,-1.98479800212
ACH-000259,-1.72872548747
ACH-000260,-1.4883268883
ACH-000261,-1.33317358957
ACH-000262,-1.6762764001600001
ACH-000263,-1.71123219648
ACH-000264,-1.5230509042700002
ACH-000265,-1.4970140278400001
ACH-000266,-1.45295225582
ACH-000272,-1.4963212634099998
ACH-000273,-1.5467112835899999
ACH-000274,-1.7030410563799998
ACH-000277,-1.4805884421200002
ACH-000278,-1.32480723511
ACH-000279,-1.71917659849
ACH-000280,-1.5264383780500002
ACH-000281,-1.4705509218200001
ACH-000288,-1.50502129774
ACH-000291,-1.55819533602
ACH-000293,-1.70746532344
ACH-000294,-1.28160739938
ACH-000295,-1.5182273281099998
ACH-000296,-1.4523026428999999
ACH-000302,-1.39417526424
ACH-000304,-1.9161343892099998
ACH-000307,-1.42937387111
ACH-000308,-1.5426541589899998
ACH-000310,-1.63762370723
ACH-000311,-1.40945795274
ACH-000312,-1.32106503544
ACH-000315,-1.08830257344
ACH-000316,-1.21989374645
ACH-000317,-1.30395600858
ACH-000318,-1.2418832472299999
ACH-000319,-1.1341423343400001
ACH-000320,-1.09333746494
ACH-000322,-1.76587792646
ACH-000323,-1.25591757645
ACH-000324,-1.59997211591
ACH-000329,-1.72069030583
ACH-000330,-1.55197652266
ACH-000331,-1.2873878698999999
ACH-000332,-1.5150842259000001
ACH-000334,-1.4300225038299998
ACH-000335,-1.49228700495
ACH-000336,-1.8923055841999998
ACH-000337,-1.40973689046
ACH-000339,-1.32360939589
ACH-000341,-1.32090070788
ACH-000348,-1.73148373567
ACH-000350,-1.5109744198100001
ACH-000352,-1.36378104903
ACH-000356,-1.5182661287
ACH-000361,-1.20273277605
ACH-000362,-1.5610069531400002
ACH-000363,-1.68631391769
ACH-000364,-1.3556293101399999
ACH-000365,-1.4167225419
ACH-000366,-1.7359839137900002
ACH-000368,-1.52250231875
ACH-000374,-1.4135251311800001
ACH-000375,-1.5795525125
ACH-000376,-1.5017528854799997
ACH-000381,-1.71030257353
ACH-000383,-1.46745807561
ACH-000387,-1.40890234227
ACH-000389,-1.0963237554799998
ACH-000390,-1.5862671424700001
ACH-000393,-1.3843158386
ACH-000395,-1.48352796521
ACH-000397,-1.49039828308
ACH-000401,-1.7519649931
ACH-000402,-1.74055038898
ACH-000403,-1.99403397778
ACH-000404,-1.65156186839
ACH-000406,-1.22786964402
ACH-000407,-1.23141634514
ACH-000408,-1.1212223995100001
ACH-000410,-1.44030712615
ACH-000411,-1.49541639666
ACH-000414,-1.4040992237
ACH-000415,-1.2496318584100001
ACH-000416,-1.39100072523
ACH-000420,-1.92459581801
ACH-000421,-1.42678814372
ACH-000424,-1.33907462955
ACH-000425,-1.4736306875
ACH-000426,-1.95338652817
ACH-000427,-1.4190982520200002
ACH-000433,-1.13829142791
ACH-000436,-1.57247673145
ACH-000444,-1.29934466996
ACH-000445,-1.3063691105600002
ACH-000448,-1.39109626995
ACH-000450,-1.3788690658200002
ACH-000452,-1.42054460937
ACH-000454,-1.17317977539
ACH-000458,-1.3800389086899998
ACH-000459,-1.94965455336
ACH-000460,-1.52378338994
ACH-000461,-1.45971369665
ACH-000463,-1.5488277211300001
ACH-000464,-1.4251434059299999
ACH-000466,-1.23800930498
ACH-000467,-1.50077075565
ACH-000468,-1.5400655811500001
ACH-000469,-1.6535940687900001
ACH-000470,-1.6005633219100002
ACH-000471,-1.52549731609
ACH-000472,-1.60772043625
ACH-000473,-1.85528825618
ACH-000475,-1.57713200926
ACH-000476,-1.35928744477
ACH-000477,-1.7926946895500002
ACH-000480,-1.4892009050400001
ACH-000481,-1.44339485206
ACH-000483,-1.16490910695
ACH-000484,-1.44070725812
ACH-000485,-1.59743095074
ACH-000486,-1.46923387183
ACH-000487,-1.6523997657299998
ACH-000488,-1.5944393530399998
ACH-000490,-1.5505198979100001
ACH-000491,-1.94459684574
ACH-000495,-1.3925214178299998
ACH-000496,-1.15513846138
ACH-000499,-1.14962486762
ACH-000500,-0.964161196114
ACH-000502,-1.4311590113400001
ACH-000503,-1.3688533625900001
ACH-000505,-1.8155551635299998
ACH-000507,-1.45909409824
ACH-000510,-1.6884792211000001
ACH-000511,-1.49059497553
ACH-000512,-1.30291226175
ACH-000516,-1.68323827644
ACH-000517,-1.73056877906
ACH-000518,-1.36515816362
ACH-000520,-1.5376262455899998
