,COX10 (1352)
ACH-000004,-0.655987945291
ACH-000007,-0.610297871729
ACH-000009,-0.446893425624
ACH-000011,-0.234257709226
ACH-000012,-0.32770524277199997
ACH-000013,-0.563827829389
ACH-000014,-0.629157723858
ACH-000015,-0.6941292190649999
ACH-000017,-0.461271656264
ACH-000018,-0.539853877121
ACH-000019,-1.01429618582
ACH-000021,-0.422372401246
ACH-000022,-0.873393287318
ACH-000025,-0.507760361531
ACH-000028,-0.525619661317
ACH-000030,-0.39619323425399994
ACH-000035,-0.547842018853
ACH-000036,-0.165366127106
ACH-000037,-0.461265300665
ACH-000039,-0.388660583141
ACH-000040,-0.254426259033
ACH-000041,-0.656479350718
ACH-000042,-0.214876018791
ACH-000045,-0.459432901537
ACH-000047,-0.753448482694
ACH-000052,0.131319473349
ACH-000053,-0.653673886095
ACH-000054,-0.706522884378
ACH-000055,-0.5386250621859999
ACH-000060,-0.609303760871
ACH-000067,-0.43240297180299997
ACH-000070,-0.554804329706
ACH-000075,-0.160165789265
ACH-000078,-0.654627420205
ACH-000082,-0.67756196403
ACH-000085,-0.278495903151
ACH-000086,-0.474928766517
ACH-000087,-0.654848758068
ACH-000092,-0.265394229796
ACH-000095,-0.39520283434299996
ACH-000097,-0.530771262266
ACH-000098,-0.47738110431100006
ACH-000099,-0.560650444103
ACH-000108,-0.315404986439
ACH-000113,-0.591571607553
ACH-000115,-0.333366513428
ACH-000116,-0.665970969683
ACH-000118,-0.854714122692
ACH-000120,-0.517120885524
ACH-000123,-0.431255196933
ACH-000127,-0.456691416384
ACH-000128,-0.277579869689
ACH-000132,-0.7698294938439999
ACH-000133,-0.490507782138
ACH-000137,-0.398126051194
ACH-000138,-0.65589745827
ACH-000142,-0.21203816137200002
ACH-000143,-0.5873827615030001
ACH-000146,-0.9867449163070001
ACH-000148,-0.515583807418
ACH-000150,-0.510330111597
ACH-000152,-0.47147308307999997
ACH-000153,-0.770265911488
ACH-000159,-0.557360946655
ACH-000160,-0.643579392916
ACH-000163,-0.35028030229400003
ACH-000167,-0.58375807655
ACH-000168,-0.111403016837
ACH-000169,-0.437030649593
ACH-000178,-0.219090862232
ACH-000182,-0.923642926717
ACH-000183,-0.9197272593000001
ACH-000188,-0.290475042031
ACH-000189,-0.542605670814
ACH-000190,-0.686837713031
ACH-000198,-0.5367681436
ACH-000204,-0.49726704957400003
ACH-000206,-0.5395146676420001
ACH-000207,-0.448397411058
ACH-000211,-0.200651554868
