,RBM23 (55147)
ACH-000004,-0.147827860679
ACH-000007,-0.453487996241
ACH-000009,-0.413054000318
ACH-000011,-0.259440241973
ACH-000012,-0.29594540888
ACH-000013,-0.175859521301
ACH-000014,-0.450801972034
ACH-000015,-0.166028583954
ACH-000017,-0.306606279338
ACH-000018,-0.256087738698
ACH-000019,-0.447978787873
ACH-000021,-0.424036015701
ACH-000022,-0.218400141072
ACH-000025,-0.317907817717
ACH-000028,-0.423347119743
ACH-000030,-0.383795654716
ACH-000035,-0.24311840706799998
ACH-000036,-0.215169034123
ACH-000037,-0.17184821500599998
ACH-000039,-0.596127370355
ACH-000040,-0.322040522332
ACH-000041,-0.406234673162
ACH-000042,-0.245188476499
ACH-000045,-0.489540550135
ACH-000047,-0.383268701587
ACH-000052,-0.523990398106
ACH-000053,-0.336336252635
ACH-000054,-0.422448988979
ACH-000055,-0.338719422792
ACH-000060,-0.427906515585
ACH-000067,-0.14342675419099998
ACH-000070,-0.273956730363
ACH-000075,-0.391943675593
ACH-000078,-0.374698022158
ACH-000082,-0.287447314132
ACH-000085,-0.510895689329
ACH-000086,-0.18594532742199998
ACH-000087,-0.279106794134
ACH-000092,-0.45423812044100004
ACH-000095,-0.371048813227
ACH-000097,-0.522224034317
ACH-000098,-0.321085031144
ACH-000099,-0.365579284258
ACH-000108,-0.351138595436
ACH-000113,-0.323030514316
ACH-000115,-0.023952048310700004
ACH-000116,-0.25464579176999996
ACH-000118,-0.611410329805
ACH-000120,-0.602593523694
ACH-000123,-0.34699755983400005
ACH-000127,-0.388355950186
ACH-000128,-0.314862121945
ACH-000132,-0.20933554085099998
ACH-000133,-0.332148109048
ACH-000137,-0.577222493005
ACH-000138,-0.34422786022299995
ACH-000142,-0.247739065969
ACH-000143,-0.320177363027
ACH-000146,-0.345681054796
ACH-000148,-0.251199426733
ACH-000150,0.006355572898620001
ACH-000152,-0.143557869792
ACH-000153,-0.490439382005
ACH-000159,-0.337992311826
ACH-000160,-0.6064691108720001
ACH-000163,-0.49192575131800004
ACH-000167,-0.449290213266
ACH-000168,-0.61890583754
ACH-000169,-0.291928311537
ACH-000178,-0.29124637059700004
ACH-000182,-0.299718553628
ACH-000183,-0.353980054222
ACH-000188,-0.184983758007
ACH-000189,-0.375137447848
ACH-000190,-0.30652241853
ACH-000198,-0.409941992095
ACH-000204,-0.701590935608
ACH-000206,-0.24160427643899998
ACH-000207,-0.7506152492
ACH-000211,-0.297414001687
ACH-000215,-0.426179301299
ACH-000221,-0.226925272257
ACH-000222,-0.5108907449660001
ACH-000223,-0.236006513886
ACH-000226,-0.590838111851
ACH-000227,0.119452069395
ACH-000228,-0.475007423927
ACH-000231,-0.24185877634599998
ACH-000232,-0.242768521692
ACH-000233,-0.327733785833
ACH-000234,-0.21423201028900002
ACH-000235,-0.376579995125
ACH-000237,-0.134086254596
ACH-000238,-0.24041229151299998
ACH-000243,-0.6168673338449999
ACH-000244,-0.339863013152
ACH-000246,-0.5428890035
ACH-000248,-0.579745834961
ACH-000250,-0.370383939283
ACH-000251,-0.112529829301
ACH-000253,-0.155320053181
ACH-000255,-0.221615735458
ACH-000256,-0.151661551202
ACH-000257,-0.0684880428167
ACH-000258,-0.322659952223
ACH-000259,-0.406905344916
ACH-000260,-0.351668833125
ACH-000261,-0.29963204223400003
ACH-000262,-0.267748930294
ACH-000263,0.116391693288
ACH-000264,-0.353133268352
ACH-000265,-0.425304962527
ACH-000266,-0.388258026084
ACH-000272,-0.37718369751900005
ACH-000273,-0.06356731062490001
ACH-000274,-0.17316963884
ACH-000277,-0.294960961833
ACH-000278,-0.323696294147
ACH-000279,-0.316831638475
ACH-000280,-0.39948036783
ACH-000281,-0.5164662914370001
ACH-000288,-0.361373395154
ACH-000291,-0.36147585754600003
ACH-000293,-0.23759316677200001
ACH-000294,-0.239212922243
ACH-000295,-0.500326315959
ACH-000296,-0.358480100351
ACH-000302,-0.28111948970899997
ACH-000304,-0.20770947157400002
ACH-000307,-0.41314154003
ACH-000308,-0.331731046617
ACH-000310,-0.262838504936
ACH-000311,-0.548206454961
ACH-000312,-0.439765765918
ACH-000315,-0.533611691405
ACH-000316,-0.208317237254
ACH-000317,-0.667022493903
ACH-000318,-0.5647500778769999
ACH-000319,-0.0334075391798
ACH-000320,-0.720686160504
ACH-000322,-0.0470091783857
ACH-000323,-0.247524344949
ACH-000324,-0.224465103882
ACH-000329,-0.0855583875921
ACH-000330,-0.415238019943
ACH-000331,-0.230836799936
ACH-000332,-0.404678392483
ACH-000334,-0.588553208313
ACH-000335,-0.251953147772
ACH-000336,-0.491910934181
ACH-000337,-0.4631004234
ACH-000339,-0.314394547917
ACH-000341,-0.47245764956
ACH-000348,-0.339822826186
ACH-000350,-0.32265895456300003
ACH-000352,-0.36409288376599996
ACH-000356,-0.651025168228
ACH-000361,-0.511570894859
ACH-000362,-0.232296933205
ACH-000363,-0.17230823112100002
ACH-000364,-0.318291852556
ACH-000365,-0.321708798246
ACH-000366,-0.413168454312
ACH-000368,-0.481150987727
ACH-000374,-0.315720470632
ACH-000375,-0.17330552066
ACH-000376,-0.45994099556100004
ACH-000381,-0.357865360972
ACH-000383,-0.274449627874
ACH-000387,-0.311791738583
ACH-000389,-0.323921776945
ACH-000390,-0.253787133661
ACH-000393,-0.585774021301
ACH-000395,-0.33779031223300005
ACH-000397,-0.35953402889200003
ACH-000401,-0.5818686044770001
ACH-000402,-0.6111792072550001
ACH-000403,-0.272589931719
ACH-000404,-0.008117808316430001
ACH-000406,-0.406713707379
ACH-000407,-0.23517323364300002
ACH-000408,-0.348019595125
ACH-000410,-0.18057471614700002
ACH-000411,-0.35748142326
ACH-000414,-0.39673511634400005
ACH-000415,-0.399027918349
ACH-000416,-0.322153580008
ACH-000420,-0.479066138411
ACH-000421,-0.236469697101
ACH-000424,-0.0471894983099
ACH-000425,-0.316822821436
