,RPL24 (6152)
ACH-000004,-1.35774435411
ACH-000007,-1.7295195233099998
ACH-000009,-1.62567927434
ACH-000011,-1.7456409523400003
ACH-000012,-1.3701744397
ACH-000013,-1.29171235174
ACH-000014,-1.5736532641
ACH-000015,-1.45711249481
ACH-000017,-1.4620487237600002
ACH-000018,-1.40703732614
ACH-000019,-1.23719638982
ACH-000021,-1.72097229444
ACH-000022,-1.6683068943700001
ACH-000025,-1.32379105472
ACH-000028,-1.55176585475
ACH-000030,-1.44221324176
ACH-000035,-1.40960747566
ACH-000036,-1.7062551914700002
ACH-000037,-1.09116817704
ACH-000039,-1.64998865405
ACH-000040,-1.48609403343
ACH-000041,-1.52432419246
ACH-000042,-1.2973400458
ACH-000045,-1.57158109684
ACH-000047,-1.3736366632199999
ACH-000052,-1.31062646778
ACH-000053,-1.5779790484
ACH-000054,-1.5756770379299998
ACH-000055,-1.7542332415200002
ACH-000060,-1.4947878491
ACH-000067,-1.4944983263799998
ACH-000070,-1.39528525102
ACH-000075,-1.2285672533399998
ACH-000078,-1.7307595556400002
ACH-000082,-1.63090898602
ACH-000085,-1.7050234358
ACH-000086,-1.63322067479
ACH-000087,-1.8125963736500001
ACH-000092,-1.35047027861
ACH-000095,-1.67936581268
ACH-000097,-1.66466211204
ACH-000098,-1.48927148533
ACH-000099,-1.6753303203799998
ACH-000108,-1.69258390277
ACH-000113,-1.43293259341
ACH-000115,-1.65532728187
ACH-000116,-1.04805612571
ACH-000118,-1.4732929021899999
ACH-000120,-1.59801934264
ACH-000123,-1.49091332063
ACH-000127,-1.6095581366
ACH-000128,-1.61693187788
ACH-000132,-1.3784844301199999
ACH-000133,-1.62811266863
ACH-000137,-1.39679853073
ACH-000138,-1.6213254444299998
ACH-000142,-1.35448020599
ACH-000143,-1.4703698864599999
ACH-000146,-1.53673447336
ACH-000148,-1.1270552602700001
ACH-000150,-1.64841879562
ACH-000152,-1.27079688325
ACH-000153,-1.98411159824
ACH-000159,-2.02125527135
ACH-000160,-1.8139651179599998
ACH-000163,-1.8025574888900002
ACH-000167,-0.20779501130300002
ACH-000168,-1.3507700060799999
ACH-000169,-1.55771491624
ACH-000178,-1.64877902527
ACH-000182,-1.45171493835
ACH-000183,-1.50586784986
ACH-000188,-1.65556340632
ACH-000189,-1.59811577961
ACH-000190,-1.59085643204
ACH-000198,-1.5868173870500002
ACH-000204,-1.39690872152
ACH-000206,-1.17659904846
ACH-000207,-1.5813134132700002
ACH-000211,-1.5419316358300001
ACH-000215,-1.7459504764200002
ACH-000221,-1.62859664876
ACH-000222,-1.86106085396
ACH-000223,-1.2955486288299998
ACH-000226,-1.29503686243
ACH-000227,-1.7389982288499999
ACH-000228,-1.30057311888
ACH-000231,-1.4382941269299998
ACH-000232,-1.53368856199
ACH-000233,-1.5603502479799998
ACH-000234,-1.56825097544
ACH-000235,-1.6812114354899999
ACH-000237,-1.4476303373700001
ACH-000238,-1.65422284996
ACH-000243,-1.3702524726899998
ACH-000244,-1.4620834045700002
ACH-000246,-1.47880021364
ACH-000248,-1.7196401566
ACH-000250,-1.5396466677200003
ACH-000251,-1.0473566751799999
ACH-000253,-1.68098419329
ACH-000255,-1.35715098998
ACH-000256,-1.24193750434
ACH-000257,-1.44495906039
ACH-000258,-1.52971619596
ACH-000259,-1.44063547507
ACH-000260,-1.48890172273
ACH-000261,-1.51049112868
ACH-000262,-1.9212735658900002
ACH-000263,-1.4766260366600001
ACH-000264,-1.7037952828
ACH-000265,-1.4745740193099999
ACH-000266,-1.59490033968
ACH-000272,-1.5562028429499999
ACH-000273,-1.37858953351
ACH-000274,-1.6817263573899999
ACH-000277,-1.5438900770299997
ACH-000278,-1.12520966121
ACH-000279,-1.8166745468099998
ACH-000280,-1.52250290458
ACH-000281,-1.56344732821
ACH-000288,-1.5627080850200001
ACH-000291,-1.47151682505
ACH-000293,-1.7595493011
ACH-000294,-1.6126991165399998
ACH-000295,-1.54493474411
ACH-000296,-1.2103766436499999
ACH-000302,-1.3623068478799998
ACH-000304,-1.7827018329
ACH-000307,-1.4179060682700002
ACH-000308,-1.44158677153
ACH-000310,-1.60429974609
ACH-000311,-1.7777806753299998
ACH-000312,-1.49247112725
ACH-000315,-1.12358002672
ACH-000316,-1.36205545196
ACH-000317,-1.6203209344299998
ACH-000318,-1.49519197255
ACH-000319,-1.62030815144
ACH-000320,-1.7837729563599998
ACH-000322,-1.41844561444
ACH-000323,-1.3302344089899998
ACH-000324,-1.55373719439
ACH-000329,-1.6844963200299998
ACH-000330,-1.41790883927
ACH-000331,-1.3572365524799999
ACH-000332,-1.59723397319
ACH-000334,-1.3763912806299998
ACH-000335,-1.37572901213
ACH-000336,-1.8255092679900002
ACH-000337,-1.6653908146
ACH-000339,-1.47383147283
ACH-000341,-1.90641456312
ACH-000348,-1.38283392941
ACH-000350,-1.6846596780599998
ACH-000352,-1.61522738474
ACH-000356,-1.54050540248
ACH-000361,-1.7892275429599998
ACH-000362,-1.80096061664
ACH-000363,-1.5039952709399997
ACH-000364,-1.2621124169700002
ACH-000365,-1.6329920334399999
ACH-000366,-1.51967513335
ACH-000368,-1.94711392947
ACH-000374,-1.51474012324
