,RELL2 (285613)
ACH-000222,-0.0372346909306
ACH-000223,-0.37345760038099995
ACH-000226,-0.35242994930699995
ACH-000227,-0.32214544234000003
ACH-000228,-0.23059786525400003
ACH-000231,-0.216998896606
ACH-000232,-0.31283053908
ACH-000233,0.0191045931562
ACH-000234,-0.495769353583
ACH-000235,-0.24035695263700002
ACH-000237,-0.166436563546
ACH-000238,-0.15519749071
ACH-000243,-0.20546415897300002
ACH-000244,-0.244676097063
ACH-000246,-0.32855874697500004
ACH-000248,-0.152862929801
ACH-000250,-0.284519250467
ACH-000251,-0.356426773334
ACH-000253,-0.301638040063
ACH-000255,-0.232706789157
ACH-000256,-0.15852447388000002
ACH-000257,-0.438277474815
ACH-000258,-0.386632299916
ACH-000259,-0.15888448246099998
ACH-000260,-0.135370320106
ACH-000261,-0.22344817018000002
ACH-000262,-0.137778801718
ACH-000263,0.0280731838547
ACH-000264,-0.344371715453
ACH-000265,-0.246822161748
ACH-000266,-0.237888872112
ACH-000272,-0.16244486136
ACH-000273,-0.333371272273
ACH-000274,-0.23590203715
ACH-000277,-0.21828913057399998
ACH-000278,-0.060067945194899997
ACH-000279,-0.18762315542599997
ACH-000280,-0.10481679190300001
ACH-000281,-0.305466465358
ACH-000288,-0.194531566583
ACH-000291,-0.30656984385
ACH-000293,-0.0165651814708
ACH-000294,-0.252645119346
ACH-000295,-0.17137577670200002
ACH-000296,-0.27275498203299997
ACH-000302,-0.17908652107700002
ACH-000304,0.0405217628395
ACH-000307,-0.117660576355
ACH-000308,-0.306006540951
ACH-000310,-0.262924918883
ACH-000311,-0.07706349430310001
ACH-000312,-0.180916609817
ACH-000315,-0.0670099436379
ACH-000316,-0.101284389758
ACH-000317,-0.210815960896
ACH-000318,0.0334502496626
ACH-000319,-0.0373099211765
ACH-000320,-0.302422509958
ACH-000322,-0.186803946083
ACH-000323,-0.402505124283
ACH-000324,-0.155088452143
ACH-000329,-0.33809557898000003
ACH-000330,-0.165958222477
ACH-000331,-0.050050030773800006
ACH-000332,-0.19993184584000004
ACH-000334,-0.19267323910599998
ACH-000335,-0.23988093836399998
ACH-000336,-0.34222488557499997
ACH-000337,-0.205191620618
ACH-000339,-0.25007413846500004
ACH-000341,-0.6619126026259999
ACH-000348,-0.171771636405
ACH-000350,-0.266016196543
ACH-000352,-0.151893293543
ACH-000356,-0.21903778202500002
ACH-000361,-0.224413893639
ACH-000362,-0.121945954288
ACH-000363,-0.10480547986199999
ACH-000364,-0.0112201134549
ACH-000365,-0.12931733529
ACH-000366,-0.12697890346899998
ACH-000368,-0.262877407055
ACH-000374,-0.06556998542669999
ACH-000375,-0.43812832205799995
ACH-000376,-0.22444144116099998
ACH-000381,-0.33258681784
ACH-000383,-0.185494706222
ACH-000387,-0.031226239422
ACH-000389,-0.337714930923
ACH-000390,-0.248085872986
ACH-000393,-0.534361346319
ACH-000395,-0.298389112898
ACH-000397,-0.190842560023
ACH-000401,-0.034050240902299994
ACH-000402,-0.28701420364999997
ACH-000403,-0.33840850545400003
ACH-000404,-0.233589113358
ACH-000406,-0.217792522995
ACH-000407,-0.139679369855
ACH-000408,-0.15372609219
ACH-000410,-0.10961973290799999
ACH-000411,-0.139979818673
ACH-000414,-0.08585220286419999
ACH-000415,-0.08902006342140001
ACH-000416,-0.252255377078
ACH-000420,-0.322458297179
ACH-000421,-0.165565483418
ACH-000424,-0.19640378642700002
ACH-000425,-0.265058251526
ACH-000426,-0.308840650976
ACH-000427,-0.35636496863899997
ACH-000433,-0.17403940656
ACH-000436,-0.295485676228
ACH-000444,-0.188820746305
ACH-000445,-0.11003363851399998
ACH-000448,-0.322944413598
ACH-000450,-0.211963678735
ACH-000452,-0.10722832585000001
ACH-000454,-0.10822236967700001
ACH-000458,-0.109695321895
ACH-000459,0.0806874762994
ACH-000460,-0.048113164203699994
ACH-000461,-0.329192030079
ACH-000463,-0.222893766014
ACH-000464,-0.127874889371
ACH-000466,-0.139767452752
ACH-000467,-0.318754675159
ACH-000468,-0.0666560050449
ACH-000469,-0.07499423802380001
ACH-000470,0.0468039399159
ACH-000471,-0.14337577834100002
ACH-000472,-0.16998179282
ACH-000473,-0.20692619479899999
ACH-000475,-0.205464099711
ACH-000476,-0.20718614459600002
ACH-000477,-0.263176848418
ACH-000480,-0.008069450377020001
ACH-000481,-0.16582822123
ACH-000483,-0.05263170107969999
ACH-000484,-0.334159094687
ACH-000485,-0.0888855529757
ACH-000486,-0.0815674755935
ACH-000487,-0.17118305683600002
ACH-000488,-0.16200721732
ACH-000490,-0.13294122771
ACH-000491,-0.313661198638
ACH-000495,-0.347807063636
ACH-000496,0.121837894362
ACH-000499,-0.14360851561899998
ACH-000500,-0.300186580277
ACH-000502,-0.17559176096700002
ACH-000503,-0.16813250412
ACH-000505,-0.253505627129
ACH-000507,-0.18790823585000002
ACH-000510,-0.14419119070699998
ACH-000511,-0.255576162154
ACH-000512,-0.19080546752099997
ACH-000516,-0.191092031528
ACH-000517,-0.0752858762504
ACH-000518,-0.0229936195643
ACH-000520,-0.298001474569
ACH-000521,-0.165872769433
ACH-000522,-0.290199220082
ACH-000524,-0.0761530641018
ACH-000527,-0.113884736241
ACH-000528,-0.10325589710100001
ACH-000537,-0.11192689845
ACH-000541,-0.21164382563
ACH-000542,-0.18178448662799998
ACH-000544,-0.222928119278
ACH-000545,-0.20637983990800002
ACH-000547,-0.294968167651
ACH-000548,-0.3606218054
ACH-000549,-0.142698418611
ACH-000550,-0.175909842452
ACH-000552,-0.299142714854
ACH-000556,-0.0816495068228
ACH-000557,-0.122670658447
ACH-000570,-0.298459106867
ACH-000571,-0.16372688737
ACH-000573,-0.30051187077
ACH-000576,0.0253064740005
ACH-000580,-0.08620294490460001
ACH-000584,-0.0826826745555
ACH-000585,-0.260257203702
ACH-000588,-0.113657544868
ACH-000589,-0.3950852085
ACH-000591,-0.121798038773
ACH-000593,-0.205720502082
ACH-000600,-0.08791642802060001
ACH-000601,-0.251018052241
ACH-000604,-0.515478145481
ACH-000605,-0.06801346081590001
ACH-000606,-0.169924091913
ACH-000608,-0.192744737737
ACH-000614,-0.447420647214
ACH-000616,-0.319299959378
ACH-000618,-0.129750901187
ACH-000619,-0.192633808455
ACH-000620,-0.16253586759400002
ACH-000621,-0.09301687018650001
ACH-000622,-0.158975318171
ACH-000623,-0.126067670017
ACH-000624,-0.151612554224
ACH-000627,-0.29828454298
ACH-000630,-0.162087682556
ACH-000632,-0.280726193878
ACH-000633,-0.144014036506
ACH-000637,-0.12173486111300001
ACH-000638,-0.124719807128
ACH-000646,-0.043228488611
ACH-000647,-0.156005289932
ACH-000648,-0.46155235020499996
ACH-000649,-0.149598456198
ACH-000651,-0.228894867591
ACH-000652,-0.179389259285
ACH-000653,-0.037923711233699996
ACH-000657,-0.0872356962129
ACH-000658,-0.26463472637200003
ACH-000661,-0.223966481264
ACH-000662,-0.0847854602619
ACH-000663,-0.16135786524499998
ACH-000665,-0.158843766904
ACH-000671,-0.134299680372
ACH-000673,-0.251932667357
ACH-000676,-0.100291019971
ACH-000677,-0.000565427709259
ACH-000681,-0.36353491166599994
ACH-000682,-0.179425020452
ACH-000683,-0.0504926393831
ACH-000684,-0.180896233305
ACH-000688,-0.120819372981
ACH-000693,-0.203400678776
ACH-000694,-0.258270985778
ACH-000695,-0.41099003969000003
ACH-000696,-0.183342984749
ACH-000697,-0.09416364449830002
ACH-000699,-0.384466619862
ACH-000701,-0.28818086972
ACH-000706,-0.10072293579
ACH-000711,-0.187551657785
ACH-000713,-0.17482526265999998
ACH-000714,-0.0545077716185
ACH-000718,-0.0491408505639
ACH-000720,-0.266526411759
ACH-000721,-0.125925118472
ACH-000724,-0.297863181885
ACH-000725,-0.194174770708
ACH-000732,-0.06928474405669999
ACH-000734,-0.18161306145300002
ACH-000735,-0.199879027709
ACH-000736,-0.113033422522
ACH-000738,-0.126703111102
ACH-000746,-0.145410900054
ACH-000747,-0.199937771254
ACH-000748,-0.191690635047
ACH-000753,-0.124996106187
ACH-000756,-0.305241748658
ACH-000757,0.03110200502
ACH-000758,-0.282958690087
ACH-000760,-0.243571347385
ACH-000763,-0.10858780736700001
ACH-000764,-0.205982582709
ACH-000765,-0.258819460277
ACH-000766,-0.0130492226267
ACH-000767,-0.11797811711100001
ACH-000768,-0.221266442885
ACH-000769,-0.210746751637
ACH-000770,-0.193980719868
ACH-000771,-0.16432017546
ACH-000773,-0.17716122193599998
ACH-000776,-0.148026904686
ACH-000777,-0.0952117911167
ACH-000778,0.039393873110800004
ACH-000781,-0.0200307785548
ACH-000782,0.012932583079600001
ACH-000783,-0.407711445563
ACH-000784,-0.019111351006099998
ACH-000785,-0.0624858479586
ACH-000787,-0.144514481909
ACH-000788,-0.190392966351
ACH-000791,-0.0994643550168
ACH-000792,-0.261006167032
ACH-000794,-0.12177690709200001
ACH-000796,-0.26741645477299997
ACH-000799,-0.29784318761100004
ACH-000800,-0.0822838044826
ACH-000802,-0.47684393424500005
ACH-000804,-0.00552304878882
ACH-000805,-0.279286631627
ACH-000809,-0.299765402135
ACH-000810,-0.08366573408439999
ACH-000811,-0.13415852131300002
ACH-000817,-0.0722585958597
ACH-000819,-0.22626470841999996
ACH-000820,-0.017945367142599998
ACH-000821,0.104452555196
ACH-000822,-0.253595670384
ACH-000823,-0.12223557713099999
ACH-000824,-0.184435901622
ACH-000827,-0.18558402266
ACH-000829,-0.137679954266
ACH-000831,-0.18492095407099998
ACH-000832,-0.244784012467
ACH-000833,-0.0152197233996
ACH-000834,-0.0833602981804
ACH-000835,-0.19452122818599998
ACH-000836,0.021319567236900004
ACH-000837,-0.193875454967
ACH-000838,-0.188513395572
ACH-000839,-0.23017995397799998
ACH-000840,-0.246312524822
ACH-000841,-0.282004597865
ACH-000843,-0.214788785154
ACH-000846,-0.116457309673
ACH-000847,-0.5332059866219999
ACH-000848,-0.116265073047
ACH-000849,-0.27591736183000004
ACH-000851,-0.19268103770199999
ACH-000855,-0.29338988204300004
ACH-000856,-0.09545918917639999
ACH-000858,-0.23025072834000002
ACH-000859,-0.292022689299
ACH-000861,-0.27364626800700004
ACH-000862,-0.21253759014
ACH-000865,-0.187733592971
ACH-000866,-0.07409970901349999
ACH-000867,-0.139661072814
ACH-000869,-0.164311213002
ACH-000872,-0.08033098636260001
ACH-000873,-0.026108466495900002
ACH-000876,-0.07535535735139999
ACH-000878,-0.554608308986
ACH-000880,-0.19869023977000003
ACH-000881,-0.169108604752
ACH-000882,-0.15070772813799999
ACH-000884,-0.190267986888
ACH-000885,0.013874153408600001
ACH-000887,-0.180491752275
ACH-000888,-0.0998616207559
ACH-000889,-0.26358626057100004
ACH-000890,-0.28773038671100004
ACH-000896,-0.214232946675
ACH-000898,-0.07544065572719999
ACH-000900,-0.237777096206
ACH-000901,-0.204915882138
ACH-000905,-0.0733367451581
ACH-000906,-0.263437849047
ACH-000907,-0.09098066004460001
ACH-000910,-0.25800751542
ACH-000911,-0.20133027329599998
ACH-000912,-0.164232881604
ACH-000913,-0.18546734540100002
ACH-000915,-0.11991667951
ACH-000916,-0.07894584988560001
ACH-000917,-0.118168861152
ACH-000921,-0.231146698769
ACH-000924,-0.17945365418099998
ACH-000926,-0.51908988882
ACH-000928,-0.206096862432
ACH-000929,-0.424319973682
ACH-000932,-0.33799936867799996
ACH-000935,-0.110543880414
ACH-000936,-0.255645723361
ACH-000937,-0.182555257918
ACH-000938,-0.127145950966
ACH-000939,-0.288110787254
ACH-000941,-0.17734055822900002
ACH-000943,-0.142004096986
ACH-000946,-0.194015166391
ACH-000947,-0.0751537601526
ACH-000948,-0.17106286950199998
ACH-000950,-0.138573334478
ACH-000953,-0.160349166514
ACH-000957,-0.0805055787175
ACH-000958,-0.337483228036
ACH-000960,-0.257530689045
ACH-000963,0.0148801711056
ACH-000968,-0.334755387791
ACH-000969,-0.252164361188
ACH-000973,-0.147891708359
ACH-000974,-0.169787192749
ACH-000975,-0.277993348573
ACH-000976,-0.047388111335500006
ACH-000978,-0.169031856786
ACH-000980,-0.16147347423699998
ACH-000984,-0.315531390895
ACH-000986,-0.207341006974
ACH-000988,-0.123279078906
ACH-000993,-0.00782045812469
ACH-000994,-0.0101714685591
ACH-000996,-0.34584836480400005
ACH-001001,-0.25460327397300003
ACH-001020,-0.22006156813799999
ACH-001028,-0.249113268553
ACH-001031,-0.209134780022
ACH-001038,-0.24937900762600002
ACH-001048,-0.202111209998
ACH-001050,-0.18404701418699998
ACH-001053,-0.324755504139
ACH-001054,-0.191976232111
ACH-001061,-0.199217419445
ACH-001067,-0.22118191408399998
ACH-001075,-0.325211732684
ACH-001096,0.0208730272045
ACH-001128,-0.09927321985089999
ACH-001134,-0.482847118596
ACH-001151,-0.16232040859400002
ACH-001163,-0.09979078878660001
ACH-001164,-0.03902133255930001
ACH-001173,-0.23912791452799997
ACH-001183,-0.14292136223899998
ACH-001184,-0.149548152097
ACH-001190,-0.162710014893
ACH-001192,0.0059913724231
ACH-001193,-0.0305072909277
ACH-001196,-0.2799946776
ACH-001197,-0.147983569239
ACH-001205,-0.059991250696000004
ACH-001211,-0.148044977393
ACH-001212,-0.169880883756
ACH-001228,-0.199043318371
ACH-001232,-0.163484931979
ACH-001239,-0.230193432784
ACH-001274,-0.249690710709
ACH-001275,-0.019744306747
ACH-001277,-0.214744948756
ACH-001278,-0.109828003696
ACH-001280,0.0121976884173
ACH-001283,-0.11754294529
ACH-001289,-0.299129779067
ACH-001295,-0.171167642535
ACH-001300,-0.060773118000300004
ACH-001301,-0.152758209248
ACH-001302,-0.498539081155
ACH-001303,-0.27666443405900004
ACH-001306,-0.14511328257300002
ACH-001318,-0.27457656042399997
ACH-001322,-0.10084671123299999
ACH-001328,-0.265741782276
ACH-001332,0.0261728494404
ACH-001333,-0.09253401335660001
ACH-001336,-0.24646217035100002
ACH-001340,-0.23179783838000004
ACH-001346,-0.27163818930100003
ACH-001353,-0.213372643997
ACH-001354,-0.168417968727
ACH-001367,-0.46508570998099996
ACH-001368,-0.224260790758
ACH-001374,-0.15188020099000002
ACH-001375,-0.25992349778
ACH-001377,-0.21250465463799997
ACH-001380,-0.171013157879
ACH-001391,-0.260636897194
ACH-001407,-0.191574639337
ACH-001408,-0.258304432401
ACH-001413,-0.174985152741
ACH-001430,-0.16839177465
ACH-001431,-0.12803719996
ACH-001450,-0.0738224691871
ACH-001496,-0.247237597161
ACH-001500,-0.228990324505
ACH-001521,-0.0795168582393
ACH-001523,-0.293477277304
ACH-001532,-0.200162722475
ACH-001536,-0.292621157224
ACH-001550,-0.16872958665999999
ACH-001552,-0.452481658426
ACH-001554,-0.22529505455499999
ACH-001645,-0.11166530134299998
ACH-001654,-0.190970381084
ACH-001715,-0.0821934882095
ACH-001735,-0.23162733423
ACH-001736,-0.2643403956
ACH-001737,-0.303023523323
ACH-001740,-0.136158224139
ACH-001745,-0.19992590178599998
ACH-001750,-0.20294437861200001
ACH-001765,-0.127160903674
ACH-001956,-0.119686192239
ACH-001957,-0.17885560900800002
