,PIGO (84720)
ACH-000223,-0.259621353093
ACH-000226,-0.30465014169300003
ACH-000227,-0.31558640012899997
ACH-000228,-0.489260216708
ACH-000231,-0.39309430619099994
ACH-000232,-0.436995218545
ACH-000233,-0.35909626299900005
ACH-000234,-0.613787141027
ACH-000235,-0.312605668184
ACH-000237,-0.44406021827500003
ACH-000238,-0.42127145035700003
ACH-000243,-0.46266044258100003
ACH-000244,-0.596064259877
ACH-000246,-0.41817510014
ACH-000248,-0.157847613458
ACH-000250,-0.323500824868
ACH-000251,-0.39743086779299996
ACH-000253,-0.228747855866
ACH-000255,-0.33823798222199997
ACH-000256,-0.31072138869399996
ACH-000257,-0.409067618169
ACH-000258,-0.5573298681100001
ACH-000259,-0.25800935330499997
ACH-000260,-0.282364937318
ACH-000261,-0.49042948645900003
ACH-000262,-0.298812679639
ACH-000263,-0.191176766972
ACH-000264,-0.343344205662
ACH-000265,-0.540097475613
ACH-000266,-0.39392346034599995
ACH-000272,-0.59864462243
ACH-000273,-0.374441998408
ACH-000274,-0.5018916155600001
ACH-000277,-0.395291666294
ACH-000278,-0.462734710797
ACH-000279,-0.0411717776453
ACH-000280,-0.604435370915
ACH-000281,-0.397255544101
ACH-000288,-0.193549885103
ACH-000291,-0.403467413905
ACH-000293,-0.134003275163
ACH-000294,-0.23432390446999996
ACH-000295,-0.25463779995200003
ACH-000296,-0.287131881489
ACH-000302,-0.367596537191
ACH-000304,-0.42610190828
ACH-000307,-0.42585869419
ACH-000308,-0.380473102442
ACH-000310,-0.424722253734
ACH-000311,-0.463229577911
ACH-000312,-0.31310827649399997
ACH-000315,-0.412799399728
ACH-000316,-0.40928614162
ACH-000317,-0.444469587879
ACH-000318,-0.40302073169799996
ACH-000319,-0.325646846555
ACH-000320,-0.606551081299
ACH-000322,-0.333377893315
ACH-000323,-0.244567856691
ACH-000324,-0.562880819446
ACH-000329,-0.155953267447
ACH-000330,-0.587318149017
ACH-000331,-0.36547239653
ACH-000332,-0.339920248961
ACH-000334,-0.322198184413
ACH-000335,-0.200556567426
ACH-000336,-0.18631825463799997
ACH-000337,-0.46109551844400004
ACH-000339,-0.5537972598049999
ACH-000341,-0.0127459247747
ACH-000348,-0.427287992491
ACH-000350,-0.300769379463
ACH-000352,-0.264921447612
ACH-000356,-0.572337959024
ACH-000361,-0.279440741796
ACH-000362,-0.338445441344
ACH-000363,-0.253147938827
ACH-000364,-0.676857733361
ACH-000365,-0.538410049115
ACH-000366,-0.395496330927
ACH-000368,-0.23347402425799998
ACH-000374,-0.463922079446
ACH-000375,-0.629419660308
ACH-000376,-0.236541801624
ACH-000381,-0.706329826325
ACH-000383,-0.215707070416
ACH-000387,-0.40310569053900003
ACH-000389,-0.157231221199
ACH-000390,-0.507168662102
ACH-000393,-0.52250266561
ACH-000395,-0.5143989525320001
ACH-000397,-0.419386201815
ACH-000401,-0.455485902526
ACH-000402,0.096125284922
ACH-000403,-0.375534789211
ACH-000404,-0.592216899281
ACH-000406,-0.480787664027
ACH-000407,-0.354741475736
ACH-000408,-0.246473523808
ACH-000410,-0.394975873935
ACH-000411,-0.408977101725
ACH-000414,-0.243462626003
ACH-000415,-0.216087024282
ACH-000416,-0.394421286928
ACH-000420,-0.507373887862
ACH-000421,-0.228762979862
ACH-000424,-0.22105756796300002
ACH-000425,-0.262734848735
ACH-000426,-0.277488329306
ACH-000427,-0.247346915667
ACH-000433,-0.411146327368
ACH-000436,-0.12891765144099998
ACH-000444,-0.511034132147
ACH-000445,-0.36801470833800004
ACH-000448,-0.295698549088
ACH-000450,-0.35321488715599997
ACH-000452,-0.365888955582
ACH-000454,-0.265750627806
ACH-000458,-0.250642249286
ACH-000459,-0.370734734448
ACH-000460,-0.21799867819899998
ACH-000461,-0.0555643580916
ACH-000463,-0.313293871123
ACH-000464,-0.302792849361
ACH-000466,-0.683357030854
ACH-000467,-0.224905076856
ACH-000468,-0.295068554401
ACH-000469,-0.379443860143
ACH-000470,-0.0562928625097
ACH-000471,-0.46066821401999997
ACH-000472,-0.304989858291
ACH-000473,-0.297666663835
ACH-000475,-0.489017423495
ACH-000476,-0.344674804149
ACH-000477,-0.280259650775
ACH-000480,-0.438982454004
ACH-000481,-0.153376073733
ACH-000483,0.018349861099599997
ACH-000484,-0.426394447646
ACH-000485,-0.187524653573
ACH-000486,-0.30723788215799996
ACH-000487,-0.509900007155
ACH-000488,-0.190054384558
ACH-000490,-0.44373685055100004
ACH-000491,-0.36661117666299997
ACH-000495,-0.08247432163150001
ACH-000496,-0.59299425219
ACH-000499,-0.321290900658
ACH-000500,-0.0219901845177
ACH-000502,-0.326237153138
ACH-000503,-0.20302753403499998
ACH-000505,-0.28744454799400004
ACH-000507,-0.3717825813699999
ACH-000510,-0.392952010519
ACH-000511,-0.311458743225
ACH-000512,-0.165269320281
ACH-000516,-0.244175787456
ACH-000517,-0.230284333254
ACH-000518,-0.525962138285
ACH-000520,-0.5338838263719999
ACH-000521,-0.7550508764659999
ACH-000522,-0.35366250629900003
ACH-000524,-0.250841563265
ACH-000527,-0.41734218805100004
ACH-000528,-0.481218534428
ACH-000537,-0.468647114072
ACH-000541,-0.384533220389
ACH-000542,-0.290840320104
ACH-000544,0.314495319929
ACH-000545,-0.34223354384099997
ACH-000547,-0.326691348888
ACH-000548,-0.187921880248
ACH-000549,-0.179787483948
ACH-000550,-0.36273242025200003
ACH-000552,-0.485769465661
ACH-000556,-0.316431874608
ACH-000557,-0.18752224256799999
ACH-000570,-0.576709770437
ACH-000571,-0.389346128921
ACH-000573,-0.37950487403399996
ACH-000576,0.08934773351269999
ACH-000580,-0.44102689822700003
ACH-000584,-0.36801893336099994
ACH-000585,-0.0860262292788
ACH-000588,-0.278470400941
ACH-000589,-0.43264983002400004
ACH-000591,-0.5119495507540001
ACH-000593,-0.38348079353500003
ACH-000600,-0.37990157324699997
ACH-000601,-0.447332155951
ACH-000604,-0.167550828354
ACH-000605,-0.2285647902
ACH-000606,-0.19968521638
ACH-000608,-0.28322027736600003
ACH-000614,-0.247661265839
ACH-000616,-0.271217472404
ACH-000618,-0.09821648772330001
ACH-000619,-0.40962567647500003
ACH-000620,-0.544460336349
ACH-000621,-0.25925190800299996
ACH-000622,-0.0790987968958
ACH-000623,-0.276866406936
ACH-000624,-0.411319397182
ACH-000627,-0.416272174837
ACH-000630,-0.40129811155100004
ACH-000632,-0.311874385376
ACH-000633,-0.23849602051600002
ACH-000637,-0.253705431368
ACH-000638,-0.531287625206
ACH-000646,-0.613059179244
ACH-000647,-0.427794678451
ACH-000648,-0.47619506306599996
ACH-000649,-0.362835897377
ACH-000651,-0.391681857513
ACH-000652,-0.40504891636699997
ACH-000653,-0.400876722612
ACH-000657,-0.307225507342
ACH-000658,-0.56976783712
ACH-000661,-0.291087361424
ACH-000662,-0.560898248599
ACH-000663,-0.307971960474
ACH-000665,-0.260357330911
ACH-000671,-0.7844914879709999
ACH-000673,-0.332415504496
ACH-000676,-0.399339960439
ACH-000677,-0.299734147632
ACH-000681,-0.576142407739
ACH-000682,-0.424023076009
ACH-000683,-0.34661671211499995
ACH-000684,-0.7251524218979999
ACH-000688,-0.307563421369
ACH-000693,-0.26982923949
ACH-000694,-0.226052255569
ACH-000695,-0.24599477483399998
ACH-000696,-0.36697030271700004
ACH-000697,-0.247495222652
ACH-000699,-0.441222867364
ACH-000701,-0.207541095064
ACH-000706,-0.469109654924
ACH-000711,-0.377656946145
ACH-000713,-0.538294829883
ACH-000714,-0.289844401797
ACH-000718,-0.257888812659
ACH-000720,-0.204340754659
ACH-000721,-0.337471428172
ACH-000724,-0.353403315187
ACH-000725,-0.16825170304
ACH-000732,-0.34139772373300004
ACH-000734,-0.47689372656400003
ACH-000735,-0.27169238705
ACH-000736,-0.324149985235
ACH-000738,-0.362586741354
ACH-000746,-0.33650968567199996
ACH-000747,-0.326821703818
ACH-000748,-0.34630519473000004
ACH-000753,-0.261213954962
ACH-000756,-0.38243007475699997
ACH-000757,-0.488159266586
ACH-000758,-0.5051628195669999
ACH-000760,-0.35029512241800004
ACH-000763,-0.37268735061999997
ACH-000764,-0.671676504555
ACH-000765,-0.561899801888
ACH-000766,-0.415691253887
ACH-000767,-0.315761275359
ACH-000768,-0.427948833199
ACH-000769,-0.165388834662
ACH-000770,-0.304043672339
ACH-000771,-0.38685541355400005
ACH-000773,-0.213748194093
ACH-000776,-0.46720552691399997
ACH-000777,-0.544062257864
ACH-000778,-0.405903679768
ACH-000781,-0.41831061241800005
ACH-000782,-0.39473022267200003
ACH-000783,-0.175878722067
ACH-000784,-0.24752751198800002
ACH-000785,-0.437028531741
ACH-000787,-0.321188483875
ACH-000788,-0.40771680413
ACH-000791,-0.18663169650800002
ACH-000792,-0.344637280363
ACH-000794,-0.429608830765
ACH-000796,-0.415870064361
ACH-000799,-0.34695283232699997
ACH-000800,0.23942450566999998
ACH-000802,-0.386152706059
ACH-000804,-0.256187436555
ACH-000805,-0.46451633697300004
ACH-000809,-0.269253299087
ACH-000810,-0.581838672927
ACH-000811,-0.603751314325
ACH-000817,-0.42605684510499997
ACH-000819,-0.5090779107069999
ACH-000820,-0.5210225604600001
ACH-000821,-0.286629194342
ACH-000822,-0.288275526543
ACH-000823,-0.8556133072409999
ACH-000824,-0.324945778505
ACH-000827,-0.21348210365400003
ACH-000829,-0.34391293740699996
ACH-000831,-0.309668081988
ACH-000832,-0.35949151286799996
ACH-000833,-0.278024920096
ACH-000834,-0.5731731626309999
ACH-000835,-0.31768456246599996
ACH-000836,-0.494890633191
ACH-000837,-0.433892622116
ACH-000838,-0.500291054591
ACH-000839,-0.317289818369
ACH-000840,-0.434037183537
ACH-000841,-0.180169355537
ACH-000843,-0.316331058744
ACH-000846,-0.310573584014
ACH-000847,-0.28736532217300004
ACH-000848,-0.37705269469499997
ACH-000849,-0.552505672768
ACH-000851,-0.508787885362
ACH-000855,-0.413691096268
ACH-000856,-0.461493041978
ACH-000858,-0.06802537068509999
ACH-000859,-0.388105999758
ACH-000861,-0.371112458775
ACH-000862,-0.366305710277
ACH-000865,-0.287041342652
ACH-000866,-0.39153446353699994
ACH-000867,-0.377487754964
ACH-000869,-0.509226316126
ACH-000872,-0.546605603459
ACH-000873,-0.25845781133900003
ACH-000876,-0.389197837627
ACH-000878,-0.400484514412
ACH-000880,-0.540116879082
ACH-000881,-0.26806516265700003
ACH-000882,-0.376762504239
ACH-000884,-0.245447747884
ACH-000885,-0.730489818068
ACH-000887,-0.393333051506
ACH-000888,-0.40850959958800004
ACH-000889,-0.0652536437144
ACH-000890,-0.323390568816
ACH-000896,-0.41090158467200005
ACH-000898,-0.135019100055
ACH-000900,-0.287240703175
ACH-000901,-0.320374904527
ACH-000905,-0.16898451803
ACH-000906,-0.225999809669
ACH-000907,-0.511885540761
ACH-000910,-0.34498384718599995
ACH-000911,-0.26478455136100004
ACH-000912,-0.162241867459
ACH-000913,-0.268513726339
ACH-000915,-0.36272851419200003
ACH-000916,-0.18549893014899999
ACH-000917,-0.269253821495
ACH-000921,-0.33452328591499997
ACH-000924,-0.187992644263
ACH-000926,-0.279222659591
ACH-000928,-0.28613007724100004
ACH-000929,-0.28239882760699997
ACH-000932,-0.47597153131000003
ACH-000935,-0.387466631481
ACH-000936,-0.585650092023
ACH-000937,-0.44722873741
ACH-000938,-0.447072156968
ACH-000939,-0.20984787254599999
ACH-000941,-0.0832693574127
ACH-000943,-0.39070520827699995
ACH-000946,-0.42583258580600003
ACH-000947,-0.442793735034
ACH-000948,-0.263965479186
ACH-000950,-0.45384522158
ACH-000953,-0.056198991273300004
ACH-000957,-0.26520252468100003
ACH-000958,-0.27107680929
ACH-000960,-0.254601319014
ACH-000963,-0.7358938205429999
ACH-000968,-0.354407418112
ACH-000969,-0.246681651643
ACH-000973,-0.20450133431200002
ACH-000974,-0.44393164324100004
ACH-000975,-0.39160285335199996
ACH-000976,-0.268008595323
ACH-000978,-0.12138786599899999
ACH-000980,-0.228280350679
ACH-000984,-0.358091188771
ACH-000986,-0.357320130621
ACH-000988,-0.136638723603
ACH-000993,-0.0807712045212
ACH-000994,-0.24903055384199999
ACH-000996,-0.259649973661
ACH-001001,-0.354169955564
ACH-001020,-0.247633412272
ACH-001028,-0.283435102754
ACH-001031,-0.24862534901
ACH-001038,-0.35947929282499996
ACH-001048,-0.472702781467
ACH-001050,-0.287575320753
ACH-001053,-0.333592957036
ACH-001054,-0.327058368572
ACH-001061,-0.429139166665
ACH-001067,-0.313671729515
ACH-001075,-0.6869968431769999
ACH-001096,-0.37427463342600004
ACH-001128,-0.322107697815
ACH-001134,-0.18619436066700001
ACH-001151,-0.483406673085
ACH-001163,-0.201408413443
ACH-001164,-0.287397558698
ACH-001173,-0.26168697056400003
ACH-001183,-0.3965057068
ACH-001184,-0.266423238491
ACH-001190,-0.244010309672
ACH-001192,-0.531338286352
ACH-001193,-0.362064718556
ACH-001196,-0.31435052906
ACH-001197,-0.252281018495
ACH-001205,-0.617235923168
ACH-001211,-0.339904626293
ACH-001212,-0.40425324461900003
ACH-001228,-0.10141868373099999
ACH-001232,-0.174453671063
ACH-001239,-0.53354174147
ACH-001274,-0.190106373588
ACH-001275,-0.43205047742200003
ACH-001277,-0.508843965999
ACH-001278,-0.305393390609
ACH-001280,-0.45946846849600004
ACH-001283,-0.16158408183
ACH-001289,-0.395572586932
ACH-001295,-0.241569824971
ACH-001300,-0.330693600693
ACH-001301,-0.30410933761500003
ACH-001302,-0.438602815351
ACH-001303,-0.46079712979099996
ACH-001306,-0.242566251032
ACH-001318,-0.637923968943
ACH-001322,-0.525072946468
ACH-001328,-0.35110022906300004
ACH-001332,-0.739287358997
ACH-001333,-0.5509939910639999
ACH-001336,-0.224212742933
ACH-001340,-0.306632760788
ACH-001346,-0.253106022501
ACH-001353,-0.26391138299899997
ACH-001354,-0.15024940323799998
ACH-001367,-0.464353961932
ACH-001368,-0.516463305123
ACH-001374,-0.355656306202
ACH-001375,-0.42693562287299996
ACH-001377,-0.392824422334
ACH-001380,-0.44903736464500005
ACH-001391,-0.357221859609
ACH-001407,-0.473976551223
ACH-001408,-0.3074630747
ACH-001413,-0.259005819824
ACH-001430,-0.407104495978
ACH-001431,-0.469886098422
ACH-001450,-0.43763348738799995
ACH-001496,-0.27319153636300003
ACH-001500,-0.285829529096
ACH-001521,-0.075409396125
ACH-001523,-0.389407717974
ACH-001532,-0.299491313632
ACH-001536,-0.531510834313
ACH-001550,-0.297934194476
ACH-001552,-0.36504745715099995
ACH-001554,-0.180950819326
ACH-001645,-0.36678934733499996
ACH-001654,-0.319578630739
ACH-001715,-0.35653042490000003
ACH-001735,-0.286882079184
ACH-001736,-0.199972135985
ACH-001737,-0.336475122876
ACH-001740,-0.413407786773
ACH-001745,-0.503562521112
ACH-001750,-0.252612859018
ACH-001765,-0.193725013279
ACH-001956,-0.41583784506899996
ACH-001957,-0.694916118888
