,CCT5 (22948)
ACH-000004,-0.903245757014
ACH-000007,-0.945204342256
ACH-000009,-1.1507180159100001
ACH-000011,-0.9059560825390001
ACH-000012,-1.11177617006
ACH-000013,-0.8831614439219999
ACH-000014,-1.01926895861
ACH-000015,-1.1452628663700002
ACH-000017,-1.19047462629
ACH-000018,-1.18292498014
ACH-000019,-1.07374998445
ACH-000021,-0.7750636006280001
ACH-000022,-1.10029926156
ACH-000025,-0.980497249638
ACH-000028,-0.983192077642
ACH-000030,-0.743676400064
ACH-000035,-0.613940501209
ACH-000036,-1.0585943872799999
ACH-000037,-0.9116731643479999
ACH-000039,-1.2847937721
ACH-000040,-1.44992185532
ACH-000041,-1.22029538284
ACH-000042,-1.22761766986
ACH-000045,-0.8972033510590001
ACH-000047,-1.0922477822299999
ACH-000052,-1.0071733434299999
ACH-000053,-1.05064753907
ACH-000054,-1.16531046921
ACH-000055,-1.04566474604
ACH-000060,-1.12610595559
ACH-000067,-1.1518591794
ACH-000070,-1.1220216413200002
ACH-000075,-1.1871546876299999
ACH-000078,-1.14690708494
ACH-000082,-1.24600629962
ACH-000085,-0.804281379531
ACH-000086,-1.19312073117
ACH-000087,-0.880818616276
ACH-000092,-1.1454610540999999
ACH-000095,-1.11833456868
ACH-000097,-0.994228999728
ACH-000098,-1.2596788964
ACH-000099,-0.875340609503
ACH-000108,-1.06435812249
ACH-000113,-0.997938289242
ACH-000115,-1.0759911191299998
ACH-000116,-0.8951565764489999
ACH-000118,-0.963160072968
ACH-000120,-1.01937288817
ACH-000123,-0.958455168197
ACH-000127,-0.898591392705
ACH-000128,-0.961684567595
ACH-000132,-1.09790358091
ACH-000133,-1.00940629215
ACH-000137,-0.757388322237
ACH-000138,-0.901624204322
ACH-000142,-0.863141223665
ACH-000143,-1.04020870025
ACH-000146,-1.0779204939700002
ACH-000148,-1.0490638637899998
ACH-000150,-1.0326173022399998
ACH-000152,-1.06560956986
ACH-000153,-0.9904431019230001
ACH-000159,-1.1241171292299998
ACH-000160,-0.958446002421
ACH-000163,-1.05041317509
ACH-000167,-1.11832322265
ACH-000168,-1.03547719536
ACH-000169,-1.12856525014
ACH-000178,-0.813120174013
ACH-000182,-1.0598841420899998
ACH-000183,-1.1426851316700002
ACH-000188,-1.06493180749
ACH-000189,-1.21433656953
ACH-000190,-1.4116337485600001
ACH-000198,-1.06726439312
ACH-000204,-1.1644523984200001
ACH-000206,-1.31741348176
ACH-000207,-0.714381831541
ACH-000211,-1.3868528014800001
ACH-000215,-1.18562864175
ACH-000221,-1.0340663964
ACH-000222,-0.874282674819
ACH-000223,-0.9411723312420001
ACH-000226,-0.954056606284
ACH-000227,-1.1958075633
ACH-000228,-0.819782679852
ACH-000231,-1.03590175104
ACH-000232,-1.19233879821
ACH-000233,-1.05654400846
ACH-000234,-1.14864235383
ACH-000235,-0.949862100459
ACH-000237,-0.851555401776
ACH-000238,-1.00674128895
ACH-000243,-0.8598882393799999
ACH-000244,-1.1224300722799998
ACH-000246,-1.02211182064
ACH-000248,-1.0723782627200003
ACH-000250,-1.21357417558
ACH-000251,-1.02352663481
ACH-000253,-0.961105255334
ACH-000255,-1.02792600579
ACH-000256,-1.2758334173700001
ACH-000257,-1.02026480429
ACH-000258,-1.43875720685
ACH-000259,-0.8520011331209999
ACH-000260,-0.927788745903
ACH-000261,-1.06778939255
ACH-000262,-1.03363142233
ACH-000263,-1.4339643416999999
ACH-000264,-1.22192130483
ACH-000265,-0.990758591978
ACH-000266,-1.13491624492
ACH-000272,-1.0519660235700001
ACH-000273,-1.20457478935
ACH-000274,-1.33815805834
ACH-000277,-0.7474806181999999
ACH-000278,-0.685094013671
ACH-000279,-0.894230730069
ACH-000280,-1.19709232461
ACH-000281,-1.0
ACH-000288,-1.1311647569499999
ACH-000291,-1.30746866771
ACH-000293,-0.965219456681
ACH-000294,-0.588351052012
ACH-000295,-1.0514331808600001
ACH-000296,-1.46227053192
ACH-000302,-1.09819202338
ACH-000304,-1.43509022776
ACH-000307,-1.0580857859700001
ACH-000308,-1.04304004097
ACH-000310,-1.42533748638
ACH-000311,-0.742582202584
ACH-000312,-0.8874880735580001
ACH-000315,-1.1619987545100001
ACH-000316,-1.26134535234
ACH-000317,-0.760207062782
ACH-000318,-0.680060190324
ACH-000319,-0.909534798479
ACH-000320,-1.1643834298
ACH-000322,-1.22145136409
ACH-000323,-1.0728985987100002
ACH-000324,-1.00351109817
ACH-000329,-1.3885458509200002
ACH-000330,-0.9625508680320001
ACH-000331,-1.03761525296
ACH-000332,-0.77234855896
ACH-000334,-0.9605556894499999
ACH-000335,-0.982561491329
ACH-000336,-1.0146869451
ACH-000337,-0.768394780807
ACH-000339,-1.33124933024
ACH-000341,-1.1012312793
ACH-000348,-1.21327648063
ACH-000350,-0.795998349305
ACH-000352,-1.13741893369
ACH-000356,-0.977550677447
ACH-000361,-1.33652258797
ACH-000362,-0.9136078418539999
ACH-000363,-1.2446948176100001
ACH-000364,-1.08682089751
ACH-000365,-1.08225145631
ACH-000366,-1.11545437549
ACH-000368,-1.30174289568
ACH-000374,-0.542872421808
ACH-000375,-1.29895571278
ACH-000376,-1.1732395962
ACH-000381,-1.04687454038
ACH-000383,-1.24036936665
ACH-000387,-0.9618829299420001
ACH-000389,-1.1198478364700002
ACH-000390,-0.543328460194
ACH-000393,-1.51641205289
ACH-000395,-1.10477324898
ACH-000397,-1.1920175249299998
ACH-000401,-0.8858279865009999
ACH-000402,-0.921542200687
ACH-000403,-1.13982078519
ACH-000404,-0.8506331849609999
ACH-000406,-1.19599775428
ACH-000407,-0.938739331648
ACH-000408,-0.6964741690449999
ACH-000410,-1.0729457463
ACH-000411,-1.1557973912200001
ACH-000414,-0.735770792832
ACH-000415,-0.9042270346629999
ACH-000416,-0.9742716929090001
ACH-000420,-1.3051254351700001
ACH-000421,-0.9906837700799999
ACH-000424,-1.51633380861
ACH-000425,-1.08076949075
ACH-000426,-1.1413050790200001
ACH-000427,-0.926803580757
ACH-000433,-1.01955194327
ACH-000436,-1.02921244774
ACH-000444,-0.9258386490520001
ACH-000445,-1.3813069031999998
ACH-000448,-1.1036896703599999
ACH-000450,-1.05818740725
ACH-000452,-0.8050924300229999
ACH-000454,-0.977766457827
ACH-000458,-0.914020523787
ACH-000459,-0.964409958639
ACH-000460,-0.9645446367280001
ACH-000461,-1.42294544559
ACH-000463,-1.0680595932799999
ACH-000464,-1.0492586518
ACH-000466,-1.06279988701
ACH-000467,-1.23075473761
ACH-000468,-0.644773159884
ACH-000469,-1.03323033067
ACH-000470,-1.12070142597
ACH-000471,-0.805779281269
ACH-000472,-1.01765328046
ACH-000473,-0.9994052544700002
ACH-000475,-1.12726130535
ACH-000476,-1.15991720616
ACH-000477,-0.9919793245849999
ACH-000480,-1.21540227074
ACH-000481,-1.10375050251
ACH-000483,-0.845049758536
ACH-000484,-1.0547853303299999
ACH-000485,-1.20407940906
ACH-000486,-1.0144287153799998
ACH-000487,-1.0610851510200001
ACH-000488,-0.8934571077399999
ACH-000490,-0.81037333374
ACH-000491,-1.28305547175
ACH-000495,-1.00560676624
ACH-000496,-1.0346636012200001
ACH-000499,-1.06027654669
ACH-000500,-1.12296648128
ACH-000502,-0.895944713266
ACH-000503,-1.06282054712
ACH-000505,-1.06547689545
ACH-000507,-0.813324440969
ACH-000510,-1.29233657456
ACH-000511,-1.1688361892
ACH-000512,-0.918456304002
ACH-000516,-1.09494581658
ACH-000517,-1.3741081561700002
ACH-000518,-1.1168897845899999
ACH-000520,-0.9541497214679999
ACH-000521,-0.7166374754160001
ACH-000522,-1.23031212
ACH-000524,-0.870328386858
ACH-000527,-0.986011288698
ACH-000528,-0.5902776999399999
ACH-000537,-1.10175431674
ACH-000541,-1.0013923363400001
ACH-000542,-1.2248265718200002
ACH-000544,-0.8634751368000001
ACH-000545,-0.944121955862
ACH-000547,-0.51941419051
ACH-000548,-0.9039924804870001
ACH-000549,-1.20726042604
ACH-000550,-1.09105445417
ACH-000552,-0.883756774735
ACH-000556,-0.9637994190289999
ACH-000557,-1.2776233536900001
ACH-000570,-1.18365182417
ACH-000571,-1.54549318179
ACH-000573,-0.898974636018
ACH-000576,-0.916699562982
ACH-000580,-1.46096124225
ACH-000584,-0.987957944453
ACH-000585,-1.0401192760100002
ACH-000588,-1.03495388838
ACH-000589,-0.892073991978
ACH-000591,-1.0138650988
ACH-000593,-1.0952303779
ACH-000600,-0.976084414079
ACH-000601,-1.14955514839
ACH-000604,-1.37464388684
ACH-000605,-0.9026565825
ACH-000606,-1.03010540404
ACH-000608,-1.0174277813
ACH-000614,-1.11286461159
ACH-000616,-1.22757912328
ACH-000618,-0.823513762414
ACH-000619,-1.10293294683
ACH-000620,-1.12431936628
ACH-000621,-1.47070069931
ACH-000622,-1.10108270557
ACH-000623,-1.15032650035
ACH-000624,-0.857701953559
ACH-000627,-0.596422869494
ACH-000630,-1.14288586207
ACH-000632,-1.16401644956
ACH-000633,-0.642988965863
ACH-000637,-1.0026735371200002
ACH-000638,-0.679756130214
ACH-000646,-1.20162224817
ACH-000647,-0.808664433084
ACH-000648,-1.00367999654
ACH-000649,-1.00611295733
ACH-000651,-0.931400916876
ACH-000652,-1.05865854068
ACH-000653,-0.687989943322
ACH-000657,-1.08666033078
ACH-000658,-0.944783559974
ACH-000661,-0.7632279422980001
ACH-000662,-0.622122088419
ACH-000663,-1.1536517873999999
ACH-000665,-0.9620785119959999
ACH-000671,-0.997006320343
ACH-000673,-1.43253081564
ACH-000676,-0.782300899463
ACH-000677,-0.8018225425480001
ACH-000681,-0.9301222878759999
ACH-000682,-0.7341200251100001
ACH-000683,-0.945445093835
ACH-000684,-1.01141488564
ACH-000688,-1.2404331424600001
ACH-000693,-0.8135135952079999
ACH-000694,-0.833043307914
ACH-000695,-1.3692013417700002
ACH-000696,-1.02194153084
ACH-000697,-1.36952673239
ACH-000699,-0.7939149523960001
ACH-000701,-1.0146588861599999
ACH-000706,-1.12925344687
ACH-000711,-1.02652895894
ACH-000713,-1.10900349705
ACH-000714,-1.08375963698
ACH-000718,-1.07128678186
ACH-000720,-0.791327900847
