,CCKBR (887)
ACH-000004,0.110225240305
ACH-000007,-0.187679827606
ACH-000009,0.114528512172
ACH-000011,-0.144971183294
ACH-000012,0.0847532627482
ACH-000013,-0.011355920932
ACH-000014,-0.19756796038899999
ACH-000015,0.07880010904450001
ACH-000017,-0.075902937867
ACH-000018,-0.26451598383499997
ACH-000019,-0.06139448123380001
ACH-000021,0.0141139842415
ACH-000022,-0.284152247437
ACH-000025,-0.03685969810069999
ACH-000028,-0.19823861544100002
ACH-000030,-0.06595213542640001
ACH-000035,-0.042120277516099994
ACH-000036,0.109382512946
ACH-000037,-0.25056350682399997
ACH-000039,-0.0337569324987
ACH-000040,-0.08287516592560001
ACH-000041,-0.144758924232
ACH-000042,-0.18667011723700003
ACH-000045,0.006170612917350001
ACH-000047,-0.0364866075317
ACH-000052,-0.0907082608877
ACH-000053,-0.0495715097575
ACH-000054,-0.00523524329243
ACH-000055,-0.018174143312400002
ACH-000060,0.0847392847008
ACH-000067,-0.0410950831611
ACH-000070,-0.305575035415
ACH-000075,-0.127918565887
ACH-000078,0.120193206322
ACH-000082,0.0308775048648
ACH-000085,-0.263591343752
ACH-000086,0.024226321642800003
ACH-000087,-0.121187420824
ACH-000092,0.051992059491099994
ACH-000095,0.013382212276000002
ACH-000097,-0.0979763533282
ACH-000098,-0.054240651038800006
ACH-000099,0.0028093479249899998
ACH-000108,-0.0928817372518
ACH-000113,0.12676441386
ACH-000115,-0.048073039567499996
ACH-000116,0.0211646962623
ACH-000118,-0.0532829353154
ACH-000120,0.006390259242569999
ACH-000123,0.0642017272169
ACH-000127,-0.016888705267499998
ACH-000128,0.00170764801975
ACH-000132,0.09104071229119999
ACH-000133,-0.0130201793702
ACH-000137,-0.14860948545299998
ACH-000138,-0.019228661660099997
ACH-000142,-0.0697197079612
ACH-000143,-0.37130888406499996
ACH-000146,0.120864095311
ACH-000148,-0.028839441197200003
ACH-000150,-0.111364194265
ACH-000152,-0.11080713240000001
ACH-000153,0.0733032373531
ACH-000159,0.029256727110900004
ACH-000160,-0.18933246422299999
ACH-000163,-0.052656557424
ACH-000167,-0.17114104011
ACH-000168,0.0112790623472
ACH-000169,-0.290064830563
ACH-000178,-0.079604100312
ACH-000182,-0.124493476139
ACH-000183,0.0302817576163
ACH-000188,-0.058754863469900005
ACH-000189,-0.354660974086
ACH-000190,0.0660497694013
ACH-000198,0.0681483737919
ACH-000204,-0.196039387176
ACH-000206,-0.0647500513622
ACH-000207,0.11198166639799999
ACH-000211,-0.102652165048
ACH-000215,-0.0464986351117
ACH-000221,-0.0031024064435800002
ACH-000222,0.00988991894399
ACH-000223,-0.07039024745189999
ACH-000226,-0.0023222780869099997
ACH-000227,-0.057080299204400005
ACH-000228,0.032514763791999995
ACH-000231,0.0639115782488
ACH-000232,-0.09932997808769999
ACH-000233,-0.021632916358
ACH-000234,-0.07741364204819999
ACH-000235,0.08382899558139999
ACH-000237,-0.160029559095
ACH-000238,-0.253768108147
ACH-000243,-0.031371149698
ACH-000244,0.267182258788
ACH-000246,-0.105678295915
ACH-000248,0.0870750423443
ACH-000250,-0.08731756142719999
ACH-000251,0.21069464721900003
ACH-000253,-0.046235288495699994
ACH-000255,0.0528449820256
ACH-000256,-0.213851394943
ACH-000257,-0.0323241802357
ACH-000258,-0.0389913781985
ACH-000259,-0.0216341871855
ACH-000260,-0.036134179271900005
ACH-000261,-0.171736443219
ACH-000262,-0.11060347914100001
ACH-000263,0.108366505653
ACH-000264,0.0687771764327
ACH-000265,0.041517122031
ACH-000266,0.030352538888599997
ACH-000272,-0.011401427459599999
ACH-000273,-0.031798482147
ACH-000274,0.0795757931645
ACH-000277,-0.0682079407369
ACH-000278,-0.172456435102
ACH-000279,-0.018866683161900002
ACH-000280,-0.114235014638
ACH-000281,-0.194637222124
ACH-000288,0.021938232922799998
ACH-000291,-0.07379158791460001
ACH-000293,0.0103816668406
ACH-000294,0.335954012908
ACH-000295,0.030236262322200003
ACH-000296,-0.174319898159
ACH-000302,-0.0007505915156709999
ACH-000304,0.39183340284900003
ACH-000307,-0.175867377058
ACH-000308,-0.101177058978
ACH-000310,0.175401796061
ACH-000311,-0.021905532922099995
ACH-000312,-0.108933783706
ACH-000315,-0.113413624585
ACH-000316,0.0801601720864
ACH-000317,0.133317632667
ACH-000318,-0.23249063332699998
ACH-000319,-0.168017596897
ACH-000320,0.16991288770399998
ACH-000322,-0.203519506836
ACH-000323,-0.401978648977
ACH-000324,0.039110852699800004
ACH-000329,-0.0705455214306
ACH-000330,0.177019655049
ACH-000331,-0.0845355169321
ACH-000332,0.0186270897724
ACH-000334,0.0960054394529
ACH-000335,-0.140361011051
ACH-000336,-0.211929288559
ACH-000337,0.0435558396816
ACH-000339,-0.018294071801099997
ACH-000341,-0.0300168129251
ACH-000348,-0.0668551433756
ACH-000350,0.000992548264401
ACH-000352,-0.254628769491
ACH-000356,-0.249322241606
ACH-000361,-0.05210049536119999
ACH-000362,0.228723330971
ACH-000363,-0.0963727647078
ACH-000364,-0.180285261348
ACH-000365,-0.167070776183
ACH-000366,-0.0600439622474
ACH-000368,-0.108020334387
ACH-000374,-0.0703784489909
ACH-000375,-0.278507659526
ACH-000376,0.123417260592
ACH-000381,-0.0442149323576
ACH-000383,-0.0152328779486
ACH-000387,0.15102153718
ACH-000389,-0.08393282334489999
ACH-000390,-0.045096012793399996
ACH-000393,-0.263856729976
ACH-000395,0.18932768833
ACH-000397,-0.10784849908199999
ACH-000401,-0.0465855665765
ACH-000402,0.367787319083
ACH-000403,-0.055460373607400006
ACH-000404,-0.282366048874
ACH-000406,-0.000610473705817
ACH-000407,0.03832014586119999
ACH-000408,-0.22845640276299997
ACH-000410,-0.127615857477
ACH-000411,0.0106997696892
ACH-000414,-0.032751689263200004
ACH-000415,0.125627173709
ACH-000416,-0.059547299576500005
ACH-000420,-0.20277052773899998
ACH-000421,-0.13851156733
ACH-000424,0.015199280246099999
ACH-000425,-0.0473327895625
ACH-000426,-0.289211034071
ACH-000427,-0.21000802242
ACH-000433,-0.07169773375239999
