,SPATA31E1 (286234)
ACH-000004,0.20243303474899998
ACH-000007,0.203011462396
ACH-000009,0.239461111785
ACH-000011,0.22315217893199998
ACH-000012,0.0901692247387
ACH-000013,0.0487389606805
ACH-000014,0.23978358996399998
ACH-000015,0.022759149133700002
ACH-000017,0.368598558894
ACH-000018,0.18622512564399998
ACH-000019,0.43122932168899997
ACH-000021,0.20874852628499999
ACH-000022,0.238869160488
ACH-000025,0.23792679870499997
ACH-000028,0.26473004898499997
ACH-000030,0.171216253189
ACH-000035,0.0849678919749
ACH-000036,0.333877930514
ACH-000037,0.19927764030900003
ACH-000039,0.265045031705
ACH-000040,0.18700640103399999
ACH-000041,0.05623907495569999
ACH-000042,0.206469894166
ACH-000045,0.102574936708
ACH-000047,0.220829602349
ACH-000052,0.0184350874833
ACH-000053,0.205561527392
ACH-000054,0.21323442898400002
ACH-000055,0.00852558526666
ACH-000060,0.237454163748
ACH-000067,0.210108756133
ACH-000070,0.130810495537
ACH-000075,0.3355437227
ACH-000078,0.23234110693799997
ACH-000082,0.163243042374
ACH-000085,0.0885414350632
ACH-000086,0.22466991269499997
ACH-000087,0.135515924352
ACH-000092,0.268825150402
ACH-000095,0.307577911437
ACH-000097,0.114308032874
ACH-000098,0.37024530459399996
ACH-000099,0.303327732762
ACH-000108,0.203381972732
ACH-000113,0.201063772586
ACH-000115,0.181990965904
ACH-000116,0.311951042314
ACH-000118,0.187629930926
ACH-000120,0.265119379552
ACH-000123,0.169871742379
ACH-000127,0.216002892199
ACH-000128,0.19132833734700003
ACH-000132,0.223765287755
ACH-000133,0.274758373579
ACH-000137,0.276047278098
ACH-000138,0.309420366002
ACH-000142,0.201245428067
ACH-000143,0.268552204803
ACH-000146,0.24902585297600002
ACH-000148,0.151601346688
ACH-000150,0.24893625121399998
ACH-000152,0.221231112455
ACH-000153,0.12705130668099998
ACH-000159,0.145686078124
ACH-000160,0.273660793564
ACH-000163,0.275151522748
ACH-000167,0.496192938832
ACH-000168,0.264085902366
ACH-000169,0.16266387197499999
ACH-000178,0.18771906539900002
ACH-000182,0.27531334962
ACH-000183,0.0594471666748
ACH-000188,0.229029605407
ACH-000189,-0.105117232131
ACH-000190,0.00142488038326
ACH-000198,0.18926930368
ACH-000204,0.264234409206
ACH-000206,0.23636561812800003
ACH-000207,0.350275011826
ACH-000211,0.282136897679
ACH-000215,0.142430941895
ACH-000221,0.299128536724
ACH-000222,0.266727127249
ACH-000223,0.128291973159
ACH-000226,0.285981757459
ACH-000227,0.146974369104
ACH-000228,0.14691283774
ACH-000231,0.296720059153
ACH-000232,0.261872374727
ACH-000233,0.271085445636
ACH-000234,0.271008996055
ACH-000235,0.188993610204
ACH-000237,0.04739737299269999
ACH-000238,0.23454219531999998
ACH-000243,0.303383341541
ACH-000244,0.168820954474
ACH-000246,0.24009753417500002
ACH-000248,0.115014586933
ACH-000250,0.183064697381
ACH-000251,0.0877075381402
ACH-000253,0.29607799875199997
ACH-000255,0.08107826057249999
ACH-000256,0.18564364967799998
ACH-000257,0.126178984754
ACH-000258,0.211441960797
ACH-000259,0.14847228489199998
ACH-000260,0.233981833273
ACH-000261,0.177269903286
ACH-000262,0.0826528912259
ACH-000263,0.20463692661
ACH-000264,0.09914672295289999
ACH-000265,0.297313074227
ACH-000266,0.17015732774300002
ACH-000272,0.265362624652
ACH-000273,0.21689104995499997
ACH-000274,0.20353021194
ACH-000277,0.190718213739
ACH-000278,0.12240382682399999
ACH-000279,0.33271314066999996
ACH-000280,0.19089550996399998
ACH-000281,0.297277051428
ACH-000288,0.329971291539
ACH-000291,0.322106823945
ACH-000293,0.124805666076
ACH-000294,0.151809861162
ACH-000295,0.206349128065
ACH-000296,0.261008930985
ACH-000302,0.318253847321
ACH-000304,0.11067042068
ACH-000307,0.246214491181
ACH-000308,0.211678454276
ACH-000310,0.293007732701
ACH-000311,0.00842425669939
ACH-000312,0.264116412625
ACH-000315,0.341234529327
ACH-000316,0.185751844435
ACH-000317,0.022032858283599997
ACH-000318,0.143358040249
ACH-000319,0.17754891387000002
ACH-000320,0.179620930566
ACH-000322,0.127288994791
ACH-000323,0.39581757264899997
ACH-000324,0.165895586269
ACH-000329,0.252713720506
ACH-000330,0.241867874632
ACH-000331,0.201155813955
ACH-000332,0.25465740163899997
ACH-000334,0.20239197592099997
ACH-000335,-0.011041275116900002
ACH-000336,-0.07403025375780001
ACH-000337,0.21939005032499997
ACH-000339,0.155874938461
ACH-000341,0.26381498406599996
ACH-000348,0.20376985110100002
ACH-000350,0.24404349378000004
ACH-000352,0.26318714624699996
ACH-000356,0.106832463014
ACH-000361,0.244580509857
ACH-000362,0.21851611548900002
ACH-000363,0.204170944382
ACH-000364,0.14725918056
ACH-000365,0.26442520748799997
ACH-000366,0.202227669111
ACH-000368,0.29067230653000004
ACH-000374,0.220532426419
ACH-000375,0.17697795499699998
ACH-000376,0.0994647101197
ACH-000381,0.291572393583
ACH-000383,0.256847062134
ACH-000387,0.18822738477499998
ACH-000389,0.0944193057123
ACH-000390,0.00893792492337
ACH-000393,0.20030136554000003
ACH-000395,0.04876959374530001
ACH-000397,0.17455482414
ACH-000401,0.24569999158199998
ACH-000402,0.638560080838
ACH-000403,0.17231197794
ACH-000404,0.274373558173
ACH-000406,0.202428516499
ACH-000407,0.09402558801819999
ACH-000408,0.40812380591499997
ACH-000410,0.143589862443
ACH-000411,0.13076059058
ACH-000414,0.20965585372200002
ACH-000415,0.241103534404
ACH-000416,0.18332506342399998
