,RFT1 (91869)
ACH-000584,-1.31362247531
ACH-000585,-1.40644038954
ACH-000588,-1.15919474295
ACH-000589,-1.2376130277600002
ACH-000591,-1.3497806784600002
ACH-000593,-1.2520411443000001
ACH-000600,-1.37086907054
ACH-000601,-1.1890151944
ACH-000604,-0.64152409214
ACH-000605,-1.23571345465
ACH-000606,-1.3300133531899998
ACH-000608,-0.8322557265330001
ACH-000614,-1.14960096137
ACH-000616,-0.982090166727
ACH-000618,-1.23078107916
ACH-000619,-1.3186578286200001
ACH-000620,-1.3691590073299997
ACH-000621,-0.656546659165
ACH-000622,-1.1452428775299999
ACH-000623,-1.0879321373200002
ACH-000624,-0.997588331883
ACH-000627,-0.9250660031569999
ACH-000630,-1.10271682528
ACH-000632,-0.997127475376
ACH-000633,-1.2799905367
ACH-000637,-1.39668244139
ACH-000638,-1.0899430110600001
ACH-000646,-1.15337052064
ACH-000647,-1.02005742161
ACH-000648,-1.1823298986700002
ACH-000649,-1.18128685122
ACH-000651,-1.12289177573
ACH-000652,-1.19329804912
ACH-000653,-1.16640295976
ACH-000657,-1.1241175227700002
ACH-000658,-0.9646389861169999
ACH-000661,-1.00673203314
ACH-000662,-1.3442636388
ACH-000663,-1.25680102108
ACH-000665,-1.23348949866
ACH-000671,-1.30985043376
ACH-000673,-1.1688350255600002
ACH-000676,-1.09643742694
ACH-000677,-0.786062266758
ACH-000681,-1.4141665799899998
ACH-000682,-1.3432026098700003
ACH-000683,-1.19986791292
ACH-000684,-1.07370605437
ACH-000688,-1.0678200733299998
ACH-000693,-1.13409784226
ACH-000694,-1.25692871067
ACH-000695,-0.72565488266
ACH-000696,-1.0094825468100002
ACH-000697,-1.29369294053
ACH-000699,-0.8128776866290001
ACH-000701,-0.889620422455
ACH-000706,-1.1516533248899998
ACH-000711,-1.0291959165
ACH-000713,-1.2597518707
ACH-000714,-1.08244930013
ACH-000718,-0.9426183090170001
ACH-000720,-1.22079832628
ACH-000721,-1.10774808393
ACH-000724,-1.61822954937
ACH-000725,-0.388343139382
ACH-000732,-1.1031153746100002
ACH-000734,-1.11399328689
ACH-000735,-1.17058386252
ACH-000736,-1.10903490271
ACH-000738,-1.1647650894600001
ACH-000746,-1.141095068
ACH-000747,-0.9765795850200001
ACH-000748,-1.20835234287
ACH-000753,-0.989586432872
ACH-000756,-0.9806086791869999
ACH-000757,-0.9083978872600001
ACH-000758,-1.08057400578
ACH-000760,-1.18214722495
ACH-000763,-1.09861329373
ACH-000764,-0.8902952614480001
ACH-000765,-1.11485761465
ACH-000766,-1.11570608794
ACH-000767,-0.9086555927069999
ACH-000768,-1.12390482222
ACH-000769,-1.08497305426
ACH-000770,-1.08980040665
ACH-000771,-1.11476838643
ACH-000773,-0.496313108704
ACH-000776,-1.01206009345
ACH-000777,-1.04866382301
ACH-000778,-1.7464864047
ACH-000781,-1.1077325654299999
ACH-000782,-0.999948531259
ACH-000783,-1.2760397311700002
ACH-000784,-1.12910997341
ACH-000785,-0.885269236541
ACH-000787,-1.1998387769299999
ACH-000788,-1.09032221482
ACH-000791,-1.3485733230899999
ACH-000792,-1.16336071378
ACH-000794,-1.0592707997700002
ACH-000796,-1.0812446010299999
ACH-000799,-0.583687312282
ACH-000800,-1.23988974302
ACH-000802,-1.11602689986
ACH-000804,-1.20477776238
ACH-000805,-1.2453961247299998
ACH-000809,-1.17839638831
ACH-000810,-0.418540677812
ACH-000811,-1.4389813973899999
ACH-000817,-0.7694527324189999
ACH-000819,-1.2388533145899998
ACH-000820,-1.41504550051
ACH-000821,-1.21773461104
ACH-000822,-1.44022306324
ACH-000823,-1.28486870444
ACH-000824,-1.31963631875
ACH-000827,-1.1144907405600002
ACH-000829,-0.8842532514399999
ACH-000831,-0.990712099772
ACH-000832,-1.0373800882100002
ACH-000833,-1.16403427604
ACH-000834,-1.34063454835
ACH-000835,-0.904949356341
ACH-000836,-1.40197732621
ACH-000837,-1.11933378059
ACH-000838,-1.03914097134
ACH-000839,-1.27143981296
ACH-000840,-1.461951959
ACH-000841,-1.2640067252299998
ACH-000843,-1.15403188826
ACH-000846,-1.29082239044
ACH-000847,-1.4265272979899999
ACH-000848,-1.09883060018
ACH-000849,-1.08702999749
ACH-000851,-1.12628923606
ACH-000855,-0.972338737365
ACH-000856,-1.2924075169700002
ACH-000858,-1.11936045109
ACH-000859,-1.30920357773
ACH-000861,-1.25283351275
ACH-000862,-1.1440113121200002
ACH-000865,-1.07473645755
ACH-000866,-0.9661361335330001
ACH-000867,-0.9881612321340001
ACH-000869,-1.1218124592899998
ACH-000872,-1.02482131346
ACH-000873,-1.62148585553
ACH-000876,-1.0704066862200001
ACH-000878,-1.5619322008899998
ACH-000880,-1.3772373699399998
ACH-000881,-1.03645628646
ACH-000882,-1.20835375187
ACH-000884,-1.0779137939499999
ACH-000885,-1.05349848209
ACH-000887,-1.10595638663
ACH-000888,-1.08144717581
ACH-000889,-1.15165403847
ACH-000890,-0.943906914244
ACH-000896,-1.3874604446399998
ACH-000898,-0.89310188221
ACH-000900,-1.08400949984
ACH-000901,-1.27906014338
ACH-000905,-0.984796355584
ACH-000906,-1.13770798338
ACH-000907,-0.695065681304
ACH-000910,-0.965880735897
ACH-000911,-1.01784512366
ACH-000912,-1.1603326866099999
ACH-000913,-1.2889025771
ACH-000915,-0.7853138335109999
ACH-000916,-0.899762413547
ACH-000917,-1.00855072092
ACH-000921,-0.815932474124
ACH-000924,-1.15970032786
ACH-000926,-1.11366801108
ACH-000928,-1.10896337935
ACH-000929,-1.3704638984
ACH-000932,-0.94947600537
ACH-000935,-0.922058869136
ACH-000936,-1.01424666768
ACH-000937,-1.2152494147600001
ACH-000938,-1.2583297464
ACH-000939,-1.2379348584799998
ACH-000941,-1.27164789166
ACH-000943,-1.1037573120100002
ACH-000946,-0.798649827388
ACH-000947,-0.955724492264
ACH-000948,-1.0206867101000001
ACH-000950,-1.29250930031
ACH-000953,-1.13262589112
ACH-000957,-1.17982832088
ACH-000958,-1.03350434653
ACH-000960,-1.4166058645
ACH-000963,-0.841527595952
ACH-000968,-0.918283788
ACH-000969,-0.896397472609
ACH-000973,-0.951390111022
ACH-000974,-1.00748562844
ACH-000975,-0.9508246342219999
ACH-000976,-0.995400959789
ACH-000978,-0.8480273905329999
ACH-000980,-0.7832645357790001
ACH-000984,-0.995536399722
ACH-000986,-1.05486505213
ACH-000988,-1.3501930502500001
ACH-000993,-0.999965302296
ACH-000994,-0.655626397266
ACH-000996,-0.929247147804
ACH-001001,-0.969944293424
ACH-001020,-0.743183367661
ACH-001028,-0.964325953612
ACH-001031,-1.30069113692
ACH-001038,-0.972582321549
ACH-001048,-1.31691783384
ACH-001050,-1.17245543797
ACH-001053,-1.1930779800700002
ACH-001054,-1.02958881435
ACH-001061,-1.15709552137
ACH-001067,-0.832422097669
ACH-001075,-1.01844289886
ACH-001096,-1.2076370264799998
ACH-001128,-1.37079270049
ACH-001134,-0.8250205797050001
ACH-001151,-1.2659692737600001
ACH-001163,-1.17014946412
ACH-001164,-1.06310917926
ACH-001173,-0.917489559595
ACH-001183,-1.4403192040200001
ACH-001184,-1.1565363579899999
ACH-001190,-0.9204231860079999
ACH-001192,-1.0929473569600001
ACH-001193,-1.18940580443
ACH-001196,-1.20042785734
ACH-001197,-1.0127047186799998
ACH-001205,-1.09451413315
ACH-001211,-1.42427487686
ACH-001212,-0.685345499842
ACH-001228,-1.43428923618
ACH-001232,-0.871291385313
ACH-001239,-1.27725915348
ACH-001274,-0.9453450542730001
ACH-001275,-1.68957625953
ACH-001277,-1.22839095702
ACH-001278,-1.22420352695
ACH-001280,-0.9155216570620001
ACH-001283,-0.985617459154
ACH-001289,-0.956038801671
ACH-001295,-1.03478975104
ACH-001300,-1.17607513154
ACH-001301,-1.0069394735700001
ACH-001302,-1.18977526714
ACH-001303,-1.01305339806
ACH-001306,-1.0362166452
ACH-001318,-1.5139429765
ACH-001322,-0.9107040989990001
ACH-001328,-1.16088509022
ACH-001332,-0.966490150312
ACH-001333,-0.994977847025
ACH-001336,-1.0481536795100002
ACH-001340,-1.1011579167
ACH-001346,-1.4427029459799998
ACH-001353,-1.11064968669
ACH-001354,-1.89921938743
ACH-001367,-1.0435865445499999
ACH-001368,-1.0053391511299998
ACH-001374,-0.9995058766339999
ACH-001375,-1.1598396557
ACH-001377,-1.3044688708
ACH-001380,-0.99972774441
ACH-001391,-1.0799227280600001
ACH-001407,-1.05996204109
ACH-001408,-1.36643914544
ACH-001413,-0.7934759843350001
ACH-001430,-1.43914914787
ACH-001431,-1.02595305204
ACH-001450,-0.9258103530299999
ACH-001496,-1.30457024265
ACH-001500,-1.08701377799
ACH-001521,-1.2771471246500001
ACH-001523,-1.24418603822
ACH-001532,-1.0183592786
ACH-001536,-1.2028845674600002
ACH-001550,-1.2308953862899998
ACH-001552,-1.1551366804899998
ACH-001554,-1.13533337899
ACH-001645,-0.8673468191760001
ACH-001654,-1.3409059647
ACH-001715,-0.940422444534
ACH-001735,-1.1291682408600001
ACH-001736,-1.21982279798
ACH-001737,-1.2658751398399999
ACH-001740,-1.07980013139
ACH-001745,-1.1121529531299998
ACH-001750,-0.9765154180110001
ACH-001765,-1.40355925686
ACH-001956,-1.07334892264
ACH-001957,-1.26103440562
