,MRS2 (57380)
ACH-000004,-0.161340080816
ACH-000007,-0.200697361971
ACH-000009,-0.0403561737096
ACH-000011,-0.07123894286480001
ACH-000012,-0.125014547446
ACH-000013,-0.0566066223336
ACH-000014,0.0196339030835
ACH-000015,-0.0739637055797
ACH-000017,-0.22957088254500002
ACH-000018,-0.24081102932100001
ACH-000019,0.0688176101305
ACH-000021,0.028433345943700002
ACH-000022,0.0692135903616
ACH-000025,-0.109482715803
ACH-000028,0.0178556772578
ACH-000030,-0.0053242910424
ACH-000035,0.17598032766199997
ACH-000036,0.023422559354
ACH-000037,0.148809299118
ACH-000039,0.0840139174519
ACH-000040,-0.17991725752999999
ACH-000041,-0.13596286024700002
ACH-000042,0.042604917371699996
ACH-000045,-0.255948031651
ACH-000047,-0.13205961798000002
ACH-000052,-0.171287855523
ACH-000053,-0.0899188470181
ACH-000054,0.052195525800300006
ACH-000055,0.07016424405410002
ACH-000060,-0.207682805605
ACH-000067,-0.193888610365
ACH-000070,-0.40524757272399997
ACH-000075,0.07410374381689999
ACH-000078,-0.16444041693
ACH-000082,-0.214702065047
ACH-000085,-0.37440604148900003
ACH-000086,0.0229439148158
ACH-000087,0.0661656929036
ACH-000092,-0.019771490256299998
ACH-000095,-0.00550297559229
ACH-000097,-0.11331937607
ACH-000098,-0.14199496376499998
ACH-000099,0.0683619192872
ACH-000108,-0.0194034442486
ACH-000113,-0.327057553074
ACH-000115,-0.55348296518
ACH-000116,0.0648560490713
ACH-000118,0.0986687032927
ACH-000120,-0.11289429506
ACH-000123,0.00616735675013
ACH-000127,-0.193789654179
ACH-000128,-0.09595948171710002
ACH-000132,-0.0464250649651
ACH-000133,0.0767745836473
ACH-000137,-0.109453562208
ACH-000138,-0.05443916088859999
ACH-000142,-0.004483612005850001
ACH-000143,-0.28108841611900004
ACH-000146,-0.132481020899
ACH-000148,0.0537349614058
ACH-000150,-0.0201922160468
ACH-000152,-0.10027079127800001
ACH-000153,-0.325476548083
ACH-000159,-0.145543830107
ACH-000160,0.0431596229735
ACH-000163,0.0756518808139
ACH-000167,-0.20666731004900002
ACH-000168,0.0370677737649
ACH-000169,-0.054775493174599996
ACH-000178,-0.0600111726045
ACH-000182,-0.131946567644
