,SPATA6L (55064)
ACH-000004,-0.8565733643369999
ACH-000007,-0.22058824601799998
ACH-000009,-0.12129856267999999
ACH-000011,-0.30794381685899996
ACH-000012,0.08878021665130001
ACH-000013,-0.0454158010245
ACH-000014,-0.263628394695
ACH-000015,-0.0934042109382
ACH-000017,-0.170014757356
ACH-000018,0.179167212504
ACH-000019,-0.0686269402053
ACH-000021,-0.169098673139
ACH-000022,-0.192518489047
ACH-000025,-0.140647304574
ACH-000028,-0.270994823695
ACH-000030,-0.013354315388
ACH-000035,0.0477924991153
ACH-000036,-0.128536911892
ACH-000037,-0.11195307304600001
ACH-000039,0.10106009125
ACH-000040,-0.04590487304719999
ACH-000041,5.09492094269e-05
ACH-000042,-0.110441626681
ACH-000045,-0.109432896246
ACH-000047,0.00940145602119
ACH-000052,0.107197194636
ACH-000053,-0.0946554309956
ACH-000054,0.00155169971517
ACH-000055,-0.0649659462227
ACH-000060,-0.109944044515
ACH-000067,-0.10094418343
ACH-000070,-0.229138327639
ACH-000075,-0.0991398838554
ACH-000078,0.020637197442299998
ACH-000082,-0.28087425529
ACH-000085,-0.196961769023
ACH-000086,-0.0533947966443
ACH-000087,-0.325548632393
ACH-000092,0.0969175267313
ACH-000095,-0.10611407905200002
ACH-000097,-0.0649701804659
ACH-000098,-0.188970579937
ACH-000099,-0.0389753662373
ACH-000108,-0.00465632047092
ACH-000113,0.0322917798905
ACH-000115,-0.05419234146890001
ACH-000116,0.0812897048686
ACH-000118,-0.05310445046849999
ACH-000120,-0.0355103696545
ACH-000123,-0.101826439594
ACH-000127,-0.048981747083599994
ACH-000128,-0.145029681919
ACH-000132,-0.188738858593
ACH-000133,-0.08946218887260002
ACH-000137,-0.0510836871655
ACH-000138,-0.17387332434500002
ACH-000142,-0.138268420802
ACH-000143,-0.303730266104
ACH-000146,-0.0200825578885
ACH-000148,-0.0270606407216
ACH-000150,-0.229218021458
ACH-000152,-0.020227742381599998
ACH-000153,-0.386357677398
ACH-000159,-0.04561150270330001
ACH-000160,0.09945259054580001
ACH-000163,-0.109254871399
ACH-000167,0.0606756253584
ACH-000168,0.05274155956180001
ACH-000169,0.011258329283499999
ACH-000178,-0.08912306300180001
ACH-000182,-0.0679391924701
ACH-000183,0.0428212033144
ACH-000188,0.044742444981
ACH-000189,-0.0736288544426
ACH-000190,0.00772770790456
ACH-000198,-0.016062679846000003
ACH-000204,0.145476576119
ACH-000206,0.09036962823169999
ACH-000207,0.0967913689482
ACH-000211,-0.131132623437
ACH-000215,-0.21922425207
ACH-000221,-0.19819530504799998
ACH-000222,0.147778909619
ACH-000223,-0.0303463534858
ACH-000226,0.104885700883
ACH-000227,-0.0744028282361
ACH-000228,-0.111378406428
ACH-000231,-0.190774219069
ACH-000232,-0.206584807269
ACH-000233,-0.180541379643
ACH-000234,-0.11024299624000002
ACH-000235,-0.0459299949192
ACH-000237,-0.211071323753
ACH-000238,-0.172281155563
ACH-000243,-0.138365113879
ACH-000244,0.0711333169784
ACH-000246,-0.172753623623
ACH-000248,0.00936797759191
ACH-000250,-0.09240320817710002
ACH-000251,0.060315760232499994
ACH-000253,-0.157911933482
ACH-000255,0.032153520120700003
ACH-000256,-0.24098039513099997
ACH-000257,0.157987799187
ACH-000258,-0.11487962142699999
ACH-000259,-0.178533885971
ACH-000260,-0.0837401552678
ACH-000261,-0.0978449341605
ACH-000262,-0.204348509031
ACH-000263,-0.00701826100968
ACH-000264,-0.0672420236721
ACH-000265,-0.31950662146
ACH-000266,-0.0642214793784
ACH-000272,-0.17142236821899998
ACH-000273,-0.05230713536119999
ACH-000274,-0.222656370147
ACH-000277,-0.13534881135399998
ACH-000278,-0.22537937010200002
ACH-000279,-0.110138700231
ACH-000280,0.102519101005
ACH-000281,-0.198088654726
ACH-000288,-0.0403779050954
ACH-000291,0.004992159633890001
ACH-000293,-0.185597217621
ACH-000294,-0.103194830406
ACH-000295,0.254894025764
ACH-000296,-0.188510240016
ACH-000302,-0.162431972125
ACH-000304,-0.547339511002
ACH-000307,-0.0262501828136
ACH-000308,-0.144419035547
ACH-000310,-0.240878324973
ACH-000311,-0.267987040743
ACH-000312,-0.135449681363
ACH-000315,-0.00818197891032
ACH-000316,-0.0274145022388
ACH-000317,-0.0545931551559
ACH-000318,0.0177080582772
ACH-000319,0.0115209272361
ACH-000320,-0.11477973919500001
ACH-000322,0.0461400829617
ACH-000323,-0.137657217941
ACH-000324,-0.154199461357
ACH-000329,0.004672858516979999
ACH-000330,0.06609914009290001
ACH-000331,0.0190460490087
ACH-000332,-0.11931343455999999
ACH-000334,-0.181400060582
ACH-000335,-0.296637692196
ACH-000336,-0.22656729395999997
ACH-000337,0.11916000200200001
ACH-000339,-0.0979761334552
ACH-000341,-0.22585832408700002
ACH-000348,0.053304271935900004
ACH-000350,-0.0735192633203
ACH-000352,-0.252824856185
ACH-000356,0.0380130201458
ACH-000361,-0.188879628627
ACH-000362,-0.08774500108719999
ACH-000363,-0.09851828726610001
ACH-000364,-0.0637399183503
ACH-000365,-0.203219554155
ACH-000366,-0.0946989843256
ACH-000368,-0.11592735734699999
ACH-000374,-0.06881163282069999
ACH-000375,-0.20619660346299998
ACH-000376,-0.00218069524428
ACH-000381,-0.08334593540310001
ACH-000383,-0.008358214516310001
ACH-000387,-0.0498970059724
ACH-000389,-0.404681898735
ACH-000390,-0.0103081492336
ACH-000393,-0.095553632042
ACH-000395,-0.0618566379572
ACH-000397,-0.204302558711
ACH-000401,-0.0984586295328
ACH-000402,-0.119905683958
ACH-000403,-0.22122760274599998
ACH-000404,-0.233107200231
ACH-000406,-0.00447189330182
ACH-000407,0.0346939837059
ACH-000408,0.312140157633
ACH-000410,-0.167028316062
ACH-000411,-0.22105363106800002
ACH-000414,-0.0365570924106
ACH-000415,-0.023860917444000002
ACH-000416,-0.0608349768741
ACH-000420,-0.0321482315225
ACH-000421,-0.08707095881650001
ACH-000424,0.0414357069174
ACH-000425,-0.122800328849
ACH-000426,-0.0120878666154
ACH-000427,-0.0447257306599
ACH-000433,-0.117278934978
ACH-000436,-0.26898143238600003
ACH-000444,-0.09025096077
ACH-000445,-0.16943885764699998
ACH-000448,-0.050935643682
ACH-000450,-0.125858948615
ACH-000452,-0.0393755609006
ACH-000454,0.021524137023
ACH-000458,-0.24132135317899997
ACH-000459,0.136341655362
ACH-000460,-0.035784964365400004
ACH-000461,0.147773633098
ACH-000463,-0.146257641208
ACH-000464,-0.201706180514
