,FAM117B (150864)
ACH-000004,-0.08656160251469999
ACH-000007,-0.248100664245
ACH-000009,-0.265588740454
ACH-000011,-0.17691181594
ACH-000012,-0.178904591241
ACH-000013,-0.00951795674132
ACH-000014,-0.49887793015799997
ACH-000015,-0.24024897516199997
ACH-000017,-0.04725409763690001
ACH-000018,-0.206643918096
ACH-000019,-0.162729252309
ACH-000021,-0.110058771374
ACH-000022,-0.235646044339
ACH-000025,-0.346976657729
ACH-000028,-0.0989564979865
ACH-000030,-0.123498847104
ACH-000035,0.09174466974710001
ACH-000036,-0.19690686191799997
ACH-000037,-0.08258501598210001
ACH-000039,-0.151937889973
ACH-000040,-0.23425687481999996
ACH-000041,-0.131127437743
ACH-000042,-0.253941020036
ACH-000045,-0.0238577969003
ACH-000047,-0.06378741261319999
ACH-000052,-0.41464650248400003
ACH-000053,-0.15503082126499998
ACH-000054,-0.27156867276200003
ACH-000055,-0.248361841365
ACH-000060,-0.145338704471
ACH-000067,-0.43291316457699996
ACH-000070,-0.218717162756
ACH-000075,-0.300205860527
ACH-000078,-0.158025277369
ACH-000082,-0.249375653872
ACH-000085,0.00471256687593
ACH-000086,-0.133482952096
ACH-000087,-0.00493353684688
ACH-000092,-0.17906881377999997
ACH-000095,-0.12267687172399999
ACH-000097,-0.0486657140099
ACH-000098,-0.231650011713
ACH-000099,-0.049983635333199994
ACH-000108,-0.247568277172
ACH-000113,-0.0833057453686
ACH-000115,-0.597413705422
ACH-000116,-0.15754280539899998
ACH-000118,-0.0756538399053
ACH-000120,-0.0075626813802
ACH-000123,-0.0817270214655
ACH-000127,-0.149488644358
ACH-000128,-0.30776498911899997
ACH-000132,-0.192155570206
ACH-000133,-0.239139961267
ACH-000137,-0.20235726653799999
ACH-000138,-0.18060984172400002
ACH-000142,-0.17796518570099998
ACH-000143,-0.118813166356
ACH-000146,-0.0462744420711
ACH-000148,-0.0829810952429
ACH-000150,-0.024265972955
ACH-000152,-0.309884527563
ACH-000153,-0.431452901674
ACH-000159,-0.0851092782924
ACH-000160,-0.00845288279444
ACH-000163,-0.24421314921999998
ACH-000167,-0.28712773239399997
ACH-000168,0.123436665669
ACH-000169,-0.13935350894999998
ACH-000178,-0.08673024685210001
ACH-000182,-0.221479244592
