,TRMT6 (51605)
ACH-000004,-0.462117082824
ACH-000007,-0.6444412004519999
ACH-000009,-0.49783786405100006
ACH-000011,-0.547970135105
ACH-000012,-0.305017371814
ACH-000013,-0.658025356561
ACH-000014,-0.598966388101
ACH-000015,-0.43374403424400004
ACH-000017,-0.23037141819
ACH-000018,-0.524014667474
ACH-000019,-0.35068858590499996
ACH-000021,-0.559351346331
ACH-000022,-0.497484587539
ACH-000025,-0.23388375476999998
ACH-000028,-0.490905358244
ACH-000030,-0.43065182182800005
ACH-000035,-0.701301149401
ACH-000036,-0.288114537447
ACH-000037,-0.11940508590099999
ACH-000039,-0.390747553331
ACH-000040,-0.38621290544
ACH-000041,-0.28977334566199997
ACH-000042,-0.542936767618
ACH-000045,-0.276953231401
ACH-000047,-0.400643761814
ACH-000052,-0.42796191499200004
ACH-000053,-0.253459819855
ACH-000054,-0.5874625436509999
ACH-000055,-0.478083272926
ACH-000060,-0.540667263843
ACH-000067,-0.46007429234700004
ACH-000070,-0.40450684498499995
ACH-000075,-0.503235606988
ACH-000078,-0.199102113913
ACH-000082,-0.312695820978
ACH-000085,-0.696895995926
ACH-000086,-0.7755715793790001
ACH-000087,-0.380086949669
ACH-000092,-0.272670769718
ACH-000095,-0.40097603784999997
ACH-000097,-0.45257360343599995
ACH-000098,-0.509727290132
ACH-000099,-0.48880210440099997
ACH-000108,-0.7439981754389999
ACH-000113,-0.38475363145400004
ACH-000115,-0.177955702962
ACH-000116,-0.523297955501
ACH-000118,-0.823031495659
ACH-000120,-0.6033989001250001
ACH-000123,-0.41327052001000003
ACH-000127,-0.259392183909
ACH-000128,-0.39981056072300003
ACH-000132,-0.693678611115
ACH-000133,-0.631132056959
ACH-000137,-0.5471481283690001
ACH-000138,-0.400278959433
ACH-000142,-0.574678075122
ACH-000143,-0.615051732931
ACH-000146,-0.46863478471000003
ACH-000148,-0.5536371492600001
ACH-000150,-0.56070607126
ACH-000152,-0.353585353072
ACH-000153,-0.8210147114499999
ACH-000159,-0.200753917471
ACH-000160,-0.46148063093999997
ACH-000163,-0.638707710863
ACH-000167,-0.376551890879
ACH-000168,-0.5924216999009999
ACH-000169,-0.504056743615
ACH-000178,-0.570070943293
ACH-000182,-0.626101011076
ACH-000183,-0.612717626608
ACH-000188,-0.403959942694
ACH-000189,-0.252123629952
ACH-000190,-0.516033697835
ACH-000198,-0.318750204652
ACH-000204,-0.464478366531
ACH-000206,-0.353380705211
ACH-000207,-0.551489597157
ACH-000211,-0.449854407713
ACH-000215,-0.595435250642
ACH-000221,-0.44035144769100004
ACH-000222,-0.42691751499499997
ACH-000223,-0.287940446421
ACH-000226,-0.46321453978
ACH-000227,-0.498634905061
ACH-000228,-0.43709856544200004
ACH-000231,-0.7908450628829999
ACH-000232,-0.43296721348899997
ACH-000233,-0.243465288938
ACH-000234,-0.242476004499
ACH-000235,-0.653174202828
ACH-000237,-0.46122774341600004
ACH-000238,-0.561803357453
ACH-000243,-0.7236915578059999
ACH-000244,-0.364023221801
ACH-000246,-0.45810095254100003
ACH-000248,-0.376120382601
ACH-000250,-0.45416738658600003
ACH-000251,-0.804863110315
ACH-000253,-0.27863547802099997
ACH-000255,-0.8352614789139999
ACH-000256,-0.35623548808300004
ACH-000257,-0.313351376048
ACH-000258,-0.401163125582
ACH-000259,-0.591793899227
ACH-000260,-0.568755647788
ACH-000261,-0.740452355542
ACH-000262,-0.425477457123
ACH-000263,-0.614112794709
ACH-000264,-0.438912724441
ACH-000265,-0.6090279912169999
ACH-000266,-0.469924552776
ACH-000272,-0.459154297635
ACH-000273,-0.559972153872
ACH-000274,-0.316305571377
ACH-000277,-0.508124248396
ACH-000278,-0.374847476968
ACH-000279,-0.43722744362099997
ACH-000280,-0.276886352273
ACH-000281,-0.685462044248
ACH-000288,-0.457937164822
ACH-000291,-0.47208436484399996
ACH-000293,-0.225359176972
ACH-000294,-0.514150660746
ACH-000295,-0.582373209855
ACH-000296,-0.533364223576
ACH-000302,-0.138045823452
ACH-000304,-0.61456086971
ACH-000307,-0.41263659671400005
ACH-000308,-0.47288975584200005
ACH-000310,-0.243006211338
ACH-000311,-0.530562029043
ACH-000312,-0.5937356062610001
ACH-000315,-0.739366131311
ACH-000316,-0.6307315420340001
ACH-000317,-0.489389756155
ACH-000318,-0.8137396727949999
