,ADPRH (141)
ACH-000684,-0.447238337477
ACH-000688,-0.395510169718
ACH-000693,-0.22631703644600001
ACH-000694,-0.35241140138899996
ACH-000695,0.143766086254
ACH-000696,-0.243405255326
ACH-000697,-0.381201895564
ACH-000699,-0.0584955780492
ACH-000701,-0.198930277043
ACH-000706,-0.184893593296
ACH-000711,-0.197878599254
ACH-000713,-0.24948633921500002
ACH-000714,-0.279076420497
ACH-000718,-0.103217039276
ACH-000720,-0.37728623743
ACH-000721,-0.20214842366500002
ACH-000724,-0.49866929696199996
ACH-000725,-0.324252107503
ACH-000732,-0.180628875611
ACH-000734,-0.214200508179
ACH-000735,-0.426788068055
ACH-000736,-0.126782702834
ACH-000738,-0.140582249032
ACH-000746,-0.311166017831
ACH-000747,-0.111019538051
ACH-000748,-0.490577044947
ACH-000753,-0.20841327721
ACH-000756,-0.21614759066199998
ACH-000757,-0.487325919905
ACH-000758,-0.279497912028
ACH-000760,-0.225010521886
ACH-000763,-0.0570389472468
ACH-000764,-0.05943466224880001
ACH-000765,-0.053603980114099996
ACH-000766,-0.237622660527
ACH-000767,-0.36459784572
ACH-000768,-0.10272972205900001
ACH-000769,-0.359663121648
ACH-000770,-0.340481095224
ACH-000771,-0.146975702803
ACH-000773,-0.0492855396545
ACH-000776,-0.0436926748686
ACH-000777,-0.11568078574799999
ACH-000778,-0.163506919842
ACH-000781,-0.09995003636460001
ACH-000782,-0.19788846456599998
ACH-000783,-0.10804723834300001
ACH-000784,-0.209535671327
ACH-000785,-0.35212323528399997
ACH-000787,-0.117015368082
ACH-000788,-0.287883253462
ACH-000791,-0.33822626279299994
ACH-000792,-0.287831014734
ACH-000794,-0.19680880591
ACH-000796,-0.262667455765
ACH-000799,-0.14125150128900002
ACH-000800,-0.145867392934
ACH-000802,-0.239864153452
ACH-000804,-0.024096570784999997
ACH-000805,-0.34119504662100003
ACH-000809,-0.23961615693399999
ACH-000810,-0.364289865093
ACH-000811,-0.27253717213100004
ACH-000817,-0.00638227547332
ACH-000819,-0.211263202566
ACH-000820,-0.145317855524
ACH-000821,-0.362851433028
ACH-000822,-0.256841322694
ACH-000823,-0.28385623298
ACH-000824,-0.134953056886
ACH-000827,-0.152190011912
ACH-000829,-0.326215508484
ACH-000831,-0.228679920436
ACH-000832,-0.217739183985
ACH-000833,-0.20990261803500002
ACH-000834,-0.021106139592400004
ACH-000835,-0.248366964478
ACH-000836,-0.423080673728
ACH-000837,-0.219920634808
ACH-000838,0.012995149689700001
ACH-000839,-0.201176718713
ACH-000840,-0.203268217049
ACH-000841,-0.178638387853
ACH-000843,-0.263503751129
ACH-000846,-0.264189168167
ACH-000847,-0.060330958630499996
ACH-000848,-0.109017961548
ACH-000849,-0.370225362491
ACH-000851,-0.0603048690125
ACH-000855,-0.361319746593
ACH-000856,-0.239672438062
ACH-000858,-0.21164346979499998
ACH-000859,-0.194757040937
ACH-000861,-0.28047745899
ACH-000862,-0.21026460084000004
ACH-000865,-0.17844453388099998
ACH-000866,-0.285978564969
ACH-000867,-0.325910088805
ACH-000869,-0.40084026544600004
ACH-000872,-0.26232841257399997
ACH-000873,-0.0388166448144
ACH-000876,-0.09336036201850001
ACH-000878,-0.536621915784
ACH-000880,-0.306951113207
ACH-000881,-0.15521106479
ACH-000882,-0.18065017430100003
ACH-000884,-0.331091247662
ACH-000885,-0.284080916355
ACH-000887,-0.14620812137599998
ACH-000888,-0.17817710307700002
ACH-000889,-0.138633469394
ACH-000890,-0.279348286939
ACH-000896,-0.352492766657
ACH-000898,-0.307824565233
ACH-000900,-0.229161868428
ACH-000901,-0.22695795428800003
ACH-000905,-0.48771984344999997
ACH-000906,-0.187940757399
ACH-000907,-0.188128139598
ACH-000910,-0.10076747306500002
ACH-000911,-0.13360343425899998
ACH-000912,-0.143473439982
ACH-000913,0.017197543362499998
ACH-000915,-0.274570532792
ACH-000916,0.0647288371061
ACH-000917,-0.114002067524
ACH-000921,-0.15651495792700001
ACH-000924,-0.21351154255899998
ACH-000926,-0.17126326098
ACH-000928,-0.08797340883960002
ACH-000929,-0.154794481712
ACH-000932,-0.16142377570900002
ACH-000935,0.00747433653332
ACH-000936,-0.22717867393399999
ACH-000937,-0.175280320509
ACH-000938,0.051359402141500005
ACH-000939,-0.299981200242
ACH-000941,-0.233255206414
ACH-000943,-0.206225840906
ACH-000946,-0.263490215962
ACH-000947,-0.15819905598300002
ACH-000948,-0.273290751088
ACH-000950,-0.208887404888
ACH-000953,-0.270840549564
ACH-000957,-0.28712910934999997
ACH-000958,-0.07102459590089999
ACH-000960,-0.169017089531
ACH-000963,-0.422448089419
ACH-000968,-0.0464310513156
ACH-000969,-0.06732103728450001
ACH-000973,-0.20920503621
ACH-000974,-0.38227168055699995
ACH-000975,-0.19419491742800002
ACH-000976,-0.15195463978499998
ACH-000978,-0.47950518736000003
ACH-000980,-0.116270837822
ACH-000984,-0.285541172557
ACH-000986,-0.0991509745802
ACH-000988,-0.40705107067400004
ACH-000993,-0.109574874938
ACH-000994,-0.257033479916
ACH-000996,-0.289163703103
ACH-001001,-0.136546436199
ACH-001020,0.0915585667093
ACH-001028,-0.2306877895
ACH-001031,-0.26142712746999996
ACH-001038,-0.314695390842
ACH-001048,-0.241502003635
ACH-001050,-0.150622239714
ACH-001053,-0.262313673541
ACH-001054,-0.11802233883600001
ACH-001061,-0.205679158505
ACH-001067,-0.112493141873
ACH-001075,-0.276281440268
ACH-001096,-0.34050643537299996
ACH-001128,-0.14596653133600002
ACH-001134,-0.0593256616746
ACH-001151,-0.272321140083
ACH-001163,-0.10545547308599999
ACH-001164,-0.033525241289900004
ACH-001173,-0.105106628951
ACH-001183,-0.318659668829
ACH-001184,-0.129218828068
ACH-001190,-0.157599629338
ACH-001192,-0.333711228441
ACH-001193,-0.277478959524
ACH-001196,-0.275156336801
ACH-001197,-0.44010001551100003
ACH-001205,-0.295974930313
ACH-001211,-0.06918256549610001
ACH-001212,-0.542879948315
ACH-001228,0.00395079439994
ACH-001232,-0.434896817236
ACH-001239,-0.204099706624
ACH-001274,-0.07053453598949999
ACH-001275,-0.217786475689
ACH-001277,-0.445026358263
ACH-001278,-0.33099941529599997
ACH-001280,0.101213822394
ACH-001283,-0.277415844485
ACH-001289,-0.209913115621
ACH-001295,-0.31073589795400003
ACH-001300,-0.19612701624
ACH-001301,-0.14955792668
ACH-001302,0.030224924912700003
ACH-001303,-0.437037450336
ACH-001306,-0.177163805761
ACH-001318,-0.46783780052
ACH-001322,-0.257232146093
ACH-001328,-0.37189102686700004
ACH-001332,-0.0660137307832
ACH-001333,-0.196034833924
ACH-001336,-0.102279699489
ACH-001340,-0.180205206378
ACH-001346,-0.21672881994399998
ACH-001353,-0.33649239581
ACH-001354,-0.0885046818077
ACH-001367,-0.320393510923
ACH-001368,-0.0880155225581
ACH-001374,-0.305855664543
ACH-001375,-0.418808978379
ACH-001377,-0.029737767744499998
ACH-001380,-0.30410892415999996
ACH-001391,-0.14876485871099998
ACH-001407,-0.09772894301780001
ACH-001408,-0.153024845028
ACH-001413,-0.13995327587099998
ACH-001430,-0.41043896591799994
ACH-001431,0.170607799243
ACH-001450,-0.0653734066651
ACH-001496,-0.236617776389
ACH-001500,-0.209830413484
ACH-001521,-0.465548869863
ACH-001523,0.040037726697199995
ACH-001532,-0.18215826566100002
ACH-001536,0.060540032498399995
ACH-001550,-0.49027625845600004
ACH-001552,-0.251641128085
ACH-001554,-0.188793474949
ACH-001645,-0.298397072838
ACH-001654,-0.19313171370299997
ACH-001715,-0.32732713702
ACH-001735,-0.19454360471299997
ACH-001736,-0.200199987899
ACH-001737,0.190008248842
ACH-001740,-0.131748362871
ACH-001745,-0.289826450334
ACH-001750,-0.17335552053
ACH-001765,-0.0676909130659
ACH-001956,-0.15558969268300002
ACH-001957,-0.241604267849
