,AFF3 (3899)
ACH-000004,-0.0453447488945
ACH-000007,-0.18339933028799998
ACH-000009,-0.21922818668400001
ACH-000011,0.121619442881
ACH-000012,-0.186915468767
ACH-000013,-0.27843400664900003
ACH-000014,-0.414493850915
ACH-000015,-0.263580328046
ACH-000017,-0.20009351819899998
ACH-000018,-0.29859912472600003
ACH-000019,-0.374727886522
ACH-000021,-0.107881501621
ACH-000022,-0.0597673730885
ACH-000025,-0.15849042773
ACH-000028,-0.195615557991
ACH-000030,-0.235367640324
ACH-000035,-0.29510401267299996
ACH-000036,-0.132917935494
ACH-000037,-0.223450415049
ACH-000039,-0.0792907407839
ACH-000040,-0.0765391131886
ACH-000041,-0.40488611516199996
ACH-000042,-0.16848744479400002
ACH-000045,-0.315632598445
ACH-000047,-0.060508244376
ACH-000052,-0.22884633422200001
ACH-000053,-0.105174940997
ACH-000054,-0.08979079627900001
ACH-000055,-0.0949091593857
ACH-000060,-0.171124297957
ACH-000067,-0.0247981913116
ACH-000070,-0.26968322345199996
ACH-000075,-0.21500451723000003
ACH-000078,-0.35892384725000004
ACH-000082,-0.203649451537
ACH-000085,-0.091037534117
ACH-000086,-0.390999060873
ACH-000087,-0.290297054137
ACH-000092,-0.32114139195999997
ACH-000095,-0.177513941666
ACH-000097,-0.223782055022
ACH-000098,-0.38412769519699996
ACH-000099,-0.291550897868
ACH-000108,-0.229237506353
ACH-000113,-0.418024535067
ACH-000115,-0.277959257191
ACH-000116,-0.15853378296499998
ACH-000118,-0.208802134954
ACH-000120,-0.323969491761
ACH-000123,-0.27358548999800003
ACH-000127,-0.352812053758
ACH-000128,-0.378660424252
ACH-000132,-0.167391189783
ACH-000133,-0.20430677479899997
ACH-000137,-0.271671528401
ACH-000138,-0.10455084424200001
ACH-000142,-0.198330762148
ACH-000143,-0.34268440221600005
ACH-000146,-0.120832206531
ACH-000148,-0.0424310131579
ACH-000150,0.110328496241
ACH-000152,-0.294158704093
ACH-000153,0.19339131772999998
ACH-000159,-0.168609861449
ACH-000160,0.0886848875065
ACH-000163,-0.216961107766
ACH-000167,0.160535526531
ACH-000168,-0.31789944723499997
ACH-000169,-0.113478829105
ACH-000178,-0.196154494011
ACH-000182,-0.268331626273
ACH-000183,-0.129658718285
ACH-000188,-0.0852267576989
ACH-000189,-0.07266030468889999
ACH-000190,-0.009441026834329999
ACH-000198,-0.426224279872
ACH-000204,-0.42439336935500005
ACH-000206,-0.421624493076
ACH-000207,-0.109672412022
ACH-000211,-0.160813801152
ACH-000215,-0.156442670837
ACH-000221,-0.49313636817900003
ACH-000222,-0.11723482045999999
ACH-000223,-0.22258075659499998
ACH-000226,-0.29769125886
ACH-000227,-0.07975057202050001
ACH-000228,-0.282332198549
ACH-000231,-0.208918552367
ACH-000232,-0.30817983116000003
ACH-000233,-0.220308636233
ACH-000234,-0.418599804262
ACH-000235,-0.176817911085
ACH-000237,-0.19765263503400002
ACH-000238,-0.0251189406598
ACH-000243,-0.236753150253
ACH-000244,-0.165560088314
ACH-000246,-0.354554151985
ACH-000248,-0.227611182228
ACH-000250,-0.258348768906
ACH-000251,0.019140988985400002
ACH-000253,-0.0900582936314
ACH-000255,-0.64432117176
ACH-000256,-0.21353339320599998
ACH-000257,-0.102754310133
ACH-000258,-0.0537564248889
ACH-000259,-0.269628955672
ACH-000260,-0.300931158854
ACH-000261,-0.194322352557
ACH-000262,-0.10002331942199999
ACH-000263,-0.274750305393
ACH-000264,-0.177601292375
ACH-000265,-0.219005746166
ACH-000266,-0.131916218256
ACH-000272,-0.159433309722
ACH-000273,-0.223336245363
ACH-000274,-0.21510351294399999
ACH-000277,0.0494814989289
ACH-000278,0.023984172363400003
ACH-000279,-0.266218383483
ACH-000280,-0.238562699048
ACH-000281,-0.328263322262
ACH-000288,-0.144174858539
ACH-000291,-0.490555107921
ACH-000293,-0.266703423359
ACH-000294,-0.205038089723
ACH-000295,0.094969210049
ACH-000296,-0.06179029364030001
ACH-000302,-0.186367369844
ACH-000304,0.00681761668739
ACH-000307,-0.4197419457
ACH-000308,-0.242848450746
ACH-000310,-0.28071988229899997
ACH-000311,-0.18903771117100002
ACH-000312,-0.315431393182
ACH-000315,-0.315156410334
ACH-000316,-0.0775599748507
ACH-000317,-0.5950497467279999
ACH-000318,-0.526416901594
ACH-000319,-0.0809089069424
ACH-000320,-0.41336008040399996
ACH-000322,-0.311402266498
ACH-000323,-0.167795443145
ACH-000324,-0.322132550386
ACH-000329,-0.32796301892900004
ACH-000330,-0.315979241672
ACH-000331,-0.219357562758
ACH-000332,-0.148540425517
ACH-000334,-0.25436885946
ACH-000335,-0.022253764926400004
ACH-000336,-0.181375036542
ACH-000337,-0.284353469267
ACH-000339,-0.235101458873
ACH-000341,-0.184615514168
ACH-000348,-0.209894590854
ACH-000350,-0.18378883783599997
ACH-000352,-0.21184344421
ACH-000356,-0.168012095132
ACH-000361,-0.496509623826
ACH-000362,-0.811454342976
ACH-000363,-0.17671704268199998
ACH-000364,-0.21335860869000003
ACH-000365,-0.276028625556
ACH-000366,-0.300092789001
ACH-000368,-0.0746480208478
ACH-000374,-0.295324961777
ACH-000375,-0.0742046148043
ACH-000376,-0.0570353791486
ACH-000381,-0.275799255691
ACH-000383,-0.095370408819
ACH-000387,-0.0547713997919
ACH-000389,-0.160454527981
ACH-000390,-0.297580242223
ACH-000393,-0.468028072857
