,BANK1 (55024)
ACH-000189,-0.26944119014
ACH-000190,-0.341035866312
ACH-000198,0.0611608206054
ACH-000204,-0.167960424183
ACH-000206,-0.063024736179
ACH-000207,-0.240299522445
ACH-000211,-0.0948288989886
ACH-000215,0.00267431012276
ACH-000221,-0.0435620401396
ACH-000222,-0.177468209248
ACH-000223,-0.158354888393
ACH-000226,0.013340656717700001
ACH-000227,-0.40911476067
ACH-000228,-0.10210316594900001
ACH-000231,0.00592890942328
ACH-000232,-0.172935574161
ACH-000233,-0.0881982700484
ACH-000234,-0.0269991581023
ACH-000235,-0.10050808638900001
ACH-000237,0.0057735522768
ACH-000238,0.0145931274379
ACH-000243,-0.155403536613
ACH-000244,-0.0567904741856
ACH-000246,-0.12363591962300001
ACH-000248,-0.16617526803899998
ACH-000250,-0.0323007221042
ACH-000251,0.0246570090226
ACH-000253,-0.10013086741
ACH-000255,-0.273686337659
ACH-000256,-0.260266481535
ACH-000257,-0.327467085714
ACH-000258,-0.278042643145
ACH-000259,0.0162637660039
ACH-000260,-0.0666965036981
ACH-000261,-0.133563047554
ACH-000262,-0.157083202837
ACH-000263,-0.294490519426
ACH-000264,-0.09599459085130001
ACH-000265,-0.143704418008
ACH-000266,-0.0995264057935
ACH-000272,-0.168005147143
ACH-000273,-0.0261046878476
ACH-000274,-0.20254069557999999
ACH-000277,-0.01461155834
ACH-000278,0.015830334109
ACH-000279,-0.20661465341
ACH-000280,-0.009661786694680001
ACH-000281,-0.19533949545600002
ACH-000288,-0.155598480273
ACH-000291,-0.07489451111060001
ACH-000293,-0.061530226642300005
ACH-000294,-0.0200987069261
ACH-000295,-0.0239051807069
ACH-000296,-0.331620813951
ACH-000302,-0.08389175724810001
ACH-000304,-0.152947039756
ACH-000307,-0.00766959987143
ACH-000308,-0.128430557008
ACH-000310,-0.30285721226999995
ACH-000311,-0.033604872936100004
ACH-000312,-0.09042661596139999
ACH-000315,-0.09576172568199999
ACH-000316,-0.398461336254
ACH-000317,0.044283314203500006
ACH-000318,0.0744940301358
ACH-000319,-0.0495622206491
ACH-000320,-0.6792671080120001
ACH-000322,0.049690038176600004
ACH-000323,-0.190597171435
ACH-000324,-0.057434467229
ACH-000329,-0.101781322676
ACH-000330,-0.132372959071
ACH-000331,-0.0432020633753
ACH-000332,-0.10279820094900001
ACH-000334,-0.52752669026
ACH-000335,-0.300266222069
ACH-000336,-0.004455997776739999
ACH-000337,0.137053566063
ACH-000339,-0.18607333467599999
ACH-000341,-0.233661435315
ACH-000348,-0.0345660309873
ACH-000350,-0.110057806614
ACH-000352,-0.0302077072052
ACH-000356,-0.138524272809
ACH-000361,-0.336034561196
ACH-000362,-0.017600047325
ACH-000363,-0.072548173458
ACH-000364,-0.27636113169
ACH-000365,-0.0857308064766
ACH-000366,-0.127059810272
ACH-000368,0.00424438146032
ACH-000374,-0.0765056931946
ACH-000375,-0.022796319623599997
ACH-000376,-0.0223079458574
ACH-000381,-0.128274576203
ACH-000383,-0.0454025549547
ACH-000387,-0.227457672474
ACH-000389,0.027635162196400002
ACH-000390,-0.078618638206
ACH-000393,0.07486017503669999
ACH-000395,0.0538820151528
ACH-000397,-0.139140809322
ACH-000401,-0.11727507707800001
ACH-000402,-0.221315864219
ACH-000403,-0.0803186159188
ACH-000404,0.169832212348
ACH-000406,-0.16991665715
ACH-000407,-0.11581616900000001
ACH-000408,0.0499819183464
ACH-000410,-0.11787612136600001
ACH-000411,-0.0251525461504
ACH-000414,-0.155865170217
ACH-000415,-0.16419073339
ACH-000416,-0.0742582547492
ACH-000420,-0.26911398936700004
ACH-000421,-0.08275044755080001
ACH-000424,-0.124038149463
ACH-000425,-0.22848119983600002
ACH-000426,0.0816809639594
ACH-000427,-0.104718503674
ACH-000433,-0.148819875104
ACH-000436,-0.34417042546300003
ACH-000444,-0.29673867569
ACH-000445,-0.07567800479310001
ACH-000448,-0.0173510747484
ACH-000450,-0.144953721857
ACH-000452,-0.194451773878
ACH-000454,-0.0578805717728
ACH-000458,0.030634732806700003
ACH-000459,0.11269547851
ACH-000460,-0.15931988172800002
ACH-000461,0.151821748691
ACH-000463,-0.11228873420299999
ACH-000464,-0.038256718067099994
ACH-000466,-0.277239764321
ACH-000467,0.0600511490752
ACH-000468,-0.22384080631499997
ACH-000469,-0.080452823004
ACH-000470,-0.188659604114
ACH-000471,-0.0878506679637
ACH-000472,-0.0618394263758
ACH-000473,-0.0013381797252000002
ACH-000475,-0.0644552481859
ACH-000476,-0.153831230637
ACH-000477,0.06481062089669999
ACH-000480,-0.144622279574
ACH-000481,-0.359115236394
ACH-000483,-0.132669917346
ACH-000484,0.07050657885389999
ACH-000485,-0.153907089074
ACH-000486,-0.052525301213100006
ACH-000487,-0.0702314150264
ACH-000488,-0.128130916667
ACH-000490,-0.0213095263704
ACH-000491,0.0966234121684
ACH-000495,0.0116931108643
ACH-000496,-0.123250759904
ACH-000499,-0.06502771479
ACH-000500,0.331353726482
ACH-000502,-0.0170848200609
ACH-000503,-0.128085126971
ACH-000505,-0.15794809934499998
ACH-000507,-0.0610352486542
ACH-000510,-0.14494748179300002
ACH-000511,-0.041014300027
ACH-000512,-0.134187847203
ACH-000516,-0.18927524359700001
ACH-000517,-0.157911392707
ACH-000518,0.0107697433797
ACH-000520,-0.020565605713
ACH-000521,-0.0168922118277
ACH-000522,0.0104489483414
ACH-000524,-0.11895362985999999
ACH-000527,-0.118563635458
ACH-000528,-0.0340316066368
ACH-000537,-0.23394135989700002
ACH-000541,0.0771293202833
ACH-000542,-0.187934963124
ACH-000544,-0.0754930774206
ACH-000545,-0.137855789256
ACH-000547,-0.209858302348
ACH-000548,-0.191995908738
ACH-000549,0.0286444206433
ACH-000550,0.0501923305619
ACH-000552,0.019643131094900002
ACH-000556,-0.11114694302400001
ACH-000557,-0.0443286739698
ACH-000570,-0.187472018351
ACH-000571,-0.0393229466074
ACH-000573,-0.079237373298
ACH-000576,-0.180148172584
ACH-000580,-0.133470669796
ACH-000584,-0.020930161343400002
ACH-000585,-0.120334471101
ACH-000588,0.0839069155449
ACH-000589,-0.1553700673
ACH-000591,-0.175717705984
ACH-000593,-0.239891901305
ACH-000600,-0.0007359828216769999
ACH-000601,-0.120225102788
ACH-000604,0.11152000114600001
ACH-000605,0.0380811323941
ACH-000606,-0.065590583025
ACH-000608,-0.128781403709
ACH-000614,-0.08760905386420001
ACH-000616,0.10140720863700001
ACH-000618,-0.16696505845999998
ACH-000619,-0.07394369269060001
ACH-000620,-0.0312593677252
ACH-000621,-0.0824723500143
ACH-000622,-0.128291103597
ACH-000623,-0.052323103569900005
ACH-000624,-0.00411678451348
ACH-000627,-0.058459126847400004
ACH-000630,-0.0740530284528
ACH-000632,-0.117762660753
ACH-000633,-0.15514875455
ACH-000637,-0.134372240198
ACH-000638,-0.07659987662750001
ACH-000646,-0.0856307907488
ACH-000647,-0.183443725501
ACH-000648,-0.16454511074300002
ACH-000649,-0.10039234433000001
ACH-000651,-0.0704337761255
ACH-000652,-0.15793932612
ACH-000653,-0.15507387523900001
ACH-000657,-0.150111963014
ACH-000658,-0.105731949079
ACH-000661,0.0711720226431
ACH-000662,-0.021080107347200002
ACH-000663,0.07029465534360001
ACH-000665,0.0575890412151
ACH-000671,-0.167630634646
ACH-000673,-0.0720244789556
ACH-000676,-0.08132993347569999
ACH-000677,-0.109097851631
ACH-000681,-0.00734436467162
ACH-000682,-0.014974550980000003
ACH-000683,-0.167325087692
ACH-000684,-0.207220174249
ACH-000688,0.054306634296500005
ACH-000693,-0.17222122238899998
ACH-000694,-0.13056444482899998
ACH-000695,0.331434887078
ACH-000696,-0.0856252678742
ACH-000697,-0.0594518838765
ACH-000699,-0.212275315735
ACH-000701,-0.07590401167769999
ACH-000706,-0.0976521797462
ACH-000711,-0.114826735028
ACH-000713,-0.209482407317
ACH-000714,-0.0789344656892
ACH-000718,0.114396288007
ACH-000720,-0.18028077482000002
ACH-000721,-0.0155603197282
ACH-000724,-0.010064951613700001
ACH-000725,-0.335334717154
ACH-000732,0.0196738681257
ACH-000734,-0.09270801647330001
ACH-000735,-0.05434382268330001
ACH-000736,-0.121742199319
ACH-000738,-0.23867843439800002
ACH-000746,-0.173535554918
ACH-000747,-0.00805186456292
ACH-000748,0.0320629795202
ACH-000753,-0.03196909807040001
ACH-000756,0.018219937024299998
ACH-000757,-0.0973020081481
ACH-000758,0.12456347893400001
ACH-000760,-0.0295079414458
ACH-000763,-0.366326259736
ACH-000764,-0.246339746464
ACH-000765,0.050600829019300006
ACH-000766,-0.16935091770799998
ACH-000767,0.0777184961665
ACH-000768,-0.0960429552228
ACH-000769,-0.0539505412866
ACH-000770,-0.0389253226617
ACH-000771,-0.0316804219688
ACH-000773,-0.21023738997900002
ACH-000776,-0.144317067627
ACH-000777,-0.126392940834
ACH-000778,-0.34720720261200005
ACH-000781,-0.153568463609
ACH-000782,0.017927060186
ACH-000783,-0.000208250277012
ACH-000784,-0.11501457542400001
ACH-000785,-0.29897922952100003
ACH-000787,-0.26607100910799997
ACH-000788,-0.0685348436267
ACH-000791,-0.194953229876
ACH-000792,-0.0511302384002
ACH-000794,-0.300255406366
ACH-000796,-0.049786846471800004
ACH-000799,-0.0406696974676
ACH-000800,0.222276539864
ACH-000802,-0.060191923876599995
ACH-000804,-0.142310721686
ACH-000805,-0.187103077678
ACH-000809,-0.0620468384535
ACH-000810,-0.113278611702
ACH-000811,-0.172380394734
ACH-000817,-0.254596940511
ACH-000819,-0.102079483268
ACH-000820,0.0196245690143
ACH-000821,-0.0201299403843
ACH-000822,0.061516853853299996
ACH-000823,0.0569097157043
ACH-000824,-0.078893844281
ACH-000827,-0.122545931466
ACH-000829,-0.0510059890051
ACH-000831,0.0284046007393
ACH-000832,-0.10821693293299998
ACH-000833,0.0211423952379
ACH-000834,0.111649172467
ACH-000835,-0.173024324447
ACH-000836,-0.176741350196
ACH-000837,-0.25243778362
ACH-000838,0.131779642991
ACH-000839,-0.06420068935050001
ACH-000840,0.0269938260743
ACH-000841,-0.141581407324
ACH-000843,-0.152125045655
ACH-000846,-0.103484381794
ACH-000847,-0.08489645558289999
ACH-000848,-0.0340006691053
ACH-000849,-0.209410281155
ACH-000851,-0.208775309431
ACH-000855,-0.0593264342379
ACH-000856,-0.12219525306399999
ACH-000858,-0.171684441708
ACH-000859,-0.0130746369756
ACH-000861,0.00268917761174
ACH-000862,-0.077917210657
ACH-000865,-0.0387495172414
ACH-000866,-0.0502666922209
ACH-000867,-0.0410750513853
ACH-000869,0.07028754529299999
ACH-000872,-0.226311205837
ACH-000873,-0.104334507483
ACH-000876,-0.175831968641
ACH-000878,0.0257337861539
ACH-000880,-0.0940665561491
ACH-000881,-0.107647385965
ACH-000882,-0.00907773601284
ACH-000884,-0.0566828666837
ACH-000885,-0.155520685947
ACH-000887,-0.0404238282043
ACH-000888,-0.10791208101199999
ACH-000889,-0.0373910483165
ACH-000890,-0.0911666081592
ACH-000896,-0.0009002807439139999
ACH-000898,-0.204347564401
ACH-000900,-0.07790400359079999
ACH-000901,-0.126635813426
ACH-000905,-0.0497006574919
ACH-000906,-0.0659922760653
ACH-000907,-0.0375761457108
ACH-000910,-0.180860355585
ACH-000911,-0.09397520565619999
ACH-000912,-0.0797370521858
ACH-000913,-0.15835186325300002
ACH-000915,-0.13335629789200001
ACH-000916,0.348546735844
ACH-000917,-0.110388694482
ACH-000921,-0.0997522459609
ACH-000924,-0.161380023075
ACH-000926,0.0807301468533
ACH-000928,-0.0683088907826
ACH-000929,0.023990986432599996
ACH-000932,-0.16303121505100002
ACH-000935,-0.161612539698
ACH-000936,0.0647379901892
ACH-000937,-0.0533014232627
ACH-000938,-0.0545301154809
ACH-000939,-0.0966790436797
ACH-000941,-0.0648525247105
ACH-000943,-0.16827532009799998
ACH-000946,0.0279645178229
ACH-000947,-0.09827782031349999
ACH-000948,-0.24497685423700002
ACH-000950,-0.07915080579639999
ACH-000953,-0.134417243497
ACH-000957,0.049859832317399995
ACH-000958,0.05435183323869999
ACH-000960,-0.155153852759
ACH-000963,-0.0112464680895
ACH-000968,-0.039437856551900005
ACH-000969,-0.285219188334
ACH-000973,-0.102687180505
ACH-000974,0.0140899072373
ACH-000975,-0.0166230535764
ACH-000976,-0.0407554963237
ACH-000978,0.133585791734
ACH-000980,-0.0896827662031
ACH-000984,-0.17994932179
ACH-000986,-0.00778299414705
ACH-000988,-0.0787301939033
ACH-000993,-0.0704669269787
ACH-000994,0.009359899342540001
ACH-000996,0.101757298774
ACH-001001,-0.0180610912319
ACH-001020,-0.293854180901
ACH-001028,-0.18411712475900002
ACH-001031,-0.0416290800411
ACH-001038,-0.0173800246569
ACH-001048,-0.110779954179
ACH-001050,-0.272613917914
ACH-001053,-0.101243943358
ACH-001054,-0.13954631278
ACH-001061,-0.045266987360500006
ACH-001067,-0.251287797879
ACH-001075,-0.12148710125600001
ACH-001096,-0.2870976973
ACH-001128,0.197367339845
ACH-001134,-0.115863709092
ACH-001151,-0.142441266832
ACH-001163,-0.0708719606059
ACH-001164,0.286121363486
ACH-001173,-0.10370823322
ACH-001183,0.103926734613
ACH-001184,-0.17967870471900002
ACH-001190,0.00040577276202199996
ACH-001192,-0.111440252839
ACH-001193,-0.065006660256
ACH-001196,0.0903504599959
ACH-001197,-0.10904978085400001
ACH-001205,-0.0625095435195
ACH-001211,-0.0534417040831
ACH-001212,0.000117057911211
ACH-001228,0.042939564086800004
ACH-001232,-0.0619414793514
ACH-001239,0.0807658289936
ACH-001274,-0.0180404809148
ACH-001275,-0.227398574639
ACH-001277,-0.0733772051904
ACH-001278,0.011372672471499999
ACH-001280,-0.17645477539700002
ACH-001283,-0.10814472218900001
ACH-001289,-0.441979196694
ACH-001295,-0.131418968183
ACH-001300,-0.161753896304
ACH-001301,-0.035455049077
ACH-001302,-0.261129344775
ACH-001303,-0.162080863526
ACH-001306,-0.11648641575799999
ACH-001318,-0.0302385220753
ACH-001322,-0.308881543747
ACH-001328,-0.0408555719347
ACH-001332,-0.11121185492699999
ACH-001333,0.104981501831
ACH-001336,-0.158015758507
ACH-001340,-0.062059476389300004
ACH-001346,-0.0382903880506
ACH-001353,-0.22277910176899998
ACH-001354,-0.14388900615999997
ACH-001367,-0.26100453512899996
ACH-001368,-0.0636275073401
ACH-001374,-0.0057196205542700005
ACH-001375,-0.0072232349256000005
ACH-001377,0.09256604640619999
ACH-001380,-0.006817778703289999
ACH-001391,0.0218230896631
ACH-001407,0.0302065513312
ACH-001408,-0.15292603204900002
ACH-001413,-0.014519796553100001
ACH-001430,-0.0167027335274
ACH-001431,-0.125620307933
ACH-001450,0.13194255320999998
ACH-001496,-0.122104628587
ACH-001500,-0.16604147679099998
ACH-001521,0.08311331270269999
ACH-001523,-0.043026634091499996
ACH-001532,-0.0323636832755
ACH-001536,-0.12559502621899998
ACH-001550,-0.358781858241
ACH-001552,-0.10269858056299999
ACH-001554,-0.0027595723179
ACH-001645,0.115986221138
ACH-001654,-0.008451144119779999
ACH-001715,0.10325627852199999
ACH-001735,-0.00415181876593
ACH-001736,-0.20741627264100002
ACH-001737,-0.0705303954297
ACH-001740,-0.140483876422
ACH-001745,-0.21619633549400002
ACH-001750,0.0678250055088
ACH-001765,-0.0246029571328
ACH-001956,-0.0747909446247
ACH-001957,-0.0517454931283
