,PRAP1 (118471)
ACH-000393,-0.21039353679099998
ACH-000395,0.1540773396
ACH-000397,-0.08871850311969999
ACH-000401,0.156308411403
ACH-000402,0.167328909664
ACH-000403,-0.0370158263633
ACH-000404,-0.41173043035400003
ACH-000406,0.0556211346444
ACH-000407,-0.0457701129802
ACH-000408,0.142564173621
ACH-000410,-0.035158489318
ACH-000411,-0.0690635073043
ACH-000414,-0.09974264735639998
ACH-000415,0.0598018202155
ACH-000416,-0.0988910419209
ACH-000420,-0.0304273635519
ACH-000421,-0.195380458211
ACH-000424,-0.18599765629
ACH-000425,-0.126324820379
ACH-000426,-0.045426402390199995
ACH-000427,-0.183761744852
ACH-000433,0.105289842909
ACH-000436,-0.0379380988605
ACH-000444,-0.21998456513099998
ACH-000445,-0.0721421070225
ACH-000448,-0.027947226255000002
ACH-000450,-0.194945507661
ACH-000452,-0.0107623043215
ACH-000454,-0.082608877144
ACH-000458,-0.17919552633900002
ACH-000459,-0.16880923241300003
ACH-000460,0.039416451852
ACH-000461,0.189780255065
ACH-000463,-0.0517810264951
ACH-000464,-0.04206206184769999
ACH-000466,0.163013121827
ACH-000467,0.0997418352399
ACH-000468,-0.131227528571
ACH-000469,-0.315877006498
ACH-000470,-0.102928110766
ACH-000471,-0.0865336293769
ACH-000472,0.11196405128100001
ACH-000473,-0.12627292295499998
ACH-000475,-0.125780784675
ACH-000476,0.006476057260479999
ACH-000477,-0.0461604301052
ACH-000480,0.026141803873400003
ACH-000481,0.0058698483220200005
ACH-000483,0.0997475812208
ACH-000484,-0.0327787256138
ACH-000485,-0.039809024418500004
ACH-000486,0.115338974071
ACH-000487,0.043202793508699995
ACH-000488,-0.0021072500245299997
ACH-000490,0.050516198931
ACH-000491,0.318833409216
ACH-000495,-0.17183404549000003
ACH-000496,-0.103856967726
ACH-000499,0.09699268850680001
ACH-000500,-0.0717134276579
ACH-000502,-0.0459647348286
ACH-000503,0.138741906867
ACH-000505,-0.247625609522
ACH-000507,0.066911895714
ACH-000510,-0.0200196577597
ACH-000511,0.0839841140429
ACH-000512,-0.37945799336999997
ACH-000516,-0.0903807727182
ACH-000517,-0.00451420141945
ACH-000518,-0.0254090143777
ACH-000520,-0.12277557924100001
ACH-000521,-0.315701832786
ACH-000522,-0.0736492717331
ACH-000524,0.08101405737360001
ACH-000527,-0.035292794061800005
ACH-000528,-0.114662016795
ACH-000537,-0.0528891821001
ACH-000541,0.327905093279
ACH-000542,-0.0350705716549
ACH-000544,-0.0178587643391
ACH-000545,-0.0833264240633
ACH-000547,0.262660178757
ACH-000548,0.00918126813154
ACH-000549,-0.0505024088296
ACH-000550,-0.08934383490879999
ACH-000552,-0.102404888436
ACH-000556,0.123852928686
ACH-000557,0.0894176536723
ACH-000570,-0.0434257128307
ACH-000571,-0.046881075487599996
ACH-000573,-0.0202605070317
ACH-000576,-0.0887349197147
ACH-000580,0.17879263965999997
ACH-000584,-0.0591072168341
ACH-000585,0.00917539018475
ACH-000588,0.288716731161
ACH-000589,-0.231209930762
ACH-000591,-0.120566796287
ACH-000593,-0.00164033656827
ACH-000600,-0.11141432765
ACH-000601,-0.033744970836400004
ACH-000604,-0.132380518661
ACH-000605,-0.136584666108
ACH-000606,-0.0784209441462
ACH-000608,-0.041039191687199994
ACH-000614,-0.104907993987
ACH-000616,-0.129005980329
ACH-000618,-0.0778939231424
ACH-000619,0.0344577507485
ACH-000620,-0.0602751608725
ACH-000621,0.00315426437523
ACH-000622,-0.14733022464
ACH-000623,0.009626882792639999
ACH-000624,0.0544587422349
ACH-000627,-0.032715153612900005
ACH-000630,-0.063409605742
ACH-000632,0.10841058919299999
ACH-000633,-0.0804589225968
ACH-000637,-0.108943460476
ACH-000638,0.006012331965720001
ACH-000646,-0.48012372728
ACH-000647,0.010584863492299998
ACH-000648,-0.192499228556
ACH-000649,-0.131320118227
ACH-000651,-0.0384576366856
ACH-000652,-0.130405137264
ACH-000653,0.2934560136
ACH-000657,-0.046929953329
ACH-000658,0.232985051825
ACH-000661,0.0175035157031
ACH-000662,-0.20926334360999999
ACH-000663,-0.0624217079782
ACH-000665,0.023104783840799996
ACH-000671,-0.128810343325
ACH-000673,-0.0025112115015
ACH-000676,0.00805333114043
ACH-000677,0.0901980196682
ACH-000681,0.0381864156585
ACH-000682,0.00186304925151
ACH-000683,-0.113316521249
ACH-000684,-0.122263237623
ACH-000688,-0.0721078287192
ACH-000693,-0.0898317078818
ACH-000694,-0.08470298971149999
ACH-000695,-0.061682485969
ACH-000696,-0.041710243731999996
ACH-000697,-0.0640902358878
ACH-000699,-0.06233272901880001
ACH-000701,0.136259253012
ACH-000706,-0.11407648157400001
ACH-000711,0.13360136897299998
ACH-000713,0.195828007959
ACH-000714,0.152686297358
ACH-000718,0.146818324485
ACH-000720,0.0966666509955
ACH-000721,-0.0126461587441
ACH-000724,0.125234984521
ACH-000725,0.17613676471
ACH-000732,0.053115839826999994
ACH-000734,0.05038840987340001
ACH-000735,-0.00811860761454
ACH-000736,0.227514411715
ACH-000738,0.026397968103400005
ACH-000746,-0.21907267619600002
ACH-000747,-0.0479612838285
ACH-000748,-0.0271452490069
ACH-000753,0.0232591119741
ACH-000756,0.195192470477
ACH-000757,-0.187362458934
ACH-000758,-0.0255898013043
ACH-000760,-0.159731597203
ACH-000763,0.09496846812969999
ACH-000764,0.41552550360600005
ACH-000765,0.12451245726
ACH-000766,0.00600014136987
ACH-000767,0.08486904688829999
ACH-000768,-0.104224282031
ACH-000769,-0.143759746929
ACH-000770,-0.020757166318599998
ACH-000771,-0.043556314222
ACH-000773,0.104299519587
ACH-000776,-0.10394146734099999
ACH-000777,-0.020989018316200002
ACH-000778,0.178926624773
ACH-000781,-0.042196116488699996
ACH-000782,0.117526799166
ACH-000783,-0.105536569375
ACH-000784,0.0246985536222
ACH-000785,-0.076235475403
ACH-000787,-0.13151773507300002
ACH-000788,0.0326276536998
ACH-000791,-0.167863678968
ACH-000792,0.0770130382651
ACH-000794,-0.0241190026225
ACH-000796,0.018734825859400003
ACH-000799,0.152052433265
ACH-000800,0.21728802265500002
ACH-000802,0.0832346276034
ACH-000804,-0.206434667867
ACH-000805,-0.0828818295896
ACH-000809,0.0633942013338
ACH-000810,-0.042034093614400005
ACH-000811,-0.105959824623
ACH-000817,-0.106304146423
ACH-000819,-0.0619281547456
ACH-000820,-0.0970174244162
ACH-000821,0.26988160468899997
ACH-000822,0.0111001104246
ACH-000823,-0.17331264141199998
ACH-000824,-0.0184165952698
ACH-000827,-0.133112358607
ACH-000829,-0.265847686419
ACH-000831,-0.09191321736569999
ACH-000832,-0.026003322714800003
ACH-000833,-0.223737122659
ACH-000834,0.08542862213610002
ACH-000835,0.0182069691005
ACH-000836,0.07691415946819999
ACH-000837,-0.00345873845441
ACH-000838,-0.249326123459
ACH-000839,-0.234910435089
ACH-000840,-0.213324560998
ACH-000841,-0.042182592925800004
ACH-000843,0.103546392895
ACH-000846,0.0574552564334
ACH-000847,0.00456554002733
ACH-000848,0.19152745985599998
ACH-000849,-0.07155332363900001
ACH-000851,-0.0056102084759799995
ACH-000855,-0.202828206994
ACH-000856,-0.147074677509
ACH-000858,0.0373148441431
ACH-000859,0.0951907628864
ACH-000861,-0.0778859003679
ACH-000862,0.209943517127
ACH-000865,-0.0587520611506
ACH-000866,-0.07929510250710001
ACH-000867,0.0108374461759
ACH-000869,0.09897246685769999
ACH-000872,-0.028612971291700002
ACH-000873,0.0891230662667
ACH-000876,-0.140916758212
ACH-000878,-0.13221860645400002
ACH-000880,-0.22737047746199998
ACH-000881,-0.157810893714
ACH-000882,0.00718449060176
ACH-000884,0.000300389483934
ACH-000885,-0.026258713889900004
ACH-000887,0.0328763119599
ACH-000888,-0.0644064881296
ACH-000889,0.00836978949067
ACH-000890,0.231551243884
ACH-000896,-0.0565740786204
ACH-000898,-0.10380774272900001
ACH-000900,0.05391190016940001
ACH-000901,-0.0280685060957
ACH-000905,-0.16867605277800002
ACH-000906,0.0251174790723
ACH-000907,0.12278919611099999
ACH-000910,-0.117216501651
ACH-000911,0.12639982377
ACH-000912,0.0113785513154
ACH-000913,-0.0043129145539
ACH-000915,-0.0270264471978
ACH-000916,-0.0174257073927
ACH-000917,0.0787369270338
ACH-000921,0.011316159492600002
ACH-000924,-0.022241290241299998
ACH-000926,-0.0136576329249
ACH-000928,0.0683934092093
ACH-000929,-0.0337517189733
ACH-000932,0.148762747607
ACH-000935,-0.347038500902
ACH-000936,-0.039713721592699994
ACH-000937,-0.150649964939
ACH-000938,0.0823943990884
ACH-000939,0.170781473412
ACH-000941,-0.0242315493513
ACH-000943,-0.09569177522260001
ACH-000946,0.036749211396499996
ACH-000947,-0.147166987985
ACH-000948,0.14843146224
ACH-000950,-0.231000119209
ACH-000953,-0.0642685425612
ACH-000957,0.187155872331
ACH-000958,-0.09467168615560001
ACH-000960,0.135217461853
ACH-000963,-0.102760849831
ACH-000968,-0.040502943993599994
ACH-000969,0.111472961968
ACH-000973,-0.10152322330399999
ACH-000974,0.00380665904218
ACH-000975,-0.106489955075
ACH-000976,-0.113276618878
ACH-000978,0.437341843697
ACH-000980,-0.029750687078900002
ACH-000984,0.19485503143199998
ACH-000986,0.0117542559647
ACH-000988,0.113876960744
ACH-000993,-0.122683270606
ACH-000994,0.0783272737929
ACH-000996,-0.061494089032300005
ACH-001001,0.01064352614
ACH-001020,-0.0989935764732
ACH-001028,0.0027827138382600005
ACH-001031,-0.0030291118524600003
ACH-001038,-0.0939505533977
ACH-001048,0.0103112316748
ACH-001050,0.0469845496114
ACH-001053,-0.27317105145599996
ACH-001054,-0.00308844520581
ACH-001061,-0.125295996133
ACH-001067,-0.216785113434
ACH-001075,-0.108643802066
ACH-001096,-0.0996651961968
ACH-001128,0.134467897024
ACH-001134,-0.182393548259
ACH-001151,-0.0610326260872
ACH-001163,-0.24046695626200001
ACH-001164,-0.30971135880999995
ACH-001173,-0.0625184691758
ACH-001183,0.26190366870799997
ACH-001184,-0.119457896153
ACH-001190,-0.0140106444683
ACH-001192,0.328679437438
ACH-001193,-0.005134323218529999
ACH-001196,-0.238412095369
ACH-001197,0.0530587231052
ACH-001205,-0.0857639120363
ACH-001211,-0.10708887997199999
ACH-001212,-0.006971205236899999
ACH-001228,0.0511483522007
ACH-001232,0.0649182057302
ACH-001239,-0.054989474826300004
ACH-001274,-0.07741169570119999
ACH-001275,0.0535531597924
ACH-001277,0.261602568328
ACH-001278,0.045697562097199995
ACH-001280,-0.24354087735399998
ACH-001283,0.061258171478699996
ACH-001289,-0.0587077430589
ACH-001295,-0.0439107104192
ACH-001300,-0.0191045531859
ACH-001301,-0.05214979234
ACH-001302,0.315913291195
ACH-001303,-0.101858041786
ACH-001306,0.0404520675754
ACH-001318,0.09969595589189999
ACH-001322,0.134124500229
ACH-001328,-0.180022575289
ACH-001332,-0.111707004598
ACH-001333,-0.0341327596758
ACH-001336,0.07564118209580001
ACH-001340,-0.0137736270838
ACH-001346,-0.014051019227799999
ACH-001353,0.022587307511900002
ACH-001354,0.133594729341
ACH-001367,-0.148017021665
ACH-001368,0.06215027097630001
ACH-001374,-0.336838749934
ACH-001375,-0.0676832577721
ACH-001377,0.065833441381
ACH-001380,-0.107479726635
ACH-001391,0.153680317827
ACH-001407,-0.195330296765
ACH-001408,0.08663071600469999
ACH-001413,0.022478916652599996
ACH-001430,0.0931626136389
ACH-001431,-0.068598489713
ACH-001450,-0.09757165395030001
ACH-001496,-0.0505954190664
ACH-001500,0.17640261675299998
ACH-001521,-0.007647896601689999
ACH-001523,-0.0106399038313
ACH-001532,-0.07100012395210001
ACH-001536,-0.25415463225699997
ACH-001550,-0.051055290214900004
ACH-001552,0.269831374178
ACH-001554,-0.0964517845005
ACH-001645,0.0293615238241
ACH-001654,-0.0651587680051
ACH-001715,0.00923401652171
ACH-001735,-0.047699595084699994
ACH-001736,0.123758511742
ACH-001737,-0.508410742757
ACH-001740,-0.326162533223
ACH-001745,-0.00783096432715
ACH-001750,-0.231110798788
ACH-001765,-0.0158825461196
ACH-001956,0.0147968407322
ACH-001957,-0.0366406698094
