,MPP2 (4355)
ACH-000004,-0.21155458597
ACH-000007,-0.19463865116
ACH-000009,0.0050516467265
ACH-000011,0.03800304445580001
ACH-000012,-0.34570565974600004
ACH-000013,-0.09290376713680001
ACH-000014,-0.0665883438831
ACH-000015,-0.152485587178
ACH-000017,-0.362864040766
ACH-000018,-0.24772550024300002
ACH-000019,-0.0168342189959
ACH-000021,0.0476470438255
ACH-000022,-0.0965961374711
ACH-000025,-0.15146371637800002
ACH-000028,-0.19858335085
ACH-000030,-0.160877718861
ACH-000035,-0.20670224322900002
ACH-000036,-0.24438395881799999
ACH-000037,-0.0765264704266
ACH-000039,-0.224121400501
ACH-000040,-0.228531482793
ACH-000041,-0.35621470158600005
ACH-000042,-0.22563817766
ACH-000045,-0.281398446671
ACH-000047,-0.114474702098
ACH-000052,-0.326574127461
ACH-000053,-0.22860657956099997
ACH-000054,-0.16612511576400002
ACH-000055,-0.323487873391
ACH-000060,0.0029163392904600002
ACH-000067,-0.291777986611
ACH-000070,-0.148968363155
ACH-000075,-0.0193062220192
ACH-000078,-0.120391590811
ACH-000082,-0.129482331511
ACH-000085,-0.029034390016200003
ACH-000086,-0.10127439372500001
ACH-000087,-0.287241353185
ACH-000092,-0.129707681082
ACH-000095,-0.19403529621399998
ACH-000097,-0.119134240758
ACH-000098,-0.24938336627500002
ACH-000099,0.026952716435899998
ACH-000108,-0.17419869458700002
ACH-000113,-0.170119344543
ACH-000115,-0.11164663007400001
ACH-000116,-0.28486801626999997
ACH-000118,-0.15765154874600001
ACH-000120,-0.258490362785
ACH-000123,-0.0942612217705
ACH-000127,-0.0675500614934
ACH-000128,-0.243482989878
ACH-000132,-0.267274180432
ACH-000133,-0.23068138820599998
ACH-000137,-0.20837844123
ACH-000138,-0.263422185875
ACH-000142,-0.46930731252400004
ACH-000143,-0.21106813867600002
ACH-000146,0.046315013198800006
ACH-000148,-0.230596713373
ACH-000150,-0.21040089234099998
ACH-000152,-0.0771060978605
ACH-000153,-0.392864143961
ACH-000159,-0.00808164318337
ACH-000160,-0.290467323557
ACH-000163,-0.26312085062699997
ACH-000167,0.0950152858216
ACH-000168,-0.010213014109100001
ACH-000169,0.0274542071379
ACH-000178,0.0114327859711
ACH-000182,-0.0386685862506
