,SRSF5 (6430)
ACH-000004,-0.400358803614
ACH-000007,-0.0821174657743
ACH-000009,-0.20474638878100002
ACH-000011,-0.378072032936
ACH-000012,-0.228063383907
ACH-000013,-0.083268137047
ACH-000014,-0.341240203137
ACH-000015,-0.233751723493
ACH-000017,-0.255775907909
ACH-000018,-0.0824959061893
ACH-000019,-0.541063158935
ACH-000021,-0.191609917847
ACH-000022,0.023596308476200003
ACH-000025,-0.046894210011099995
ACH-000028,-0.57061677398
ACH-000030,-0.148578633412
ACH-000035,0.14383207364
ACH-000036,-0.0802334021186
ACH-000037,-0.11407274102600001
ACH-000039,-0.242912837202
ACH-000040,-0.30283519572900003
ACH-000041,-0.421297188328
ACH-000042,0.0164339015413
ACH-000045,-0.240981648305
ACH-000047,-0.372029993324
ACH-000052,-0.144372272284
ACH-000053,-0.34586047380199997
ACH-000054,-0.265225346208
ACH-000055,-0.358930685888
ACH-000060,-0.334719704025
ACH-000067,-0.164585543858
ACH-000070,-0.251403891171
ACH-000075,-0.124792449419
ACH-000078,-0.232147058948
ACH-000082,-0.304659097598
ACH-000085,-0.145625920269
ACH-000086,-0.115216375518
ACH-000087,-0.525745985115
ACH-000092,-0.20932698203699998
ACH-000095,-0.229717188813
ACH-000097,-0.240159981399
ACH-000098,-0.0885267247448
ACH-000099,-0.0777351032275
ACH-000108,-0.332126374449
ACH-000113,-0.17270264311900002
ACH-000115,-0.173835892294
ACH-000116,-0.297044339427
ACH-000118,-0.490819485317
ACH-000120,-0.48712902506000005
ACH-000123,-0.347020104842
ACH-000127,0.0600183234266
ACH-000128,-0.0889306894732
ACH-000132,-0.259626162933
ACH-000133,-0.12505592469000001
ACH-000137,0.04541943682519999
ACH-000138,-0.198151127821
ACH-000142,0.00985174409269
ACH-000143,-0.44303105683
ACH-000146,-0.430560214433
ACH-000148,-0.330495647893
ACH-000150,0.0514603636283
ACH-000152,-0.175500165996
ACH-000153,-0.134222681074
ACH-000159,-0.165365739722
ACH-000160,0.26004690096
ACH-000163,0.0031841706932800003
ACH-000167,1.04598579017
ACH-000168,0.0654096849237
ACH-000169,-0.143705606048
ACH-000178,0.06316342910600001
ACH-000182,-0.1049829998
ACH-000183,-0.154452619201
ACH-000188,-0.08409421434860001
ACH-000189,-0.37302023002400003
ACH-000190,0.22035995512899997
ACH-000198,-0.7428728970720001
ACH-000204,-0.415454679524
ACH-000206,-0.0659193343042
ACH-000207,-0.0210057041359
ACH-000211,-0.194475321173
ACH-000215,-0.031107418392500003
ACH-000221,-0.387989968329
ACH-000222,-0.152900307427
ACH-000223,-0.389010631372
ACH-000226,-0.289772504841
ACH-000227,-0.161909344956
ACH-000228,-0.403769890924
ACH-000231,-0.218131990803
ACH-000232,-0.031710349581200004
ACH-000233,-0.30553804037
ACH-000234,-0.226447423835
ACH-000235,-0.242937167022
ACH-000237,-0.0545061950285
ACH-000238,-0.43738028802199996
ACH-000243,-0.176775761413
ACH-000244,-0.0757863334183
ACH-000246,-0.446544202245
ACH-000248,-0.23047547635899998
ACH-000250,-0.26647599527399995
ACH-000251,0.0163403783459
ACH-000253,-0.0823082448883
ACH-000255,0.007567968860109999
ACH-000256,-0.0969836659979
ACH-000257,-0.7954418824959999
ACH-000258,-1.0939672806799998
ACH-000259,-0.20223318682
ACH-000260,-0.184142828735
ACH-000261,0.011330647204799999
ACH-000262,-0.30930936393
ACH-000263,0.0069359401744899995
ACH-000264,-0.229264851767
ACH-000265,-0.0680142802736
ACH-000266,-0.229269920643
ACH-000272,-0.229307384536
ACH-000273,0.0189469265473
ACH-000274,-0.0236442986258
ACH-000277,-0.367876542489
ACH-000278,-0.44231706204599996
ACH-000279,-0.580226020989
ACH-000280,-0.461218181422
ACH-000281,-0.08091340799999999
ACH-000288,-0.17171510712699997
ACH-000291,-0.142091450028
ACH-000293,-0.25905722816
ACH-000294,-0.165268387824
ACH-000295,-0.17396937996
ACH-000296,-0.32574974429299997
ACH-000302,-0.109801522472
ACH-000304,-0.23232598845
ACH-000307,0.125232265521
ACH-000308,-0.122231138891
ACH-000310,-0.29547615300200003
ACH-000311,-0.193069878266
ACH-000312,-0.14141219726600002
ACH-000315,-0.351564116761
ACH-000316,-0.104029471124
ACH-000317,-0.22535112537799998
ACH-000318,0.33806291077600004
ACH-000319,-0.058186624392
ACH-000320,-0.183321164058
ACH-000322,-0.212095047137
ACH-000323,-0.12356187358699999
ACH-000324,-0.20114104604699998
ACH-000329,0.0104884201126
ACH-000330,-0.615182056833
ACH-000331,0.0646982304815
ACH-000332,-0.129064862775
ACH-000334,-0.2110068223
ACH-000335,-0.20911305977800002
ACH-000336,-0.218165413115
ACH-000337,-0.09862458665589999
ACH-000339,-0.35125653203699997
ACH-000341,-0.108790774684
ACH-000348,-0.255296800479
ACH-000350,0.06984503819349999
ACH-000352,-0.215795232386
ACH-000356,-0.24487647180599997
ACH-000361,-0.06673376922509999
ACH-000362,-0.34229683563
ACH-000363,-0.45001049191200004
ACH-000364,-0.578828559259
ACH-000365,0.030982846442900003
ACH-000366,-0.009962311233
ACH-000368,0.0601323817431
ACH-000374,0.0005626785804
ACH-000375,-0.11495525237
ACH-000376,0.014786762169500001
ACH-000381,-0.0368790827255
ACH-000383,-0.180078077302
ACH-000387,-0.36611508282899996
ACH-000389,-0.48498616190300003
ACH-000390,-0.0446135874467
ACH-000393,-0.168979850534
ACH-000395,-0.214768876502
ACH-000397,-0.10559129294700001
ACH-000401,0.0456133082383
ACH-000402,-0.180755278563
ACH-000403,-0.0271084716872
ACH-000404,0.136840953775
ACH-000406,-0.234877277565
ACH-000407,-0.204127328607
ACH-000408,0.201147076856
ACH-000410,-0.0441879772028
ACH-000411,-0.389504525388
ACH-000414,-0.321513435874
ACH-000415,-0.0918939122462
ACH-000416,-0.21982826081700002
ACH-000420,-0.169821388422
ACH-000421,0.107721582362
ACH-000424,-0.0808298167967
ACH-000425,-0.42140271814400004
ACH-000426,-0.0113042566911
ACH-000427,-0.129899921972
ACH-000433,-0.250913410388
ACH-000436,-0.334953660624
ACH-000444,-0.214005839582
ACH-000445,-0.243190439436
ACH-000448,-0.0320266573514
ACH-000450,-0.0120902407375
ACH-000452,-0.0213816032038
ACH-000454,0.019614446011400003
ACH-000458,-0.303392459732
ACH-000459,-0.23228008842300002
ACH-000460,-0.172862748566
ACH-000461,-0.14346407164
ACH-000463,-0.032794066070500005
ACH-000464,-0.10170470267100001
ACH-000466,-0.048518514362699994
ACH-000467,-0.194086320052
ACH-000468,-0.011208064533200002
ACH-000469,0.0522683788314
ACH-000470,-0.317530336225
ACH-000471,0.0110690083957
ACH-000472,-0.12194284906899999
ACH-000473,0.23835041054499997
ACH-000475,-0.103804384477
ACH-000476,-0.305977867511
ACH-000477,-0.109890087345
ACH-000480,-0.12928936116800002
ACH-000481,-0.05151672087169999
ACH-000483,-0.11970570575999999
ACH-000484,-0.221887422179
ACH-000485,0.00408161567536
ACH-000486,-0.19482696268199998
ACH-000487,0.255455646977
ACH-000488,-0.0103334543141
ACH-000490,0.0662084794166
ACH-000491,-0.130854307465
ACH-000495,-0.136786329941
ACH-000496,-0.298181864726
ACH-000499,-0.147839444458
ACH-000500,0.353935117544
ACH-000502,-0.135507557817
ACH-000503,-0.458968511111
ACH-000505,-0.0872761992069
ACH-000507,-0.225086343368
ACH-000510,0.015372894003399999
ACH-000511,-0.0669049641
ACH-000512,-0.57797393196
ACH-000516,-0.118592505046
ACH-000517,-0.127105650382
ACH-000518,-0.22585369841400002
ACH-000520,-0.0473153568662
ACH-000521,-0.303348067216
ACH-000522,-0.0205606137053
ACH-000524,-0.339365394543
ACH-000527,-0.115457988086
ACH-000528,-0.12929042107
ACH-000537,-0.206802878798
ACH-000541,-0.143995634689
ACH-000542,-0.0300566227012
ACH-000544,0.220614810086
ACH-000545,-0.11438235138599999
ACH-000547,-0.425439395743
ACH-000548,-0.197689113507
ACH-000549,-0.16179742925499999
ACH-000550,-0.37997443258
ACH-000552,-0.06880919338060001
ACH-000556,-0.0483388041634
ACH-000557,-0.285178862929
ACH-000570,-0.0178648989273
ACH-000571,0.0572189273571
ACH-000573,-0.27844647328600003
ACH-000576,-0.48292854152599995
ACH-000580,-0.20044494182599998
ACH-000584,-0.35406947164700003
ACH-000585,-0.11394772963
ACH-000588,0.130553913604
ACH-000589,-0.139507112405
ACH-000591,-0.150285308332
ACH-000593,-0.0313186401381
ACH-000600,0.047571637316399996
ACH-000601,-0.015191668863
ACH-000604,-0.316713992781
ACH-000605,-0.0477313965126
ACH-000606,-0.208333314203
ACH-000608,-0.20361096387699998
ACH-000614,0.132744962447
ACH-000616,-0.024997589137
ACH-000618,-0.134767379912
ACH-000619,-0.284744824502
ACH-000620,-0.188055515569
ACH-000621,-0.0766325368523
ACH-000622,-0.15168029907400002
ACH-000623,-0.029966266622000002
ACH-000624,-0.244098108521
ACH-000627,-0.337655793389
ACH-000630,-0.40819033195500004
ACH-000632,-0.257737243961
ACH-000633,0.19697737403700002
ACH-000637,-0.14886561068
ACH-000638,-0.297874986789
ACH-000646,-0.217190465851
ACH-000647,-0.186751229714
ACH-000648,-0.400008698963
ACH-000649,-0.10575556383700001
ACH-000651,-0.0406908506366
ACH-000652,0.006852590995
ACH-000653,-0.167199292472
ACH-000657,-0.112434990283
ACH-000658,0.022988561668599996
ACH-000661,-0.045211118047900005
ACH-000662,0.23103743617199998
ACH-000663,-0.442921888123
ACH-000665,-0.40847580416100004
ACH-000671,-0.159665709014
ACH-000673,-0.302491343116
ACH-000676,-0.018164019187400002
ACH-000677,-0.11945813799100001
ACH-000681,-0.198404856939
ACH-000682,-0.179787158224
ACH-000683,-0.186546934608
ACH-000684,-0.36039974670100006
ACH-000688,-0.156087249297
ACH-000693,0.145078171065
ACH-000694,0.008356012750060001
ACH-000695,0.173774667283
ACH-000696,-0.203752472315
ACH-000697,-0.495923384453
ACH-000699,-0.47512938634999996
ACH-000701,-0.178380199965
ACH-000706,-0.150507780714
ACH-000711,-0.162167953464
ACH-000713,-0.011415756176899999
ACH-000714,-0.156646765116
ACH-000718,-0.153383734948
ACH-000720,-0.140536872212
ACH-000721,-0.0121853193161
ACH-000724,0.29431302855
ACH-000725,-0.36877419203
ACH-000732,-0.200980132046
ACH-000734,-0.0596929885757
ACH-000735,0.0156073897398
ACH-000736,-0.35125347714599997
ACH-000738,-0.00394600403819
ACH-000746,0.057169069027500005
ACH-000747,-0.06565986023869999
ACH-000748,-0.0563400572569
ACH-000753,0.00396179316367
ACH-000756,-0.0615343194126
ACH-000757,-0.283498298884
ACH-000758,0.129139226319
ACH-000760,-0.171439884246
ACH-000763,-0.129717277861
ACH-000764,-0.305598030089
ACH-000765,-0.294719735357
