,OAZ1 (4946)
ACH-000262,-0.0435188156905
ACH-000263,-0.36995565060400004
ACH-000264,-0.126353216537
ACH-000265,0.00379369356614
ACH-000266,-0.236534807003
ACH-000272,-0.23586647659600002
ACH-000273,-0.238014723532
ACH-000274,-0.17219185188799999
ACH-000277,-0.46504634390199995
ACH-000278,-0.16906468259
ACH-000279,-0.130441859817
ACH-000280,0.0816095414321
ACH-000281,-0.021443842612799996
ACH-000288,-0.175269457382
ACH-000291,-0.207987735548
ACH-000293,0.0277703417252
ACH-000294,-0.31551354131299997
ACH-000295,-0.638129826005
ACH-000296,-0.2838109467
ACH-000302,-0.305268989523
ACH-000304,-0.529493847165
ACH-000307,-0.282459812581
ACH-000308,-0.269054573295
ACH-000310,-0.33501608194800003
ACH-000311,-0.207753300308
ACH-000312,-0.118097795154
ACH-000315,-0.555950416599
ACH-000316,-0.0656525295104
ACH-000317,-0.112088740646
ACH-000318,-0.153726132454
ACH-000319,-0.0165774128061
ACH-000320,0.0868385471599
ACH-000322,-0.04792187612150001
ACH-000323,-0.167786400134
ACH-000324,-0.169109034007
ACH-000329,-0.0804092706162
ACH-000330,-0.3515135801
ACH-000331,-0.057015730723500004
ACH-000332,-0.13135642926
ACH-000334,-0.550679249139
ACH-000335,0.13672422851299998
ACH-000336,-0.09450059187349999
ACH-000337,-0.17108339185199997
ACH-000339,-0.386094177336
ACH-000341,-0.59521908377
ACH-000348,0.0438968965771
ACH-000350,-0.24355029673099998
ACH-000352,-0.218245004234
ACH-000356,-0.0418853808971
ACH-000361,-0.164195031193
ACH-000362,-0.178103852524
ACH-000363,-0.5801991214810001
ACH-000364,-0.018953448227099996
ACH-000365,-0.309583547489
ACH-000366,-0.09944895980270001
ACH-000368,-0.206924287492
ACH-000374,-0.041012645611300004
ACH-000375,-0.325780834728
ACH-000376,-0.0057677789694600004
ACH-000381,-0.261930265616
ACH-000383,-0.151920408624
ACH-000387,-0.252667866302
ACH-000389,-0.0317239607255
ACH-000390,-0.228178995522
ACH-000393,-0.19920509896400002
ACH-000395,-0.10956895175100001
ACH-000397,-0.08744552501280001
ACH-000401,-0.146671220801
ACH-000402,-0.5637236672370001
ACH-000403,-0.15176486262
ACH-000404,-0.022799585425299997
ACH-000406,-0.23703795765900001
ACH-000407,-0.109311615621
ACH-000408,-0.282912828539
ACH-000410,-0.09586442822920001
ACH-000411,-0.22177830902399998
ACH-000414,-0.0603633412156
ACH-000415,0.0304769425517
ACH-000416,-0.194064021569
ACH-000420,-0.159257918662
ACH-000421,-0.270635090834
ACH-000424,-0.0622100727131
ACH-000425,-0.145566979651
ACH-000426,-0.6437632507209999
ACH-000427,-0.149263969712
ACH-000433,-0.40931135715800004
ACH-000436,-0.287085022353
ACH-000444,-0.023734437481400004
ACH-000445,-0.0354700548081
ACH-000448,-0.151043107172
ACH-000450,-0.37046172203100003
ACH-000452,-0.161104323081
ACH-000454,-0.33120358980000003
ACH-000458,-0.17650180596700002
ACH-000459,-0.345904932894
ACH-000460,-0.321340572868
ACH-000461,-0.0423513435173
ACH-000463,0.027734245204699998
ACH-000464,-0.173166047338
ACH-000466,-0.0200042628763
ACH-000467,-0.124324274946
ACH-000468,-0.47997464873499995
ACH-000469,-0.203765856128
ACH-000470,-0.040428885276800004
ACH-000471,-0.300585040962
ACH-000472,-0.154852262816
ACH-000473,-0.178067962548
ACH-000475,-0.283444280603
ACH-000476,-0.20399624188499998
ACH-000477,-0.540449656163
ACH-000480,0.0143832522351
ACH-000481,-0.33941035603799996
ACH-000483,-0.246804820972
ACH-000484,-0.00773320975414
ACH-000485,-0.0476666657414
ACH-000486,-0.230573005915
ACH-000487,-0.19336564545
ACH-000488,-0.127997179856
ACH-000490,-0.345144529574
ACH-000491,-0.082724634531
ACH-000495,-0.0771778235411
ACH-000496,-0.187961618099
ACH-000499,-0.360333226689
ACH-000500,-0.0027911179847500004
ACH-000502,-0.07772141669560001
ACH-000503,-0.159505437686
ACH-000505,-0.197547907337
ACH-000507,-0.128001672008
ACH-000510,-0.165246005875
ACH-000511,-0.291125572392
ACH-000512,-0.427109645485
ACH-000516,-0.23160016207400003
ACH-000517,-0.283490258325
ACH-000518,-0.10347709440300001
ACH-000520,-0.301141894912
ACH-000521,-0.138009997842
ACH-000522,-0.310269244698
ACH-000524,-0.330127389778
ACH-000527,-0.16880576514899998
ACH-000528,-0.264558657031
ACH-000537,-0.021880144541000002
ACH-000541,-0.477100983758
ACH-000542,0.0210193240031
ACH-000544,0.022830080265700003
ACH-000545,-0.20276144865499998
ACH-000547,-0.397076836688
ACH-000548,-0.333363185225
ACH-000549,0.138422037529
ACH-000550,0.045652051796300004
ACH-000552,-0.165262018742
ACH-000556,-0.380100384825
ACH-000557,-0.423569875941
ACH-000570,-0.112956509452
ACH-000571,-0.204887721845
ACH-000573,-0.26545207259
ACH-000576,-0.403043902789
ACH-000580,-0.337276829767
ACH-000584,-0.291311440173
ACH-000585,-0.34897130065399995
ACH-000588,-0.318520572019
ACH-000589,-0.0587622672411
ACH-000591,-0.43587420314900005
ACH-000593,-0.113233398313
ACH-000600,-0.204559901478
ACH-000601,-0.31402244579300004
ACH-000604,-0.407722614174
ACH-000605,-0.1620110935
ACH-000606,-0.132946749497
ACH-000608,-0.435774298085
ACH-000614,-0.30006335203400003
ACH-000616,-0.14302071216099999
ACH-000618,-0.211734364617
ACH-000619,-0.372715504691
ACH-000620,-0.36674518589599997
ACH-000621,-0.231927738054
ACH-000622,-0.126329261129
ACH-000623,-0.15810566232200002
ACH-000624,-0.267446822002
ACH-000627,-0.142195226808
ACH-000630,-0.0342125503034
ACH-000632,-0.10133892211000001
ACH-000633,-0.3805155322
ACH-000637,-0.0119110786519
ACH-000638,-0.09883313923149999
ACH-000646,-0.127267808312
ACH-000647,-0.22664136687199998
ACH-000648,-0.22204527371100002
ACH-000649,-0.07523299724600001
ACH-000651,-0.127525961775
ACH-000652,-0.0831382835657
ACH-000653,-0.09302155774250001
ACH-000657,0.00323280544382
ACH-000658,-0.374598118296
ACH-000661,-0.387940143428
ACH-000662,-0.19856755322900002
ACH-000663,-0.19547090150600002
ACH-000665,-0.212884685869
ACH-000671,0.00908914593368
ACH-000673,-0.12423771593699999
ACH-000676,-0.336030724728
ACH-000677,-0.31020551541200003
ACH-000681,-0.16402087847400001
ACH-000682,-0.132622435369
ACH-000683,-0.319698672952
ACH-000684,-0.306032551208
ACH-000688,0.0542056313876
ACH-000693,-0.0819615341375
ACH-000694,0.0864160509718
ACH-000695,-0.27038018959000004
ACH-000696,-0.0669227225339
ACH-000697,-0.204796768977
ACH-000699,-0.364644550444
ACH-000701,-0.138124403762
ACH-000706,-0.1314577404
ACH-000711,-0.18835268463799998
ACH-000713,-0.108392499819
ACH-000714,-0.246219856159
ACH-000718,-0.286211659211
ACH-000720,-0.021638044431199998
ACH-000721,-0.128494610837
ACH-000724,0.12409878093
ACH-000725,-0.0597969254591
ACH-000732,-0.104356087005
ACH-000734,-0.36814033179399996
ACH-000735,-0.256482267796
ACH-000736,0.017375138552400003
ACH-000738,-0.257553340429
ACH-000746,-0.258406122506
ACH-000747,-0.125425866536
ACH-000748,-0.245990807934
ACH-000753,-0.13644785586400002
ACH-000756,-0.325170427242
ACH-000757,-0.06233111917859999
ACH-000758,-0.223620705112
ACH-000760,-0.251734390914
ACH-000763,-0.543371232279
ACH-000764,-0.186601778079
ACH-000765,-0.165571236178
ACH-000766,-0.178913401763
ACH-000767,-0.214482155979
ACH-000768,-0.285488745028
ACH-000769,-0.226697214599
ACH-000770,-0.40579476112400004
ACH-000771,-0.191854631806
ACH-000773,-0.10172907781
ACH-000776,-0.40219935721600003
ACH-000777,-0.12224226487400001
ACH-000778,-0.065452440311
ACH-000781,-0.195356729932
ACH-000782,-0.42034642908200004
ACH-000783,-0.265426719443
ACH-000784,-0.193012004164
ACH-000785,-0.11573326944800001
ACH-000787,-0.115974527421
ACH-000788,-0.07459137578819999
ACH-000791,-0.16595942234000002
ACH-000792,-0.359645555037
ACH-000794,-0.229050276487
ACH-000796,-0.307174793009
ACH-000799,-0.46101655169699995
ACH-000800,-0.027892569965
ACH-000802,-0.0510254767475
ACH-000804,-0.36980243602300006
ACH-000805,-0.312092728974
ACH-000809,-0.24139763046
ACH-000810,0.11577660562000001
ACH-000811,-0.22164055126999996
ACH-000817,-0.161329829261
ACH-000819,-0.0989648711676
ACH-000820,0.017870139653
ACH-000821,-0.635628627897
ACH-000822,-0.293236551425
ACH-000823,-0.11649889876599999
ACH-000824,0.000233130001787
ACH-000827,-0.12041336126499999
ACH-000829,-0.316371740284
ACH-000831,-0.20637201223700002
ACH-000832,-0.0777069682296
ACH-000833,-0.06386487976369999
ACH-000834,-0.0459833965588
ACH-000835,-0.217930132503
ACH-000836,-0.20853437794399998
ACH-000837,-0.17653266914299998
ACH-000838,-0.505377260541
ACH-000839,-0.0676881199716
ACH-000840,-0.18882203877099998
ACH-000841,-0.029846009576500004
ACH-000843,-0.230846585485
ACH-000846,-0.162901881688
ACH-000847,0.0412409262051
ACH-000848,-0.0279986888545
ACH-000849,-0.0791124681671
ACH-000851,-0.34083542943000006
ACH-000855,-0.140843564148
ACH-000856,-0.124458502775
ACH-000858,-0.140783606335
ACH-000859,-0.231643003464
ACH-000861,-0.250544796102
ACH-000862,-0.100219195835
ACH-000865,-0.117678153294
ACH-000866,-0.09306961238700001
ACH-000867,-0.257057400974
ACH-000869,-0.281280300127
ACH-000872,-0.0743476414957
ACH-000873,-0.180365060023
ACH-000876,-0.41011303434600005
ACH-000878,-0.20649386336199999
ACH-000880,-0.08267225734019999
ACH-000881,-0.207297667559
ACH-000882,-0.33488294369399996
ACH-000884,-0.10385011357799999
ACH-000885,-0.174201956633
ACH-000887,-0.19319937736499998
ACH-000888,-0.265710447256
ACH-000889,-0.119730838837
ACH-000890,-0.0960719418967
ACH-000896,-0.24192976919
ACH-000898,-0.208418838435
ACH-000900,-0.052018311654400004
ACH-000901,-0.28499486872499996
ACH-000905,-0.0618177504435
ACH-000906,-0.17335084487
ACH-000907,-0.308837219573
ACH-000910,-0.235256465404
ACH-000911,-0.12150645672299999
ACH-000912,-0.10168286990900001
ACH-000913,-0.208654304752
ACH-000915,-0.156948724294
ACH-000916,0.0928008032529
ACH-000917,0.0022386489749099997
ACH-000921,-0.129748315892
ACH-000924,-0.194273194752
ACH-000926,-0.205247848137
ACH-000928,0.0156433102665
ACH-000929,-0.140271438528
ACH-000932,-0.279055137241
ACH-000935,-0.181109594498
ACH-000936,-0.051315959783800005
ACH-000937,-0.114339396589
ACH-000938,-0.224832551598
ACH-000939,-0.285340097677
ACH-000941,-0.284644454303
ACH-000943,-0.181300071492
ACH-000946,-0.12046678322799999
ACH-000947,-0.109838446715
ACH-000948,-0.0173709621187
ACH-000950,-0.289523272906
ACH-000953,-0.328139534498
ACH-000957,-0.259906639195
ACH-000958,-0.231531935858
ACH-000960,-0.349332642568
ACH-000963,0.0785018589727
ACH-000968,-0.21038927608
ACH-000969,-0.113727609858
ACH-000973,-0.13275339223899998
ACH-000974,-0.09274403959550001
ACH-000975,-0.40791545659999995
ACH-000976,-0.106114984726
ACH-000978,-0.19340844049400002
ACH-000980,-0.21669312684099998
ACH-000984,-0.182344056133
ACH-000986,-0.250350913408
ACH-000988,-0.151525291085
ACH-000993,-0.23544670415
ACH-000994,-0.149509350456
ACH-000996,-0.309167346327
ACH-001001,-0.0149576008009
ACH-001020,0.007463089382710001
ACH-001028,-0.2146721489
ACH-001031,-0.128466466732
ACH-001038,-0.140914487202
ACH-001048,-0.20714448524700002
ACH-001050,-0.0853153118128
ACH-001053,-0.41829155288099995
ACH-001054,-0.360674200785
ACH-001061,-0.302844370641
ACH-001067,-0.118057300778
ACH-001075,0.0102286364687
ACH-001096,-0.00556409952987
ACH-001128,-0.384520787173
ACH-001134,-0.165545118246
ACH-001151,-0.24348204376200003
ACH-001163,-0.125371403222
ACH-001164,-0.235900057804
ACH-001173,-0.22414415418900002
ACH-001183,0.06110397375519999
ACH-001184,-0.263247936398
ACH-001190,-0.08739884242360002
ACH-001192,-0.0939394337944
ACH-001193,-0.0568906512053
ACH-001196,-0.155670895399
ACH-001197,-0.44540703611
ACH-001205,-0.128684744415
ACH-001211,-0.151880066285
ACH-001212,-0.09928708042500001
ACH-001228,-0.0842647774824
ACH-001232,-0.205822106446
ACH-001239,0.00970447294201
ACH-001274,-0.285383922739
ACH-001275,-0.18147676684500003
ACH-001277,-0.20454423158399998
ACH-001278,-0.245461281237
ACH-001280,-0.035998960215800006
ACH-001283,-0.0266449800409
ACH-001289,-0.309072977375
ACH-001295,0.031133512836
ACH-001300,-0.139240116473
ACH-001301,-0.0637047806703
ACH-001302,0.355258321599
ACH-001303,-0.211114929214
ACH-001306,-0.18491133163600001
ACH-001318,-0.182106129567
ACH-001322,-0.033959383755
ACH-001328,-0.08162117784919999
ACH-001332,-0.123450372859
ACH-001333,-0.09668373791269999
ACH-001336,-0.176717432948
ACH-001340,-0.28874699240699997
ACH-001346,-0.120527435473
ACH-001353,-0.0172139339433
ACH-001354,-0.359790251217
ACH-001367,0.0801091269538
ACH-001368,-0.30287219219
ACH-001374,-0.005238364284109999
ACH-001375,-0.0863998205477
ACH-001377,-0.285086980398
ACH-001380,-0.334070764464
ACH-001391,0.133895799945
ACH-001407,-0.249418072615
ACH-001408,-0.151905548422
ACH-001413,-0.069497277323
ACH-001430,-0.0732033607875
ACH-001431,-0.18379902388900002
ACH-001450,-0.288833140027
ACH-001496,-0.409934192438
ACH-001500,-0.05700800122809999
ACH-001521,-0.0881519421779
ACH-001523,-0.0730217607102
ACH-001532,-0.025057880216099997
ACH-001536,-0.0149269547597
ACH-001550,0.08015883561989999
ACH-001552,-0.37875523747400003
ACH-001554,-0.136470435712
ACH-001645,-0.243274134558
ACH-001654,-0.144763776251
ACH-001715,0.0274041121888
ACH-001735,-0.306516857676
ACH-001736,-0.405132046615
ACH-001737,-0.417702455763
ACH-001740,-0.198068061828
ACH-001745,-0.242833825851
ACH-001750,-0.21793881638
ACH-001765,-0.231655629001
ACH-001956,-0.0948916749315
ACH-001957,-0.135581270222
