,FSD2 (123722)
ACH-000004,-0.124965659375
ACH-000007,-0.105690437977
ACH-000009,-0.16060633455499998
ACH-000011,0.101419827334
ACH-000012,-0.11458083221899999
ACH-000013,0.0920023149108
ACH-000014,-0.17222416414900002
ACH-000015,-0.0338046280008
ACH-000017,0.00722623596384
ACH-000018,-0.0145116167686
ACH-000019,-0.0475211327911
ACH-000021,-0.0633455478339
ACH-000022,-0.016042257733499998
ACH-000025,-0.047351628246099994
ACH-000028,-0.112832360838
ACH-000030,-0.0158002597391
ACH-000035,-0.110814785461
ACH-000036,0.0660171336095
ACH-000037,-0.0880362109027
ACH-000039,-0.290752776006
ACH-000040,-0.0503494405134
ACH-000041,-0.0473514728106
ACH-000042,-0.117252029543
ACH-000045,-0.00611482722418
ACH-000047,-0.0657649889706
ACH-000052,-0.059195705059
ACH-000053,-0.149177157734
ACH-000054,-0.07724874910360001
ACH-000055,0.0272929359884
ACH-000060,-0.032545124692899996
ACH-000067,-0.0370795888612
ACH-000070,-0.0851458017526
ACH-000075,0.0272624129042
ACH-000078,-0.010432347754499999
ACH-000082,-0.07435000801319999
ACH-000085,0.11855981864199999
ACH-000086,-0.0418708123328
ACH-000087,-0.0954149836967
ACH-000092,-0.011802848957799998
ACH-000095,-0.0702693633162
ACH-000097,0.031179242307199997
ACH-000098,-0.022415014862700002
ACH-000099,-0.17240603351
ACH-000108,-0.114871688536
ACH-000113,0.133351008582
ACH-000115,0.0321295605633
ACH-000116,-0.0111863569603
ACH-000118,-0.154698611298
ACH-000120,-0.0413926465573
ACH-000123,-0.0820161167528
ACH-000127,0.000831148420326
ACH-000128,0.0744058610033
ACH-000132,-0.0981420742761
ACH-000133,0.0343915900251
ACH-000137,0.130016975242
ACH-000138,0.0190785902282
ACH-000142,0.055373892818900004
ACH-000143,-0.0923364937476
ACH-000146,-0.120289448489
ACH-000148,0.0169054380595
ACH-000150,0.03795090227680001
ACH-000152,0.175706530892
ACH-000153,-0.22136078909
ACH-000159,-0.13832184726500002
ACH-000160,-0.022048324354500003
ACH-000163,0.0268454346876
ACH-000167,0.0795560648228
ACH-000168,-0.0237155996453
ACH-000169,0.05164143753790001
ACH-000178,0.0506282136058
ACH-000182,-0.046651523773099994
ACH-000183,-0.205013950244
ACH-000188,0.0524728837934
ACH-000189,0.027805293449599998
ACH-000190,-0.06988183749099999
ACH-000198,-0.0168593880967
ACH-000204,-0.239945806067
ACH-000206,0.124791412329
ACH-000207,0.0477726408035
ACH-000211,0.0114909862186
ACH-000215,0.05324639984540001
ACH-000221,-0.0714363577732
ACH-000222,0.0766510780203
ACH-000223,0.0256517764169
ACH-000226,0.126507329761
ACH-000227,0.047776356861899995
ACH-000228,-0.026298976650099996
ACH-000231,0.10286987325
ACH-000232,-0.117692174646
ACH-000233,0.16139404384199998
ACH-000234,-0.0131588553538
ACH-000235,-0.134056640147
ACH-000237,0.00603302377293
ACH-000238,0.020009260049
ACH-000243,-0.115183955199
ACH-000244,-0.19016048609900002
ACH-000246,0.028313122917299996
ACH-000248,0.0671713832944
ACH-000250,0.0479889054409
ACH-000251,-0.09850077886499999
ACH-000253,0.020308814653799998
ACH-000255,-0.06284454451299999
ACH-000256,0.12179002747000002
ACH-000257,-0.0560337656585
ACH-000258,-0.143567463184
ACH-000259,-0.0126675680681
ACH-000260,-0.0967784373958
ACH-000261,-0.00206211090979
ACH-000262,0.146643401631
ACH-000263,-0.424559153746
ACH-000264,0.09272215986099999
ACH-000265,-0.0276937509147
ACH-000266,-0.104276032543
ACH-000272,0.048491135189899996
ACH-000273,0.00186212538922
ACH-000274,-0.124772330579
ACH-000277,0.0865007668786
ACH-000278,0.0732383761177
ACH-000279,-0.035597963943199994
ACH-000280,-0.106039158802
ACH-000281,-0.30307541773
ACH-000288,0.00716931820116
ACH-000291,0.13722867825500001
ACH-000293,0.190995862289
ACH-000294,0.0072546155021400004
ACH-000295,-0.0172215408678
