,LPCAT2 (54947)
ACH-000004,0.17152490779399998
ACH-000007,0.120320885604
ACH-000009,0.248343540983
ACH-000011,-0.018299265220900002
ACH-000012,0.0748774734053
ACH-000013,0.140035458734
ACH-000014,0.163172412862
ACH-000015,0.19927521541999998
ACH-000017,0.23397974392499998
ACH-000018,0.195966410253
ACH-000019,0.166196624942
ACH-000021,0.0297919719319
ACH-000022,0.17923131566599998
ACH-000025,-0.0460546322095
ACH-000028,0.266706311828
ACH-000030,0.104232381235
ACH-000035,0.0949337496913
ACH-000036,0.176552226712
ACH-000037,0.0360750601308
ACH-000039,0.299963722249
ACH-000040,0.287602693171
ACH-000041,0.407251463393
ACH-000042,0.18078535925
ACH-000045,-0.0377825517798
ACH-000047,0.206107160491
ACH-000052,0.12278353898199999
ACH-000053,0.164174193771
ACH-000054,0.130101663115
ACH-000055,0.09162447813100001
ACH-000060,0.20848335668499998
ACH-000067,0.263159588323
ACH-000070,0.0852201923392
ACH-000075,0.38425059372299997
ACH-000078,0.19954709334600002
ACH-000082,0.0787261626368
ACH-000085,0.17013033568799998
ACH-000086,0.213725845461
ACH-000087,0.357337065661
ACH-000092,0.174847590098
ACH-000095,0.0157565575927
ACH-000097,0.0705856055151
ACH-000098,0.05418712440830001
ACH-000099,0.11878198365
ACH-000108,0.127890334168
ACH-000113,-0.136245150815
ACH-000115,0.27746923697299997
ACH-000116,0.197520185225
ACH-000118,0.0427025248605
ACH-000120,-0.122684035996
ACH-000123,0.315842890971
ACH-000127,0.0392779313175
ACH-000128,0.0508680963654
ACH-000132,0.042798112895
ACH-000133,0.16483456062000001
ACH-000137,0.166925521247
ACH-000138,0.0268939167642
ACH-000142,0.0954172582165
ACH-000143,0.290221703895
ACH-000146,0.044331491894899995
ACH-000148,0.170341239045
ACH-000150,0.232701242264
ACH-000152,-0.0096805099795
ACH-000153,0.0813104171678
ACH-000159,0.184799533992
ACH-000160,0.042937051993899994
ACH-000163,0.19767229163
ACH-000167,0.421498751752
ACH-000168,-0.008254203587689999
ACH-000169,0.0914093891381
ACH-000178,0.20368378035700002
ACH-000182,0.06359973821930001
ACH-000183,0.053524090688300004
ACH-000188,0.185604295183
ACH-000189,0.33197652456
ACH-000190,0.138888250405
ACH-000198,0.174789563823
ACH-000204,-0.0523487307938
ACH-000206,-0.0136115419907
ACH-000207,0.272971787065
ACH-000211,0.06326746564749999
ACH-000215,0.116269095092
ACH-000221,0.048278690737199995
ACH-000222,0.24476669523400002
ACH-000223,-0.0058675065107399995
ACH-000226,0.08876372727420001
ACH-000227,0.051223722641
ACH-000228,0.0522840837365
ACH-000231,0.313418727381
ACH-000232,0.351705171541
ACH-000233,-0.09193612457589999
ACH-000234,0.209523446858
ACH-000235,-0.052655383149899995
ACH-000237,-0.039093784231199996
ACH-000238,0.164248788132
ACH-000243,0.154526823669
ACH-000244,0.179219071619
ACH-000246,0.13012473759
ACH-000248,0.0648047801472
ACH-000250,0.19149470769000002
ACH-000251,0.13460425736099998
ACH-000253,0.157920469947
ACH-000255,0.12032526924499999
ACH-000256,0.31067232175500004
ACH-000257,-0.09695435791760001
ACH-000258,0.0620286569927
ACH-000259,0.13541252127599998
ACH-000260,0.167503155689
ACH-000261,0.177071084542
ACH-000262,0.0990359404106
ACH-000263,-0.0180578532816
ACH-000264,0.118097095744
ACH-000265,0.19480798103
ACH-000266,0.09004889043549999
ACH-000272,0.059266241786099995
ACH-000273,0.23745861480799998
ACH-000274,0.21961699295200002
ACH-000277,0.00177067773425
ACH-000278,0.09540340832180001
ACH-000279,0.13825479557
ACH-000280,0.161508551242
ACH-000281,-0.09250352043130002
ACH-000288,-0.000214622510597
ACH-000291,0.17498172318900002
ACH-000293,0.148419548272
ACH-000294,0.005293936349140001
ACH-000295,0.29797688386599996
ACH-000296,0.40349118363700004
ACH-000302,0.144057402168
ACH-000304,0.364224659705
ACH-000307,0.160386047925
ACH-000308,0.17276262229400002
ACH-000310,0.413178034613
ACH-000311,0.11135444514699999
