,PNOC (5368)
ACH-000004,0.0200106276198
ACH-000007,-0.0828581566701
ACH-000009,-0.021369282139400002
ACH-000011,-0.0144756445553
ACH-000012,-0.0028824028587199997
ACH-000013,0.0330512749932
ACH-000014,0.00159498428497
ACH-000015,0.03536095273480001
ACH-000017,0.0369548928368
ACH-000018,0.495303742322
ACH-000019,-0.35390241278000006
ACH-000021,0.0498083704081
ACH-000022,-0.0909901593366
ACH-000025,-0.175147013173
ACH-000028,0.00915169586553
ACH-000030,0.0694044862402
ACH-000035,-0.029109361629499998
ACH-000036,-0.036668835716
ACH-000037,-0.050478631981
ACH-000039,0.38534394219000007
ACH-000040,0.056122298536
ACH-000041,-0.12164966656300001
ACH-000042,0.136496402441
ACH-000045,0.004638023489850001
ACH-000047,-0.065269324157
ACH-000052,0.012101135688799999
ACH-000053,0.18209917927900002
ACH-000054,0.00993684625783
ACH-000055,0.327977536696
ACH-000060,0.031796335312900006
ACH-000067,-0.121629407038
ACH-000070,0.119468377246
ACH-000075,-0.260120493231
ACH-000078,-0.072073075651
ACH-000082,-0.0636642301778
ACH-000085,-0.124484889117
ACH-000086,0.0531807201313
ACH-000087,0.0454868220959
ACH-000092,-0.031562808352399996
ACH-000095,0.144772891534
ACH-000097,-0.00106442651387
ACH-000098,3.06890968437e-05
ACH-000099,-0.014037749560599999
ACH-000108,0.0374678507315
ACH-000113,-0.012214682334
ACH-000115,0.162137745871
ACH-000116,0.040231388391999995
ACH-000118,0.0944407214132
ACH-000120,-0.09684642137489999
ACH-000123,0.0604127310901
ACH-000127,-0.0340566004383
ACH-000128,0.0306518194909
ACH-000132,0.09045493398060002
ACH-000133,-0.0362891108294
ACH-000137,0.0644093720317
ACH-000138,0.055637605964400004
ACH-000142,0.023873798346199997
ACH-000143,-0.0105884097212
ACH-000146,0.09348518684939999
ACH-000148,0.214988080024
ACH-000150,0.0269555914748
ACH-000152,0.0765713555523
ACH-000153,-0.106801825988
ACH-000159,-0.0657275731696
ACH-000160,0.127632155546
ACH-000163,-0.0412549811068
ACH-000167,0.0031965682413699994
ACH-000168,-0.06263888912280001
ACH-000169,-0.0376850285755
ACH-000178,-0.147315975965
ACH-000182,-0.104405406533
ACH-000183,0.128370197008
ACH-000188,-0.015425451371200001
ACH-000189,0.0814201101102
ACH-000190,0.171353029045
ACH-000198,0.0754129056952
ACH-000204,-0.121823373518
ACH-000206,-0.176138400581
ACH-000207,0.0207389395128
ACH-000211,-0.0358853489202
ACH-000215,0.0685990499138
ACH-000221,-0.0479756673857
ACH-000222,0.0846573598587
ACH-000223,0.07484627631839999
ACH-000226,-0.05157894595430001
ACH-000227,0.057331521896099996
ACH-000228,-0.057900690678500004
ACH-000231,0.029969792481400002
ACH-000232,0.0167088001189
ACH-000233,0.128596457736
ACH-000234,0.264371129855
ACH-000235,0.08647511135289998
ACH-000237,-0.0811596887485
ACH-000238,0.0432026153661
ACH-000243,0.010019151159799998
ACH-000244,-0.24484779777399998
ACH-000246,0.045141564035400004
ACH-000248,0.0304807941238
ACH-000250,-0.00490949295644
ACH-000251,0.29450835627599997
ACH-000253,0.06869968004369999
ACH-000255,-0.0379027239398
ACH-000256,0.00105454731027
ACH-000257,0.130907929321
ACH-000258,-0.036884026494
ACH-000259,-0.0134575046325
ACH-000260,0.07922871453639999
ACH-000261,-0.0964066202781
ACH-000262,-0.269625991257
ACH-000263,0.22817816764
ACH-000264,-0.162116034688
ACH-000265,-0.023661161000700003
ACH-000266,0.0975542435655
ACH-000272,0.145207293683
ACH-000273,0.06747431857990001
ACH-000274,0.0338590782873
ACH-000277,0.08408287209210001
ACH-000278,-0.11675483419800001
ACH-000279,0.095559802983
ACH-000280,0.0498313604462
ACH-000281,-0.021940260784900002
ACH-000288,0.149961242606
ACH-000291,0.151347233478
ACH-000293,-0.0188354326191
ACH-000294,-0.0199400215439
ACH-000295,-0.102039455842
ACH-000296,0.196529943249
ACH-000302,-0.0618424716378
ACH-000304,0.0764772472108
ACH-000307,-0.0498363358582
ACH-000308,0.0494604364651
ACH-000310,0.21293792555500002
ACH-000311,0.228106711631
ACH-000312,0.0739888555155
ACH-000315,0.11087917455099999
ACH-000316,-0.014672211816100001
ACH-000317,0.207231740536
ACH-000318,0.000284049875993
ACH-000319,0.1080462277
ACH-000320,0.28243222300799997
ACH-000322,0.157692791831
ACH-000323,-0.0445186553271
ACH-000324,0.0417521804935
ACH-000329,0.062185404444500006
ACH-000330,0.0247898540419
ACH-000331,0.008707309276379999
ACH-000332,0.0659969424119
ACH-000334,-0.058365275474899996
ACH-000335,0.113930717637
ACH-000336,-0.188761961386
ACH-000337,0.237175968168
ACH-000339,-0.0584966911919
ACH-000341,-0.25433840192400003
ACH-000348,-0.00542768212406
