,TRPV2 (51393)
ACH-000004,-0.329330442111
ACH-000007,-0.35321939226
ACH-000009,-0.42511098037100004
ACH-000011,-0.281513828032
ACH-000012,-0.19230670673
ACH-000013,-0.49488506943800004
ACH-000014,-0.0352379184868
ACH-000015,-0.32029731580299997
ACH-000017,-0.33913378889
ACH-000018,-0.21373440514800002
ACH-000019,-0.167801258664
ACH-000021,-0.224806091291
ACH-000022,-0.8205358893170001
ACH-000025,-0.5781729480059999
ACH-000028,-0.290763669766
ACH-000030,-0.317034787087
ACH-000035,-0.37321794034500005
ACH-000036,-0.214631906697
ACH-000037,-0.267460706322
ACH-000039,-0.00142196584809
ACH-000040,-0.38101467724200005
ACH-000041,-0.502238235758
ACH-000042,-0.33528305089
ACH-000045,-0.340311170529
ACH-000047,-0.452966220239
ACH-000052,-0.27812598194800003
ACH-000053,-0.171224795435
ACH-000054,-0.184490554814
ACH-000055,-0.227521810101
ACH-000060,-0.41441404589
ACH-000067,-0.362680084616
ACH-000070,0.0182171267017
ACH-000075,-0.169394956979
ACH-000078,-0.204867018511
ACH-000082,-0.440903172347
ACH-000085,-0.496616601796
ACH-000086,-0.250012309411
ACH-000087,-0.7543181259939999
ACH-000092,-0.17473654658799997
ACH-000095,-0.390949869619
ACH-000097,-0.323193252943
ACH-000098,-0.411762600726
ACH-000099,-0.311431515733
ACH-000108,-0.145911613362
ACH-000113,-0.326158161215
ACH-000115,-0.241833198095
ACH-000116,-0.0113866258277
ACH-000118,-0.276287239844
ACH-000120,-0.151763130923
ACH-000123,-0.16670352948699999
ACH-000127,-0.265179873371
ACH-000128,-0.215217029969
ACH-000132,-0.28709701505699997
ACH-000133,-0.477874100619
ACH-000137,-0.26393772169
ACH-000138,-0.293740650202
ACH-000142,-0.318297165186
ACH-000143,-0.269846735577
ACH-000146,-0.023443585633200002
ACH-000148,-0.333786181399
ACH-000150,-0.385348074855
ACH-000152,-0.47998921352799995
ACH-000153,-0.537619857118
ACH-000159,-0.40869339068599997
ACH-000160,-0.25492065870700004
ACH-000163,-0.175044397804
ACH-000167,-0.0190798000963
ACH-000168,-0.373297065501
ACH-000169,-0.20014712174000002
ACH-000178,-0.17357661259799997
ACH-000182,-0.2369088475
ACH-000183,-0.138056493995
ACH-000188,-0.518940584892
ACH-000189,-0.0404376970235
ACH-000190,-0.012026693385900001
ACH-000198,-0.224354761147
ACH-000204,-0.18091812340900001
ACH-000206,-0.243604116708
ACH-000207,-0.49409286403499997
ACH-000211,-0.25190468017900003
ACH-000215,-0.334346451399
ACH-000221,-0.533091627112
ACH-000222,-0.394792176012
ACH-000223,-0.513515567475
ACH-000226,-0.27995344466600003
ACH-000227,-0.41297341854
ACH-000228,-0.26236735983000004
ACH-000231,-0.227423058175
ACH-000232,-0.292602232656
ACH-000233,-0.31866785721
ACH-000234,-0.345582167963
ACH-000235,-0.356034488957
ACH-000237,-0.245019433441
ACH-000238,-0.543922393755
ACH-000243,-0.308913337062
ACH-000244,-0.020373134932
ACH-000246,-0.144062812907
ACH-000248,-0.274228578543
ACH-000250,-0.299513916388
ACH-000251,-0.00321230617354
ACH-000253,-0.368369289329
ACH-000255,-0.37005282962700004
ACH-000256,-0.481863619146
ACH-000257,-0.347966139496
ACH-000258,-0.48487929703
ACH-000259,-0.265062870054
ACH-000260,-0.239732589052
ACH-000261,-0.192226101203
ACH-000262,-0.21741607634799998
ACH-000263,-0.205472479912
ACH-000264,-0.320307103494
ACH-000265,-0.34282251874700004
ACH-000266,-0.263279595233
ACH-000272,-0.26779329208700003
ACH-000273,-0.340528353818
ACH-000274,-0.25293998723
ACH-000277,-0.265408170027
ACH-000278,-0.312225163335
ACH-000279,-0.478873755152
ACH-000280,-0.289711319973
ACH-000281,-0.23557561712699998
ACH-000288,-0.519384090103
ACH-000291,-0.359720743709
ACH-000293,-0.285625174365
ACH-000294,-0.371028422695
ACH-000295,-0.203783783206
ACH-000296,-0.444902552715
ACH-000302,-0.326205887606
ACH-000304,-0.184916728488
ACH-000307,-0.120989021367
ACH-000308,-0.314334545975
ACH-000310,-0.318265965413
ACH-000311,-0.458748218945
ACH-000312,-0.30362719023400003
ACH-000315,-0.204720333553
ACH-000316,-0.455196333907
ACH-000317,0.0737396842914
ACH-000318,-0.217388664921
ACH-000319,-0.346451985603
ACH-000320,-0.30699864943599997
ACH-000322,-0.40759826813199995
ACH-000323,-0.39685854673199994
ACH-000324,-0.19906667942899997
ACH-000329,-0.358825982527
ACH-000330,-0.156666123037
ACH-000331,-0.331591608922
ACH-000332,-0.329260447203
ACH-000334,-0.386015642624
ACH-000335,-0.138985245593
ACH-000336,-0.138359610968
ACH-000337,0.0613678029524
ACH-000339,-0.291436070318
ACH-000341,-0.382843380335
ACH-000348,-0.23898084497400002
ACH-000350,-0.295237401588
ACH-000352,-0.44627393297799994
ACH-000356,-0.438161392186
ACH-000361,-0.368398816665
ACH-000362,-0.389127463805
ACH-000363,-0.394602880427
ACH-000364,-0.348863036011
ACH-000365,-0.259522398402
ACH-000366,-0.165830261709
ACH-000368,-0.15296903843499998
ACH-000374,-0.27738289069600003
ACH-000375,-0.502750577463
ACH-000376,-0.24583245003499998
ACH-000381,-0.15692785788
ACH-000383,-0.322498050795
ACH-000387,-0.364609757148
ACH-000389,-0.344922661202
ACH-000390,-0.476265300854
ACH-000393,-0.320409075502
ACH-000395,-0.213773614714
ACH-000397,-0.263431938014
ACH-000401,-0.187380433327
ACH-000402,-0.309883491091
ACH-000403,-0.344217956856
ACH-000404,-0.094367862831
ACH-000406,-0.237828757282
ACH-000407,-0.35884473435099995
ACH-000408,-0.336491010701
ACH-000410,-0.394789148077
ACH-000411,-0.25638599851599997
ACH-000414,-0.517934660304
ACH-000415,-0.6271299557259999
ACH-000416,-0.211706448885
ACH-000420,-0.299594755735
ACH-000421,-0.317782882178
ACH-000424,-0.304677932148
ACH-000425,-0.136571960739
ACH-000426,-0.242824199338
ACH-000427,-0.34464190016199997
ACH-000433,-0.11181237979599999
ACH-000436,-0.1814282935
ACH-000444,-0.223636014972
ACH-000445,-0.575366322782
ACH-000448,-0.358788053888
