,ACSM3 (6296)
ACH-000004,0.0254549143451
ACH-000007,0.014692983202799999
ACH-000009,-0.07994617012739999
ACH-000011,-0.0213758168953
ACH-000012,-0.1820769905
ACH-000013,-0.13667013459000002
ACH-000014,-0.18178812365699998
ACH-000015,-0.181502395491
ACH-000017,0.027505872815200002
ACH-000018,-0.0232645161654
ACH-000019,0.021752105056599996
ACH-000021,-0.282193651359
ACH-000022,-0.0887014481529
ACH-000025,-0.111065653365
ACH-000028,-0.0394727918772
ACH-000030,-0.0812476762932
ACH-000035,-0.24631752679699997
ACH-000036,-0.0298991056574
ACH-000037,0.0053674988438900005
ACH-000039,-0.22612448276099997
ACH-000040,0.0586626308102
ACH-000041,-0.00318465114359
ACH-000042,-0.189165550341
ACH-000045,-0.0364109973322
ACH-000047,-0.115127096852
ACH-000052,-0.103719572157
ACH-000053,-0.144565363183
ACH-000054,-0.174520440671
ACH-000055,-0.133443395195
ACH-000060,0.114105727475
ACH-000067,-0.224520384282
ACH-000070,-0.035699807438
ACH-000075,-0.0994099898221
ACH-000078,-0.151858828737
ACH-000082,-0.118226294896
ACH-000085,0.0678044924509
ACH-000086,-0.0870181096092
ACH-000087,-0.051877379215099995
ACH-000092,-0.046945308868399996
ACH-000095,-0.119038549743
ACH-000097,-0.053702878754599996
ACH-000098,-0.161771302513
ACH-000099,0.000608128245946
ACH-000108,-0.0559818153274
ACH-000113,-0.120342807673
ACH-000115,-0.043273964251399996
ACH-000116,-0.195592196623
ACH-000118,-0.10756276908700001
ACH-000120,-0.133040103413
ACH-000123,-0.190180906763
ACH-000127,-0.0964669414857
ACH-000128,0.161262144189
ACH-000132,-0.319099565794
ACH-000133,-0.0463288738526
ACH-000137,-0.16038546740700002
ACH-000138,-0.171412170863
ACH-000142,-0.10196045861
ACH-000143,-0.06336402114709999
ACH-000146,-0.0521698327503
ACH-000148,-0.155360211516
ACH-000150,-0.177899052613
ACH-000152,-0.00980530413525
ACH-000153,-0.223308111353
ACH-000159,-0.0955379931204
ACH-000160,0.016217843787599998
ACH-000163,-0.109899145011
ACH-000167,-0.09582144326639999
ACH-000168,-0.0278921396957
ACH-000169,-0.10277286297900001
ACH-000178,-0.0481572556888
ACH-000182,-0.112304390659
ACH-000183,-0.35857888522799997
ACH-000188,-0.0952652599099
ACH-000189,0.273443247706
ACH-000190,0.027158337464400002
ACH-000198,-0.0676258432529
ACH-000204,-0.08930813389869999
ACH-000206,0.009333832492209999
ACH-000207,-0.18077273366399998
ACH-000211,0.0432481374643
ACH-000215,-0.233306392752
ACH-000221,-0.16086670477
ACH-000222,-0.044558504447099995
ACH-000223,-0.0220244066274
ACH-000226,-0.204885253909
ACH-000227,-0.256148092427
ACH-000228,0.0533071817825
ACH-000231,-0.119597189585
ACH-000232,-0.180336121992
ACH-000233,-0.0548650346844
ACH-000234,-0.0855565651468
ACH-000235,-0.0941641749592
ACH-000237,-0.0720829386895
ACH-000238,0.048006610162199995
ACH-000243,-0.247658979058
ACH-000244,-0.20176274938900002
ACH-000246,-0.0864646437377
ACH-000248,-0.13779831847100002
ACH-000250,-0.09381803320070001
ACH-000251,-0.206284762315
ACH-000253,-0.06867230011850001
ACH-000255,-0.142621537814
ACH-000256,0.0355293715799
ACH-000257,-0.219519953137
ACH-000258,-0.296669963494
ACH-000259,-0.0586072040154
ACH-000260,-0.18057401974399998
ACH-000261,-0.116982341936
ACH-000262,-0.169225019702
ACH-000263,-0.0403062367937
ACH-000264,0.004427283849699999
ACH-000265,-0.278866716729
ACH-000266,0.00840470261955
ACH-000272,-0.0245768591562
ACH-000273,-0.236062294077
ACH-000274,-0.0911521674729
ACH-000277,-0.00561751143574
ACH-000278,-0.017406687967
ACH-000279,-0.10459765267999999
ACH-000280,-0.163344113377
ACH-000281,-0.0457837917588
ACH-000288,-0.07926318949950001
ACH-000291,-0.05650843182680001
ACH-000293,-0.0391139443587
ACH-000294,-0.0969154399866
ACH-000295,-0.134178329392
ACH-000296,-0.28473582528499997
ACH-000302,-0.09727524430410002
ACH-000304,-0.225659830478
ACH-000307,0.0169397813607
ACH-000308,-0.123659929074
ACH-000310,-0.10970454113299999
ACH-000311,-0.238696220228
ACH-000312,-0.0441205227943
ACH-000315,-0.108356414904
ACH-000316,-0.208465126829
ACH-000317,-0.013824578615899998
ACH-000318,0.142443649783
ACH-000319,-0.13640462211100002
ACH-000320,-0.157670869701
ACH-000322,-0.16130889964700001
ACH-000323,-0.11374414052699999
ACH-000324,-0.140706033035
ACH-000329,-0.0800886315607
ACH-000330,-0.298570088816
ACH-000331,0.043733101425999996
ACH-000332,-0.07321721163389999
ACH-000334,0.101166720666
ACH-000335,-0.314552029533
ACH-000336,-0.285465434756
ACH-000337,0.0464784259281
ACH-000339,-0.0940000772637
ACH-000341,0.0602682726954
ACH-000348,-0.145028467799
ACH-000350,0.12038400206199999
ACH-000352,-0.0723513207366
ACH-000356,-0.169714475501
ACH-000361,-0.11693796746
ACH-000362,-0.0579164710177
ACH-000363,-0.102435347274
ACH-000364,-0.0207336373843
ACH-000365,-0.119077427546
ACH-000366,-0.0143230889448
ACH-000368,-0.112102372148
ACH-000374,-0.10974409260399999
ACH-000375,-0.186690299295
ACH-000376,-0.0909137061523
ACH-000381,-0.17710476630999997
ACH-000383,-0.138648592129
ACH-000387,-0.183472048554
ACH-000389,0.10130342364099999
ACH-000390,-0.12653868417000003
ACH-000393,-0.0606349880623
ACH-000395,0.20910883949700002
ACH-000397,-0.20648248867
ACH-000401,-0.0337963725564
ACH-000402,0.143809700987
ACH-000403,-0.0769882174981
ACH-000404,-0.00827030574562
ACH-000406,-0.16773122260099999
ACH-000407,-0.212962758957
ACH-000408,-0.09735570676830001
ACH-000410,-0.187992890549
ACH-000411,-0.09814103330460001
ACH-000414,-0.175329708072
ACH-000415,-0.166919766919
ACH-000416,-0.100249135835
ACH-000420,-0.06691803760369999
ACH-000421,-0.128959281175
ACH-000424,-0.177634010817
ACH-000425,-0.182921976267
ACH-000426,0.0400029616195
ACH-000427,-0.145417017225
ACH-000433,0.132963146925
