,ELOVL6 (79071)
ACH-000004,0.123361633918
ACH-000007,0.0298146694269
ACH-000009,0.173196190322
ACH-000011,0.142149998299
ACH-000012,0.188063736534
ACH-000013,0.0289984988934
ACH-000014,0.08601641559939999
ACH-000015,0.0401296238938
ACH-000017,-0.17403658645999998
ACH-000018,0.0854186317179
ACH-000019,-0.04819592016699999
ACH-000021,0.0369465585855
ACH-000022,0.118765774704
ACH-000025,-0.012531426237299999
ACH-000028,-0.0653224247991
ACH-000030,0.287200619365
ACH-000035,0.0683098457957
ACH-000036,0.178891639421
ACH-000037,0.04456627082169999
ACH-000039,0.030708468484099995
ACH-000040,-0.048526480049900005
ACH-000041,-0.115398829986
ACH-000042,0.098391966115
ACH-000045,0.0892537920511
ACH-000047,0.16629970189
ACH-000052,0.10153375221000001
ACH-000053,-0.0228798958817
ACH-000054,0.012717960657500001
ACH-000055,-0.040625331518
ACH-000060,0.052770029246300004
ACH-000067,-0.048073351246800004
ACH-000070,0.124255516469
ACH-000075,0.0625639693444
ACH-000078,0.156945656372
ACH-000082,0.011406910575600001
ACH-000085,0.066404013233
ACH-000086,0.197113687101
ACH-000087,-0.147705284435
ACH-000092,0.114135694087
ACH-000095,0.183356333277
ACH-000097,0.0833553233868
ACH-000098,-0.11044300074300001
ACH-000099,0.0390287754735
ACH-000108,0.08603527991979999
ACH-000113,0.0359222570445
ACH-000115,0.138382273097
ACH-000116,0.06640851983269999
ACH-000118,-0.0211219377119
ACH-000120,-0.012198852889799999
ACH-000123,0.167652117494
ACH-000127,-0.283195042222
ACH-000128,0.0725813302257
ACH-000132,0.136758482792
ACH-000133,0.04989690900759999
ACH-000137,0.163544400675
ACH-000138,0.0775229153938
ACH-000142,0.0808476929474
ACH-000143,0.136157486208
ACH-000146,-0.0306311497717
ACH-000148,0.0535784840754
ACH-000150,0.0241664095236
ACH-000152,0.128921825732
ACH-000153,-0.196711758252
ACH-000159,0.09548231945939999
ACH-000160,-0.0817661770994
ACH-000163,0.0807512702399
ACH-000167,-0.10428552274700001
ACH-000168,-0.11264262489700001
ACH-000169,0.0178681414228
ACH-000178,0.0838629537012
ACH-000182,-0.08543296560239999
ACH-000183,0.11052358413100001
ACH-000188,0.120802996195
ACH-000189,0.06223626093430001
ACH-000190,-0.167863066755
ACH-000198,0.057411309173999996
ACH-000204,0.0805836607916
ACH-000206,0.271901875923
ACH-000207,0.30671157313700004
ACH-000211,0.00271748748691
ACH-000215,0.0520723365216
ACH-000221,0.014429464665600002
ACH-000222,-0.151507778915
ACH-000223,0.025335659351900002
ACH-000226,0.0523450712323
ACH-000227,0.033770225518099994
ACH-000228,0.104597656197
ACH-000231,0.0577929353831
ACH-000232,0.138631830002
ACH-000233,0.08790177414799999
ACH-000234,0.120279955284
ACH-000235,0.0970808183487
ACH-000237,0.08028824649619999
ACH-000238,0.175348689272
ACH-000243,0.00026862062201599997
ACH-000244,0.0959758699591
ACH-000246,0.05180165996759999
ACH-000248,0.019440352981099997
ACH-000250,0.149215586853
ACH-000251,0.1603520026
ACH-000253,-0.0186946103248
ACH-000255,-0.0257150136865
ACH-000256,0.0916156978648
ACH-000257,0.08772392363160002
ACH-000258,-0.17112238609900002
ACH-000259,0.212107928509
ACH-000260,0.27972196596
ACH-000261,0.0512056878266
ACH-000262,0.176688844791
ACH-000263,0.00261631710854
ACH-000264,0.12404765567399999
ACH-000265,-0.170036334209
ACH-000266,0.0883172602152
ACH-000272,0.0962098084243
ACH-000273,-0.0308882787305
ACH-000274,0.155806944134
ACH-000277,0.0874331953282
ACH-000278,0.12172521474000002
ACH-000279,0.0617600137702
ACH-000280,0.156992621553
ACH-000281,-0.08472087773160002
ACH-000288,0.14679856183
ACH-000291,0.161776330384
ACH-000293,-0.180524751781
ACH-000294,-0.013193378717799999
ACH-000295,-0.230024138613
ACH-000296,0.17052599670200003
ACH-000302,0.0311607370948
ACH-000304,-0.13374460594100002
ACH-000307,-0.0988942738239
ACH-000308,0.06234704693490001
ACH-000310,0.0200387228363
ACH-000311,0.16705235946799998
ACH-000312,0.118613853673
ACH-000315,0.32185407254299997
ACH-000316,0.09861272965250001
ACH-000317,-0.0309230210413
ACH-000318,-0.00754076406191
ACH-000319,0.059512168201800004
ACH-000320,0.435101486573
ACH-000322,0.146764489036
ACH-000323,-0.125101856158
ACH-000324,0.0919605354198
ACH-000329,-0.0130738362165
ACH-000330,-0.050686341811800005
ACH-000331,0.12577480379699998
ACH-000332,0.0682846338117
ACH-000334,0.0554488371549
ACH-000335,0.04688922163269999
ACH-000336,0.167134823837
ACH-000337,0.0136616520748
ACH-000339,0.161881141916
ACH-000341,0.08707618395899999
ACH-000348,-0.006170457667649999
ACH-000350,0.047020504243
ACH-000352,0.11186308175899999
ACH-000356,0.21612091302499997
ACH-000361,0.13837005349099998
ACH-000362,0.393896910377
ACH-000363,-0.0834694532783
ACH-000364,0.186391060362
ACH-000365,0.16451460859099998
ACH-000366,0.14750697214400002
ACH-000368,0.093793922784
ACH-000374,-0.06572606618030001
ACH-000375,0.0910648441443
ACH-000376,-0.0620583812646
ACH-000381,-0.20615735024300003
ACH-000383,0.024662053807299997
ACH-000387,0.25653673528099996
ACH-000389,0.14696167141
ACH-000390,0.042899096126499996
ACH-000393,0.173209997129
ACH-000395,0.50150729632
ACH-000397,-0.0254154700992
ACH-000401,0.0134842941029
ACH-000402,0.124147784134
ACH-000403,-0.000673859592311
ACH-000404,-0.030060827979200004
ACH-000406,0.0483523746949
ACH-000407,0.050683655922099995
ACH-000408,-0.0997928239302
ACH-000410,-0.0160164154735
ACH-000411,-0.025770168750999998
ACH-000414,0.157238264265
ACH-000415,0.11068129572
ACH-000416,-0.0529791313929
ACH-000420,0.170918438075
ACH-000421,-0.11125484109200001
ACH-000424,0.19513801128400002
ACH-000425,0.00522112338247
ACH-000426,0.227366102803
ACH-000427,-0.0154681526532
ACH-000433,0.0783470711369
ACH-000436,-0.050273962111
ACH-000444,-0.00524527792745
ACH-000445,0.059606472249999994
ACH-000448,0.006055378214699999
ACH-000450,0.06080933213069999
ACH-000452,-0.023494056828799997
ACH-000454,0.0801708630047
ACH-000458,0.22034432274500002
ACH-000459,0.25768714546
ACH-000460,0.0208445590712
ACH-000461,0.0768190840385
ACH-000463,0.150798459066
ACH-000464,0.067352540034
ACH-000466,0.22576734579799998
ACH-000467,0.0234753774793
ACH-000468,-0.07927134678480001
ACH-000469,0.0996599540571
ACH-000470,-0.00239731104652
ACH-000471,0.275614863358
ACH-000472,0.0936388674694
ACH-000473,0.271392458532
ACH-000475,0.13535491315
ACH-000476,-0.018582223848599998
ACH-000477,0.04817986581130001
ACH-000480,-0.0316656243883
ACH-000481,0.032841729510699996
ACH-000483,0.092327312271
ACH-000484,0.22879055325
ACH-000485,0.061508276097800005
ACH-000486,0.035230571766199995
ACH-000487,0.1001106561
ACH-000488,-0.0659817027889
ACH-000490,0.102161413008
ACH-000491,0.11185698077299999
ACH-000495,0.22065024883900003
ACH-000496,0.18492011080899998
ACH-000499,-0.200661629222
ACH-000500,0.0649151257648
ACH-000502,0.0557255048131
ACH-000503,0.387651839102
ACH-000505,0.119246505639
ACH-000507,0.17188984618900002
ACH-000510,-0.08864375649499999
ACH-000511,-0.0612307673215
ACH-000512,0.00801301186214
ACH-000516,0.0255102269815
ACH-000517,0.0591166947081
ACH-000518,0.0293839406046
ACH-000520,-0.082856550927
ACH-000521,0.289894955441
ACH-000522,0.0426424281985
ACH-000524,0.04974822763730001
ACH-000527,0.0376363091524
ACH-000528,0.04959785957790001
ACH-000537,-0.06511217476440001
ACH-000541,-0.107520146405
ACH-000542,-0.0835991867367
ACH-000544,0.08264140447860001
ACH-000545,0.008188913790470001
ACH-000547,0.07857583805039998
ACH-000548,0.10960302817800001
ACH-000549,-0.109467691522
ACH-000550,0.04602818028919999
ACH-000552,-0.10317153508400001
ACH-000556,0.0741871403544
ACH-000557,0.194458596231
ACH-000570,0.132981000639
ACH-000571,0.12353815051799999
ACH-000573,0.039591823839800006
ACH-000576,0.133989868373
ACH-000580,0.112465660521
ACH-000584,0.0900694099303
ACH-000585,0.051646883140599995
ACH-000588,0.211042443308
ACH-000589,0.0410704744431
ACH-000591,0.133127017692
ACH-000593,0.051037406027699996
ACH-000600,0.17143964653299998
ACH-000601,0.025403143025599997
ACH-000604,0.0749487635138
ACH-000605,0.00474065280945
ACH-000606,0.0797502180978
ACH-000608,0.0158918546181
ACH-000614,0.213198892697
ACH-000616,0.0546157869094
ACH-000618,0.021177198862
ACH-000619,0.205376652
ACH-000620,0.05234935864299999
ACH-000621,0.136220344918
ACH-000622,0.17286508370099998
ACH-000623,0.08734340910010001
ACH-000624,0.180612146965
ACH-000627,-0.06850080256680001
ACH-000630,0.201548314564
ACH-000632,0.08763294311619999
ACH-000633,0.192021146867
ACH-000637,0.22107777769200002
ACH-000638,-0.042900954549599996
ACH-000646,-0.16291563692299998
ACH-000647,0.00297795833277
ACH-000648,0.09866188916819998
ACH-000649,-0.076562491047
ACH-000651,-0.00619823906663
ACH-000652,0.069226293005
ACH-000653,0.16769988692600002
ACH-000657,0.101021756538
ACH-000658,0.118386743179
ACH-000661,0.127670176208
ACH-000662,0.22195921075999997
ACH-000663,0.0929546438057
ACH-000665,0.0958069693736
ACH-000671,0.0729721197125
ACH-000673,0.100551330449
ACH-000676,0.06341419425230001
ACH-000677,-0.113473314784
ACH-000681,0.134436087102
ACH-000682,0.141512237412
ACH-000683,0.011326556061400001
ACH-000684,0.178175773009
ACH-000688,0.112453026092
ACH-000693,0.00278817724879
ACH-000694,-0.053385507394400004
ACH-000695,-0.049719363081
ACH-000696,0.021172713423000002
ACH-000697,-0.0221055689054
ACH-000699,0.107026740258
ACH-000701,0.0482376531126
ACH-000706,0.0262712442917
ACH-000711,0.007287071885939999
ACH-000713,0.0404095531704
ACH-000714,0.1820580535
ACH-000718,0.158645647226
ACH-000720,0.0973074996746
ACH-000721,0.08870467365939999
ACH-000724,0.24298634229600002
ACH-000725,0.173467211629
ACH-000732,0.108438030241
ACH-000734,-0.052244514745800004
ACH-000735,0.184950797605
ACH-000736,0.15574301314000003
ACH-000738,0.05865209764169999
ACH-000746,-0.021326080912599996
ACH-000747,-0.0544128242271
ACH-000748,0.0833235456485
ACH-000753,0.281127635441
ACH-000756,0.08115933769660001
ACH-000757,-0.15094632227399998
ACH-000758,0.0386532025949
ACH-000760,0.0693669958338
ACH-000763,-0.00940242812266
ACH-000764,-0.156823955345
ACH-000765,0.04624584956669999
ACH-000766,0.156977100231
ACH-000767,0.123452874681
ACH-000768,0.189118255352
ACH-000769,-0.37979591064199997
ACH-000770,0.031970411545
ACH-000771,0.12919323984
ACH-000773,0.00527060873917
ACH-000776,0.0803855200917
ACH-000777,-0.010716224825799998
ACH-000778,0.24515679390999998
ACH-000781,0.15217223607799998
ACH-000782,-0.0926816291445
ACH-000783,0.20247234337
ACH-000784,0.08012130481869999
ACH-000785,-0.114340352522
ACH-000787,0.0677796876202
ACH-000788,0.12023869009400001
ACH-000791,0.021656670608099997
ACH-000792,0.0698112387557
ACH-000794,0.061616376664199994
ACH-000796,-0.0283601372192
ACH-000799,-0.048129580615800006
ACH-000800,0.150136097672
ACH-000802,0.10972227330399999
ACH-000804,0.176986752998
ACH-000805,0.07952181667660001
ACH-000809,0.03475397144319999
ACH-000810,-0.153462564493
ACH-000811,0.148585421379
ACH-000817,0.111377436314
ACH-000819,-0.029081097672599997
ACH-000820,0.186512083246
ACH-000821,-0.08896480141680001
ACH-000822,0.278261527456
ACH-000823,0.0171819618489
ACH-000824,0.044214850674199994
ACH-000827,0.0404453284864
ACH-000829,0.135391787639
ACH-000831,0.011679875622499999
ACH-000832,0.10561333828
ACH-000833,0.0340729388512
ACH-000834,0.133084291629
ACH-000835,-0.17120554417999997
ACH-000836,-0.130586983945
ACH-000837,0.10035583752499999
ACH-000838,0.06338007029210001
ACH-000839,0.162635513276
ACH-000840,0.100945857816
ACH-000841,-0.0026587706540900004
ACH-000843,0.0071849801702000005
ACH-000846,0.33967731034000004
ACH-000847,0.461774041474
ACH-000848,0.166027060385
ACH-000849,0.0167267110973
ACH-000851,-0.00169948933342
ACH-000855,-0.10543349959
ACH-000856,0.0769583344455
ACH-000858,-0.0304218051695
ACH-000859,0.101739890789
ACH-000861,-0.048698521794600005
ACH-000862,0.0787611873535
ACH-000865,0.0931042556995
ACH-000866,0.166532247134
ACH-000867,0.0853338600591
ACH-000869,-0.0034448980865799997
ACH-000872,0.0834526326223
ACH-000873,0.124468369888
ACH-000876,0.16699565157500001
ACH-000878,-0.0546365927002
ACH-000880,-0.198027047985
ACH-000881,-0.281022307041
ACH-000882,-0.11488768955499999
ACH-000884,0.16358330217599998
ACH-000885,0.0484262345046
ACH-000887,-0.00946651728529
ACH-000888,0.129991055949
ACH-000889,0.0974070262875
ACH-000890,-0.0155337326192
ACH-000896,0.0373867684193
ACH-000898,0.0398969951983
ACH-000900,0.09833081547469999
ACH-000901,-0.00442195613864
