,TKTL2 (84076)
ACH-000004,0.35697117519500005
ACH-000007,-0.0557856004541
ACH-000009,-0.024035483650700004
ACH-000011,0.0419572573917
ACH-000012,0.127146650459
ACH-000013,0.102805012939
ACH-000014,0.0955462197391
ACH-000015,0.0704419071756
ACH-000017,0.27022497702
ACH-000018,0.00794147484843
ACH-000019,0.165680520972
ACH-000021,0.153731919413
ACH-000022,-0.034517734569300004
ACH-000025,-0.0267182540403
ACH-000028,0.120270678587
ACH-000030,0.030813602957900005
ACH-000035,0.05316173192319999
ACH-000036,-0.00337483832375
ACH-000037,-0.119057454786
ACH-000039,0.077747041055
ACH-000040,0.027824814553099996
ACH-000041,-0.0887824476196
ACH-000042,0.241524263054
ACH-000045,-0.0359127114976
ACH-000047,-0.09397039799080001
ACH-000052,-0.0900434341678
ACH-000053,0.056992010237600005
ACH-000054,0.09892578994960001
ACH-000055,0.118848391161
ACH-000060,0.06605206310669999
ACH-000067,0.00634137233585
ACH-000070,-0.056461282942699996
ACH-000075,-0.348610883208
ACH-000078,0.17026575677900002
ACH-000082,0.10568119224400001
ACH-000085,0.0667641311537
ACH-000086,0.215310360287
ACH-000087,0.159903951421
ACH-000092,0.0738115619971
ACH-000095,0.103295056689
ACH-000097,0.194640146023
ACH-000098,0.0819693696154
ACH-000099,0.0144449289285
ACH-000108,0.0267730431711
ACH-000113,-0.027435558516799997
ACH-000115,0.07339972521180001
ACH-000116,0.0118812505359
ACH-000118,0.093011842963
ACH-000120,0.114254590322
ACH-000123,0.0037515782001100004
ACH-000127,0.00869700503102
ACH-000128,0.024442634582599997
ACH-000132,0.172425191028
ACH-000133,0.110623026799
ACH-000137,0.292079342535
ACH-000138,0.144841757021
ACH-000142,0.225038436254
ACH-000143,-0.057907275499
ACH-000146,0.0343991661893
ACH-000148,-0.019495488650900002
ACH-000150,0.0804967340669
ACH-000152,0.037527659098
ACH-000153,0.193895491596
ACH-000159,0.020430015122
ACH-000160,0.0828414310942
ACH-000163,0.181700479952
ACH-000167,0.231887816523
ACH-000168,-0.244265233098
ACH-000169,0.03922488732630001
ACH-000178,0.00347275543198
ACH-000182,0.0580066318729
ACH-000183,-0.0982385318457
ACH-000188,0.0116549923944
ACH-000189,-0.16581914084000002
ACH-000190,-0.0228242956813
ACH-000198,0.08556533900709999
ACH-000204,-0.101328415226
ACH-000206,0.037786498266500004
ACH-000207,0.329673477532
ACH-000211,0.09080385523420001
ACH-000215,0.026077807535200004
ACH-000221,0.10569191294199999
ACH-000222,0.294498876688
ACH-000223,-0.036140792801699996
ACH-000226,0.101703930831
ACH-000227,0.0191043375533
ACH-000228,-0.169633999929
ACH-000231,-0.037594260257599994
ACH-000232,-0.00400029707704
ACH-000233,-0.0793539570302
ACH-000234,0.0446036516252
ACH-000235,0.060495464690100004
ACH-000237,-0.0014956344811
ACH-000238,0.0157622891456
ACH-000243,-0.050154779837100004
ACH-000244,0.173175930947
ACH-000246,0.0177450468175
ACH-000248,0.0374032949761
ACH-000250,-0.0517393223613
ACH-000251,0.04939467517030001
ACH-000253,0.0819706526047
ACH-000255,0.202115532245
ACH-000256,0.020743993833299997
ACH-000257,-0.0592458497219
ACH-000258,-0.009195038583780001
ACH-000259,0.0888375118136
ACH-000260,0.0616744763112
ACH-000261,0.034707457730199995
ACH-000262,0.0163150666452
ACH-000263,0.145935927794
ACH-000264,0.18104745279800002
ACH-000265,0.140381342938
ACH-000266,0.0702167514753
ACH-000272,0.0947933264491
ACH-000273,0.128995220726
ACH-000274,0.199330645542
ACH-000277,0.10574576002800001
ACH-000278,-0.0471810390699
ACH-000279,-0.0676028028779
ACH-000280,-0.0181468080742
ACH-000281,-0.0773341562893
ACH-000288,0.148384964069
ACH-000291,0.137076933347
ACH-000293,0.0355699655704
ACH-000294,-0.23470838044599998
ACH-000295,-0.113492417245
ACH-000296,0.216872276527
ACH-000302,0.0786742535759
ACH-000304,-0.0829234856398
ACH-000307,-0.0282289272725
ACH-000308,0.0039018129754499996
ACH-000310,-0.0375185082081
ACH-000311,0.21147319957400001
ACH-000312,0.0960958855498
ACH-000315,0.00387428898869
ACH-000316,-0.00200553562229
ACH-000317,-0.0503490745766
ACH-000318,-0.09059642867010001
ACH-000319,0.217117981696
ACH-000320,0.186324593539
ACH-000322,0.243534958864
ACH-000323,0.0
ACH-000324,0.011580081782
ACH-000329,0.0427734020087
ACH-000330,0.24353481495499998
ACH-000331,0.169296352405
ACH-000332,0.270700502878
ACH-000334,0.156597605308
ACH-000335,0.0026642121120100002
ACH-000336,0.17710690353
ACH-000337,0.015433584842399999
ACH-000339,0.0324173308096
ACH-000341,0.24858017283199998
ACH-000348,0.0292905490506
ACH-000350,-0.026474481384900002
ACH-000352,0.038009184377300005
ACH-000356,0.329605611613
ACH-000361,0.0254714452105
ACH-000362,0.0830238612549
ACH-000363,0.0198956623887
ACH-000364,0.057757882677899997
ACH-000365,-0.130089143846
ACH-000366,0.134159337112
ACH-000368,-0.101031706085
ACH-000374,0.08389155064539999
ACH-000375,-0.34685223877300003
ACH-000376,0.013192216401700001
ACH-000381,0.127447670329
ACH-000383,0.118713596492
ACH-000387,-0.050004715021800004
ACH-000389,0.07354941581239999
ACH-000390,0.109223942584
ACH-000393,-0.19526104900400001
ACH-000395,0.258190018671
ACH-000397,0.10705589782700001
ACH-000401,0.0743251377539
ACH-000402,-0.274734696838
ACH-000403,0.048672535926199995
ACH-000404,0.344485602364
ACH-000406,0.017249444446700003
ACH-000407,0.039101011720500005
ACH-000408,0.36144161390100005
ACH-000410,0.07532051509269999
ACH-000411,-0.135890743757
ACH-000414,0.103972486162
ACH-000415,0.103235566294
ACH-000416,-0.0899133900073
ACH-000420,0.16875802493099998
ACH-000421,0.0461642161904
ACH-000424,-0.10575300214
ACH-000425,-0.024359832720499998
ACH-000426,0.150676740848
ACH-000427,0.0654318181652
ACH-000433,0.13051299148700002
ACH-000436,0.09896690821979999
ACH-000444,0.159279906301
ACH-000445,-0.108735022371
ACH-000448,-0.0539911673527
ACH-000450,-0.0496345566901
ACH-000452,0.170946209963
ACH-000454,-0.014087554001799998
ACH-000458,0.18244549234000002
ACH-000459,0.0674576440435
ACH-000460,0.039412171465800006
ACH-000461,0.0926703818191
ACH-000463,0.25265854381700004
ACH-000464,0.19745793197500003
ACH-000466,0.18670967583599998
ACH-000467,0.202340461283
ACH-000468,-0.0523856015962
ACH-000469,-0.111630790323
ACH-000470,0.11299184561100001
ACH-000471,0.17771048718
ACH-000472,0.09872665469789998
ACH-000473,0.23718356304299998
ACH-000475,0.16369335638000002
ACH-000476,0.057409385766699995
ACH-000477,0.20986935203600002
ACH-000480,0.013439881772200003
ACH-000481,-0.005192056342729999
ACH-000483,0.171942699192
ACH-000484,-0.406152173204
ACH-000485,0.0524230499072
ACH-000486,0.210114844595
ACH-000487,-0.0288425982398
ACH-000488,0.101529069268
ACH-000490,0.104991385747
ACH-000491,-0.0157701423359
ACH-000495,0.060400310845
ACH-000496,-0.00375130083808
ACH-000499,-0.0832450602882
ACH-000500,0.35939149928
ACH-000502,0.108064156337
ACH-000503,-0.053618776015900003
ACH-000505,0.154069226823
ACH-000507,-0.125955324331
ACH-000510,0.201516894628
ACH-000511,0.037563077585
ACH-000512,0.301293109333
ACH-000516,0.144003520581
ACH-000517,0.055059468627699996
ACH-000518,-0.165859602931
ACH-000520,0.273608851203
ACH-000521,0.19328715708900002
ACH-000522,-0.047199702411
ACH-000524,-0.006310452701770001
ACH-000527,0.00967169991915
ACH-000528,0.0325892031478
ACH-000537,-0.136312080373
ACH-000541,0.288866314497
ACH-000542,-0.0029739659696
ACH-000544,0.0706202469162
ACH-000545,0.0368504771575
ACH-000547,0.11976551667999999
ACH-000548,0.181914234461
ACH-000549,-0.0792150303675
ACH-000550,0.227038600777
ACH-000552,0.0407837556759
ACH-000556,0.128697490888
ACH-000557,0.136450770158
ACH-000570,-0.017506333513799998
ACH-000571,-0.0244287960136
ACH-000573,0.0547214634363
ACH-000576,0.08578200784119999
ACH-000580,0.0526456567072
ACH-000584,-0.0433820676793
ACH-000585,0.0600092362074
ACH-000588,-0.018780501099900003
ACH-000589,0.11453823768100001
ACH-000591,-0.006123689592609999
ACH-000593,0.030400586839799997
ACH-000600,0.228091485383
ACH-000601,0.0125262563016
ACH-000604,0.326748233523
ACH-000605,0.273416251051
ACH-000606,-0.0429195361635
ACH-000608,-0.0611257613175
ACH-000614,0.123855571217
ACH-000616,-0.104828762181
ACH-000618,0.134227101543
ACH-000619,0.027586069415599997
ACH-000620,0.0768836081675
ACH-000621,0.0644078813399
ACH-000622,-0.275735143316
ACH-000623,0.06518548362900001
ACH-000624,0.136464855701
ACH-000627,-0.231180858824
ACH-000630,0.10762126400000001
ACH-000632,0.138369812533
ACH-000633,0.184740912559
ACH-000637,0.260942424093
ACH-000638,0.246625293046
ACH-000646,0.33958318152500006
ACH-000647,-0.0372943361113
ACH-000648,0.0942664418051
ACH-000649,0.0290357555295
ACH-000651,0.0399599434512
ACH-000652,-0.201191357794
ACH-000653,0.107513955429
ACH-000657,0.199770616602
ACH-000658,0.025879828675599997
