,AK5 (26289)
ACH-000004,-0.107757115647
ACH-000007,0.0702126375042
ACH-000009,-0.172246130777
ACH-000011,0.0670027787785
ACH-000012,0.046231420836899996
ACH-000013,-0.0068756748324099995
ACH-000014,-0.010836159305700001
ACH-000015,-0.0278456559687
ACH-000017,0.017141277554
ACH-000018,-0.125124950106
ACH-000019,-0.25285206181
ACH-000021,-0.338390464462
ACH-000022,0.140011310714
ACH-000025,-0.0697640304677
ACH-000028,0.0149187342016
ACH-000030,0.006254088918390001
ACH-000035,-0.20096513526
ACH-000036,-0.033676846472800004
ACH-000037,0.103759873146
ACH-000039,-0.18919915185400002
ACH-000040,0.163754701205
ACH-000041,0.0835930260074
ACH-000042,0.0271247265411
ACH-000045,-0.0653172827063
ACH-000047,0.110212040755
ACH-000052,0.024009811429499997
ACH-000053,-0.061167826801399997
ACH-000054,-0.0158927051525
ACH-000055,-0.221685956077
ACH-000060,0.04602528896869999
ACH-000067,0.22189828716600002
ACH-000070,-0.0124544103623
ACH-000075,0.23326256670499998
ACH-000078,-0.11510681347999999
ACH-000082,0.0564075320261
ACH-000085,-0.058614745650199994
ACH-000086,-0.113800507323
ACH-000087,0.162693700064
ACH-000092,0.045770045751
ACH-000095,0.0851455126946
ACH-000097,0.113701116164
ACH-000098,-0.05454374736669999
ACH-000099,-0.0220232879248
ACH-000108,-0.151544326558
ACH-000113,0.0518024874382
ACH-000115,0.214201501804
ACH-000116,-0.041860145239
ACH-000118,-0.0266188519425
ACH-000120,0.107934066527
ACH-000123,-0.027115398635400002
ACH-000127,0.0482144580727
ACH-000128,-0.0553692876893
ACH-000132,-0.0024889771175500004
ACH-000133,-0.010558662132000001
ACH-000137,-0.0509839395048
ACH-000138,-0.032245587158300004
ACH-000142,-0.0133226382549
ACH-000143,-0.0648125538114
ACH-000146,-0.04997566042669999
ACH-000148,0.04819798529569999
ACH-000150,-0.067022369507
ACH-000152,0.06170360722919999
ACH-000153,0.148564827422
ACH-000159,0.10712290050100001
ACH-000160,0.0688399521082
ACH-000163,0.02510591043
ACH-000167,0.160475231099
ACH-000168,0.052693279144199995
ACH-000169,0.257150746095
ACH-000178,0.0905375248184
ACH-000182,0.0192665048233
ACH-000183,0.0989553956298
ACH-000188,0.0704563480496
ACH-000189,-0.00493986567457
ACH-000190,0.06086781862980001
ACH-000198,0.000467125907981
ACH-000204,-0.0772024705093
ACH-000206,0.30113636705499996
ACH-000207,-0.0887931854503
ACH-000211,0.030500921417900003
ACH-000215,0.0798257066952
ACH-000221,-0.0046735571200900005
ACH-000222,0.144903919014
ACH-000223,0.059150321882699995
ACH-000226,-0.14040386397
ACH-000227,0.00892492689888
ACH-000228,0.156806353171
ACH-000231,0.147981017627
ACH-000232,0.121872621843
ACH-000233,0.0676182783405
ACH-000234,0.212990556826
ACH-000235,0.0151491111947
ACH-000237,-0.061909659665
ACH-000238,0.09544411266359999
ACH-000243,-0.15574898081900002
ACH-000244,0.057394385421400004
ACH-000246,0.0940018204255
ACH-000248,-0.0604436140004
ACH-000250,0.026150716531700004
ACH-000251,0.00945405743156
ACH-000253,0.125948125215
ACH-000255,0.19365501473000002
ACH-000256,0.105704447435
ACH-000257,-0.202875845692
ACH-000258,0.101178043331
ACH-000259,-0.008065758765270001
ACH-000260,-0.0907218225859
ACH-000261,-0.07906331517160001
ACH-000262,0.019978138344599997
ACH-000263,-0.0146293611788
ACH-000264,0.036667390686300004
ACH-000265,0.043494791715
ACH-000266,-0.0047043563286400004
ACH-000272,-0.07944812509360001
ACH-000273,0.150705059259
ACH-000274,0.0611363707752
ACH-000277,0.0567636179899
ACH-000278,-0.0588649711565
ACH-000279,-0.0673417135568
ACH-000280,0.0386963495565
ACH-000281,0.189421222249
ACH-000288,-0.00931219665764
ACH-000291,0.020498790671299998
ACH-000293,0.09807966265360002
ACH-000294,-0.0982803723371
ACH-000295,0.102012331706
ACH-000296,0.0136811121096
ACH-000302,0.040464968183
ACH-000304,0.21925471913400002
ACH-000307,-0.0912958509568
ACH-000308,-0.00461063869928
ACH-000310,-0.316231475512
ACH-000311,-0.0655646689367
ACH-000312,-0.0641444920688
ACH-000315,-0.165307464298
ACH-000316,0.022823133050700002
ACH-000317,0.040282372470300004
ACH-000318,0.115762266583
ACH-000319,0.028610896181900002
ACH-000320,-0.24241221674400001
ACH-000322,0.169331448882
ACH-000323,0.0616421193879
ACH-000324,0.0523876802173
ACH-000329,0.131249011059
ACH-000330,-0.18885783525199998
ACH-000331,-0.0734264340855
ACH-000332,-0.018062193820799998
ACH-000334,0.33343476987
ACH-000335,-0.030415138275200003
ACH-000336,0.126539654277
ACH-000337,0.21403109746399998
ACH-000339,0.130691449711
ACH-000341,0.291742928642
ACH-000348,-0.016553627659
ACH-000350,0.0208585872614
ACH-000352,-0.11200629978
ACH-000356,0.049847886818199995
ACH-000361,-0.244083313973
ACH-000362,-0.0533923000415
ACH-000363,0.10681620948699999
ACH-000364,0.0929067052894
ACH-000365,-0.0278026146961
ACH-000366,-0.132022289356
ACH-000368,0.09688111210400001
ACH-000374,-0.027363368327500002
ACH-000375,-0.155784667138
ACH-000376,-0.18735465845199997
ACH-000381,-0.242397826413
ACH-000383,-0.0655354795812
ACH-000387,-0.0273633362772
ACH-000389,0.08384259259650001
ACH-000390,0.139335909984
ACH-000393,0.0369627806349
ACH-000395,0.027433148516
ACH-000397,0.03961746940369999
ACH-000401,0.246242363307
ACH-000402,0.162828274098
ACH-000403,0.046628912034
ACH-000404,0.238648450605
ACH-000406,-0.012992199938100002
ACH-000407,-0.100723270184
ACH-000408,0.08842777570089999
ACH-000410,0.191620864976
ACH-000411,0.110622702182
ACH-000414,0.0222232851221
ACH-000415,-0.00629073228243
ACH-000416,0.0766339269027
ACH-000420,0.025417474553099995
ACH-000421,0.128276176558
ACH-000424,0.103452996377
ACH-000425,0.028977522760999998
ACH-000426,0.360147426089
ACH-000427,0.0011078591302399999
ACH-000433,-0.028356869107400002
ACH-000436,0.114571890636
ACH-000444,0.09113950334550001
ACH-000445,-0.0113517811594
ACH-000448,0.090914733466
ACH-000450,-0.0006870068855180001
ACH-000452,0.13467260171499998
ACH-000454,0.100169434812
ACH-000458,0.18913705691399998
ACH-000459,0.142353824615
ACH-000460,0.0213411830486
ACH-000461,-0.10464257187300001
ACH-000463,0.0367423920778
ACH-000464,0.0371563556177
ACH-000466,0.000288602963941
ACH-000467,-0.0455263916866
ACH-000468,0.11008253081700001
ACH-000469,0.04332041142530001
ACH-000470,-0.0112225631675
ACH-000471,-0.12819842293
ACH-000472,0.072620178887
ACH-000473,-0.0751273937974
ACH-000475,0.0337107682569
ACH-000476,-0.00435233025226
ACH-000477,0.0931089623958
ACH-000480,0.09021540105699999
ACH-000481,-0.00632643548386
ACH-000483,-0.0031999087385999997
ACH-000484,-0.08961272665719999
ACH-000485,0.0452176475664
ACH-000486,0.08965546496189998
ACH-000487,-0.050090629654999996
ACH-000488,0.109961299868
ACH-000490,0.100630594492
ACH-000491,0.11081702923100001
ACH-000495,0.203842769039
ACH-000496,-0.240804286313
ACH-000499,-0.0335588243013
ACH-000500,0.05947867628959999
ACH-000502,-0.00611279830858
ACH-000503,-0.07710279436789999
ACH-000505,0.014317384200799999
ACH-000507,-0.0163331711368
ACH-000510,-0.07881317060769999
ACH-000511,0.0649160134613
ACH-000512,-0.014276598627500001
ACH-000516,0.141461147614
ACH-000517,0.0256645448801
ACH-000518,0.11797580477700001
ACH-000520,-0.153925679699
ACH-000521,-0.122052947182
ACH-000522,0.008528386984
ACH-000524,0.0321890450312
ACH-000527,0.032186996629499996
ACH-000528,0.031594454975
ACH-000537,-0.0192306703299
ACH-000541,-0.244633982426
ACH-000542,-0.0677178299242
ACH-000544,-0.04431942700759999
ACH-000545,0.0429111543086
