,HSD17B4 (3295)
ACH-000004,-0.624967272356
ACH-000007,-0.308740360922
ACH-000009,-0.389327897978
ACH-000011,-0.09571769831900001
ACH-000012,-0.642791911956
ACH-000013,-0.252885425229
ACH-000014,-0.0671414711365
ACH-000015,-0.315464459169
ACH-000017,-0.47489281978200004
ACH-000018,-0.451099028906
ACH-000019,0.060555758050800004
ACH-000021,-0.7149972243000001
ACH-000022,-0.177991256795
ACH-000025,-0.203011509941
ACH-000028,-0.40269098205799997
ACH-000030,-0.671468013814
ACH-000035,-0.29045186675900003
ACH-000036,-0.237669890676
ACH-000037,-0.640305613981
ACH-000039,-0.335614881025
ACH-000040,-0.299654866143
ACH-000041,-0.121891393642
ACH-000042,-0.358049993832
ACH-000045,-0.0269249408061
ACH-000047,-0.368771306391
ACH-000052,-0.25047496227899996
ACH-000053,-0.105174173754
ACH-000054,-0.356796095147
ACH-000055,-0.25828354370400003
ACH-000060,-0.311652346503
ACH-000067,-0.18541112827700001
ACH-000070,-0.254648359883
ACH-000075,-0.197878146
ACH-000078,-0.254964229114
ACH-000082,-0.19462286399
ACH-000085,-0.5793291006600001
ACH-000086,-0.137457094675
ACH-000087,-0.371325260574
ACH-000092,-0.22644104767700002
ACH-000095,-0.22782877529599999
ACH-000097,-0.17206755055
ACH-000098,-0.204935596562
ACH-000099,-0.00174750379265
ACH-000108,-0.145753881093
ACH-000113,-0.32482669180999996
ACH-000115,-0.23419136830099999
ACH-000116,-0.13875776546399998
ACH-000118,-0.767192199655
ACH-000120,-0.272211344216
ACH-000123,-0.216480826666
ACH-000127,-0.35171325082500005
ACH-000128,-0.289246861925
ACH-000132,0.067579879069
ACH-000133,-0.551090520277
ACH-000137,-0.266461633223
ACH-000138,-0.510525278089
ACH-000142,-0.313675828647
ACH-000143,-0.31744818870700003
ACH-000146,-0.458168963553
ACH-000148,-0.251541139972
ACH-000150,-0.28259386286
ACH-000152,-0.420928897312
ACH-000153,-0.414738871812
ACH-000159,-0.629701752166
ACH-000160,-0.18670657552900002
ACH-000163,-0.101153181934
ACH-000167,-0.522542799522
ACH-000168,-0.26413133272
ACH-000169,-0.303092087222
ACH-000178,-0.23181411151700002
ACH-000182,-0.585411382179
ACH-000183,-0.15779703456
ACH-000188,-0.327743606247
ACH-000189,-0.20028731290600002
