,TNFAIP8L3 (388121)
ACH-000004,0.21617617200800002
ACH-000007,0.170247179566
ACH-000009,0.148654231488
ACH-000011,0.0350449592044
ACH-000012,0.039673561465699995
ACH-000013,0.0900166278802
ACH-000014,0.26600558667199997
ACH-000015,0.103122786499
ACH-000017,0.0545937675376
ACH-000018,0.118354157246
ACH-000019,0.302973851836
ACH-000021,0.09557677504789999
ACH-000022,0.12208139324999999
ACH-000025,0.0536203642566
ACH-000028,0.241767346229
ACH-000030,0.0695298045042
ACH-000035,0.29616960050999996
ACH-000036,0.0754067970488
ACH-000037,0.161814799499
ACH-000039,0.164540675142
ACH-000040,0.179656456235
ACH-000041,0.07811212346839999
ACH-000042,0.052351739377199995
ACH-000045,0.09427309306050001
ACH-000047,0.0777509752962
ACH-000052,0.10102496522900001
ACH-000053,0.0965949556752
ACH-000054,0.0876633326065
ACH-000055,0.215656060359
ACH-000060,-0.0154815517998
ACH-000067,0.159722560813
ACH-000070,-0.031000994169000002
ACH-000075,0.16414328017000002
ACH-000078,0.022358463153400003
ACH-000082,0.12788705035999998
ACH-000085,0.11174941571699999
ACH-000086,0.17325942199799998
ACH-000087,-0.025720376817000002
ACH-000092,-0.0058119760762399995
ACH-000095,0.305286467993
ACH-000097,0.102011839046
ACH-000098,0.141425667428
ACH-000099,0.053630993505100005
ACH-000108,-0.031439593353400005
ACH-000113,0.17541157729
ACH-000115,0.0307025019382
ACH-000116,0.102827644532
ACH-000118,0.08882730424730001
ACH-000120,0.20817493537300003
ACH-000123,0.0974135230767
ACH-000127,0.13616268802
ACH-000128,0.058809942013699996
ACH-000132,-0.031413008555799996
ACH-000133,0.040082660941499995
ACH-000137,-0.010191802389700001
ACH-000138,0.194014669312
ACH-000142,0.166909378529
ACH-000143,0.124305173015
ACH-000146,0.11398015971599999
ACH-000148,0.041954521393300005
ACH-000150,0.24477912386999998
ACH-000152,0.0846672760898
ACH-000153,0.305517131021
ACH-000159,0.051215964165199995
ACH-000160,0.145592628956
ACH-000163,0.134256968193
ACH-000167,-0.153149216791
ACH-000168,-0.041557489076199994
ACH-000169,0.139117797791
ACH-000178,-0.06244039842
ACH-000182,0.0565542869742
ACH-000183,0.205078799032
ACH-000188,0.09257315032670001
ACH-000189,0.00478573574393
ACH-000190,0.09946303570810001
ACH-000198,0.324471799347
ACH-000204,-0.15891500674
ACH-000206,0.0524041543927
ACH-000207,0.0087165960582
ACH-000211,0.00570594263442
ACH-000215,0.136659506029
ACH-000221,0.154888204028
ACH-000222,0.151686858498
ACH-000223,-0.010227164573999999
ACH-000226,-0.19658745597399999
ACH-000227,0.150402944327
ACH-000228,-0.09547350423550001
ACH-000231,0.190445568773
ACH-000232,0.070474997074
ACH-000233,0.208526097537
ACH-000234,0.00547585005829
ACH-000235,0.04313730876230001
ACH-000237,0.20398079112599998
ACH-000238,0.0473571992248
ACH-000243,0.041064247201
ACH-000244,0.05494073704369999
ACH-000246,0.053990756746
ACH-000248,-0.0188682928627
ACH-000250,0.07095290127949999
ACH-000251,-0.0711722403759
ACH-000253,-0.00731279616887
ACH-000255,-0.0146672010647
ACH-000256,0.214927668748
ACH-000257,0.025537076903400003
ACH-000258,-0.08462689238530001
ACH-000259,0.039324874097500004
ACH-000260,0.07464524029139999
ACH-000261,-0.0239508233328
ACH-000262,0.0729383184496
ACH-000263,0.18528573557300002
ACH-000264,0.10922344980799999
ACH-000265,0.133922738827
ACH-000266,0.0587023726565
ACH-000272,-0.0355585470218
ACH-000273,0.0594382694483
ACH-000274,-0.00805996930963
ACH-000277,0.0379561150575
ACH-000278,0.201430784573
ACH-000279,-0.0227289658168
ACH-000280,0.16863399444899999
ACH-000281,0.32471803997
ACH-000288,-0.04531912928930001
ACH-000291,0.103119414031
ACH-000293,0.150176808685
ACH-000294,-0.0276661010287
ACH-000295,0.020763915832599997
ACH-000296,0.230280744615
ACH-000302,0.102580108529
ACH-000304,0.11622912393899999
ACH-000307,0.0776382491798
ACH-000308,0.106256486621
ACH-000310,-0.08085299358419999
ACH-000311,-0.146543762146
ACH-000312,0.225271573679
ACH-000315,0.259659558858
ACH-000316,0.11288624945299999
ACH-000317,0.132562598608
ACH-000318,-0.011523028238899998
ACH-000319,0.06962865852580001
ACH-000320,-0.10967948384500001
ACH-000322,0.144304600472
ACH-000323,0.09075107456589998
ACH-000324,0.13412893664699999
ACH-000329,0.128320772784
ACH-000330,0.07731963546519999
ACH-000331,0.0714557451815
ACH-000332,0.17967357450399998
ACH-000334,-0.148829722538
ACH-000335,0.0249056343033
ACH-000336,0.0635865578726
ACH-000337,-0.12855425605
ACH-000339,0.117617234469
ACH-000341,0.45379934158600005
ACH-000348,-0.050383298528699993
ACH-000350,0.122972081636
ACH-000352,0.113785807351
ACH-000356,0.38506268399000004
ACH-000361,0.103417378246
ACH-000362,0.138968945577
ACH-000363,0.0290511036166
ACH-000364,0.061559844950099994
ACH-000365,0.07944517970369999
ACH-000366,0.148176301108
ACH-000368,-0.0985772622318
ACH-000374,0.039202171048
ACH-000375,-0.0750385036096
ACH-000376,-0.0269502311338
ACH-000381,0.127775581574
ACH-000383,-0.024843383048700002
ACH-000387,0.0749770587779
ACH-000389,-0.030477549539400003
ACH-000390,0.10014490482100001
ACH-000393,0.27175812637200003
ACH-000395,0.110676454368
ACH-000397,0.0325507128871
ACH-000401,-0.0880675695538
ACH-000402,0.139980210642
ACH-000403,0.024009254174500002
ACH-000404,-0.0376188830029
ACH-000406,0.107537894298
ACH-000407,-0.138593322238
ACH-000408,0.201571744771
ACH-000410,0.00998017327522
ACH-000411,0.195259881606
ACH-000414,-0.052297598433600004
ACH-000415,0.121627785671
ACH-000416,0.13612762080600002
ACH-000420,-0.0174117058806
ACH-000421,0.0636112130472
ACH-000424,-0.320173747978
ACH-000425,0.12681014656099998
ACH-000426,0.128867322738
ACH-000427,0.272547420629
ACH-000433,0.44973428880000005
ACH-000436,0.021746406858599996
ACH-000444,0.012161101895299998
ACH-000445,0.17518045767499998
ACH-000448,0.0446577689191
ACH-000450,0.0616214413714
ACH-000452,0.0322971120256
ACH-000454,-0.130189314837
ACH-000458,-0.0261556954976
ACH-000459,0.068066649159
ACH-000460,-0.0869735362146
ACH-000461,0.14159728641
ACH-000463,-0.0361813120258
ACH-000464,0.327232262861
ACH-000466,0.046017513917899995
ACH-000467,-0.0231035889807
ACH-000468,0.0270987215312
ACH-000469,0.16821072863699998
ACH-000470,0.0728831110956
ACH-000471,0.0793407763772
ACH-000472,0.219580909455
ACH-000473,0.167465303196
ACH-000475,0.10640224295
ACH-000476,0.12167405338500001
ACH-000477,0.0566843122268
ACH-000480,0.115487163628
ACH-000481,-0.119067750229
ACH-000483,0.107092932533
ACH-000484,-0.205483107718
ACH-000485,0.0946617245147
ACH-000486,0.023372263768700004
ACH-000487,0.00607551440466
ACH-000488,-0.00254084771634
ACH-000490,0.184442266177
ACH-000491,0.27129329597
ACH-000495,-0.00206014496054
ACH-000496,0.0897230127717
ACH-000499,-0.0354882679771
ACH-000500,0.192878663946
ACH-000502,0.22167085578600002
ACH-000503,-0.027911726806200004
ACH-000505,0.0742057468471
ACH-000507,0.278284747762
ACH-000510,0.139681907453
ACH-000511,-0.061409437929800005
ACH-000512,0.058565692529699995
ACH-000516,0.0482024934514
ACH-000517,0.0323635768136
ACH-000518,0.08574183725469998
ACH-000520,0.16932090549000003
ACH-000521,0.030682097951500002
ACH-000522,-0.160525242609
ACH-000524,0.10471003993999999
ACH-000527,-0.00171455400685
ACH-000528,0.0364128618959
ACH-000537,0.0156694552757
ACH-000541,0.0745378670412
ACH-000542,0.131101397363
ACH-000544,0.0920788824019
ACH-000545,0.214477894805
ACH-000547,0.43497369177199996
ACH-000548,0.127129497017
ACH-000549,-0.0386299391209
ACH-000550,0.129904486512
ACH-000552,0.113214573912
ACH-000556,0.246832684774
ACH-000557,-0.0353832404495
