,PINX1 (54984)
ACH-000004,0.108083323098
ACH-000007,0.060153269432300004
ACH-000009,-0.156275977076
ACH-000011,-0.696311841035
ACH-000012,-0.256696771561
ACH-000013,-0.0073378394793400005
ACH-000014,-0.0729744468725
ACH-000015,0.119640905208
ACH-000017,0.11806257306399999
ACH-000018,-0.0345209924894
ACH-000019,-0.1277411407
ACH-000021,0.226228464791
ACH-000022,0.11387546377
ACH-000025,-0.365927400529
ACH-000028,-0.149915409633
ACH-000030,-0.16904213918400002
ACH-000035,-0.0171498604055
ACH-000036,-0.264317403837
ACH-000037,-0.350775683771
ACH-000039,0.0885386734288
ACH-000040,0.103681716938
ACH-000041,0.19543118050799999
ACH-000042,0.051345482409800004
ACH-000045,0.0886127194698
ACH-000047,0.0492776608884
ACH-000052,0.0181425179704
ACH-000053,0.0569500424988
ACH-000054,-0.124655015759
ACH-000055,-0.092072801383
ACH-000060,-0.253985605847
ACH-000067,-0.045872164647900004
ACH-000070,0.15532200663100001
ACH-000075,-0.344042379415
ACH-000078,0.14390122942199998
ACH-000082,0.12368626084
ACH-000085,-0.248855336188
ACH-000086,-0.061189266064800005
ACH-000087,-0.11508973166099999
ACH-000092,-0.18268066909400002
ACH-000095,0.0417457301256
ACH-000097,-0.104217318157
ACH-000098,-0.0268563789813
ACH-000099,0.0762104855579
ACH-000108,-0.0539390338848
ACH-000113,0.27504361381700004
ACH-000115,-0.0643052374125
ACH-000116,-0.09475707222010002
ACH-000118,0.128583270073
ACH-000120,0.16726247539
ACH-000123,-0.11478893310900001
ACH-000127,-0.09676329494539998
ACH-000128,-0.059559369941300004
ACH-000132,0.0568524148544
ACH-000133,0.122638556048
ACH-000137,-0.05859212189040001
ACH-000138,-0.08604629303960001
ACH-000142,-0.196640603014
ACH-000143,-0.00032348216617799995
ACH-000146,0.14569495150599998
ACH-000148,0.126190952622
ACH-000150,-0.22176778796399998
ACH-000152,-0.10204931960899999
ACH-000153,-0.265315060636
ACH-000159,-0.16835578831
ACH-000160,0.0211584612019
ACH-000163,-0.014520201994399998
ACH-000167,-0.125635738772
ACH-000168,-0.07561315264650001
ACH-000169,0.142197499444
ACH-000178,-0.105324165107
ACH-000182,-0.0676905663536
ACH-000183,-0.0347718365677
ACH-000188,-0.42995387339900004
ACH-000189,-0.326895476245
ACH-000190,-0.292659592739
ACH-000198,-0.119669701537
