,GPA33 (10223)
ACH-000335,-0.0896658905157
ACH-000336,0.0942505177362
ACH-000337,-0.211481548027
ACH-000339,-0.101804634189
ACH-000341,0.032677963639599995
ACH-000348,-0.018738222056200002
ACH-000350,-0.10436397289999999
ACH-000352,0.0684633398393
ACH-000356,-0.155966449259
ACH-000361,0.0413537355039
ACH-000362,0.0208420909645
ACH-000363,-0.0965348076553
ACH-000364,-0.046760729628800006
ACH-000365,-0.0125815585087
ACH-000366,-0.0914604706704
ACH-000368,-0.0248674608457
ACH-000374,0.0284454912735
ACH-000375,0.12432882557199999
ACH-000376,-0.12361349691299998
ACH-000381,-0.164688389722
ACH-000383,-0.07650254518460001
ACH-000387,-0.149627865927
ACH-000389,-0.045701580021400005
ACH-000390,-0.157927069243
ACH-000393,-0.00122607064552
ACH-000395,-0.051809759486
ACH-000397,0.0542813255308
ACH-000401,-0.06218188507180001
ACH-000402,-0.455889780356
ACH-000403,0.056713896785
ACH-000404,-0.0695668216703
ACH-000406,-0.174019418689
ACH-000407,-0.0305968142955
ACH-000408,-0.108349091769
ACH-000410,-0.172658402209
ACH-000411,0.0018107795622300002
ACH-000414,-0.0245078861028
ACH-000415,-0.00259044850085
ACH-000416,-0.144697848569
ACH-000420,-0.0059801894789199995
ACH-000421,0.0505548556444
ACH-000424,-0.124028619922
ACH-000425,-0.063440631705
ACH-000426,-0.337976499797
ACH-000427,0.0259655177994
ACH-000433,-0.0741280060697
ACH-000436,0.0533824277836
ACH-000444,-0.133336261459
ACH-000445,-0.056551687144900005
ACH-000448,-0.0403565564821
ACH-000450,-0.171206227338
ACH-000452,-0.14719747282
ACH-000454,-0.0565852154824
ACH-000458,-0.12457929263800001
ACH-000459,-0.13719453678
ACH-000460,-0.0147187901893
ACH-000461,-0.0327212897423
ACH-000463,-0.11835357300999999
ACH-000464,0.0860834202373
ACH-000466,0.011007583781999999
ACH-000467,-0.051259761424900005
ACH-000468,-0.0019191404717
ACH-000469,-0.0924134028049
ACH-000470,-0.10820605958799999
ACH-000471,-0.106098829985
ACH-000472,-0.0229541048262
ACH-000473,-0.144836776877
ACH-000475,0.108526031988
ACH-000476,-0.0261250171862
ACH-000477,-0.0797718173504
ACH-000480,0.042857221732
ACH-000481,-0.07694085392950001
ACH-000483,-0.0931599393017
ACH-000484,-0.0932103293297
ACH-000485,0.0933567417973
ACH-000486,-0.0070756809864600005
ACH-000487,-0.138698852959
ACH-000488,-0.102061563213
ACH-000490,-0.047472594827300006
ACH-000491,-0.146549632594
ACH-000495,0.15778118222100002
ACH-000496,-0.07630625195989998
ACH-000499,0.0011946772099300001
ACH-000500,0.0315860983747
ACH-000502,0.05424889452980001
ACH-000503,-0.0814195000142
ACH-000505,-0.137827846499
ACH-000507,-0.044610153907500005
ACH-000510,-0.18487663089200002
ACH-000511,-0.03689436295080001
ACH-000512,-0.025416060825099996
ACH-000516,-0.152917983514
ACH-000517,-0.11077135946599999
ACH-000518,-0.0775381760911
ACH-000520,0.0698058303406
ACH-000521,0.004997748868270001
ACH-000522,-0.195035724558
ACH-000524,-0.0372342522431
ACH-000527,-0.0392559157757
ACH-000528,0.029403332187700002
ACH-000537,-0.0474399475978
ACH-000541,-0.134449525273
ACH-000542,-0.033584170813000004
ACH-000544,0.0144856611651
ACH-000545,0.024081264591200004
ACH-000547,-0.21538005757800002
ACH-000548,-0.0605976345858
ACH-000549,-0.186915061987
ACH-000550,-0.039290630416
ACH-000552,0.0321794712913
ACH-000556,-0.114524059024
ACH-000557,-0.19152982669399998
ACH-000570,0.036142257238800005
ACH-000571,0.0234046544103
ACH-000573,0.0446846700722
ACH-000576,-0.184130361545
ACH-000580,-0.123944488662
ACH-000584,-0.06377965058559999
ACH-000585,-0.15310601471899998
ACH-000588,-0.202099327436
ACH-000589,-0.0508070145827
ACH-000591,-0.0559667386909
ACH-000593,-0.09702143419949999
ACH-000600,-0.0168362297542
ACH-000601,-0.118687117668
ACH-000604,-0.06420524520359999
ACH-000605,-0.0555784334249
ACH-000606,-0.122013291434
ACH-000608,-0.00935344923834
ACH-000614,0.022663796223900003
ACH-000616,-0.201212736344
ACH-000618,-0.19833420532200002
ACH-000619,-0.0121751930418
ACH-000620,-0.0836102514144
ACH-000621,0.09229640430439999
ACH-000622,-0.061715578289800004
ACH-000623,-0.0796997903274
ACH-000624,-0.101810466182
ACH-000627,-0.058238978545
ACH-000630,-0.173935281928
ACH-000632,-0.0100605743394
ACH-000633,0.10414354847400001
ACH-000637,0.0988232110988
ACH-000638,0.0133474924484
ACH-000646,-0.0364408335011
ACH-000647,-0.164304827857
ACH-000648,-0.246629423565
ACH-000649,0.0243913257161
ACH-000651,-0.153895290876
ACH-000652,-0.10841518013399999
ACH-000653,-0.331538861939
ACH-000657,-0.0138290943616
ACH-000658,-0.181219809898
ACH-000661,0.0347871148598
ACH-000662,0.443738433178
ACH-000663,-0.00893428341443
ACH-000665,0.000246279606254
ACH-000671,-0.12417024343800001
ACH-000673,-0.14191307967
ACH-000676,-0.09297190236269999
ACH-000677,0.0309427233387
ACH-000681,0.0694589326309
ACH-000682,-0.095420203991
ACH-000683,-0.410954328448
ACH-000684,-0.22598415149099998
ACH-000688,0.105757187538
ACH-000693,-0.0664062059572
ACH-000694,0.0061424495857799995
ACH-000695,-0.132793873937
ACH-000696,-0.0821068181008
ACH-000697,0.0430307703283
ACH-000699,0.000855166831772
ACH-000701,-0.00116303988079
ACH-000706,-0.200122351735
ACH-000711,-0.0460220476559
ACH-000713,-0.26108374544199997
ACH-000714,-0.347586048578
ACH-000718,0.0300984092163
ACH-000720,-0.0472029792439
ACH-000721,-0.036654688434699996
ACH-000724,-0.11527717624299999
ACH-000725,-0.0711544433952
ACH-000732,-0.0861138487744
ACH-000734,-0.0702432207187
ACH-000735,-0.14145555159
ACH-000736,-0.0855958553272
ACH-000738,-0.0181890406634
ACH-000746,-0.155375082151
ACH-000747,-0.0150452767646
ACH-000748,-0.0409228955705
ACH-000753,-0.0914225414516
ACH-000756,-0.102029874498
ACH-000757,-0.159190304311
ACH-000758,-0.22942666051600002
ACH-000760,-0.128977746269
ACH-000763,-0.20470252153299998
ACH-000764,0.00855133263762
ACH-000765,-0.0448542908353
ACH-000766,-0.0455767955117
ACH-000767,-0.238487438567
ACH-000768,-0.146583667411
ACH-000769,-0.19928022065900003
ACH-000770,-0.0584727038287
ACH-000771,-0.108159464666
ACH-000773,-0.05106760311150001
ACH-000776,0.022843706051599997
ACH-000777,-0.0137958559277
ACH-000778,0.0700066570205
ACH-000781,-0.078933693682
ACH-000782,0.0460656935325
ACH-000783,0.155641649392
ACH-000784,-0.0540896824366
ACH-000785,-0.08541094864839999
ACH-000787,-0.040409036538199994
ACH-000788,-0.048486798553800003
ACH-000791,-0.165314689478
ACH-000792,-0.193329197319
ACH-000794,-0.00962447674002
ACH-000796,-0.006644321290149999
ACH-000799,0.11057525431500001
ACH-000800,-0.0297692002545
ACH-000802,-0.11973047837000002
ACH-000804,-0.13271556588400002
ACH-000805,0.007512171485229999
ACH-000809,-0.0838957315035
ACH-000810,-0.022375920884799998
ACH-000811,-0.0431351179234
ACH-000817,-0.28260365465799997
ACH-000819,-0.24782158099100002
ACH-000820,0.213676592824
ACH-000821,0.010458848302
ACH-000822,-0.060080853302499994
ACH-000823,-0.0475005549708
ACH-000824,0.0172465825368
ACH-000827,-0.048432541484199995
ACH-000829,-0.0751628262169
ACH-000831,0.147544578177
ACH-000832,0.0512411243117
ACH-000833,-0.20710970922400002
ACH-000834,0.031519465641099996
ACH-000835,-0.127022624625
ACH-000836,-0.08464279178539999
ACH-000837,-0.123009035923
ACH-000838,-0.110082843988
ACH-000839,0.026593200180299998
ACH-000840,-0.0100993735349
ACH-000841,0.07363194317989999
ACH-000843,-0.058805660017
ACH-000846,-0.23522811698
ACH-000847,0.213537686956
ACH-000848,-0.115650025859
ACH-000849,-0.0166052668123
ACH-000851,-0.032032542833699995
ACH-000855,-0.29518452015700003
ACH-000856,0.023852271065000003
ACH-000858,-0.0968854196173
ACH-000859,0.176874414293
ACH-000861,-0.00533079641217
ACH-000862,-0.046978045688100004
ACH-000865,-0.056642560621100006
ACH-000866,-0.146541178701
ACH-000867,-0.04609936715480001
ACH-000869,-0.166280701674
ACH-000872,0.0241987775269
ACH-000873,-0.063352374672
ACH-000876,-0.10512287034199999
ACH-000878,-0.117113184264
ACH-000880,-0.044201423574599996
ACH-000881,-0.08805869119160001
ACH-000882,-0.122510383298
ACH-000884,-0.07077306659730001
ACH-000885,0.0266235962814
ACH-000887,-0.0719665258308
ACH-000888,-0.0034278467499799996
ACH-000889,-0.16583233044
ACH-000890,-0.105109532564
ACH-000896,-0.110622308345
ACH-000898,-0.0663629488935
ACH-000900,0.016990006291
ACH-000901,0.013117726842399998
ACH-000905,-0.09962091724210001
ACH-000906,-0.05904182690550001
ACH-000907,-0.12931424226500002
ACH-000910,-0.0146710758161
ACH-000911,-0.0348606197449
ACH-000912,-0.0707396182108
ACH-000913,-0.167506882127
ACH-000915,-0.0720300253115
ACH-000916,0.08353711119910001
ACH-000917,-0.012711806278600002
ACH-000921,-0.0641857059282
ACH-000924,-0.16160149902899998
ACH-000926,-0.113595297914
ACH-000928,0.103741060163
ACH-000929,-0.014116035083999999
ACH-000932,-0.0723137212998
ACH-000935,-0.159208989448
ACH-000936,-0.0327945323821
ACH-000937,-0.104603683664
ACH-000938,-0.0215248063056
ACH-000939,-0.0376029694573
ACH-000941,-0.141850684712
ACH-000943,-0.10020053603800001
ACH-000946,0.0935744422691
ACH-000947,-0.0139775164998
ACH-000948,0.0228853665579
ACH-000950,-0.149864690326
ACH-000953,-0.058610405666500005
ACH-000957,0.24521278473000002
ACH-000958,-0.018277966142099998
ACH-000960,-0.0976959319722
ACH-000963,-0.234965914454
ACH-000968,0.08639996422900001
ACH-000969,-0.210032374373
ACH-000973,-0.0119670554632
ACH-000974,-0.00878345318211
ACH-000975,-0.037298782448
ACH-000976,-0.023137542180000005
ACH-000978,0.500204231738
ACH-000980,-0.08604280746480002
ACH-000984,-0.17341075082199997
ACH-000986,-0.0066737990827600005
ACH-000988,-0.0922134479555
ACH-000993,0.0204489013939
ACH-000994,0.0437153681787
ACH-000996,0.16809251096500002
ACH-001001,-0.0998823636854
ACH-001020,-0.167132304211
ACH-001028,-0.147022481707
ACH-001031,-0.035368455195
ACH-001038,-0.07282104591989999
ACH-001048,0.0389697188867
ACH-001050,-0.157631123406
ACH-001053,-0.0765277856095
ACH-001054,-0.106200830361
ACH-001061,-0.0639862808644
ACH-001067,0.162711792516
ACH-001075,0.040083487418199996
ACH-001096,-0.391559756744
ACH-001128,-0.028897828522200002
ACH-001134,-0.046880171544599995
ACH-001151,-0.0761437245978
ACH-001163,-0.22528806927099998
ACH-001164,0.05878837068
ACH-001173,-0.0661387839458
ACH-001183,0.09313052212510001
ACH-001184,-0.191330376873
ACH-001190,-0.156885548816
ACH-001192,-0.0483003453184
ACH-001193,-0.253180850436
ACH-001196,0.054036946210400005
ACH-001197,-0.0692426571748
ACH-001205,-0.0801534358851
ACH-001211,-0.260700411095
ACH-001212,0.00242248117011
ACH-001228,-0.0432744285293
ACH-001232,-0.230094379668
ACH-001239,-0.207312070407
ACH-001274,0.0636104878475
ACH-001275,0.0120911154078
ACH-001277,0.16732165939500002
ACH-001278,0.103785947699
ACH-001280,0.13858555696799998
ACH-001283,-0.0119411869597
ACH-001289,-0.121103074842
ACH-001295,-0.08544620690810001
ACH-001300,0.0393317040768
ACH-001301,-0.100349210916
ACH-001302,-0.00181016379471
ACH-001303,0.20608974812
ACH-001306,-0.126532325772
ACH-001318,-0.236313631702
ACH-001322,0.0242931089155
ACH-001328,0.0618530214599
ACH-001332,-0.412184349023
ACH-001333,-0.094478215243
ACH-001336,0.0312590455466
ACH-001340,-0.0675843403894
ACH-001346,-0.058445642913300004
ACH-001353,-0.06655218621180001
ACH-001354,-0.36217068101899996
ACH-001367,0.0711984132409
ACH-001368,-0.142376413886
ACH-001374,-0.0808218613991
ACH-001375,0.165311726799
ACH-001377,-0.0254230554647
ACH-001380,-0.041227629007
ACH-001391,-0.157045550453
ACH-001407,-0.025614213600499997
ACH-001408,-0.0815523502946
ACH-001413,0.08484415790560002
ACH-001430,-0.157382253199
ACH-001431,-0.247777531961
ACH-001450,-0.16671629086
ACH-001496,-0.057097169889900004
ACH-001500,-0.0666210639145
ACH-001521,0.031124927010499997
ACH-001523,0.045855843428999996
ACH-001532,-0.0014062989951199997
ACH-001536,0.039905014819
ACH-001550,-0.0033768358141
ACH-001552,-0.0322974195314
ACH-001554,-0.0696086079568
ACH-001645,-0.08729813494449999
ACH-001654,-0.08779924315889999
ACH-001715,-0.10252909043099999
ACH-001735,-0.132930087776
ACH-001736,-0.133160760199
ACH-001737,-0.40082961541900003
ACH-001740,0.046166199182599996
ACH-001745,-0.030199053114099997
ACH-001750,0.0250649321309
ACH-001765,-0.109784694554
ACH-001956,-0.12793456721899998
ACH-001957,-0.110266333831
