,DCDC2 (51473)
ACH-000004,-0.140376684437
ACH-000007,-0.189203928888
ACH-000009,-0.23266833981999996
ACH-000011,-0.109128576306
ACH-000012,-0.21274807752500002
ACH-000013,-0.18893170210700003
ACH-000014,-0.13432700229699998
ACH-000015,-0.19445658385200001
ACH-000017,-0.439642612821
ACH-000018,-0.25439907136
ACH-000019,-0.15482350481100002
ACH-000021,-0.135715627192
ACH-000022,-0.285183582947
ACH-000025,-0.313120386839
ACH-000028,-0.11782798361300001
ACH-000030,-0.214833890803
ACH-000035,-0.146466743002
ACH-000036,-0.23886490738000002
ACH-000037,-0.101605031865
ACH-000039,-0.354754531893
ACH-000040,-0.27688206763900003
ACH-000041,-0.148205379454
ACH-000042,-0.25167352220600003
ACH-000045,-0.19998594169599998
ACH-000047,-0.171981806479
ACH-000052,-0.215920486523
ACH-000053,-0.105049154245
ACH-000054,-0.351333870818
ACH-000055,-0.321376849168
ACH-000060,-0.185354699592
ACH-000067,-0.219961098599
ACH-000070,-0.206122027317
ACH-000075,-0.216267298357
ACH-000078,-0.37358588268700005
ACH-000082,-0.230731046174
ACH-000085,0.0992959001176
ACH-000086,-0.166185838554
ACH-000087,-0.473300550747
ACH-000092,-0.188786804204
ACH-000095,-0.258801704714
ACH-000097,-0.16638973937
ACH-000098,-0.158883976297
ACH-000099,-0.12603430857
ACH-000108,-0.146564326613
ACH-000113,-0.286111655293
ACH-000115,-0.5116103730179999
ACH-000116,-0.12222892122500001
ACH-000118,-0.300633991397
ACH-000120,-0.41588889557400005
ACH-000123,-0.232435305471
ACH-000127,-0.223036976828
ACH-000128,-0.37114712156400004
ACH-000132,-0.0027766460638299997
ACH-000133,-0.06378752494109999
ACH-000137,-0.275668463715
ACH-000138,-0.301664015158
ACH-000142,-0.09419798773299999
ACH-000143,-0.22162280158000003
ACH-000146,-0.143164630465
ACH-000148,-0.0462862913532
ACH-000150,-0.0703763470305
ACH-000152,-0.345806096578
ACH-000153,-0.20304821184
ACH-000159,-0.11920315086100002
ACH-000160,-0.142279813465
ACH-000163,-0.196051835475
ACH-000167,-0.0550382141297
ACH-000168,-0.250348888079
ACH-000169,-0.29110834841899996
ACH-000178,-0.175616313904
ACH-000182,-0.0303998057763
ACH-000183,-0.19157638014800002
ACH-000188,-0.217603928669
ACH-000189,-0.167411623224
ACH-000190,-0.365823224231
ACH-000198,-0.24007275286999996
ACH-000204,-0.211722448352
ACH-000206,-0.0743832010147
ACH-000207,-0.128854818692
ACH-000211,-0.20130445762000002
ACH-000215,-0.22746414008299998
ACH-000221,-0.160326259541
ACH-000222,-0.211411196472
ACH-000223,-0.236215037628
ACH-000226,-0.134095748081
ACH-000227,-0.34488577334
ACH-000228,-0.188427080848
ACH-000231,-0.271517249852
ACH-000232,-0.235829859897
ACH-000233,-0.148732216285
ACH-000234,-0.364448256806
ACH-000235,-0.19700423047600002
ACH-000237,-0.0370232503497
ACH-000238,-0.146494836594
ACH-000243,-0.178654216316
ACH-000244,-0.13890589545499998
ACH-000246,-0.00737567190959
ACH-000248,-0.679792832173
ACH-000250,-0.20140801551600002
ACH-000251,-0.10760397829900001
ACH-000253,-0.19050646076900002
ACH-000255,-0.0974069292921
ACH-000256,-0.042009485143099996
ACH-000257,-0.22143199563000002
ACH-000258,-0.0300118570708
ACH-000259,-0.201388734274
ACH-000260,-0.210806082934
ACH-000261,-0.061580629347599995
ACH-000262,0.186505970533
ACH-000263,-0.119329324342
ACH-000264,-0.230123281164
ACH-000265,-0.39304103299300003
ACH-000266,-0.224228188715
ACH-000272,-0.138808192444
ACH-000273,-0.23472835695500002
ACH-000274,-0.25706610106100003
ACH-000277,-0.195283603202
ACH-000278,-0.0149080672385
ACH-000279,-0.255133614355
ACH-000280,-0.0913893015105
ACH-000281,-0.311191461309
ACH-000288,-0.258267801421
ACH-000291,-0.124296794389
ACH-000293,-0.255409195667
ACH-000294,-0.12216375622600001
ACH-000295,-0.54402551897
ACH-000296,-0.133210048021
ACH-000302,-0.122390063452
ACH-000304,-0.162259741377
ACH-000307,-0.179527913001
ACH-000308,-0.226769972641
ACH-000310,-0.140900011371
ACH-000311,-0.399288297455
ACH-000312,-0.250500842328
ACH-000315,-0.0006613835601569999
ACH-000316,-0.250799064713
ACH-000317,-0.260709923877
ACH-000318,-0.179648272789
ACH-000319,-0.11535888806700001
ACH-000320,-0.43386634160800003
ACH-000322,-0.140595451358
ACH-000323,-0.17349958495200002
ACH-000324,-0.0826922249905
ACH-000329,-0.11326479887299999
ACH-000330,-0.239722343314
ACH-000331,-0.19360007732
ACH-000332,-0.211102550794
ACH-000334,-0.41532961496799997
ACH-000335,-0.183423880126
ACH-000336,0.0301396906976
ACH-000337,-0.238608918159
ACH-000339,-0.21239569840199998
ACH-000341,-0.0287629028737
ACH-000348,-0.304204806263
ACH-000350,-0.256176710272
ACH-000352,-0.162504767342
ACH-000356,-0.349251830215
ACH-000361,-0.22962537835299998
ACH-000362,-0.112433430529
ACH-000363,-0.137611086386
ACH-000364,-0.18301252661200001
ACH-000365,-0.230564237053
ACH-000366,-0.204024890184
ACH-000368,-0.262753137561
ACH-000374,-0.482484284893
ACH-000375,-0.04637936962309999
ACH-000376,-0.177638233838
ACH-000381,-0.258977647051
ACH-000383,-0.192991753752
ACH-000387,-0.13822930772
ACH-000389,-0.262617234862
ACH-000390,-0.386560218068
ACH-000393,-0.108260501939
