,BAG3 (9531)
ACH-000004,-0.322449314664
ACH-000007,-0.299563093161
ACH-000009,-0.138819984191
ACH-000011,-0.0177035259817
ACH-000012,-0.17969399765299998
ACH-000013,-0.0498820915231
ACH-000014,-0.29683171390999996
ACH-000015,-0.270395799551
ACH-000017,-0.197186643103
ACH-000018,-0.30426830708700003
ACH-000019,-0.00683100131444
ACH-000021,-0.0157018783078
ACH-000022,-0.24754606380999997
ACH-000025,-0.00976565024559
ACH-000028,-0.06996190383989999
ACH-000030,-0.18287353195099998
ACH-000035,-0.09300429906860001
ACH-000036,0.00854647540179
ACH-000037,-0.216287828574
ACH-000039,0.0940814924329
ACH-000040,-0.16696634149800002
ACH-000041,-0.296747186078
ACH-000042,-0.24138626320700002
ACH-000045,-0.138815323046
ACH-000047,-0.08409614944
ACH-000052,-0.199751785418
ACH-000053,-0.0741768568327
ACH-000054,-0.146679810209
ACH-000055,-0.0738738411343
ACH-000060,-0.07341451507260001
ACH-000067,-0.230372493621
ACH-000070,-0.290903358593
ACH-000075,-0.18649719018
ACH-000078,-0.24380257630899999
ACH-000082,-0.0882846798542
ACH-000085,-0.244997496374
ACH-000086,-0.0587980468981
ACH-000087,0.149501887872
ACH-000092,-0.101053524817
ACH-000095,-0.156711501209
ACH-000097,-0.280404417069
ACH-000098,-0.114861212283
ACH-000099,-0.130413277962
ACH-000108,-0.36357663975500004
ACH-000113,-0.377991824568
ACH-000115,0.0162402897374
ACH-000116,-0.10708405001700001
ACH-000118,-0.0713103525279
ACH-000120,-0.26311039489599997
ACH-000123,-0.12083214274399999
ACH-000127,-0.0329175828389
ACH-000128,-0.309028840214
ACH-000132,-0.18682247972
ACH-000133,-0.040317132726199995
ACH-000137,-0.29181486275699997
ACH-000138,-0.26577747458900003
ACH-000142,-0.0777870788423
ACH-000143,-0.000465597107464
ACH-000146,-0.19930183306
ACH-000148,-0.332729492834
ACH-000150,-0.125603343059
ACH-000152,0.026554254229200002
ACH-000153,-0.106353223754
ACH-000159,-0.145121227239
ACH-000160,-0.0768754569938
ACH-000163,-0.152815313072
ACH-000167,-0.280002901279
ACH-000168,-0.206707999602
ACH-000169,-0.254023167592
ACH-000178,-0.143064040552
ACH-000182,-0.140070463417
ACH-000183,-0.171501280438
ACH-000188,-0.035744500989
ACH-000189,0.0697533905909
ACH-000190,-0.16115569473400002
ACH-000198,-0.0281643463852
ACH-000204,-0.163229464306
ACH-000206,0.150130205722
ACH-000207,-0.273764204219
ACH-000211,-0.23033399614999997
ACH-000215,-0.08255582604100001
ACH-000221,-0.036086630235800006
ACH-000222,-0.223841100571
ACH-000223,-0.0785297064496
ACH-000226,0.021586626833900002
ACH-000227,-0.0897832564469
ACH-000228,-0.242988438664
ACH-000231,-0.22836854511399998
ACH-000232,-0.125548648507
ACH-000233,-0.143457877091
ACH-000234,-0.25848530172
ACH-000235,-0.145242035066
ACH-000237,-0.139881084678
ACH-000238,-0.149062285033
ACH-000243,-0.291671039232
ACH-000244,0.0232198755033
ACH-000246,-0.0921849581126
ACH-000248,-0.00044046131802999997
ACH-000250,-0.167306361626
ACH-000251,-0.367276518996
ACH-000253,-0.0220860762977
ACH-000255,-0.250861713472
ACH-000256,-0.288923905448
ACH-000257,-0.272129621756
ACH-000258,-0.0363724962479
ACH-000259,-0.23556178354899998
ACH-000260,-0.0924089007357
ACH-000261,0.157553680767
ACH-000262,-0.378110256255
ACH-000263,-0.0811127109287
ACH-000264,-0.0519054798054
ACH-000265,-0.054590943039100004
