,GZMK (3003)
ACH-000004,-0.11794117387900001
ACH-000007,-0.142087654268
ACH-000009,0.0160761499607
ACH-000011,-0.08942370494419999
ACH-000012,-0.227920155307
ACH-000013,-0.046590663318099995
ACH-000014,-0.17621564881700003
ACH-000015,-0.197700459718
ACH-000017,-0.10790904755200001
ACH-000018,-0.257723175704
ACH-000019,-0.183001304981
ACH-000021,-0.0716217502964
ACH-000022,-0.102900902088
ACH-000025,0.06112754881569999
ACH-000028,-0.0679994974835
ACH-000030,-0.0720423146507
ACH-000035,-0.16522787963899999
ACH-000036,-0.010104146098700001
ACH-000037,-0.250520608733
ACH-000039,0.10181562887000001
ACH-000040,-0.107903874702
ACH-000041,-0.270251141146
ACH-000042,-0.0367298741934
ACH-000045,0.07550535444739999
ACH-000047,0.04975412867909999
ACH-000052,-0.192072952392
ACH-000053,-0.08855409581530001
ACH-000054,0.00944448919842
ACH-000055,-0.0690527025305
ACH-000060,-0.0460770543704
ACH-000067,-0.0588459999339
ACH-000070,-0.039094579527599996
ACH-000075,-0.008964044604780001
ACH-000078,-0.00253936009196
ACH-000082,-0.132829015734
ACH-000085,0.0169124027873
ACH-000086,-0.0654391560399
ACH-000087,0.12562818408600002
ACH-000092,-0.014509164905600001
ACH-000095,0.026496440398900003
ACH-000097,-0.0587658878196
ACH-000098,-0.25958730055199997
ACH-000099,0.00115543000251
ACH-000108,-0.141921183291
ACH-000113,-0.008918607701729999
ACH-000115,0.07394499163639999
ACH-000116,-0.044458350436699996
ACH-000118,-0.0127893027325
ACH-000120,0.081077567274
ACH-000123,-0.06638532547180001
ACH-000127,-0.0770054521037
ACH-000128,0.07230799763960001
ACH-000132,0.0283516443548
ACH-000133,-0.0681113221449
ACH-000137,-0.37874855082900005
ACH-000138,-0.115208261952
ACH-000142,-0.0137288069114
ACH-000143,0.08735881651939999
ACH-000146,-0.030144935100699998
ACH-000148,-0.0711382496323
ACH-000150,0.056480853244400005
ACH-000152,0.0719214925121
ACH-000153,0.0134569331171
ACH-000159,-0.163234348488
ACH-000160,-0.152854630171
ACH-000163,-0.0409017023051
ACH-000167,0.0409064249779
ACH-000168,-0.00245272709017
ACH-000169,-0.16549793697
ACH-000178,0.008104228003
ACH-000182,-0.0541535269312
ACH-000183,0.163510752487
ACH-000188,-0.12476057028200001
ACH-000189,0.192104983146
ACH-000190,0.0015257906562800001
ACH-000198,-0.0621645728471
ACH-000204,0.0948325843357
ACH-000206,-0.13269032923000001
ACH-000207,-0.0620516423154
ACH-000211,-0.06529721316130001
ACH-000215,0.0447130929746
ACH-000221,-0.038156598232900005
ACH-000222,0.104078419711
ACH-000223,0.0144885337195
ACH-000226,-0.160233467658
ACH-000227,-0.0958123925244
ACH-000228,-0.07094961722910001
ACH-000231,-0.007132071958229999
ACH-000232,0.00785142224944
ACH-000233,-0.037963431015
ACH-000234,8.24924748833e-05
ACH-000235,-0.138668709733
ACH-000237,-0.000297962327832
ACH-000238,-0.0406175188283
ACH-000243,-0.0778038164743
ACH-000244,-0.23207406175
ACH-000246,0.0483778684691
ACH-000248,-0.0716622908835
ACH-000250,0.0376082713647
ACH-000251,0.32203907354
ACH-000253,0.00856423626466
ACH-000255,-0.0069637860135
ACH-000256,-0.11616686778799999
ACH-000257,-0.35636668002
ACH-000258,-0.0213231448857
ACH-000259,-0.0614780315345
ACH-000260,-0.0366503309524
ACH-000261,-0.09944113590579999
ACH-000262,0.007722092330840001
ACH-000263,-0.133755577551
ACH-000264,-0.0852573791189
ACH-000265,-0.0439728850588
ACH-000266,-0.0912060910128
ACH-000272,-0.0114837600842
ACH-000273,0.09202621196170001
ACH-000274,-0.0710658931816
ACH-000277,-0.0192627871411
ACH-000278,-0.08899774277820001
ACH-000279,-0.0938211909392
ACH-000280,0.057122116110399995
ACH-000281,0.10409033945599999
ACH-000288,0.07922942492210001
ACH-000291,-0.0689564608543
ACH-000293,-0.176835807953
ACH-000294,-0.11730096326199999
ACH-000295,-0.0651422264066
ACH-000296,0.09750643822510001
ACH-000302,-0.048873420427800005
ACH-000304,-0.0367083298488
ACH-000307,-0.085609762573
ACH-000308,-0.0898482549769
ACH-000310,0.128140659795
ACH-000311,0.0772326434111
ACH-000312,-0.0964569204159
ACH-000315,-0.125451069089
ACH-000316,-0.0253342106394
ACH-000317,0.0232055959237
ACH-000318,0.08691323943189999
ACH-000319,-0.121577664436
ACH-000320,-0.23379555785999998
ACH-000322,-0.24170777023499998
ACH-000323,-0.105159501546
ACH-000324,-0.02621174872
ACH-000329,-0.09598472459310001
ACH-000330,-0.0577543039226
ACH-000331,-0.23986414211999998
ACH-000332,-0.036651125719699994
ACH-000334,-0.130331500562
ACH-000335,-0.18066061019699997
ACH-000336,0.0105033013493
ACH-000337,0.224342731706
ACH-000339,-0.12116107768300001
ACH-000341,-0.09689907080060002
ACH-000348,-0.0351036428431
ACH-000350,-0.247711384225
ACH-000352,-0.0748956710553
ACH-000356,-0.214694764445
ACH-000361,-0.17139263625300002
ACH-000362,0.0366699185126
ACH-000363,-0.18788089134799998
ACH-000364,-0.00207297796571
ACH-000365,-0.0446605766486
