,TSTA3 (7264)
ACH-000178,-0.197665261056
ACH-000182,-0.39462677083000003
ACH-000183,-0.122602039997
ACH-000188,-0.26706908232099996
ACH-000189,-0.187570326593
ACH-000190,-0.0739967135366
ACH-000198,-0.269133134052
ACH-000204,0.016351003240399998
ACH-000206,-0.0677998288159
ACH-000207,-0.284940793657
ACH-000211,-0.317022287654
ACH-000215,-0.21876987406399998
ACH-000221,-0.19202729862799997
ACH-000222,-0.501781557872
ACH-000223,-0.0794200409143
ACH-000226,-0.10805731531
ACH-000227,-0.18643752412599998
ACH-000228,-0.36774430349
ACH-000231,-0.148998089627
ACH-000232,-0.220627765017
ACH-000233,-0.07430491360989999
ACH-000234,-0.287077855673
ACH-000235,-0.32619744605
ACH-000237,-0.0322289624587
ACH-000238,-0.23891291402800002
ACH-000243,-0.302054367701
ACH-000244,-0.166487563876
ACH-000246,-0.169447903545
ACH-000248,-0.103460311107
ACH-000250,-0.318091386785
ACH-000251,-0.310776299558
ACH-000253,-0.164708309975
ACH-000255,-0.222094973044
ACH-000256,-0.430203478692
ACH-000257,-0.190596549953
ACH-000258,-0.310674737287
ACH-000259,-0.283591569304
ACH-000260,-0.17768922308600002
ACH-000261,-0.24021664512200003
ACH-000262,-0.285610257425
ACH-000263,-0.439231898854
ACH-000264,-0.182624934371
ACH-000265,-0.35387408660999997
ACH-000266,-0.304059914325
ACH-000272,-0.158025967273
ACH-000273,-0.213221611941
ACH-000274,-0.23296988307900002
ACH-000277,-0.206107912073
ACH-000278,-0.0355573314854
ACH-000279,-0.254570152872
ACH-000280,-0.273467339036
ACH-000281,-0.37745881053499997
ACH-000288,-0.16942497662300002
ACH-000291,-0.324210687053
ACH-000293,-0.367138817754
ACH-000294,-0.364632410069
ACH-000295,-0.34271999121200003
ACH-000296,-0.35614245284100005
ACH-000302,-0.23480025734999999
ACH-000304,-0.11402036018400001
ACH-000307,-0.30512538383
ACH-000308,-0.309003798223
ACH-000310,-0.270033167687
ACH-000311,-0.29744428144499996
ACH-000312,-0.293191696422
ACH-000315,-0.364091913558
ACH-000316,-0.267347107127
ACH-000317,-0.280266276253
ACH-000318,-0.19545153075
ACH-000319,-0.15322067648
ACH-000320,-0.200724580365
ACH-000322,-0.318446427548
ACH-000323,-0.312359199939
ACH-000324,-0.277838350576
ACH-000329,-0.254580512433
ACH-000330,-0.142550375094
ACH-000331,-0.08914264190400001
ACH-000332,-0.280294653504
ACH-000334,-0.360685213913
ACH-000335,-0.278477050745
ACH-000336,0.044021862849000004
ACH-000337,-0.19880014996
ACH-000339,-0.175765286487
ACH-000341,-0.20131253829
ACH-000348,-0.36267773551
ACH-000350,-0.470118718544
ACH-000352,-0.139558255624
ACH-000356,-0.215159687902
ACH-000361,-0.275729049778
ACH-000362,-0.329116707121
ACH-000363,-0.40292257939900006
ACH-000364,-0.07326878344719999
ACH-000365,-0.111441786277
ACH-000366,-0.165540167608
ACH-000368,-0.313148930674
ACH-000374,-0.289907218492
ACH-000375,-0.255450902449
ACH-000376,-0.0538106759059
ACH-000381,-0.11007399080800001
ACH-000383,-0.253867947456
ACH-000387,-0.20756727238699998
ACH-000389,-0.272804837021
ACH-000390,-0.32186265035
ACH-000393,-0.287344777289
ACH-000395,-0.22099914689599998
ACH-000397,-0.244585361073
ACH-000401,0.04228127397340001
ACH-000402,-0.403812799406
ACH-000403,-0.159763943893
ACH-000404,0.162592920987
ACH-000406,-0.236212946401
ACH-000407,-0.277209815401
ACH-000408,-0.40484452939800003
ACH-000410,-0.11130147882000001
ACH-000411,-0.0418367711271
ACH-000414,-0.253710684038
ACH-000415,-0.240145037173
ACH-000416,-0.146470482803
ACH-000420,-0.033278193525299996
ACH-000421,-0.252741010836
ACH-000424,-0.147802220615
ACH-000425,-0.38502171167099997
ACH-000426,0.14216822098200002
ACH-000427,-0.302096667477
ACH-000433,-0.4863375674
ACH-000436,-0.353349825786
ACH-000444,-0.09563862545219999
ACH-000445,-0.012678770871899999
ACH-000448,-0.210626464683
ACH-000450,0.0128454641301
ACH-000452,-0.368484291189
ACH-000454,-0.11621230380200001
ACH-000458,-0.05675403795990001
ACH-000459,0.202622921371
ACH-000460,-0.24408862803599998
ACH-000461,-0.10786527750399999
ACH-000463,-0.143562291807
ACH-000464,-0.0782917848917
ACH-000466,-0.361573687754
ACH-000467,-0.0332533118959
ACH-000468,-0.477030298535
ACH-000469,-0.123294156917
ACH-000470,-0.154510714477
ACH-000471,-0.250154583328
ACH-000472,-0.30200202222
ACH-000473,-0.301699499448
ACH-000475,-0.124383809142
ACH-000476,-0.374333549855
ACH-000477,0.0328433786128
ACH-000480,-0.0145281781302
ACH-000481,-0.228928177614
ACH-000483,-0.0384977584075
ACH-000484,-0.333437070551
ACH-000485,-0.047619952533800004
ACH-000486,-0.307004664759
ACH-000487,-0.11117066603299999
ACH-000488,-0.005318070302520001
ACH-000490,-0.0349438626277
ACH-000491,-0.0992456456077
ACH-000495,0.0390966216875
ACH-000496,-0.266753018782
ACH-000499,-0.020876532599599998
ACH-000500,0.164046297508
ACH-000502,-0.32062886663
ACH-000503,-0.06645430783009999
ACH-000505,-0.257213449727
ACH-000507,-0.19420176298500003
ACH-000510,-0.187231044795
ACH-000511,-0.145648402492
ACH-000512,-0.0359221814489
ACH-000516,-0.288623728005
ACH-000517,-0.19074560577100003
ACH-000518,-0.334552578429
ACH-000520,-0.145810523932
ACH-000521,-0.31970284003800004
ACH-000522,-0.141686208506
ACH-000524,-0.234650638268
ACH-000527,-0.174932680279
ACH-000528,-0.36034251001900003
ACH-000537,-0.0365154039069
ACH-000541,0.178106032972
ACH-000542,-0.348545992014
ACH-000544,-0.14864269297
ACH-000545,-0.040654106593400005
ACH-000547,-0.0498049976718
ACH-000548,-0.248461825319
ACH-000549,-0.228722585948
ACH-000550,-0.24073531123300002
ACH-000552,-0.26695385599800003
ACH-000556,-0.0711668557423
ACH-000557,-0.388653382322
ACH-000570,-0.303509455143
ACH-000571,-0.19953576836800002
ACH-000573,-0.11982720322899999
ACH-000576,-0.0738086497965
ACH-000580,-0.0295885204465
ACH-000584,-0.08908040245160001
ACH-000585,-0.268582529598
ACH-000588,0.059164490145699994
ACH-000589,-0.128055791793
ACH-000591,-0.22169540784800001
ACH-000593,-0.256487518041
ACH-000600,-0.12445808940099999
ACH-000601,-0.153375089552
ACH-000604,-0.043606052256800004
ACH-000605,-0.035928169769
ACH-000606,-0.31641890340100004
ACH-000608,-0.18693009414500003
ACH-000614,-0.147799078932
ACH-000616,0.0795070217237
ACH-000618,-0.28389073101999995
ACH-000619,-0.199125821806
ACH-000620,-0.156531119652
ACH-000621,-0.00039055504724
ACH-000622,-0.0984620173043
ACH-000623,-0.0272507936792
ACH-000624,-0.107566904625
ACH-000627,-0.28903320379299996
ACH-000630,-0.336784317811
ACH-000632,-0.26514677367600004
ACH-000633,-0.144919938969
ACH-000637,-0.18169235798500002
ACH-000638,-0.240315138673
ACH-000646,-0.375608283449
ACH-000647,-0.11730642991599999
ACH-000648,-0.33782331548600003
ACH-000649,-0.370444251454
ACH-000651,-0.188722142502
ACH-000652,-0.134941464913
ACH-000653,-0.372398264869
ACH-000657,-0.176500715465
ACH-000658,-0.5212504795
ACH-000661,-0.1936314038
ACH-000662,-0.480429817003
ACH-000663,-0.18038078639000002
ACH-000665,-0.241571266175
ACH-000671,-0.0507236875909
ACH-000673,-0.29993780208
ACH-000676,-0.319890512599
ACH-000677,-0.31214686135200004
ACH-000681,-0.328252862958
ACH-000682,-0.26521548625700003
ACH-000683,-0.279225119006
ACH-000684,-0.22436269342700002
ACH-000688,-0.398122791953
ACH-000693,-0.27271134217799997
ACH-000694,-0.19310586857099998
ACH-000695,-0.5146976592010001
ACH-000696,-0.094968486514
ACH-000697,-0.169963781844
ACH-000699,-0.340214798508
ACH-000701,-0.206628522785
ACH-000706,-0.00942675027354
ACH-000711,-0.404705078765
ACH-000713,-0.0296377520713
ACH-000714,-0.320298024188
ACH-000718,-0.34763722064999997
ACH-000720,-0.208435530431
ACH-000721,-0.162701623471
ACH-000724,-0.221505413972
ACH-000725,-0.338852896113
ACH-000732,-0.280907326107
ACH-000734,-0.1302037357
ACH-000735,-0.16819730116700002
ACH-000736,-0.0459994957083
ACH-000738,-0.18083751761300002
ACH-000746,-0.22838619945099997
ACH-000747,-0.11860549884000002
ACH-000748,-0.398515055523
ACH-000753,-0.39376833987899995
ACH-000756,-0.197707694095
ACH-000757,-0.15211640399499998
ACH-000758,-0.261849614095
ACH-000760,-0.0519593565222
ACH-000763,-0.223925199091
ACH-000764,-0.0982481698145
ACH-000765,-0.24868214190000001
ACH-000766,-0.11773751602499999
ACH-000767,-0.391084024912
ACH-000768,-0.19479626335900002
ACH-000769,-0.137787014377
ACH-000770,-0.17144101975900003
ACH-000771,-0.18556325614900002
ACH-000773,-0.32549253046
ACH-000776,-0.271241184895
ACH-000777,0.0212490127115
ACH-000778,-0.08148138243389999
ACH-000781,-0.14247489347
ACH-000782,0.0737746581237
ACH-000783,-0.543620792968
ACH-000784,-0.222784466327
ACH-000785,-0.259860792063
ACH-000787,-0.168518914223
ACH-000788,-0.20444475915100002
ACH-000791,-0.235653309558
ACH-000792,-0.110607527471
ACH-000794,-0.23770065285300002
ACH-000796,-0.184302519424
ACH-000799,-0.24231386564500002
ACH-000800,-0.449997339259
ACH-000802,-0.04334905501680001
ACH-000804,-0.263052159538
ACH-000805,-0.19656470087699998
ACH-000809,-0.276252963777
ACH-000810,-0.389436934199
ACH-000811,-0.304212270896
ACH-000817,-0.18843010216400002
ACH-000819,-0.151438709504
ACH-000820,-0.1196471202
ACH-000821,-0.335511708661
ACH-000822,-0.199771793182
ACH-000823,-0.24513691723499997
ACH-000824,-0.194204651164
ACH-000827,-0.183003098241
ACH-000829,-0.164830844671
ACH-000831,-0.192143040918
ACH-000832,-0.20176926658100003
ACH-000833,-0.19668978325
ACH-000834,-0.20997803716699998
ACH-000835,-0.202521143534
ACH-000836,-0.285017738001
ACH-000837,-0.28692579576099997
ACH-000838,-0.06767999472149999
ACH-000839,-0.174851960691
ACH-000840,-0.309793060719
ACH-000841,-0.647612765302
ACH-000843,-0.269668660674
ACH-000846,-0.120468249209
ACH-000847,-0.18455240324900002
ACH-000848,-0.146182706727
ACH-000849,-0.24325937267900002
ACH-000851,-0.326486957023
ACH-000855,-0.0324822467972
ACH-000856,-0.354696421796
ACH-000858,-0.283179365646
ACH-000859,-0.343852228157
ACH-000861,-0.363093934483
ACH-000862,-0.212127311577
ACH-000865,-0.19631875557300002
ACH-000866,-0.136106822667
ACH-000867,-0.28040552283000003
ACH-000869,-0.05273572743009999
ACH-000872,-0.120186075506
ACH-000873,-0.356106028711
ACH-000876,-0.240020617418
ACH-000878,-0.36937561590499995
ACH-000880,-0.302334501805
ACH-000881,-0.194154863389
ACH-000882,-0.12131515628699999
ACH-000884,-0.169365200341
ACH-000885,-0.152426647271
ACH-000887,-0.438688401726
ACH-000888,-0.14406399251
ACH-000889,-0.17391775589000003
ACH-000890,-0.139056568341
ACH-000896,-0.161284305858
ACH-000898,-0.0387257908409
ACH-000900,-0.435179413939
ACH-000901,-0.316070106508
ACH-000905,-0.348974122116
ACH-000906,-0.21452449629200002
ACH-000907,-0.08313467336330001
ACH-000910,-0.49813777849299995
ACH-000911,-0.225161279417
ACH-000912,-0.35739992901900003
ACH-000913,-0.40502040403800005
ACH-000915,-0.24056414040100002
ACH-000916,0.154566186446
ACH-000917,-0.14633116488
ACH-000921,-0.242272960678
ACH-000924,-0.34893454816799996
ACH-000926,-0.176333555948
ACH-000928,-0.350915443262
ACH-000929,-0.134132088792
ACH-000932,-0.135945298424
ACH-000935,-0.305206042163
ACH-000936,-0.224230910728
ACH-000937,-0.19106866514
ACH-000938,-0.41940310603799996
ACH-000939,-0.208215529803
ACH-000941,-0.0883145971775
ACH-000943,-0.20317849019900003
ACH-000946,-0.154152104461
ACH-000947,-0.27618889246100004
ACH-000948,-0.178634129084
ACH-000950,0.026236805893200002
ACH-000953,-0.280255177027
ACH-000957,0.0027890760888899997
ACH-000958,0.06835250353609999
ACH-000960,-0.16023462073699998
ACH-000963,-0.342788219977
ACH-000968,-0.0806875269772
ACH-000969,-0.21341651276299997
ACH-000973,-0.0662971811049
ACH-000974,-0.143140872122
ACH-000975,-0.15651949080900002
ACH-000976,0.023222931189900004
ACH-000978,-0.304121996521
ACH-000980,-0.17854013682
ACH-000984,-0.41152973983400004
ACH-000986,-0.144433605682
ACH-000988,-0.192959730764
ACH-000993,-0.21081378421100003
ACH-000994,-0.34749495595700003
ACH-000996,-0.350649303982
ACH-001001,-0.116381094215
ACH-001020,-0.006785024575350001
ACH-001028,-0.245054295677
ACH-001031,-0.0864484369489
ACH-001038,-0.21286841915999996
ACH-001048,-0.295387333681
ACH-001050,-0.09631036709450001
ACH-001053,-0.08999839916480001
ACH-001054,-0.36958207584799996
ACH-001061,-0.258871211931
ACH-001067,-0.304790790081
ACH-001075,-0.0930016760682
ACH-001096,-0.24524823995499997
ACH-001128,-0.0112031805954
ACH-001134,-0.392687559498
ACH-001151,-0.20393679164500003
ACH-001163,-0.296382972551
ACH-001164,-0.244581283306
ACH-001173,-0.0727774988463
ACH-001183,-0.27078482436
ACH-001184,-0.132349257771
ACH-001190,0.05141061475790001
ACH-001192,-0.423275904076
ACH-001193,-0.486626154248
ACH-001196,-0.431675941678
ACH-001197,-0.25109137490899996
ACH-001205,-0.05750540426009999
ACH-001211,-0.193347905256
ACH-001212,-0.077301811969
ACH-001228,-0.31390043375
ACH-001232,-0.11002190299900001
ACH-001239,-0.23552780968000003
ACH-001274,-0.552631283623
ACH-001275,-0.19223919828699998
ACH-001277,-0.266354902833
ACH-001278,-0.08576608387010001
ACH-001280,-0.380032324412
ACH-001283,-0.0908776358569
ACH-001289,-0.0283394837837
ACH-001295,-0.25953926134599997
ACH-001300,-0.305772685777
ACH-001301,-0.204296267742
ACH-001302,-0.28682513755600003
ACH-001303,-0.481637396663
ACH-001306,-0.0764284692591
ACH-001318,0.0533992952346
ACH-001322,-0.13732108758199998
ACH-001328,-0.230207284659
ACH-001332,0.052623659052999996
ACH-001333,-0.168459150736
ACH-001336,-0.171875498789
ACH-001340,-0.155346879282
ACH-001346,-0.10718961610700001
ACH-001353,-0.262265161384
ACH-001354,-0.132509557718
ACH-001367,-0.248682589298
ACH-001368,-0.17655251698399999
ACH-001374,-0.39182115673699996
ACH-001375,-0.36760349621
ACH-001377,0.05673566810740001
ACH-001380,-0.373685936776
ACH-001391,-0.530393902753
ACH-001407,-0.296587191694
ACH-001408,-0.369030874096
ACH-001413,-0.0673446807451
ACH-001430,-0.231255975323
ACH-001431,-0.23926294434999998
ACH-001450,0.010173972157
ACH-001496,-0.126582855007
ACH-001500,-0.290243598248
ACH-001521,-0.245876969992
ACH-001523,-0.0343869470265
ACH-001532,-0.091098908702
ACH-001536,-0.0475365759176
ACH-001550,-0.19118043570300003
ACH-001552,-0.45095788980499996
ACH-001554,-0.0611093663849
ACH-001645,-0.0772586289658
ACH-001654,-0.165467589716
ACH-001715,-0.0668396417452
ACH-001735,-0.336175224626
ACH-001736,-0.34251616207099994
ACH-001737,-0.0734914959751
ACH-001740,0.18857556022100003
ACH-001745,-0.260593636556
ACH-001750,-0.19224104449999999
ACH-001765,-0.149271209063
ACH-001956,-0.278250274451
ACH-001957,-0.35421545438600005
