,NRAS (4893)
ACH-000004,-0.011450793755099999
ACH-000007,-0.137315666086
ACH-000009,-0.207911645974
ACH-000011,0.306539038645
ACH-000012,-0.20760507029199998
ACH-000013,-0.0977991473293
ACH-000014,-0.141272720485
ACH-000015,-0.443900570972
ACH-000017,0.0105261874825
ACH-000018,0.00724335195266
ACH-000019,-0.5518377007540001
ACH-000021,-0.207825639416
ACH-000022,-0.251320722859
ACH-000025,-1.19249579251
ACH-000028,-0.48758794022699997
ACH-000030,-0.0208232163654
ACH-000035,-0.45876605558300004
ACH-000036,-0.166986779567
ACH-000037,-0.324133521154
ACH-000039,-0.135277051556
ACH-000040,-0.201293898317
ACH-000041,-0.111937886939
ACH-000042,0.21931692292100002
ACH-000045,0.13076849843
ACH-000047,-0.0268111605375
ACH-000052,0.0961273148889
ACH-000053,-0.11003282658199999
ACH-000054,-1.24837726903
ACH-000055,-0.321082775139
ACH-000060,0.185391972969
ACH-000067,-0.0974250259011
ACH-000070,-0.92434327323
ACH-000075,-0.32065108860999997
ACH-000078,-0.261890011364
ACH-000082,-0.127979309194
ACH-000085,0.0511071659786
ACH-000086,-0.05962042010890001
ACH-000087,-0.0627699498046
ACH-000092,-0.31515176488499996
ACH-000095,0.120061772491
ACH-000097,0.100300400711
ACH-000098,0.122893097028
ACH-000099,-0.012695893815
ACH-000108,0.140531760216
ACH-000113,-0.0724858947739
ACH-000115,-0.011598826546200001
ACH-000116,-0.0312057567275
ACH-000118,-0.214404734919
ACH-000120,-0.915571477431
ACH-000123,-0.117730332211
ACH-000127,-0.131924179424
ACH-000128,-0.13358243438
ACH-000132,-0.266948735906
ACH-000133,-0.07701075507569999
ACH-000137,-0.423005111727
ACH-000138,0.00762060720449
ACH-000142,-0.30508418642499996
ACH-000143,-0.0157833014383
ACH-000146,-1.82185211463
ACH-000148,-0.0936689310849
ACH-000150,0.151382414158
ACH-000152,-0.323369334438
ACH-000153,-0.377331887592
ACH-000159,-0.199268590056
ACH-000160,-0.0033031107922900003
ACH-000163,0.00769182220746
ACH-000167,-0.24855295567
ACH-000168,0.038377616481800006
ACH-000169,-1.5109858565600003
ACH-000178,-0.12425673885399999
ACH-000182,-0.26090599453499996
ACH-000183,-1.00172058754
ACH-000188,-0.136050281803
ACH-000189,-0.13206407012399998
ACH-000190,-1.01661086765
ACH-000198,0.024397222735900004
ACH-000204,-0.125047392369
ACH-000206,-1.1144320158399998
ACH-000207,-0.161038834309
ACH-000211,-0.17532422301
ACH-000215,-0.20676754371
ACH-000221,-0.295639382876
ACH-000222,0.0685954279749
ACH-000223,-0.220526873815
ACH-000226,-0.009200458223090001
ACH-000227,-0.284986145003
ACH-000228,-0.212258396899
ACH-000231,-0.179298911816
ACH-000232,-0.009375807636950001
ACH-000233,0.024729179002
ACH-000234,-0.18666801385600001
ACH-000235,-0.024206018031099997
ACH-000237,-0.355721234665
ACH-000238,-0.318613009811
ACH-000243,-0.13571957367
ACH-000244,-0.135289408093
ACH-000246,-0.034616148541
ACH-000248,-0.141887749374
ACH-000250,-0.06123394695809999
ACH-000251,-0.17472250469
ACH-000253,-0.0416730014885
ACH-000255,-0.21327070345199997
ACH-000256,-0.12022320095999998
ACH-000257,-0.144116386376
ACH-000258,0.131645763213
ACH-000259,-0.066113180573
ACH-000260,-1.191559901
ACH-000261,-0.0751246719675
ACH-000262,0.189402838048
ACH-000263,0.0662972438152
ACH-000264,-0.031044764830499998
ACH-000265,-0.100884810241
ACH-000266,-0.10783909577999999
ACH-000272,-0.029141522749900003
ACH-000273,-0.148558912816
ACH-000274,-0.549115811327
ACH-000277,-0.100858877377
ACH-000278,-0.161961419089
ACH-000279,-0.149728601572
ACH-000280,-0.188892685994
ACH-000281,0.040740594131
ACH-000288,-0.18829036599100002
ACH-000291,-0.133610654265
ACH-000293,-0.0998871742591
ACH-000294,-0.123199966566
ACH-000295,-0.270305331398
ACH-000296,-0.313836165431
ACH-000302,-0.0774859579364
ACH-000304,-0.46036953473399994
ACH-000307,0.00384087897215
ACH-000308,0.0041458187809
ACH-000310,-0.323781696794
ACH-000311,-0.244759499008
ACH-000312,0.154816169412
ACH-000315,-0.053210018662599994
ACH-000316,-0.137223476881
ACH-000317,-0.29814748795699997
ACH-000318,0.0693740643069
ACH-000319,-0.128470327044
ACH-000320,-0.0829379333286
ACH-000322,-0.19236222646499998
ACH-000323,-0.659774032873
ACH-000324,-0.186755009722
ACH-000329,-0.0914281718327
ACH-000330,-0.22343598929699998
ACH-000331,-0.236794058838
ACH-000332,-0.0866762434749
ACH-000334,0.0289666635328
ACH-000335,-0.331596022603
ACH-000336,-1.15097965744
ACH-000337,-0.120988324463
ACH-000339,-0.0625334939951
ACH-000341,-0.118946215678
ACH-000348,-0.139808601057
ACH-000350,0.174977750639
ACH-000352,-0.113307957619
ACH-000356,0.160309159845
ACH-000361,0.035775196286199996
ACH-000362,-0.034601131761800005
ACH-000363,0.042375464415300004
ACH-000364,-0.150023188857
ACH-000365,0.00848630514709
ACH-000366,-0.0402809950603
ACH-000368,0.044477203095500004
ACH-000374,-0.280417013567
ACH-000375,0.0680720663172
ACH-000376,-0.225570486246
ACH-000381,0.0989920602562
ACH-000383,-0.22325264947700002
ACH-000387,-0.47862282479199997
ACH-000389,0.243336406155
ACH-000390,-0.348693054952
ACH-000393,-0.0882379044242
ACH-000395,-0.200734010986
ACH-000397,0.0567061974276
ACH-000401,-0.0156941343449
ACH-000402,-0.0287796296093
ACH-000403,-0.036858418828
ACH-000404,0.0367449473014
ACH-000406,-0.0514824585904
ACH-000407,-0.159865429646
ACH-000408,-0.269773106164
ACH-000410,-0.235821207415
ACH-000411,-0.158297352927
ACH-000414,-0.048192561773800005
ACH-000415,-0.27932297374000004
ACH-000416,-0.330952937216
ACH-000420,-0.0551867315914
ACH-000421,0.07560629006780001
ACH-000424,-0.126686334768
ACH-000425,-0.169694344842
ACH-000426,0.16341974883500002
ACH-000427,0.0484183547329
ACH-000433,-0.189573258769
ACH-000436,-1.4175898134799998
ACH-000444,-0.17814503216400002
ACH-000445,-0.00334199217288
ACH-000448,-0.186156267079
ACH-000450,-0.291636652787
ACH-000452,-0.11726469758
ACH-000454,-0.22416007850400002
ACH-000458,-0.06880636401489999
ACH-000459,0.0812194362572
ACH-000460,-0.22081227026099998
ACH-000461,-0.033124204654999996
ACH-000463,0.0432927277846
ACH-000464,0.023411780967
ACH-000466,-0.377099102515
ACH-000467,-0.233742049265
ACH-000468,-0.15929420827500002
ACH-000469,-0.0693976185488
ACH-000470,0.0593365497724
ACH-000471,-0.23607537268399997
ACH-000472,-0.0594754313203
ACH-000473,-0.0502843805748
ACH-000475,0.049774644973
ACH-000476,-0.121168351823
ACH-000477,-0.262703625825
ACH-000480,-0.19715687787
ACH-000481,0.743154230534
ACH-000483,-0.0986268620056
ACH-000484,0.119166544759
ACH-000485,0.119810915016
ACH-000486,-1.0810941379799999
ACH-000487,0.0700720110069
ACH-000488,-0.030030955259500003
ACH-000490,-0.151568478935
ACH-000491,-0.525439223553
ACH-000495,-0.148584915418
ACH-000496,-0.13617764438899999
ACH-000499,0.0722954366563
ACH-000500,-0.120214832197
ACH-000502,-0.0678675680088
ACH-000503,-0.12870195485
ACH-000505,-0.0736024880965
ACH-000507,-0.08178407723969999
ACH-000510,-1.00356766174
ACH-000511,-0.0830292167429
ACH-000512,-1.1530688980600001
ACH-000516,-0.11651317054600001
ACH-000517,0.15832100609400002
ACH-000518,0.024171446924099997
ACH-000520,-0.211727886576
ACH-000521,-0.24954864204
ACH-000522,-0.515376679912
ACH-000524,-0.102611890282
ACH-000527,0.0105590338192
ACH-000528,0.014722171381899999
ACH-000537,-0.162956262502
ACH-000541,-0.12318450448799999
ACH-000542,-0.115554533574
ACH-000544,-0.10537281624099999
ACH-000545,-0.20184573309099998
ACH-000547,-0.630599748657
ACH-000548,0.0142381741445
ACH-000549,-0.00180125870942
ACH-000550,-0.08498765000399999
ACH-000552,-0.24511168819200002
ACH-000556,-0.18754500424000004
ACH-000557,-2.40064817376
ACH-000570,0.106338825821
ACH-000571,-0.11767295695499999
ACH-000573,-0.103545468483
ACH-000576,-1.29234193812
ACH-000580,-0.11581176579500001
ACH-000584,-0.032401013484299995
ACH-000585,-0.222822718341
ACH-000588,-0.13224830319
ACH-000589,-0.199605584182
ACH-000591,0.178645678913
ACH-000593,-0.0120311515108
ACH-000600,0.069581790736
ACH-000601,-0.103366009121
ACH-000604,-0.451169715132
ACH-000605,-0.469483359622
ACH-000606,-0.148356594089
ACH-000608,-0.086488941898
ACH-000614,-0.224578790748
ACH-000616,-0.270211607697
ACH-000618,-0.0624322053142
ACH-000619,-0.312307736917
ACH-000620,-0.126522601212
ACH-000621,-0.270355231406
ACH-000622,0.0848162013701
ACH-000623,-0.06670983666180001
ACH-000624,-0.10465387335200001
ACH-000627,-0.277048950666
ACH-000630,0.08854518652389999
ACH-000632,-1.4970347381
ACH-000633,0.044984630066
ACH-000637,-0.00187812037989
ACH-000638,-0.04875680472019999
ACH-000646,-0.0560483501536
ACH-000647,-0.18648836914500003
ACH-000648,-0.0442844668419
ACH-000649,-0.0438026549591
ACH-000651,-0.127132612581
ACH-000652,0.18306263483899998
ACH-000653,-1.0748684163700002
ACH-000657,-0.0376092123231
ACH-000658,-0.18087606020999997
ACH-000661,-0.094089461304
ACH-000662,-0.0353036744495
ACH-000663,-0.046995533757199996
ACH-000665,-0.162939531163
ACH-000671,-0.134457020447
ACH-000673,-0.0662699379681
ACH-000676,-0.26120706733300003
ACH-000677,0.127335011236
ACH-000681,-0.039257752568300004
ACH-000682,-0.05927024110830001
ACH-000683,-0.19239186736900002
ACH-000684,-0.0040367473378
ACH-000688,-0.0468488635893
ACH-000693,-0.08626592851610002
ACH-000694,-0.0223082722718
ACH-000695,0.15342142099099998
ACH-000696,-0.324947237358
ACH-000697,0.000994841523003
ACH-000699,-0.177388869345
ACH-000701,-0.234447835548
ACH-000706,-0.0907847987152
ACH-000711,-0.08190929057739998
ACH-000713,-0.39603251184199995
ACH-000714,-0.0732755883202
ACH-000718,-0.127197246516
ACH-000720,-0.230189965222
ACH-000721,-0.171232264438
ACH-000724,-0.028116216797000004
ACH-000725,-0.23382987985599998
ACH-000732,-0.270794806554
ACH-000734,-0.416842646247
ACH-000735,-0.0501725286041
ACH-000736,0.20580739759199998
ACH-000738,-0.05686234206040001
ACH-000746,-0.08945852740730001
ACH-000747,-0.00712214412149
ACH-000748,-0.20016201980300002
ACH-000753,-0.0103647903651
ACH-000756,-0.145804130775
ACH-000757,-0.0105189012384
ACH-000758,-0.27734828555
ACH-000760,-0.08875758647460001
ACH-000763,0.368545425882
ACH-000764,0.0561527928174
ACH-000765,-0.195858317579
ACH-000766,0.0405533976564
ACH-000767,-0.0365273471375
ACH-000768,-0.175991641547
ACH-000769,-0.0893745237399
ACH-000770,-1.0747480756899999
ACH-000771,-0.0439669069618
ACH-000773,-0.08469713514810001
ACH-000776,-0.921005954756
ACH-000777,-0.100739548556
ACH-000778,-0.314788364984
ACH-000781,-0.04411693536169999
ACH-000782,0.313895486757
ACH-000783,-0.206619068734
ACH-000784,-0.12310858763699999
ACH-000785,-0.09242458736379999
ACH-000787,-0.146886515087
ACH-000788,-0.125095471052
ACH-000791,-0.012109617868200001
ACH-000792,-0.14790210064099998
ACH-000794,-0.150625582416
ACH-000796,-0.228087868112
ACH-000799,-0.36834009662699996
ACH-000800,-0.021006199248900004
ACH-000802,-1.3275325828
ACH-000804,-0.319593752425
ACH-000805,-0.250402125479
ACH-000809,-0.101111554861
ACH-000810,-1.5452322094100002
ACH-000811,-0.18264475450999998
ACH-000817,0.5429851795699999
ACH-000819,-0.05018391636300001
ACH-000820,-0.23799278906100002
ACH-000821,-0.37926290644
ACH-000822,-0.20280409267299998
ACH-000823,-0.0773982797227
ACH-000824,0.04207672680840001
ACH-000827,-0.131386126673
ACH-000829,-0.42240092398199997
ACH-000831,-0.278642830734
ACH-000832,-0.467934879247
ACH-000833,-0.04691889231919999
ACH-000834,-0.128891042727
ACH-000835,-0.200766347791
ACH-000836,-0.12754060361300001
ACH-000837,-0.0885730735522
ACH-000838,-0.122143202796
ACH-000839,-0.05938157352469999
ACH-000840,-0.0255981253275
ACH-000841,-1.0927076396
ACH-000843,-0.0281612190272
ACH-000846,-0.21917901027699999
ACH-000847,-0.046863025358100004
ACH-000848,0.17082681715
ACH-000849,0.046765580328599995
ACH-000851,-0.22271265311900001
ACH-000855,-0.0404888708214
ACH-000856,0.022972397755999997
ACH-000858,0.00384695022236
ACH-000859,-0.443434006361
ACH-000861,-0.22324424981899998
ACH-000862,-0.225890060939
ACH-000865,-0.187952368215
ACH-000866,0.00866792730193
ACH-000867,-0.100897571789
ACH-000869,-0.35180573182700003
ACH-000872,-0.0916033465065
ACH-000873,-0.266911824311
ACH-000876,-0.11176128093599999
ACH-000878,-0.9973825691760001
ACH-000880,-0.0634185554479
ACH-000881,-1.3532937877899998
ACH-000882,0.0672436523561
ACH-000884,-0.0352424373017
ACH-000885,0.196823185709
ACH-000887,-0.159159687641
ACH-000888,-0.0655215512046
ACH-000889,-1.74009528966
ACH-000890,-1.64105608247
ACH-000896,-0.112797834013
ACH-000898,-0.876787604773
ACH-000900,-0.00655733211657
ACH-000901,-0.106744846659
ACH-000905,-0.0732604492093
ACH-000906,-0.134038690363
ACH-000907,-0.124490379155
ACH-000910,-0.035819225949
ACH-000911,-0.18077976192
ACH-000912,0.079654460638
ACH-000913,-0.17280835688
ACH-000915,-1.31724876744
ACH-000916,-0.053823677187299995
ACH-000917,-0.1049664776
ACH-000921,-0.140659971135
ACH-000924,-0.06677759164080001
ACH-000926,0.0038509811214199998
ACH-000928,-0.123196724575
ACH-000929,-0.11933769146999999
ACH-000932,-0.09138392613719999
ACH-000935,0.00255832504561
ACH-000936,-0.430081164731
ACH-000937,-0.9775069851739999
ACH-000938,-0.8248390970999999
ACH-000939,-0.135741404594
ACH-000941,-0.10290667983400001
ACH-000943,-0.0139586184572
ACH-000946,-0.179011621796
ACH-000947,-0.09675613275039999
ACH-000948,-0.149531024819
ACH-000950,0.31698500844099997
ACH-000953,-0.0395554650924
ACH-000957,-0.325799358559
ACH-000958,-0.318587554949
ACH-000960,0.0427635967384
ACH-000963,-0.8209098791539999
ACH-000968,-0.117328591934
ACH-000969,-0.140197018994
ACH-000973,-0.0690763543423
ACH-000974,-0.0179482428035
ACH-000975,-0.292797118551
ACH-000976,-0.173257444938
ACH-000978,-0.260813365357
ACH-000980,0.042478519836800004
ACH-000984,-0.343386662886
ACH-000986,-0.157384728499
ACH-000988,-0.27422210695
ACH-000993,0.0346345355615
ACH-000994,-0.638768458956
ACH-000996,-0.0166830322431
ACH-001001,-0.0826622706999
ACH-001020,-0.101267097502
ACH-001028,-0.0396819016667
ACH-001031,0.020763344427599997
ACH-001038,-0.05277707698
ACH-001048,-0.0433780447022
ACH-001050,-0.11088061475199999
ACH-001053,-0.180029934804
ACH-001054,-0.353698199158
ACH-001061,-0.0763280732142
ACH-001067,-1.07485941384
ACH-001075,-0.0210060259056
ACH-001096,0.09424446569530001
ACH-001128,-0.561607034132
ACH-001134,-0.140011523443
ACH-001151,-0.0743808130629
ACH-001163,0.007252343012830001
ACH-001164,-0.0891306655739
ACH-001173,-0.28197968148499997
ACH-001183,-0.39641592117799995
ACH-001184,-0.013684648290000002
ACH-001190,-1.6264547770200002
ACH-001192,-0.182593111378
ACH-001193,-0.605017631049
ACH-001196,-0.109638404892
ACH-001197,-0.0435121268977
ACH-001205,0.00276306976058
ACH-001211,-0.179167570138
ACH-001212,0.207570930217
ACH-001228,-0.133869635254
ACH-001232,-0.601342243938
ACH-001239,-0.446457058194
ACH-001274,-0.0437690342758
ACH-001275,0.00734789592027
ACH-001277,-0.0577618831015
ACH-001278,0.0336802817582
ACH-001280,0.0315823560445
ACH-001283,-0.329928806605
ACH-001289,-0.0741205080897
ACH-001295,-0.0206939531442
ACH-001300,0.125233783424
ACH-001301,-0.250108203415
ACH-001302,-0.13765206557600002
ACH-001303,-0.0824468517091
ACH-001306,-0.242166968123
ACH-001318,-0.00972025205333
ACH-001322,-0.178901155519
ACH-001328,-0.22792436864399998
ACH-001332,-0.460734618727
ACH-001333,-0.00040956724251599996
ACH-001336,-0.129395382646
ACH-001340,-0.0019533187040899997
ACH-001346,-0.177996311566
ACH-001353,-0.11260104791200001
ACH-001354,-0.14606134784299998
ACH-001367,-0.17845973038600002
ACH-001368,0.0791197225458
ACH-001374,-0.49034032898
ACH-001375,-0.0239003167641
ACH-001377,-0.0766465540828
ACH-001380,-0.141808491832
ACH-001391,-0.042245222093900005
ACH-001407,-0.111976693385
ACH-001408,0.013897354501200002
ACH-001413,-0.0925812075439
ACH-001430,0.311097944077
ACH-001431,-0.0496513169621
ACH-001450,0.0236527079857
ACH-001496,-0.013163364739700001
ACH-001500,-0.008297070457229999
ACH-001521,0.43886462298
ACH-001523,-0.16184894415200002
ACH-001532,0.051451296411699994
ACH-001536,0.118390344922
