,THSD7A (221981)
ACH-000004,-0.061240141834000006
ACH-000007,0.37564196200499994
ACH-000009,0.111439182382
ACH-000011,0.22678648241399998
ACH-000012,0.17235035586
ACH-000013,0.176599280068
ACH-000014,0.221305870856
ACH-000015,0.124385855001
ACH-000017,0.39025271119800004
ACH-000018,0.095270950615
ACH-000019,0.080733279529
ACH-000021,0.24635946445999998
ACH-000022,0.17467659917599998
ACH-000025,0.148559273169
ACH-000028,0.33792748613000007
ACH-000030,0.22978344723400002
ACH-000035,0.16064340349
ACH-000036,0.105450464335
ACH-000037,0.174360986591
ACH-000039,0.281896010672
ACH-000040,0.308070593239
ACH-000041,0.10364928531199999
ACH-000042,0.163998788389
ACH-000045,0.24956200107299997
ACH-000047,-0.0809184090757
ACH-000052,0.311942470303
ACH-000053,0.144093149516
ACH-000054,0.386499282948
ACH-000055,0.11403461259400001
ACH-000060,0.37635598168300005
ACH-000067,0.274465197263
ACH-000070,0.145848388469
ACH-000075,0.564095029269
ACH-000078,0.365631554164
ACH-000082,0.08306791232139998
ACH-000085,0.35979860561300003
ACH-000086,0.183541100744
ACH-000087,0.293529723967
ACH-000092,0.033128229111799995
ACH-000095,0.20586518934300002
ACH-000097,0.286096205629
ACH-000098,0.058142499600300004
ACH-000099,0.21159254564899999
ACH-000108,0.257518874139
ACH-000113,0.11427265118100001
ACH-000115,0.246159876011
ACH-000116,0.224969344472
ACH-000118,0.242383433116
ACH-000120,0.242079925163
ACH-000123,0.190701713767
ACH-000127,0.19815621953200002
ACH-000128,0.20013840247900003
ACH-000132,0.24228043851999997
ACH-000133,0.241546426206
ACH-000137,0.149938052525
ACH-000138,0.27723988086
ACH-000142,0.200836584355
ACH-000143,0.040747565876300004
ACH-000146,0.194674893438
ACH-000148,0.161261430379
ACH-000150,0.0659299568404
ACH-000152,0.231195803295
ACH-000153,0.22444216198199998
ACH-000159,0.0490110240984
ACH-000160,0.0329619595815
ACH-000163,0.351751256419
ACH-000167,0.210554420469
ACH-000168,0.257038188311
ACH-000169,0.24619922924
ACH-000178,0.118896336033
ACH-000182,0.0815187249998
ACH-000183,0.282209311926
ACH-000188,0.190200360669
ACH-000189,-0.00177582284897
ACH-000190,0.302577330187
ACH-000198,0.18431285775800002
ACH-000204,0.44564367931000004
ACH-000206,0.174537009569
ACH-000207,0.47458135654399997
ACH-000211,0.188347913658
ACH-000215,0.269597442404
ACH-000221,0.337907835901
ACH-000222,0.13713351213
ACH-000223,0.254679720975
ACH-000226,0.143737225724
