,MCFD2 (90411)
ACH-000507,-0.18179539231800002
ACH-000510,0.0125562897398
ACH-000511,-0.230835365513
ACH-000512,-0.330704037456
ACH-000516,-0.0720245685525
ACH-000517,-0.0321931479696
ACH-000518,-0.0394962278777
ACH-000520,-0.14327505286699999
ACH-000521,-0.15102482802300002
ACH-000522,-0.0893215137735
ACH-000524,-0.342571787487
ACH-000527,-0.106610776303
ACH-000528,-0.107218902291
ACH-000537,-0.216564067874
ACH-000541,0.014534038622900002
ACH-000542,-0.12008711115999998
ACH-000544,-0.108752781312
ACH-000545,-0.18193208365
ACH-000547,0.0403902677538
ACH-000548,-0.175953513812
ACH-000549,-0.11916525714500001
ACH-000550,0.0371321073145
ACH-000552,-0.15222566377
ACH-000556,0.00863440350848
ACH-000557,0.197558994742
ACH-000570,-0.161430950427
ACH-000571,-0.0268783833512
ACH-000573,-0.15132890129499998
ACH-000576,-0.22191903190099999
ACH-000580,-0.220617388775
ACH-000584,-0.194692821679
ACH-000585,-0.166629464429
ACH-000588,-0.054277560519000005
ACH-000589,-0.217982648177
ACH-000591,-0.502732247557
ACH-000593,-0.0006003192381330001
ACH-000600,0.061617823515599995
ACH-000601,-0.15763077255400001
ACH-000604,-0.428217777254
ACH-000605,-0.020633287172299997
ACH-000606,-0.17859241010000002
ACH-000608,-0.022876888201999998
ACH-000614,-0.0900515300121
ACH-000616,-0.023564615658999997
ACH-000618,-0.189627282663
ACH-000619,-0.137214289269
ACH-000620,-0.18165985861499998
ACH-000621,-0.08786867272
ACH-000622,-0.17888280289900002
ACH-000623,-0.0771229335605
ACH-000624,-0.212043002562
ACH-000627,-0.242194910486
ACH-000630,-0.12082522039100001
ACH-000632,-0.088214343784
ACH-000633,-0.194375891292
ACH-000637,-0.241072023159
ACH-000638,-0.162118253408
ACH-000646,-0.08433767669549999
ACH-000647,-0.09228790295730001
ACH-000648,-0.19429760462499998
ACH-000649,-0.0010735756755800002
ACH-000651,-0.0891152171284
ACH-000652,-0.08486375325750001
ACH-000653,-0.00656855490424
ACH-000657,-0.126178429271
ACH-000658,0.0894084828389
ACH-000661,-0.010247760252
ACH-000662,-0.16918307782000003
ACH-000663,-0.238088819509
ACH-000665,-0.31209295936500003
ACH-000671,-0.023610265464900002
ACH-000673,-0.13408423196900002
ACH-000676,-0.12207648336400001
ACH-000677,0.12912371416500001
ACH-000681,-0.103935658626
ACH-000682,-0.173757485853
ACH-000683,-0.228346367138
ACH-000684,-0.1541601487
ACH-000688,-0.134673045613
ACH-000693,-0.09002954255000001
ACH-000694,-0.20909191174400002
ACH-000695,-0.0529035109209
ACH-000696,-0.10048340797800001
ACH-000697,-0.233610248205
ACH-000699,-0.21210215382800002
ACH-000701,-0.342766500172
ACH-000706,-0.116083684781
ACH-000711,-0.139911234263
ACH-000713,-0.5077116017719999
ACH-000714,0.0362683624877
ACH-000718,-0.239458482152
ACH-000720,-0.22525163147100002
ACH-000721,-0.158209487603
ACH-000724,-0.119977900793
ACH-000725,0.0263999236
ACH-000732,0.0230780439492
ACH-000734,-0.00576960877307
ACH-000735,-0.18158713316599998
ACH-000736,-0.0988630631601
ACH-000738,-0.0675145937124
ACH-000746,-0.0982844800203
ACH-000747,-0.0072023148522399995
ACH-000748,0.029844512626499998
ACH-000753,-0.208404432199
ACH-000756,-0.173236763244
ACH-000757,-0.025053797639099998
ACH-000758,-0.29307599171
ACH-000760,-0.0374583336161
ACH-000763,-0.0716328819905
ACH-000764,-0.20812844732000002
ACH-000765,0.016661440276
ACH-000766,-0.15303612534299998
ACH-000767,-0.0853914762335
ACH-000768,-0.204772119027
ACH-000769,-0.17070114020799998
ACH-000770,-0.203696231044
ACH-000771,-0.0268843412519
ACH-000773,-0.109108629182
ACH-000776,-0.374808627689
ACH-000777,-0.175077289733
ACH-000778,-0.0163553551363
ACH-000781,-0.19047932452100003
ACH-000782,-0.21560090125300002
ACH-000783,-0.164083950392
ACH-000784,-0.203438310088
ACH-000785,-0.228409308136
ACH-000787,-0.44699943700499994
ACH-000788,-0.11902072579000002
ACH-000791,-0.149097603881
ACH-000792,-0.277165710118
ACH-000794,-0.162174300802
ACH-000796,-0.26850776971
ACH-000799,-0.46047294673100003
ACH-000800,-0.18821294454100002
ACH-000802,-0.22579057045899997
ACH-000804,-0.43346230687200005
ACH-000805,-0.355172008371
ACH-000809,-0.0801372744794
ACH-000810,-0.25078860206799997
ACH-000811,0.0118132545995
ACH-000817,-0.18063080461599998
ACH-000819,-0.0968755871835
ACH-000820,-0.193560454465
ACH-000821,0.20174093346500002
ACH-000822,-0.0759963224522
ACH-000823,0.025547182247900004
ACH-000824,-0.019244261383099998
ACH-000827,-0.06047642689780001
ACH-000829,-0.063180855119
ACH-000831,-0.0748050896218
ACH-000832,-0.141070383397
ACH-000833,-0.0614599232517
ACH-000834,-0.0445734272016
ACH-000835,-0.222887028253
ACH-000836,-0.12554989484
ACH-000837,-0.130687632541
ACH-000838,0.103383057441
ACH-000839,-0.275069093711
ACH-000840,-0.202993021681
ACH-000841,-0.10876834375999998
ACH-000843,-0.0788421390267
ACH-000846,0.0308878407051
ACH-000847,-0.171224039637
ACH-000848,-0.254694991457
ACH-000849,-0.107356469937
ACH-000851,-0.12793555513
ACH-000855,-0.311512942723
ACH-000856,-0.09329546156160001
ACH-000858,-0.14722468379200002
ACH-000859,-0.37459207394
ACH-000861,-0.164631535585
ACH-000862,-0.20005599440400001
ACH-000865,-0.140375810036
ACH-000866,-0.12135882104000001
ACH-000867,-0.0507278965059
ACH-000869,-0.13632274845200001
ACH-000872,-0.19089332436099998
ACH-000873,-0.07428231600650001
ACH-000876,-0.10379849375
ACH-000878,-0.19674521603300002
ACH-000880,-0.187837251224
ACH-000881,-0.0348735424295
ACH-000882,-0.0624393318709
ACH-000884,-0.0365105385983
ACH-000885,-0.24705406699700003
ACH-000887,-0.0037920896896799995
ACH-000888,-0.0734432043696
ACH-000889,-0.22570077733000002
ACH-000890,0.0588862803161
ACH-000896,-0.247846451844
ACH-000898,-0.15237949247500002
ACH-000900,-0.479868338105
ACH-000901,-0.18586688902399998
ACH-000905,-0.25024410788
ACH-000906,-0.129095390473
ACH-000907,0.0798233450906
ACH-000910,-0.09281176630210002
ACH-000911,-0.10307330160700001
ACH-000912,-0.056022722386499996
ACH-000913,-0.024278191706400002
ACH-000915,-0.14792408418199998
ACH-000916,-0.026297424119599996
ACH-000917,-0.05046011944619999
ACH-000921,-0.109918016025
ACH-000924,-0.0590694776884
ACH-000926,-0.21397316689800003
ACH-000928,-0.0917898833643
ACH-000929,0.187016628579
ACH-000932,-0.202440009806
ACH-000935,-0.22048810569400001
ACH-000936,-0.0887954947594
ACH-000937,0.039902244577800006
ACH-000938,0.0986743842788
ACH-000939,-0.10935839608799999
ACH-000941,-0.05915150564669999
ACH-000943,-0.261172354237
ACH-000946,-0.275786457754
ACH-000947,-0.154433344033
ACH-000948,-0.228951838636
ACH-000950,-0.00171631649199
ACH-000953,-0.056745370049700004
ACH-000957,-0.080371110387
ACH-000958,-0.242009085514
ACH-000960,0.0449438984094
ACH-000963,-0.35676036729599997
ACH-000968,-0.327587174153
ACH-000969,-0.24206922721000002
ACH-000973,-0.107213598858
ACH-000974,-0.15107325651200001
ACH-000975,-0.265709925242
ACH-000976,0.0399710470161
ACH-000978,-0.39086965356700004
ACH-000980,-0.09121505921039999
ACH-000984,-0.186002585019
ACH-000986,-0.317915571514
ACH-000988,-0.139569792611
ACH-000993,-0.14165703976
ACH-000994,-0.333689817519
ACH-000996,-0.358116020488
ACH-001001,-0.217758523209
ACH-001020,-0.165003907666
ACH-001028,-0.024370024382599997
ACH-001031,-0.133380173763
ACH-001038,-0.169128428214
ACH-001048,-0.0838413059093
ACH-001050,-0.20408013419399998
ACH-001053,0.0676873110206
ACH-001054,-0.372404639265
ACH-001061,-0.13219478852
ACH-001067,-0.150091787315
ACH-001075,-0.105922607139
ACH-001096,0.0448962632775
ACH-001128,-0.116129020748
ACH-001134,-0.180334582668
ACH-001151,-0.142319576032
ACH-001163,-0.0497454935441
ACH-001164,-0.15029143787799998
ACH-001173,-0.152897156243
ACH-001183,-0.28950269946199997
ACH-001184,-0.299722878202
ACH-001190,-0.329206008885
ACH-001192,0.0470328486027
ACH-001193,0.303088705748
ACH-001196,-0.189460098147
ACH-001197,-0.19277546639899998
ACH-001205,0.20976116114799997
ACH-001211,-0.169264273663
ACH-001212,-0.273586537777
ACH-001228,0.20540674323199998
ACH-001232,-0.242377403292
ACH-001239,-0.08445226980750001
ACH-001274,-0.19938599460200002
ACH-001275,-0.125471893792
ACH-001277,-0.255631134757
ACH-001278,-0.0938692911466
ACH-001280,-0.297106330992
ACH-001283,-0.00023742657282099997
ACH-001289,-0.024662094696400003
ACH-001295,-0.258182889211
ACH-001300,-0.079337603768
ACH-001301,-0.040100004481
ACH-001302,-0.125997633288
ACH-001303,0.09884015627800001
ACH-001306,0.0499603673518
ACH-001318,-0.0852100261948
ACH-001322,-0.298389012111
ACH-001328,-0.186645154106
ACH-001332,-0.575200010061
ACH-001333,-0.189792643561
ACH-001336,-0.196230224845
ACH-001340,-0.274769704319
ACH-001346,-0.10521907430199999
ACH-001353,-0.109355807895
ACH-001354,-0.042658122269
ACH-001367,-0.100455410101
ACH-001368,-0.028033677415700002
ACH-001374,-0.0384639585701
ACH-001375,-0.135143494615
ACH-001377,-0.111911419254
ACH-001380,-0.0614188953579
ACH-001391,-0.0401260238232
ACH-001407,-0.0751037267397
ACH-001408,-0.225918374628
ACH-001413,-0.198285037205
ACH-001430,-0.102443852192
ACH-001431,-0.134804761253
ACH-001450,0.157968455495
ACH-001496,-0.167407364734
ACH-001500,-0.190182648844
ACH-001521,-0.0657871172884
ACH-001523,-0.163791037774
ACH-001532,-0.15139098458699998
ACH-001536,-0.06299966260819999
ACH-001550,-0.07568408937760002
ACH-001552,-0.127306884654
ACH-001554,-0.113875777134
ACH-001645,-0.174842845393
ACH-001654,-0.122156355852
ACH-001715,-0.066202268673
ACH-001735,-0.0851273305181
ACH-001736,-0.0595985582263
ACH-001737,0.57532587879
ACH-001740,-0.326507160325
ACH-001745,-0.15128928665799998
ACH-001750,-0.0617924270271
ACH-001765,-0.0556888668061
ACH-001956,-0.07264000720760001
ACH-001957,0.0008427811843089999
