,UBTD1 (80019)
ACH-000004,0.246785838063
ACH-000007,0.149181704648
ACH-000009,0.149516402162
ACH-000011,0.170802707351
ACH-000012,0.137341276685
ACH-000013,0.137710361992
ACH-000014,0.113855052212
ACH-000015,0.14144206643100002
ACH-000017,0.11180288949999999
ACH-000018,-0.0798664156135
ACH-000019,0.348523952795
ACH-000021,0.274518761587
ACH-000022,0.07974158410660001
ACH-000025,0.07991936240639999
ACH-000028,0.208086599302
ACH-000030,0.12351569643400001
ACH-000035,0.20292445543600002
ACH-000036,0.177885910995
ACH-000037,0.220825500239
ACH-000039,0.474120124363
ACH-000040,0.0386811726759
ACH-000041,0.311327137716
ACH-000042,0.145029938926
ACH-000045,0.220968633646
ACH-000047,0.057924084183800004
ACH-000052,0.184405885286
ACH-000053,0.135414514057
ACH-000054,0.144615729578
ACH-000055,0.32288164145799997
ACH-000060,0.08131585535739999
ACH-000067,0.005796711591899999
ACH-000070,-0.0713070909258
ACH-000075,0.388846395101
ACH-000078,0.21672962891199998
ACH-000082,0.24116024371300002
ACH-000085,0.221745041536
ACH-000086,0.349985468086
ACH-000087,0.0413632100045
ACH-000092,0.047926854104
ACH-000095,0.156065268491
ACH-000097,0.250321572653
ACH-000098,0.047375359718899994
ACH-000099,0.253016362311
ACH-000108,0.0693484353375
ACH-000113,0.119479510634
ACH-000115,0.131338181521
ACH-000116,0.0949400156769
ACH-000118,0.0676991448403
ACH-000120,0.31988764704
ACH-000123,0.197725533072
ACH-000127,0.0776645922983
ACH-000128,0.282117527663
ACH-000132,0.12299513343599999
ACH-000133,0.053728432349500005
ACH-000137,0.119878745482
ACH-000138,0.210570047598
ACH-000142,0.175629532948
ACH-000143,-0.128207062538
ACH-000146,0.234714573943
ACH-000148,0.10634962357899999
ACH-000150,0.223650862519
ACH-000152,0.131095599901
ACH-000153,0.40147274280999995
ACH-000159,0.0676745915878
ACH-000160,0.177587149788
ACH-000163,-0.06159257580580001
ACH-000167,0.023485000679799996
ACH-000168,0.16438609406500002
ACH-000169,0.0961090637156
ACH-000178,0.0472504103054
ACH-000182,0.133091868857
ACH-000183,0.17121092015500003
ACH-000188,0.0625892024923
ACH-000189,0.044606597674400006
ACH-000190,0.31144698963399997
ACH-000198,0.058109364310900004
ACH-000204,-0.0007056504505089999
ACH-000206,0.146598517288
ACH-000207,0.022409173181500004
ACH-000211,0.0540768703855
ACH-000215,0.0558621602458
ACH-000221,0.17078621182700002
ACH-000222,0.18042342540999998
ACH-000223,0.113201451191
ACH-000226,0.19885550009199998
ACH-000227,0.128384926444
ACH-000228,0.21670542480000002
ACH-000231,0.165851299169
ACH-000232,0.18613170567600001
ACH-000233,0.056061282511999995
ACH-000234,0.0669628673425
ACH-000235,0.133859591238
ACH-000237,0.13911637804000002
ACH-000238,0.116491260837
ACH-000243,0.14530657964000002
ACH-000244,-0.193712551514
ACH-000246,0.11640594036900001
ACH-000248,0.40448098603
ACH-000250,0.150600633688
ACH-000251,0.32545835058899997
ACH-000253,0.159271625099
ACH-000255,0.028107396171
ACH-000256,0.0806125189404
ACH-000257,0.154640983491
ACH-000258,-0.150326748122
ACH-000259,-0.05387099537219999
ACH-000260,0.211589507304
ACH-000261,0.0850738818627
ACH-000262,0.1464270986
ACH-000263,-0.07391456114839999
ACH-000264,0.0656538967327
ACH-000265,0.10117092733899999
ACH-000266,0.217247421063
ACH-000272,0.117517456202
ACH-000273,0.0413850078105
ACH-000274,0.330053585635
ACH-000277,0.00638412089567
ACH-000278,0.235758216165
