,TNIK (23043)
ACH-000004,-0.18162206043200002
ACH-000007,0.40383904740000004
ACH-000009,0.16805922620299998
ACH-000011,0.291948510935
ACH-000012,-0.0260382412037
ACH-000013,0.174820240154
ACH-000014,0.0425171419788
ACH-000015,-0.0321167635866
ACH-000017,-0.160688049096
ACH-000018,0.126902921346
ACH-000019,0.0846426812688
ACH-000021,0.0112601939649
ACH-000022,0.214848858668
ACH-000025,0.0685300120153
ACH-000028,-0.011250134029
ACH-000030,0.12462597243899999
ACH-000035,0.08044431741069999
ACH-000036,0.040313463679900005
ACH-000037,-0.049134114367000006
ACH-000039,0.21776167969300003
ACH-000040,-0.056728022359699995
ACH-000041,-0.0200957396315
ACH-000042,-0.0725755046041
ACH-000045,0.167985226284
ACH-000047,-0.0400565720363
ACH-000052,0.275570902354
ACH-000053,0.0956647064127
ACH-000054,0.00629365728447
ACH-000055,0.20086244729699998
ACH-000060,0.10878840616900001
ACH-000067,-0.0881986989195
ACH-000070,-0.138962627089
ACH-000075,0.0733167122338
ACH-000078,-0.0344152297019
ACH-000082,-0.024122645167
ACH-000085,-0.31061609247099997
ACH-000086,0.0036641783551
ACH-000087,0.274353146574
ACH-000092,0.170723429767
ACH-000095,-0.0645725686527
ACH-000097,-0.09573051741560001
ACH-000098,0.0407427771746
ACH-000099,-0.0761855339564
ACH-000108,0.044249211863900004
ACH-000113,0.0196791766354
ACH-000115,0.179925057073
ACH-000116,-0.171770583367
ACH-000118,0.0198900079354
ACH-000120,0.09222400509989999
ACH-000123,0.105384259028
ACH-000127,0.0227734484011
ACH-000128,-0.050852621979800006
ACH-000132,0.139217109513
ACH-000133,0.108005658938
ACH-000137,0.190993175379
ACH-000138,0.10423659235400001
ACH-000142,-0.0775526291926
ACH-000143,0.0946286338149
ACH-000146,-0.130252950142
ACH-000148,0.100986159166
ACH-000150,0.0175996777011
ACH-000152,-0.018706911610099998
ACH-000153,0.09870889225730001
ACH-000159,0.136208367142
ACH-000160,-0.117798275648
ACH-000163,-0.04597581646769999
ACH-000167,0.0599391734904
ACH-000168,-0.0121983033749
ACH-000169,0.0458943660805
ACH-000178,0.215565292274
ACH-000182,0.046879513804900005
ACH-000183,0.0784991736471
ACH-000188,0.0487888267055
ACH-000189,-0.09675742972930002
ACH-000190,-0.0592510811504
ACH-000198,0.0258877993152
ACH-000204,0.171393172706
ACH-000206,0.179491296586
ACH-000207,0.0194530478383
ACH-000211,0.0314927452892
ACH-000215,-0.06597176248259999
ACH-000221,-0.0585274218721
ACH-000222,0.0518693875494
ACH-000223,0.01233422976
ACH-000226,0.174742798839
ACH-000227,-0.012317725922100002
ACH-000228,-0.07680740592999999
ACH-000231,0.051064577101099996
ACH-000232,0.108601783309
ACH-000233,0.07414304000739999
ACH-000234,0.24840482686299997
ACH-000235,0.017699733921599996
ACH-000237,-0.0210990909902
ACH-000238,0.0373794999986
ACH-000243,0.194825873617
ACH-000244,0.107775778323
ACH-000246,0.058799855408699996
ACH-000248,0.00173086807505
ACH-000250,-0.043272131242199995
ACH-000251,0.023120078638499998
ACH-000253,0.187841969494
ACH-000255,0.03928374272
ACH-000256,0.0675071250177
ACH-000257,-0.07927043829580001
ACH-000258,0.0670600479169
ACH-000259,0.056906224822500004
ACH-000260,0.146090292107
ACH-000261,0.0016714023323099998
ACH-000262,-0.139365682871
ACH-000263,-0.173035659162
ACH-000264,0.120873995385
ACH-000265,0.0130219845868
ACH-000266,0.161380119857
ACH-000272,0.111054830349
ACH-000273,0.134731358653
ACH-000274,-0.15732804450500001
ACH-000277,-0.034702317061699996
ACH-000278,0.034578752413800005
ACH-000279,0.056624818685300005
ACH-000280,0.0320146004508
ACH-000281,0.435634613659
ACH-000288,0.0288271002971
ACH-000291,0.09112669599670001
ACH-000293,0.281758265494
ACH-000294,-0.149942879106
ACH-000295,-0.157475923248
ACH-000296,0.0757896975763
ACH-000302,0.0188582401323
ACH-000304,0.320803459133
ACH-000307,0.0651774925146
ACH-000308,0.11666784146400001
ACH-000310,-0.15085545071599998
ACH-000311,0.0813712705134
ACH-000312,0.0397231684317
ACH-000315,-0.0831781047056
ACH-000316,0.0207691474936
ACH-000317,0.060147642663900006
ACH-000318,-0.0331042006084
ACH-000319,0.10668585172
ACH-000320,0.019557650012599997
ACH-000322,-0.117286901672
ACH-000323,0.020870076757499998
ACH-000324,-0.029341551258900003
ACH-000329,-0.0074246140293800006
ACH-000330,0.25913536308400004
ACH-000331,-0.046653759933400006
ACH-000332,0.0396033642219
ACH-000334,-0.0557383395048
ACH-000335,0.0260686792651
ACH-000336,-0.114370118052
