,MAPK15 (225689)
ACH-000004,-0.0136486926202
ACH-000007,-0.125575543786
ACH-000009,-0.0404435403705
ACH-000011,-0.299488890346
ACH-000012,-0.21204410874200003
ACH-000013,-0.18467393403000001
ACH-000014,0.039154592990300004
ACH-000015,-0.0311804099953
ACH-000017,-0.270096375512
ACH-000018,-0.26760013105
ACH-000019,-0.17236219022500002
ACH-000021,-0.274205631424
ACH-000022,-0.193743925022
ACH-000025,-0.145540313113
ACH-000028,-0.160378584189
ACH-000030,-0.194758668388
ACH-000035,-0.0676708732038
ACH-000036,-0.318694785091
ACH-000037,-0.22040920158799998
ACH-000039,-0.147040300454
ACH-000040,-0.391484583355
ACH-000041,-0.321541613451
ACH-000042,-0.276000855077
ACH-000045,-0.17984385997699998
ACH-000047,-0.263290309911
ACH-000052,-0.164000050703
ACH-000053,-0.149429780624
ACH-000054,-0.033593930032500004
ACH-000055,-0.046696543022099996
ACH-000060,-0.350257672913
ACH-000067,-0.168709751464
ACH-000070,-0.34689033254900004
ACH-000075,-0.180697252538
ACH-000078,-0.126358698716
ACH-000082,-0.162965119801
ACH-000085,-0.337876577069
ACH-000086,-0.397365311808
ACH-000087,-0.21996281698399997
ACH-000092,-0.349418696232
ACH-000095,-0.0398209627778
ACH-000097,-0.32396531913800003
ACH-000098,-0.147563563914
ACH-000099,-0.215731614457
ACH-000108,-0.249879410988
ACH-000113,-0.35904437315300003
ACH-000115,-0.314359572089
ACH-000116,-0.13171553147
ACH-000118,-0.277140142546
ACH-000120,-0.343016784181
ACH-000123,-0.167625317349
ACH-000127,-0.19544265643
ACH-000128,0.04936040015930001
ACH-000132,-0.204375943064
ACH-000133,-0.202332668818
ACH-000137,0.030134458498499998
ACH-000138,-0.14638257632999999
ACH-000142,-0.27566726151
ACH-000143,-0.43823290274099996
ACH-000146,-0.158144105665
ACH-000148,-0.148650504233
ACH-000150,-0.606998549897
ACH-000152,-0.5145272806669999
ACH-000153,-0.00704323032983
ACH-000159,-0.25685985431200004
ACH-000160,-0.32313210284899996
ACH-000163,0.041255293399
ACH-000167,-0.51249161018
ACH-000168,-0.276195382158
ACH-000169,-0.208991678939
ACH-000178,-0.450819201244
ACH-000182,-0.300260944538
ACH-000183,-0.123188586645
ACH-000188,-0.37947178090499994
ACH-000189,-0.35588130455300004
ACH-000190,-0.228071347472
ACH-000198,-0.269291044579
ACH-000204,0.25614965474
ACH-000206,-0.218464632834
ACH-000207,-0.48249351193000006
ACH-000211,-0.166756499937
ACH-000215,-0.29257571628199996
ACH-000221,-0.17158922795200002
ACH-000222,-0.0763878069278
ACH-000223,-0.49407134176399997
ACH-000226,-0.128895661769
ACH-000227,-0.0856203982402
ACH-000228,-0.106835676886
ACH-000231,-0.35258485306599996
ACH-000232,-0.268058859447
ACH-000233,-0.318809423077
ACH-000234,-0.290990197779
ACH-000235,-0.34113868067
ACH-000237,-0.17855285048900002
ACH-000238,-0.328416027577
ACH-000243,-0.187098040414
ACH-000244,-0.388334255227
ACH-000246,-0.36076922673
ACH-000248,-0.447114847047
ACH-000250,-0.40984127162699996
ACH-000251,-0.0454340754172
ACH-000253,-0.32364474989
ACH-000255,-0.249211692396
ACH-000256,-0.29665914433400004
ACH-000257,0.133722017952
ACH-000258,-0.384492068054
ACH-000259,-0.21176826344500002
ACH-000260,-0.222609407798
ACH-000261,-0.22094519544799998
ACH-000262,-0.213938135672
ACH-000263,0.0143290056997
ACH-000264,-0.145835997118
ACH-000265,-0.140677941656
ACH-000266,-0.267267664773
ACH-000272,-0.268841678783
ACH-000273,-0.17420935986900002
ACH-000274,-0.247331382146
ACH-000277,-0.117962289976
ACH-000278,-0.271300319713
ACH-000279,-0.27137930093199997
ACH-000280,-0.517387355813
ACH-000281,-0.194676902376
ACH-000288,-0.07462995670410001
ACH-000291,-0.387500161292
ACH-000293,-0.19203053393800001
ACH-000294,-0.172313596912
ACH-000295,-0.227747149652
ACH-000296,-0.12324874195999999
ACH-000302,-0.19997642027399998
ACH-000304,-0.13136628656899998
ACH-000307,-0.0811221912832
ACH-000308,-0.22867886981899999
ACH-000310,-0.20502835462699998
ACH-000311,-0.0622971904689
ACH-000312,-0.32340873987700003
ACH-000315,-0.24213336560100002
ACH-000316,-0.0645934405226
ACH-000317,-0.274100206442
ACH-000318,-0.052987790899
ACH-000319,-0.351818857274
ACH-000320,0.0368516397012
ACH-000322,-0.249846071325
ACH-000323,-0.387345256784
ACH-000324,-0.242395904474
ACH-000329,-0.40402642681699996
ACH-000330,-0.40905614175300004
ACH-000331,-0.321713871409
ACH-000332,-0.191277852517
ACH-000334,-0.121970020565
ACH-000335,-0.138779748549
ACH-000336,-0.586538353898
ACH-000337,-0.350261498691
ACH-000339,-0.19042335742199998
ACH-000341,-0.0946046461465
ACH-000348,-0.25505148600099997
ACH-000350,-0.136151901286
ACH-000352,-0.194803094728
ACH-000356,-0.10402903522700001
ACH-000361,-0.276398150093
ACH-000362,-0.255738361333
ACH-000363,-0.5604201074849999
ACH-000364,-0.104316402577
ACH-000365,-0.289483559263
ACH-000366,0.014720304691
ACH-000368,-0.581380578201
ACH-000374,-0.22586127715399998
ACH-000375,-0.235542935004
ACH-000376,-0.28447025312199997
ACH-000381,-0.08468901458080001
ACH-000383,-0.355846014669
ACH-000387,-0.32681668845899997
ACH-000389,-0.278587755818
ACH-000390,-0.158619644335
ACH-000393,-0.35651465609
ACH-000395,-0.629774149759
ACH-000397,-0.309681899275
ACH-000401,-0.32306002693700003
ACH-000402,-0.0431407101239
ACH-000403,-0.40137990426799997
ACH-000404,-0.19473725834800001
ACH-000406,-0.250132673942
ACH-000407,-0.298273200986
ACH-000408,-0.050306815492500004
ACH-000410,-0.22079501632100001
ACH-000411,-0.431178645762
ACH-000414,-0.341307285295
ACH-000415,-0.251643236903
ACH-000416,-0.330695441635
ACH-000420,-0.315731252436
ACH-000421,-0.199977768541
ACH-000424,-0.143888787729
ACH-000425,-0.256653431493
ACH-000426,-0.12056695736300001
ACH-000427,-0.525504312164
ACH-000433,-0.0707872432697
ACH-000436,-0.213808642029
ACH-000444,-0.427785418033
ACH-000445,-0.41980158949600005
ACH-000448,-0.24347745931499998
ACH-000450,-0.132790895397
ACH-000452,-0.480449448352
ACH-000454,-0.11046648962300001
ACH-000458,-0.296919589273
ACH-000459,-0.0459910347604
ACH-000460,-0.198229504042
ACH-000461,-0.35720288129
ACH-000463,-0.0521588779834
ACH-000464,-0.298699869001
ACH-000466,-0.288675487374
ACH-000467,-0.44047924072800004
ACH-000468,-0.35761551939099995
ACH-000469,-0.0643946441753
ACH-000470,-0.36608996046899994
ACH-000471,-0.324370384221
ACH-000472,-0.26439685178100003
ACH-000473,-0.610511695729
ACH-000475,-0.290057373448
ACH-000476,-0.324173631816
ACH-000477,-0.213164130647
ACH-000480,-0.29955197954
ACH-000481,-0.138625670478
ACH-000483,-0.483053660521
ACH-000484,-0.460647489914
ACH-000485,-0.431418358596
ACH-000486,-0.36506905744999996
ACH-000487,-0.376104552379
ACH-000488,-0.38719643534000003
ACH-000490,-0.21961620230300002
ACH-000491,-0.366282399439
ACH-000495,-0.304636809454
ACH-000496,-0.07359594426560001
ACH-000499,0.0748519690967
ACH-000500,-1.10525569283
ACH-000502,-0.420891330942
ACH-000503,-0.052389422166999995
ACH-000505,-0.0746880400994
ACH-000507,-0.416345098959
ACH-000510,-0.231618776274
ACH-000511,-0.21308790298
ACH-000512,-0.09151396273250001
ACH-000516,-0.227806800271
ACH-000517,-0.316765818915
ACH-000518,-0.370229114602
ACH-000520,-0.0908048957835
ACH-000521,-0.216411158086
ACH-000522,-0.00933982480964
ACH-000524,-0.30356354549000003
ACH-000527,-0.264746683358
ACH-000528,-0.22357347151700002
ACH-000537,-0.0982825627101
ACH-000541,-0.6059415107899999
ACH-000542,-0.41959134136
ACH-000544,-0.0653611763696
ACH-000545,-0.36427364159500003
ACH-000547,0.039161851503499996
ACH-000548,-0.39203489116400003
ACH-000549,-0.176492361024
ACH-000550,-0.342692313681
ACH-000552,-0.452070537174
ACH-000556,-0.22615393313
ACH-000557,-0.595732874536
ACH-000570,-0.333026008054
ACH-000571,-0.262653952649
ACH-000573,-0.12312308795600001
ACH-000576,-0.37623443765000003
ACH-000580,-0.37099942787
ACH-000584,-0.247175834034
ACH-000585,-0.23136316319800002
ACH-000588,-0.334987515068
ACH-000589,-0.26108791249499996
ACH-000591,-0.192922865634
ACH-000593,-0.316729607132
ACH-000600,-0.365864976502
ACH-000601,-0.216629763136
ACH-000604,-0.5943093167719999
ACH-000605,-0.305609492713
ACH-000606,-0.0522527022443
ACH-000608,-0.24654171344599998
ACH-000614,-0.497494713909
ACH-000616,-0.23158826580699998
ACH-000618,-0.340106139327
ACH-000619,-0.479044630468
ACH-000620,-0.17912624363200003
ACH-000621,-0.443469674757
ACH-000622,-0.156577894081
ACH-000623,-0.18088732857
ACH-000624,-0.20064130790100002
ACH-000627,-0.34748946690899996
ACH-000630,-0.12475123581900001
ACH-000632,-0.254767935266
ACH-000633,-0.156420389651
ACH-000637,-0.271788076341
ACH-000638,-0.00959145335208
ACH-000646,-0.43899448259999996
ACH-000647,-0.32132780535300004
ACH-000648,-0.574184758528
ACH-000649,-0.491770779356
ACH-000651,-0.104563706668
ACH-000652,-0.111896102006
ACH-000653,-0.322523117329
ACH-000657,-0.183514006108
ACH-000658,-0.862210065587
ACH-000661,-0.239877408475
ACH-000662,-0.649098551986
ACH-000663,-0.194094812786
ACH-000665,-0.0160527265072
ACH-000671,-0.250555490148
ACH-000673,-0.27878861944600003
ACH-000676,-0.38428692297300004
ACH-000677,-0.304988950286
ACH-000681,-0.07178303070460001
ACH-000682,-0.251477271845
ACH-000683,-0.275426061175
ACH-000684,-0.38879175594099996
ACH-000688,-0.422842915306
ACH-000693,-0.0521193071528
ACH-000694,-0.184359833869
ACH-000695,-0.383631586078
ACH-000696,-0.23287717824
ACH-000697,-0.303480136067
ACH-000699,-0.273947713935
ACH-000701,-0.582092818662
ACH-000706,-0.29448390514899997
ACH-000711,-0.258243317465
ACH-000713,-0.144308154972
ACH-000714,-0.172671653975
ACH-000718,-0.321003022915
ACH-000720,-0.207704162952
ACH-000721,-0.293755366457
ACH-000724,-0.45494684191600004
ACH-000725,-0.11796160838400001
ACH-000732,-0.13155976075200002
ACH-000734,-0.407570038519
ACH-000735,-0.313020294168
ACH-000736,-0.139866557957
ACH-000738,-0.26546724946
ACH-000746,-0.09651878989649999
ACH-000747,-0.256395409103
ACH-000748,-0.229870055073
ACH-000753,-0.241202500781
ACH-000756,-0.18495300985
ACH-000757,-0.058817192546
ACH-000758,-0.331977334132
ACH-000760,-0.131868585742
ACH-000763,-0.159138739507
ACH-000764,-0.164205630564
ACH-000765,-0.35564367558300003
ACH-000766,-0.109313433801
ACH-000767,-0.270133901023
ACH-000768,-0.19976050273200002
ACH-000769,-0.18328795364
ACH-000770,-0.18067448967500002
ACH-000771,-0.278503262148
ACH-000773,-0.269790650195
ACH-000776,-0.286158239275
ACH-000777,-0.22268625611200002
ACH-000778,-0.0196863651704
ACH-000781,-0.282420644388
ACH-000782,-0.295983996079
ACH-000783,-0.633866690184
ACH-000784,-0.250999165379
ACH-000785,-0.346461190265
ACH-000787,-0.12559849149
ACH-000788,-0.0941164559877
ACH-000791,-0.138076446424
ACH-000792,-0.371495624934
ACH-000794,-0.222593088702
ACH-000796,-0.31231929094
ACH-000799,-0.3009332606
ACH-000800,0.158000131565
ACH-000802,-0.120602800413
ACH-000804,-0.040447733575699994
ACH-000805,-0.396324934256
ACH-000809,-0.452361583407
ACH-000810,-0.118160326397
ACH-000811,-0.244223008619
ACH-000817,-0.0736673556999
ACH-000819,-0.196491714327
ACH-000820,-0.413840990163
ACH-000821,-0.177592634661
ACH-000822,-0.15937222982899998
ACH-000823,-0.198317176521
ACH-000824,-0.294610668003
ACH-000827,-0.392906444475
ACH-000829,-0.162413133231
ACH-000831,-0.107681385331
ACH-000832,-0.197932499608
ACH-000833,0.0803533152255
ACH-000834,-0.246725035773
ACH-000835,-0.17326665530299998
ACH-000836,-0.257396535795
ACH-000837,-0.332164380246
ACH-000838,0.0230223059584
ACH-000839,-0.18991104741099998
ACH-000840,-0.275613246001
ACH-000841,-0.174116881109
ACH-000843,-0.0828140193226
ACH-000846,-0.183046764023
ACH-000847,-0.305671494638
ACH-000848,0.023411509851700003
ACH-000849,-0.579920217682
ACH-000851,0.016167951272799998
ACH-000855,-0.027780111324
ACH-000856,-0.18402323599
ACH-000858,-0.345915108879
ACH-000859,-0.362033495933
ACH-000861,-0.146345530835
ACH-000862,-0.189762170196
ACH-000865,-0.249079973593
ACH-000866,-0.15268919695699998
ACH-000867,-0.18460620529199998
ACH-000869,-0.13137900480599998
ACH-000872,-0.157582859978
ACH-000873,-0.11551056239
ACH-000876,-0.047402436272800004
ACH-000878,-0.0742816749067
ACH-000880,-0.28431222831
ACH-000881,-0.38145277265199995
ACH-000882,-0.245383658777
ACH-000884,-0.521891952991
ACH-000885,-0.22809511876400002
ACH-000887,-0.204755436934
ACH-000888,-0.291711222423
ACH-000889,-0.0801519592721
ACH-000890,-0.227080159272
ACH-000896,-0.083368513372
ACH-000898,-0.11834749848300001
ACH-000900,-0.256334029857
ACH-000901,-0.35744819729000005
ACH-000905,-0.187400566352
ACH-000906,-0.33577159808
ACH-000907,-0.14970335800999998
ACH-000910,-0.523262741941
ACH-000911,-0.351504729806
ACH-000912,-0.258144554348
ACH-000913,-0.265920633697
ACH-000915,-0.0152007451982
ACH-000916,-0.661411260926
ACH-000917,-0.14983630804099998
ACH-000921,-0.21381314754
ACH-000924,-0.35236763759000006
ACH-000926,-0.34927149056
ACH-000928,-0.343862793725
ACH-000929,-0.267611810181
ACH-000932,-0.175685896501
ACH-000935,-0.322139891052
ACH-000936,-0.099125701645
ACH-000937,-0.291062363556
ACH-000938,-0.411470626041
ACH-000939,-0.166818376098
ACH-000941,-0.170359682155
ACH-000943,-0.293745686565
ACH-000946,-0.367850745818
ACH-000947,-0.08920401657780001
ACH-000948,-0.307386666017
