,SUPV3L1 (6832)
ACH-000293,-1.2632727560500001
ACH-000294,-0.449645858929
ACH-000295,-1.2565199784299999
ACH-000296,-1.22341736324
ACH-000302,-1.24230825044
ACH-000304,-1.5236839846
ACH-000307,-0.95813206651
ACH-000308,-1.0449605646
ACH-000310,-0.865686123801
ACH-000311,-1.00580858111
ACH-000312,-1.15800453918
ACH-000315,-1.11704396006
ACH-000316,-1.0220548904100002
ACH-000317,-1.4483231594100001
ACH-000318,-0.9473695725110001
ACH-000319,-0.8843305029809999
ACH-000320,-1.0240898624700001
ACH-000322,-1.03800387881
ACH-000323,-1.1666079365100002
ACH-000324,-0.939906047254
ACH-000329,-1.38142176095
ACH-000330,-1.19711271324
ACH-000331,-1.19412380745
ACH-000332,-0.576926951998
ACH-000334,-1.0458598466
ACH-000335,-1.02801705074
ACH-000336,-1.25093698154
ACH-000337,-1.2319058271799999
ACH-000339,-1.28066843067
ACH-000341,-0.928516501869
ACH-000348,-1.06531483105
ACH-000350,-1.02933789795
ACH-000352,-1.1797520297600002
ACH-000356,-1.02182601735
ACH-000361,-1.16170775969
ACH-000362,-0.846547911996
ACH-000363,-0.851513485044
ACH-000364,-1.14156161085
ACH-000365,-1.19214395771
ACH-000366,-0.84420413954
ACH-000368,-1.1965979227399999
ACH-000374,-1.50758489081
ACH-000375,-1.15210582326
ACH-000376,-1.51447947386
ACH-000381,-0.9691975455060001
ACH-000383,-1.16014532534
ACH-000387,-1.04339469828
ACH-000389,-1.15442623385
ACH-000390,-1.1822504559
ACH-000393,-0.6990676917890001
ACH-000395,-1.21383354927
ACH-000397,-0.697658906974
ACH-000401,-1.15098521502
ACH-000402,-1.22027721957
ACH-000403,-1.08312486785
ACH-000404,-1.59788867859
ACH-000406,-1.23365739211
ACH-000407,-1.16681241961
ACH-000408,-1.5044007387
ACH-000410,-1.24012872681
ACH-000411,-0.640196478527
ACH-000414,-1.032586933
ACH-000415,-1.20035513426
ACH-000416,-1.03593078966
ACH-000420,-0.9807256562700001
ACH-000421,-1.19359674324
ACH-000424,-1.10858319504
ACH-000425,-1.24919330926
ACH-000426,-1.00443185812
ACH-000427,-1.2229936729000002
ACH-000433,-1.0752128480299998
ACH-000436,-1.3434931202
ACH-000444,-0.9967176402399999
ACH-000445,-0.946835088565
ACH-000448,-0.984206272469
ACH-000450,-1.34033922634
ACH-000452,-0.9380496112989999
ACH-000454,-1.45629377337
ACH-000458,-1.28005123152
ACH-000459,-1.6482533603
ACH-000460,-1.1192332361
ACH-000461,-1.53505023762
ACH-000463,-0.7786685967579999
ACH-000464,-1.20099197846
ACH-000466,-1.49701487589
ACH-000467,-1.26788423249
ACH-000468,-1.00146522795
ACH-000469,-1.34503427496
ACH-000470,-1.0563169399899999
ACH-000471,-0.703590208965
ACH-000472,-1.10782260047
ACH-000473,-1.1036796698
ACH-000475,-0.9673491018160001
ACH-000476,-1.6319708169100002
ACH-000477,-0.9615129479819999
ACH-000480,-1.2541614373
ACH-000481,-1.00095465583
ACH-000483,-1.13309886017
ACH-000484,-0.8137454335430001
ACH-000485,-0.9934378139650001
ACH-000486,-0.9520051717910001
ACH-000487,-1.18991829484
ACH-000488,-1.1932155609000001
ACH-000490,-1.22125190811
ACH-000491,-1.36099862296
ACH-000495,-0.7334493702509999
ACH-000496,-0.9308255339910001
ACH-000499,-1.2120767529899998
ACH-000500,-1.6828303096700001
ACH-000502,-1.06831998429
ACH-000503,-1.34554041299
ACH-000505,-0.862239383781
ACH-000507,-1.2758096626200002
ACH-000510,-1.3924630202000001
ACH-000511,-1.1781778517000001
ACH-000512,-1.4243022212099998
ACH-000516,-0.9147628786480001
ACH-000517,-1.0043913895
ACH-000518,-1.07114072379
ACH-000520,-0.646652310328
ACH-000521,-1.23316318653
ACH-000522,-0.998229106363
ACH-000524,-1.42318375803
ACH-000527,-1.0205842700499999
ACH-000528,-1.20562843016
ACH-000537,-1.3980545423700002
ACH-000541,-0.7950088710519999
ACH-000542,-0.988936959929
ACH-000544,-1.11841942314
ACH-000545,-1.36701123433
ACH-000547,-1.1636271223299999
ACH-000548,-1.0821559272499999
ACH-000549,-1.5052987376
ACH-000550,-0.935680548765
ACH-000552,-1.28519989151
ACH-000556,-1.15103596884
ACH-000557,-0.7018484770800001
ACH-000570,-1.28244174177
ACH-000571,-1.6407423129899998
ACH-000573,-0.871296531609
ACH-000576,-0.948912391925
ACH-000580,-1.2443425694499999
ACH-000584,-1.09834072206
ACH-000585,-1.02122606499
ACH-000588,-1.32220403608
ACH-000589,-1.34321998957
ACH-000591,-1.32952203345
ACH-000593,-1.3150652114399999
ACH-000600,-1.21113033494
ACH-000601,-1.18937880142
ACH-000604,-1.5314242580700002
ACH-000605,-1.44410548865
ACH-000606,-1.27568846451
ACH-000608,-0.696298781528
ACH-000614,-1.77987919848
ACH-000616,-0.89330406362
ACH-000618,-1.2538076552
ACH-000619,-1.3096341018100002
ACH-000620,-1.29999251232
ACH-000621,-0.9322597204080001
ACH-000622,-0.8322084242550001
ACH-000623,-0.9766238740629999
ACH-000624,-0.814937284696
ACH-000627,-1.07471947232
ACH-000630,-1.3189263255299999
ACH-000632,-1.17373217497
ACH-000633,-1.9242120756299999
ACH-000637,-1.11638262839
ACH-000638,-1.06645140705
ACH-000646,-0.8617876547740001
ACH-000647,-1.3552552924099999
ACH-000648,-1.41810929323
ACH-000649,-1.03342357346
ACH-000651,-1.41056851635
ACH-000652,-1.2913566726799999
ACH-000653,-1.27755611903
ACH-000657,-1.0790081143299999
ACH-000658,-1.4566487212700001
ACH-000661,-1.11901042155
ACH-000662,-1.32112590825
ACH-000663,-0.8531976849930001
ACH-000665,-0.8352511616680001
ACH-000671,-1.29422693391
ACH-000673,-0.546980730474
ACH-000676,-1.26801760969
ACH-000677,-1.4930870618599998
ACH-000681,-1.29121133463
ACH-000682,-1.45016461873
ACH-000683,-1.2889360262799998
ACH-000684,-1.02644890696
ACH-000688,-1.28872265743
ACH-000693,-1.39967059311
ACH-000694,-1.4992849877
ACH-000695,-1.52635785396
ACH-000696,-1.1666181441399999
ACH-000697,-1.29526940806
ACH-000699,-1.5373480987
ACH-000701,-1.27566682699
ACH-000706,-1.22500983594
ACH-000711,-1.22713102945
ACH-000713,-1.1135386303
ACH-000714,-1.0289817271
ACH-000718,-0.9001441114830001
ACH-000720,-1.1136420653399999
ACH-000721,-1.3980710325
ACH-000724,-1.65447860663
ACH-000725,-1.0881960231999999
ACH-000732,-1.3051564466399999
ACH-000734,-1.56203835878
ACH-000735,-1.0843522522799998
ACH-000736,-1.16578807968
ACH-000738,-1.0786139991099999
ACH-000746,-1.2911449133600001
ACH-000747,-1.10384698699
ACH-000748,-0.726937263909
ACH-000753,-1.01908403757
ACH-000756,-0.805098294842
ACH-000757,-1.29466371684
ACH-000758,-1.3775963387099999
ACH-000760,-1.13454160134
ACH-000763,-0.9855619477240001
ACH-000764,-1.4594220197299999
ACH-000765,-1.20359168236
ACH-000766,-1.1336003597
ACH-000767,-1.29204679945
ACH-000768,-1.18838905879
ACH-000769,-1.2509289710200002
ACH-000770,-1.16384324464
ACH-000771,-1.1990004292899998
ACH-000773,-0.860378038116
ACH-000776,-1.22536595987
ACH-000777,-1.1611088898200002
ACH-000778,-0.940144380442
ACH-000781,-0.9699134534939999
ACH-000782,-1.16004873274
ACH-000783,-0.893131755193
ACH-000784,-1.4403781746899997
ACH-000785,-0.9886668375059999
ACH-000787,-1.1704918608200001
ACH-000788,-0.8194165089159999
ACH-000791,-0.930829311245
ACH-000792,-0.609226653964
ACH-000794,-1.1135227204
ACH-000796,-0.9384241325560001
ACH-000799,-1.26250877028
ACH-000800,-1.10100311501
ACH-000802,-1.07600206671
ACH-000804,-1.32407538856
ACH-000805,-1.2737748697700002
ACH-000809,-1.52859350847
ACH-000810,-1.18784372537
ACH-000811,-0.805969846858
ACH-000817,-1.2050342183299998
ACH-000819,-1.16691045133
ACH-000820,-0.9842748031149999
ACH-000821,-1.30332288956
ACH-000822,-1.34644986267
ACH-000823,-1.20854245864
ACH-000824,-1.02273372096
ACH-000827,-0.9580030730210001
ACH-000829,-1.13989895951
ACH-000831,-1.3073433214299999
ACH-000832,-1.3872309314500002
ACH-000833,-1.1451206762000001
ACH-000834,-1.2296630710299998
ACH-000835,-1.2114651362200002
ACH-000836,-1.29858901073
ACH-000837,-1.26049023832
ACH-000838,-0.943389358666
ACH-000839,-1.0827673569399998
ACH-000840,-1.08464389441
ACH-000841,-0.894444262467
ACH-000843,-0.948680555544
ACH-000846,-1.0617398887
ACH-000847,-1.26154128765
ACH-000848,-1.3120156109299999
ACH-000849,-1.31985280841
ACH-000851,-1.4247164135
ACH-000855,-1.5521443686200003
ACH-000856,-0.9057417650399999
ACH-000858,-1.4460878539300002
ACH-000859,-1.5243414366999999
ACH-000861,-1.1436036224200001
ACH-000862,-1.59699608876
ACH-000865,-1.13255575498
ACH-000866,-1.15432526532
ACH-000867,-1.2718601841
ACH-000869,-1.1520219248299999
ACH-000872,-1.2417500160700001
ACH-000873,-1.0435599302299998
ACH-000876,-1.4011710745200001
ACH-000878,-0.9628045133769999
ACH-000880,-1.4907049404600001
ACH-000881,-1.1070654045700001
ACH-000882,-1.2616168757100001
ACH-000884,-1.2307469510299998
ACH-000885,-1.10994813731
ACH-000887,-1.07440992034
ACH-000888,-1.36221489815
ACH-000889,-1.62970836456
ACH-000890,-0.909822762235
ACH-000896,-1.1715680692100001
ACH-000898,-1.20567942
ACH-000900,-1.29514377657
ACH-000901,-0.859015084684
ACH-000905,-1.30153825715
ACH-000906,-1.1170017085100001
ACH-000907,-1.1438389361
ACH-000910,-1.6120316789700002
ACH-000911,-1.22127755312
ACH-000912,-0.973625723639
ACH-000913,-1.2917608105399998
ACH-000915,-1.23460217575
ACH-000916,-0.652216813627
ACH-000917,-1.2049562436499999
ACH-000921,-1.28225734037
ACH-000924,-1.6215058691799997
ACH-000926,-0.9473293162530001
ACH-000928,-1.16011210108
ACH-000929,-1.13456062425
ACH-000932,-1.37927137037
ACH-000935,-1.32068308896
ACH-000936,-1.32621059822
ACH-000937,-1.12467543113
ACH-000938,-1.32725797049
ACH-000939,-1.4672058778100001
ACH-000941,-1.2125214356
ACH-000943,-1.35390602265
ACH-000946,-1.31021350937
ACH-000947,-1.16349416529
ACH-000948,-1.21933589639
ACH-000950,-0.983736693328
ACH-000953,-1.06131189872
ACH-000957,-1.4605487920299998
ACH-000958,-1.05073669707
ACH-000960,-0.960311600724
ACH-000963,-1.4366867347799999
ACH-000968,-1.45140767132
ACH-000969,-1.08564717366
ACH-000973,-1.2314649848399999
ACH-000974,-1.0633863629200002
ACH-000975,-1.7298453560599998
ACH-000976,-0.9933308796250001
ACH-000978,-1.24812665021
ACH-000980,-1.17406077467
ACH-000984,-1.2387584824299998
ACH-000986,-1.10919374859
ACH-000988,-0.7434306407100001
ACH-000993,-0.898711845942
ACH-000994,-1.5545215346
ACH-000996,-0.9213476565350001
ACH-001001,-1.4305480838299998
ACH-001020,-1.15095110941
ACH-001028,-1.5331230920299999
ACH-001031,-0.7993799678769999
ACH-001038,-0.9505609121100002
ACH-001048,-1.25465558578
ACH-001050,-0.728467045947
ACH-001053,-1.1656784232
ACH-001054,-1.3473645329100001
ACH-001061,-1.25261364791
ACH-001067,-1.01831885457
ACH-001075,-1.10953145701
ACH-001096,-1.11264494723
ACH-001128,-1.06181934964
ACH-001134,-1.0285044027399999
ACH-001151,-1.06800195422
ACH-001163,-1.3402343719299998
ACH-001164,-1.09954683066
ACH-001173,-1.2945130654500001
ACH-001183,-1.2192297744
ACH-001184,-0.970487367595
ACH-001190,-1.16552143495
ACH-001192,-0.9828708501540001
ACH-001193,-0.874406913345
ACH-001196,-1.03274600442
ACH-001197,-1.26303369304
ACH-001205,-1.1586295515
ACH-001211,-0.718329494514
ACH-001212,-0.9518945858230001
ACH-001228,-0.5708858747519999
ACH-001232,-1.15910581067
ACH-001239,-1.4823826240600002
ACH-001274,-0.790589686739
ACH-001275,-1.12715351085
ACH-001277,-1.15859224804
ACH-001278,-1.20906744424
ACH-001280,-0.787636756773
ACH-001283,-0.92717877406
ACH-001289,-0.902935927768
ACH-001295,-0.44247058485299995
ACH-001300,-0.864592830165
ACH-001301,-0.672490839234
ACH-001302,-0.923626439831
ACH-001303,-0.9119275530259999
ACH-001306,-0.890859698065
ACH-001318,-1.25658216345
ACH-001322,-1.06394527442
ACH-001328,-1.25099134432
ACH-001332,-1.2562663005399999
ACH-001333,-1.10290687079
ACH-001336,-1.34015199116
ACH-001340,-1.00111102672
ACH-001346,-1.02385806635
ACH-001353,-0.919576216469
ACH-001354,-1.26242098121
ACH-001367,-1.32665890321
ACH-001368,-1.1744642465000001
ACH-001374,-0.603554437745
ACH-001375,-0.848354528107
ACH-001377,-1.4424448433500001
ACH-001380,-1.26588888155
ACH-001391,-0.729610513708
ACH-001407,-1.1828610579899999
ACH-001408,-1.24454064466
ACH-001413,-1.04143925445
ACH-001430,-1.16473088954
ACH-001431,-0.851864288162
ACH-001450,-1.3967892324700002
ACH-001496,-1.21893805055
ACH-001500,-1.22115648894
ACH-001521,-1.00429091253
ACH-001523,-1.1371854112200002
ACH-001532,-0.953750463921
ACH-001536,-1.13950445057
ACH-001550,-1.4806782536200003
ACH-001552,-0.847216407361
ACH-001554,-1.31016053426
ACH-001645,-0.6204880030969999
ACH-001654,-1.3366557522700002
ACH-001715,-1.0727060117799998
ACH-001735,-0.936202783008
ACH-001736,-1.08158381312
ACH-001737,-0.890236916861
ACH-001740,-0.8457448351710001
ACH-001745,-0.9038530114409999
ACH-001750,-1.05370410648
ACH-001765,-1.3053016900299999
ACH-001956,-0.7514271472640001
ACH-001957,-1.0881349759799999
