,EBLN1 (340900)
ACH-000004,0.115298114895
ACH-000007,0.00355315069727
ACH-000009,0.172580815279
ACH-000011,0.005838361477600001
ACH-000012,0.150101401574
ACH-000013,0.131378903445
ACH-000014,-0.0417156099561
ACH-000015,0.11076621659000002
ACH-000017,0.256611743825
ACH-000018,0.253030065233
ACH-000019,0.286739792683
ACH-000021,0.0028903261669
ACH-000022,0.169583447691
ACH-000025,0.0535957382198
ACH-000028,0.12990641215
ACH-000030,0.127649165309
ACH-000035,0.17442928186599999
ACH-000036,0.134315549284
ACH-000037,0.283685546299
ACH-000039,0.15788464001299998
ACH-000040,0.101469873145
ACH-000041,0.0260097618407
ACH-000042,0.135946529541
ACH-000045,0.188726773009
ACH-000047,0.133090321448
ACH-000052,0.0736989376267
ACH-000053,0.448145710079
ACH-000054,0.22195808927900001
ACH-000055,0.07596620406650001
ACH-000060,0.164694052299
ACH-000067,0.14150679738299998
ACH-000070,0.1923383462
ACH-000075,0.22835389648
ACH-000078,0.140676395086
ACH-000082,0.25636760925
ACH-000085,0.143345155872
ACH-000086,0.33731349729599996
ACH-000087,0.258848401731
ACH-000092,0.11142040047
ACH-000095,0.156141336417
ACH-000097,0.206416411822
ACH-000098,0.0339334940468
ACH-000099,0.06425197043330001
ACH-000108,0.214307803021
ACH-000113,0.18484007871
ACH-000115,0.13838994855599998
ACH-000116,0.227942365606
ACH-000118,0.0450221088553
ACH-000120,0.15282064087799999
ACH-000123,-0.019977742753000002
ACH-000127,0.193765904283
ACH-000128,0.433183848641
ACH-000132,0.11860908160999999
ACH-000133,0.17519681748399998
ACH-000137,0.449283007008
ACH-000138,0.13688323194
ACH-000142,0.192199696945
ACH-000143,0.030586033545499998
ACH-000146,0.248637187808
ACH-000148,0.0282453942741
ACH-000150,0.166753926454
ACH-000152,0.378743433688
ACH-000153,-0.277751631465
ACH-000159,0.268925126001
ACH-000160,0.0748094846408
ACH-000163,-0.0103018656214
ACH-000167,0.03969444267259999
ACH-000168,0.11957294625399999
ACH-000169,0.25319186209100003
ACH-000178,0.019509542257000002
ACH-000182,0.14243026524900002
ACH-000183,-0.0601090176401
ACH-000188,0.138024044956
ACH-000189,0.0441522438492
ACH-000190,0.108008926248
ACH-000198,0.0251620503205
ACH-000204,0.09739036426560002
ACH-000206,-0.0036797397811799996
ACH-000207,0.092685484176
ACH-000211,0.246715268407
ACH-000215,0.0949360048154
ACH-000221,0.15887770544000002
ACH-000222,0.18456932127099998
ACH-000223,0.112945851852
ACH-000226,0.161688222111
ACH-000227,-0.0045045428190299995
ACH-000228,0.079476382574
ACH-000231,0.22330548660500002
ACH-000232,0.125672275667
ACH-000233,0.19987790537300001
ACH-000234,0.330629875531
ACH-000235,0.149571747333
ACH-000237,0.0359551302515
ACH-000238,0.132039353459
ACH-000243,0.16887641262400002
ACH-000244,0.5053138734
ACH-000246,0.191456090217
ACH-000248,0.0867551608154
ACH-000250,0.175384497159
ACH-000251,0.07091585733519999
ACH-000253,0.140090373334
ACH-000255,0.18510589847699999
ACH-000256,0.047348520909
ACH-000257,0.254593522342
ACH-000258,0.19860018162300003
ACH-000259,0.0570851507955
ACH-000260,0.106927915352
ACH-000261,0.225517786849
ACH-000262,0.0862067891295
ACH-000263,0.132652161874
ACH-000264,0.123568113889
ACH-000265,0.12497252261
ACH-000266,0.108354250227
ACH-000272,0.11588650517999999
ACH-000273,0.198856555268
ACH-000274,0.136307463369
ACH-000277,0.335262646631
ACH-000278,0.306592436864
ACH-000279,0.165601237585
ACH-000280,0.09216105842240001
ACH-000281,0.0230556038588
ACH-000288,0.0791238927132
ACH-000291,0.20815544477200001
ACH-000293,0.30309351487
ACH-000294,0.107030111628
ACH-000295,0.319588993705
ACH-000296,-0.0440685876513
ACH-000302,0.0775721953934
ACH-000304,0.200209135225
ACH-000307,0.192564731712
ACH-000308,0.13422795135399998
ACH-000310,-0.0434997109494
ACH-000311,0.1876977241
ACH-000312,0.115421434028
ACH-000315,0.203484506099
ACH-000316,0.269863141209
ACH-000317,0.17129851778299998
ACH-000318,0.131197257509
ACH-000319,-0.0765666528022
ACH-000320,0.111406825056
ACH-000322,0.06004339528680001
ACH-000323,0.0958383735503
ACH-000324,0.03696306483530001
ACH-000329,0.181936248992
ACH-000330,0.153677997992
ACH-000331,0.245088685206
ACH-000332,0.0920371043662
ACH-000334,-0.0166048039525
ACH-000335,0.0875986419887
ACH-000336,0.0493399149139
ACH-000337,0.255777489922
ACH-000339,0.19070356264600002
ACH-000341,0.22400772540199998
ACH-000348,0.144233058307
ACH-000350,0.182409020744
ACH-000352,0.214226530231
ACH-000356,0.227581875391
ACH-000361,0.007718802018149999
ACH-000362,0.044288475634000006
ACH-000363,0.00752899533029
ACH-000364,0.217508257073
ACH-000365,0.0812126926669
ACH-000366,0.129805158562
ACH-000368,0.175758880786
ACH-000374,0.259961262281
ACH-000375,0.19274199507
ACH-000376,0.19946978878899999
ACH-000381,-0.054225811269199994
ACH-000383,0.189327948353
ACH-000387,0.12956726145300002
ACH-000389,0.285274089553
ACH-000390,0.0213860869617
ACH-000393,0.244427765822
ACH-000395,0.217117171587
ACH-000397,0.250960107353
