,EXOG (9941)
ACH-000004,0.20750935783799998
ACH-000007,0.19609947321899998
ACH-000009,-0.103994967433
ACH-000011,0.0202488868488
ACH-000012,0.0322129907335
ACH-000013,0.176885346263
ACH-000014,0.15876749447000002
ACH-000015,0.012216654657299998
ACH-000017,-0.0656959311577
ACH-000018,0.00309843503994
ACH-000019,-0.068878776845
ACH-000021,0.132166328736
ACH-000022,0.07698553506589999
ACH-000025,-0.0258295643915
ACH-000028,0.0809667512287
ACH-000030,0.071763808898
ACH-000035,0.257947526116
ACH-000036,0.046136523578199994
ACH-000037,0.0765417060095
ACH-000039,0.09898086680120001
ACH-000040,0.162658163925
ACH-000041,0.0741544194596
ACH-000042,-0.0231640217725
ACH-000045,0.0697519746248
ACH-000047,0.0203104513053
ACH-000052,0.0785618859065
ACH-000053,0.0155140577147
ACH-000054,0.136371189404
ACH-000055,0.27903651526900003
ACH-000060,-0.0329710074972
ACH-000067,0.0107949020325
ACH-000070,0.147915048251
ACH-000075,0.151250434997
ACH-000078,-0.101084096077
ACH-000082,0.10510886002599999
ACH-000085,0.058042539526800004
ACH-000086,0.0171506196246
ACH-000087,0.314596573165
ACH-000092,0.0349930085641
ACH-000095,0.114402298534
ACH-000097,0.0616822289006
ACH-000098,0.0664763605582
ACH-000099,0.05943520777649999
ACH-000108,0.20396391897500002
ACH-000113,0.19688351053599998
ACH-000115,0.12753520972100002
ACH-000116,0.025313361490199998
ACH-000118,0.113203590022
ACH-000120,0.09548467989980002
ACH-000123,-0.08157192151239999
ACH-000127,0.14323803177799999
ACH-000128,0.16700855127999997
ACH-000132,0.17346433281800003
ACH-000133,0.00504579837833
ACH-000137,0.144249505736
ACH-000138,0.061110662637400004
ACH-000142,0.0701119748567
ACH-000143,0.053327816215000004
ACH-000146,0.0737694516117
ACH-000148,0.21431012867899998
ACH-000150,-0.070257443725
ACH-000152,0.0206681542676
ACH-000153,-0.0678100551535
ACH-000159,0.0887520292098
ACH-000160,0.0820145934984
ACH-000163,0.180207074518
ACH-000167,0.152889680995
ACH-000168,-0.00857127134246
ACH-000169,0.206993438147
ACH-000178,0.18191227089899997
ACH-000182,-0.0159143044815
ACH-000183,0.176148251135
ACH-000188,0.0410002368631
ACH-000189,0.15985351805700002
ACH-000190,0.092396713959
ACH-000198,0.179497624707
ACH-000204,0.11655051579299999
ACH-000206,0.35584236044600004
ACH-000207,0.09703648245480001
ACH-000211,-0.00482156898113
ACH-000215,0.198194748012
ACH-000221,0.0383517334978
ACH-000222,0.184788692
ACH-000223,0.07892782612689998
ACH-000226,0.15772392994999998
ACH-000227,0.0249867451986
ACH-000228,-0.0119115742101
ACH-000231,0.0790587095738
ACH-000232,0.08955850629519999
ACH-000233,0.233460730669
ACH-000234,0.13116364649499998
ACH-000235,0.0572798648102
ACH-000237,0.0677563919581
ACH-000238,-0.0626268062664
ACH-000243,0.145118460542
ACH-000244,0.131480174745
ACH-000246,-0.0013948740146199998
ACH-000248,0.123509492724
ACH-000250,0.0981443792115
ACH-000251,0.0351403595713
ACH-000253,0.0894024248634
ACH-000255,0.0407448802198
ACH-000256,0.0761915224931
ACH-000257,-0.00807670447063
ACH-000258,-0.0140474680522
ACH-000259,0.0721889582751
ACH-000260,0.0952297248284
ACH-000261,0.051878178650199995
ACH-000262,0.235790744758
ACH-000263,0.034289963703
ACH-000264,-0.031285788629
ACH-000265,0.0722673902667
ACH-000266,0.115924042596
ACH-000272,0.116876150032
ACH-000273,-0.11745161154200001
ACH-000274,0.00874588506933
ACH-000277,0.08615206954360001
ACH-000278,0.06056877470099999
ACH-000279,0.125717548644
ACH-000280,-0.0812889889832
ACH-000281,0.131983917693
ACH-000288,0.0411643012509
ACH-000291,0.173314146796
ACH-000293,0.0463919633347
ACH-000294,0.0115709878862
ACH-000295,0.18823766206599998
ACH-000296,0.0948640734409
ACH-000302,0.12624802003399999
ACH-000304,0.127478333311
ACH-000307,-0.0025696825258600003
ACH-000308,0.14757708793
ACH-000310,-0.12761747840600002
ACH-000311,0.10104188856799999
ACH-000312,0.110508353056
ACH-000315,0.421301346444
ACH-000316,-0.00386576970645
ACH-000317,0.299255923405
ACH-000318,-0.0206867552133
ACH-000319,0.0493063208931
ACH-000320,0.0930548518461
ACH-000322,-0.0054709859987000006
ACH-000323,0.126998462576
ACH-000324,0.16452182456599998
ACH-000329,0.024082949545400002
ACH-000330,0.157256931805
ACH-000331,0.0034993180798799997
ACH-000332,0.07763205259539999
ACH-000334,-0.10314173446799998
ACH-000335,0.17947857846
ACH-000336,-0.0302887542502
ACH-000337,0.222663415314
ACH-000339,-0.0321452292974
ACH-000341,0.123744368212
ACH-000348,0.0874022805807
ACH-000350,0.122613114832
ACH-000352,0.0888066164242
ACH-000356,0.119995739541
ACH-000361,0.136353145917
ACH-000362,0.0794784174661
ACH-000363,0.0322260642006
ACH-000364,0.12979774234799998
ACH-000365,0.083274357993
ACH-000366,0.164259518261
ACH-000368,0.0827800485473
ACH-000374,-0.124572962688
ACH-000375,0.15918760998700002
ACH-000376,0.0914016387816
ACH-000381,-0.052006289141499996
ACH-000383,0.06460923710620001
ACH-000387,0.18943341121399998
ACH-000389,-0.0314923411201
ACH-000390,0.0150661262069
ACH-000393,0.150124265056
ACH-000395,-0.201622174921
ACH-000397,0.07238668668239999
ACH-000401,-0.0704582051196
ACH-000402,0.364411914365
ACH-000403,0.00969358146427
ACH-000404,0.0980480329165
ACH-000406,0.004520949217520001
ACH-000407,0.0132336707196
ACH-000408,0.039517321665
ACH-000410,0.09227936498530001
