,SFTPC (6440)
ACH-000621,-0.00707833276586
ACH-000622,-0.125963710595
ACH-000623,-0.11540534624299999
ACH-000624,-0.176815764068
ACH-000627,0.0253696261926
ACH-000630,0.035757151486699994
ACH-000632,0.005859691577430001
ACH-000633,-0.034726743457800004
ACH-000637,-0.0030061663189099998
ACH-000638,0.0387408278339
ACH-000646,-0.0170272019519
ACH-000647,-0.00801645911419
ACH-000648,-0.13524476551200001
ACH-000649,-0.0907203230812
ACH-000651,-0.09383409449619999
ACH-000652,-0.19570597070700002
ACH-000653,-0.155944722694
ACH-000657,-0.0171165511863
ACH-000658,0.0851603159945
ACH-000661,-0.00986893850227
ACH-000662,-0.186749847324
ACH-000663,0.13055853987
ACH-000665,-0.0773077409993
ACH-000671,-0.15140048012399998
ACH-000673,-0.0940567435094
ACH-000676,-0.005354157447659999
ACH-000677,0.00572022053155
ACH-000681,0.04883604945830001
ACH-000682,-0.0858245899015
ACH-000683,-0.179496214887
ACH-000684,0.123176555013
ACH-000688,-0.0980846704529
ACH-000693,-0.16477633301300001
ACH-000694,-0.124040718179
ACH-000695,-0.0462419547946
ACH-000696,-0.028521323374799998
ACH-000697,0.0743273960498
ACH-000699,-0.03650115451619999
ACH-000701,0.05084521662619999
ACH-000706,0.0311660818321
ACH-000711,-0.15139569225299998
ACH-000713,-0.040218826397500004
ACH-000714,-0.140909572742
ACH-000718,-0.113879294641
ACH-000720,0.016012983758399997
ACH-000721,-0.0407284365961
ACH-000724,-0.049448307230500005
ACH-000725,-0.22955486897
ACH-000732,0.0947793834678
ACH-000734,-0.0687516809673
ACH-000735,-0.09181716365550001
ACH-000736,0.143937424197
ACH-000738,-0.190827465315
ACH-000746,-0.14268603329399998
ACH-000747,-0.22334067969500002
ACH-000748,0.0653496340968
ACH-000753,-0.14244493937799999
ACH-000756,0.085724817815
ACH-000757,0.0976125194644
ACH-000758,-0.015691447312200003
ACH-000760,-0.123948078976
ACH-000763,-0.18587296925000002
ACH-000764,-0.10813295767000002
ACH-000765,-0.10253520579299999
ACH-000766,0.11760468416200001
ACH-000767,0.04168906880790001
ACH-000768,0.0969939075543
ACH-000769,0.16785442562800001
ACH-000770,-0.061989662811900006
ACH-000771,-0.133722097324
ACH-000773,0.043738286826400005
ACH-000776,0.0079330240325
ACH-000777,-0.175777165818
ACH-000778,-0.0482932828556
ACH-000781,-0.08014269811250001
ACH-000782,-0.198030425826
ACH-000783,-0.0222053268648
ACH-000784,-0.186365696508
ACH-000785,-0.0062602381191
ACH-000787,-0.0607168738332
ACH-000788,-0.000543684593154
ACH-000791,-0.012828714006299998
ACH-000792,-0.08879728801249999
ACH-000794,-0.289849103499
ACH-000796,-0.21582262981400002
ACH-000799,-0.11228225318700001
ACH-000800,0.136707435803
ACH-000802,-0.31843465245700003
ACH-000804,0.04702301383230001
ACH-000805,0.16490445028200001
ACH-000809,-0.005864932839170001
ACH-000810,-0.0662874178522
ACH-000811,-0.0689542099542
ACH-000817,-0.00244029710085
ACH-000819,-0.029978727349400002
ACH-000820,-0.380826576506
ACH-000821,-0.117221091285
ACH-000822,-0.112482910704
ACH-000823,-0.138566208512
ACH-000824,0.0513630052424
ACH-000827,-0.033262912921599996
ACH-000829,-0.0205070666738
ACH-000831,0.124973060415
ACH-000832,-0.138431993086
ACH-000833,-0.058252363020900005
ACH-000834,-0.176552801428
ACH-000835,0.08875659138630002
ACH-000836,-0.0164430993161
ACH-000837,-0.18351110992699998
ACH-000838,0.127696137862
ACH-000839,-0.09943894581650001
ACH-000840,-0.179071686255
ACH-000841,-0.115073742757
ACH-000843,-0.07703512691089999
ACH-000846,-0.109216497083
ACH-000847,-0.351634371709
ACH-000848,0.0205157909005
ACH-000849,-0.00835994308418
ACH-000851,0.0682055429138
ACH-000855,0.0628111450715
ACH-000856,-0.145465695009
ACH-000858,-0.12475342282400001
ACH-000859,-0.0804561498145
ACH-000861,-0.0399247057504
ACH-000862,-0.201710903926
ACH-000865,-0.14570686308
ACH-000866,-0.076295249387
ACH-000867,-0.150933419505
ACH-000869,-0.14913326680400002
ACH-000872,0.0402915652585
ACH-000873,0.058528403686800005
ACH-000876,-0.10840874595200001
ACH-000878,-0.228743192223
ACH-000880,-0.07854545573039999
ACH-000881,0.11173944467599999
ACH-000882,0.06733096621910001
ACH-000884,-0.229726921759
ACH-000885,-0.137755978376
ACH-000887,-0.11664477353
ACH-000888,-0.0369983510274
ACH-000889,-0.13009705733100002
ACH-000890,-0.0746413435519
ACH-000896,-0.08386608146639998
ACH-000898,-0.08523017312249999
ACH-000900,-0.049421579498199995
ACH-000901,0.000115541346902
ACH-000905,-0.0700069089184
ACH-000906,-0.0879816272081
ACH-000907,-0.08989252305680001
ACH-000910,-0.0180562243908
ACH-000911,-0.22690282225000002
ACH-000912,0.023116795671799997
ACH-000913,-0.0423601858516
ACH-000915,0.12285578320900001
ACH-000916,-0.0164673173189
ACH-000917,-0.259448719505
ACH-000921,-0.13699395459
ACH-000924,-0.15530756598
ACH-000926,-0.082936773497
ACH-000928,-0.16960715965300002
ACH-000929,-0.012096907062
ACH-000932,-0.00709958107225
ACH-000935,0.177476118681
ACH-000936,-0.119549119584
ACH-000937,-0.135990697913
ACH-000938,-0.12643296315400002
ACH-000939,-0.08715732649
ACH-000941,-0.056298395221400004
ACH-000943,0.0389143187454
ACH-000946,0.00151162350559
ACH-000947,-0.0995953896608
ACH-000948,0.046515015889499994
ACH-000950,-0.00619061663175
ACH-000953,0.09255515184310001
ACH-000957,-0.282876204564
ACH-000958,0.0383940155631
ACH-000960,-0.09821694764630001
ACH-000963,0.058924098808500004
ACH-000968,0.147324295427
ACH-000969,-0.09312566212000001
ACH-000973,-0.13692662507099998
ACH-000974,-0.128029047546
ACH-000975,-0.0705279603766
ACH-000976,-0.010589327564
ACH-000978,-5.05136666863e-05
ACH-000980,-0.09696274387380001
ACH-000984,-0.180917300202
ACH-000986,-0.0827439065812
ACH-000988,-0.045622539714
ACH-000993,-0.0577148692724
ACH-000994,-0.108397180536
ACH-000996,-0.361548963112
ACH-001001,-0.128564099604
ACH-001020,-0.267057792344
ACH-001028,0.00231540672281
ACH-001031,-0.10128018247500001
ACH-001038,0.009225137137299999
ACH-001048,-0.0760394916538
ACH-001050,-0.025597011928400002
ACH-001053,-0.26363558297
ACH-001054,0.0358403137106
ACH-001061,-0.0698039385106
ACH-001067,-0.0329739428437
ACH-001075,-0.0890632133708
ACH-001096,-0.103871582202
ACH-001128,0.117542007441
ACH-001134,-0.127646127258
ACH-001151,-0.242753835365
ACH-001163,0.030197173901999996
ACH-001164,-0.293379935072
ACH-001173,0.004377214385479999
ACH-001183,-0.146768856145
ACH-001184,-0.138250690842
ACH-001190,0.2098559015
ACH-001192,-0.124193081897
ACH-001193,-0.165975754848
ACH-001196,-0.338479664388
ACH-001197,0.0354145811779
ACH-001205,-0.192282750339
ACH-001211,-0.0249893659571
ACH-001212,-0.13156522737
ACH-001228,-0.32991651892900004
ACH-001232,-0.199102165941
ACH-001239,-0.208917476063
ACH-001274,0.027249331198800002
ACH-001275,-0.203794800942
ACH-001277,-0.0331355303904
ACH-001278,-0.133015292137
ACH-001280,-0.050838615610499995
ACH-001283,-0.145654011293
ACH-001289,-0.17795885362599997
ACH-001295,-0.09658044163389999
ACH-001300,-0.312398080653
ACH-001301,-0.24122387617600002
ACH-001302,0.0089305096924
ACH-001303,0.0041879976428900005
ACH-001306,0.010738637691299999
ACH-001318,-0.150052613186
ACH-001322,-0.059817672535600004
ACH-001328,-0.260661600403
ACH-001332,-0.239047215836
ACH-001333,-0.101260617623
ACH-001336,-0.0136411706967
ACH-001340,-0.18289521103
ACH-001346,-0.225525575354
ACH-001353,-0.316219746204
ACH-001354,0.09943682523260002
ACH-001367,-0.10332958481
ACH-001368,-0.0880498949423
ACH-001374,-0.114270640055
ACH-001375,0.08589169670539999
ACH-001377,-0.0235420740905
ACH-001380,-0.134939695744
ACH-001391,0.07503698516710001
ACH-001407,-0.0685366112235
ACH-001408,-0.0791118761084
ACH-001413,-0.156202075621
ACH-001430,-0.38465102952200003
ACH-001431,-0.051285532066400005
ACH-001450,0.0135097598771
ACH-001496,-0.0468995153274
ACH-001500,0.203487045035
ACH-001521,-0.0327545239249
ACH-001523,-0.08694088737189999
ACH-001532,-0.0656773046465
ACH-001536,-0.24387898503199998
ACH-001550,-0.0890225492555
ACH-001552,0.011431803717200002
ACH-001554,0.015747185528799997
ACH-001645,-0.11976485077
ACH-001654,-0.0652711910321
ACH-001715,-0.0750769272282
ACH-001735,-0.040962883756599996
ACH-001736,-0.0967492424659
ACH-001737,-0.30698291883699996
ACH-001740,-0.137897453245
ACH-001745,-0.160048111838
ACH-001750,-0.122318883729
ACH-001765,0.019574928281400002
ACH-001956,-0.040015635201199995
ACH-001957,-0.05614857400019999
