,ITGA4 (3676)
ACH-000004,-0.622818085014
ACH-000007,-0.47740726321800003
ACH-000009,-0.47466544456200005
ACH-000011,-0.48868078729099995
ACH-000012,-0.27059824458799997
ACH-000013,-0.315793425178
ACH-000014,-0.021762387009099996
ACH-000015,-0.231654236043
ACH-000017,-0.13960819355
ACH-000018,-0.460977642099
ACH-000019,-0.221630023449
ACH-000021,-0.140284357169
ACH-000022,-0.335163625559
ACH-000025,-0.31243478704100003
ACH-000028,-0.245077560545
ACH-000030,-0.47081184514799995
ACH-000035,-0.0951089472236
ACH-000036,-0.0163994405586
ACH-000037,-0.299575074043
ACH-000039,-0.6486787113579999
ACH-000040,-0.39550975515500003
ACH-000041,-0.283369035604
ACH-000042,-0.486299386005
ACH-000045,-0.197906055605
ACH-000047,-0.427211596964
ACH-000052,-0.619036850828
ACH-000053,-0.24532093355
ACH-000054,-0.255312175674
ACH-000055,-0.34609977859499996
ACH-000060,-0.258635135706
ACH-000067,-0.150188935252
ACH-000070,-0.09674178862780002
ACH-000075,-0.048318495542
ACH-000078,-0.193993577795
ACH-000082,-0.33673516057400005
ACH-000085,-0.310732734281
ACH-000086,-0.17228599814800002
ACH-000087,-0.473875564806
ACH-000092,-0.427017561055
ACH-000095,-0.37825359547799997
ACH-000097,-0.278888467729
ACH-000098,-0.37594784126900005
ACH-000099,0.0124871745391
ACH-000108,-0.505471696971
ACH-000113,-0.24208675939899998
ACH-000115,0.0316928895175
ACH-000116,-0.312499918151
ACH-000118,-0.40463998276600005
ACH-000120,-0.414251279102
ACH-000123,-0.45028817821199996
ACH-000127,-0.368046036127
ACH-000128,-0.28310143613
ACH-000132,-0.303455944302
ACH-000133,-0.307317882307
ACH-000137,-0.44405096609800004
ACH-000138,-0.33243591939
ACH-000142,-0.183125404455
ACH-000143,-0.302678427125
ACH-000146,-0.287385417456
ACH-000148,-0.208868398505
ACH-000150,0.0108991392906
ACH-000152,-0.272095290223
ACH-000153,-0.546484940622
ACH-000159,-0.445277556384
ACH-000160,-0.39510749644599996
ACH-000163,-0.174863726592
ACH-000167,-0.580258231333
ACH-000168,-0.661834918566
ACH-000169,-0.0607495164311
ACH-000178,-0.34293335629199995
ACH-000182,-0.40757127403399995
ACH-000183,-0.232673989269
ACH-000188,-0.18170077678500002
ACH-000189,-0.33719457205200004
ACH-000190,-0.32882889181499997
ACH-000198,-0.326521748954
ACH-000204,-0.511611678962
ACH-000206,0.029430577364
ACH-000207,0.251597293378
ACH-000211,-0.39935184212999997
ACH-000215,-0.151731992604
ACH-000221,-0.251888958886
ACH-000222,-0.39238182318899995
ACH-000223,-0.342269042433
ACH-000226,-0.460375255617
ACH-000227,-0.0543907211865
ACH-000228,-0.0862096774051
ACH-000231,-0.198473357287
ACH-000232,-0.31021868074299996
ACH-000233,-0.168140758683
ACH-000234,-0.581681200679
ACH-000235,-0.362047352827
ACH-000237,-0.34676159873999995
ACH-000238,-0.272938961927
ACH-000243,-0.261670831429
ACH-000244,-0.28174773004000003
ACH-000246,-0.311907698804
ACH-000248,-0.241750067297
ACH-000250,-0.360550238768
ACH-000251,-0.335085805342
ACH-000253,-0.35376203759900005
ACH-000255,-0.238977183193
ACH-000256,-0.13563462205000001
ACH-000257,-0.07554462131089999
ACH-000258,-0.643679908887
ACH-000259,-0.298739276032
ACH-000260,-0.48301146603
ACH-000261,-0.266800590101
ACH-000262,-0.20029294770599998
ACH-000263,-0.24167431633900002
ACH-000264,-0.29261397191599997
ACH-000265,-0.37908486023000004
ACH-000266,-0.41916796107500004
ACH-000272,-0.546243686894
ACH-000273,-0.395418429156
ACH-000274,-0.442968281716
ACH-000277,-0.09022681477660001
ACH-000278,-0.499211133615
ACH-000279,-0.22312221169100002
ACH-000280,-0.293097147103
ACH-000281,-0.6649043306369999
ACH-000288,-0.161500023334
ACH-000291,-0.37072853435099995
ACH-000293,-0.386031822578
ACH-000294,-0.29086164771899997
ACH-000295,-0.00304432576598
ACH-000296,-0.026322650243599997
ACH-000302,-0.233806825005
ACH-000304,-0.0629788814565
ACH-000307,-0.569125656853
ACH-000308,-0.380211609542
ACH-000310,-0.6683737682859999
ACH-000311,-0.214929904459
ACH-000312,-0.355948933315
ACH-000315,-0.258919373508
ACH-000316,-0.22839252636399998
ACH-000317,-0.41948559450999995
ACH-000318,-0.334322608925
ACH-000319,-0.171222056417
ACH-000320,-0.39578499140600004
ACH-000322,-0.306024137569
ACH-000323,-0.304821636525
ACH-000324,-0.346629970567
ACH-000329,-0.203142836393
ACH-000330,-0.08682492529489999
ACH-000331,-0.4269015698
ACH-000332,-0.20582588225200002
ACH-000334,-0.265306012104
ACH-000335,-0.235822327198
ACH-000336,-0.236596351792
ACH-000337,-0.30573101515
ACH-000339,-0.38364005370899995
ACH-000341,-0.0405729184524
ACH-000348,-0.38156314018700005
ACH-000350,-0.553436000222
ACH-000352,-0.11783454124600001
ACH-000356,-0.329950306349
ACH-000361,-0.245371710923
ACH-000362,-0.396116094862
ACH-000363,-0.188027073897
ACH-000364,-0.293098064835
ACH-000365,-0.157041324785
ACH-000366,-0.19499216504
ACH-000368,-0.356910726903
ACH-000374,-0.118627517773
ACH-000375,-0.141915527844
ACH-000376,-0.340934823189
ACH-000381,-0.265931021866
ACH-000383,-0.354298270088
ACH-000387,-0.406878277337
ACH-000389,-0.242193960416
ACH-000390,-0.404235516166
ACH-000393,-0.24099441085999998
ACH-000395,-0.31246947522199997
ACH-000397,-0.29940500761100003
ACH-000401,-0.7543900656199999
ACH-000402,-0.12576285433599999
ACH-000403,-0.21209011570099998
ACH-000404,-0.775332747345
ACH-000406,-0.424099482299
ACH-000407,-0.517359772458
ACH-000408,-0.240808388209
ACH-000410,-0.26777951883
ACH-000411,-0.300417268537
ACH-000414,-0.39383005529700005
ACH-000415,-0.42596590837700005
ACH-000416,-0.429977611514
ACH-000420,-0.42451698226499995
ACH-000421,-0.44658224238999994
ACH-000424,-0.22186588370700003
ACH-000425,-0.318906818884
ACH-000426,-0.47120584971999996
ACH-000427,-0.154855703402
ACH-000433,-0.25480768868299997
ACH-000436,-0.0931829246827
