,SRCAP (10847)
ACH-000167,-0.597538735132
ACH-000168,-0.581498511537
ACH-000169,-0.863726709393
ACH-000178,-0.690201985878
ACH-000182,-0.7576097728929999
ACH-000183,-1.12757571018
ACH-000188,-0.7087437866609999
ACH-000189,-0.529837356087
ACH-000190,-0.447536080616
ACH-000198,-0.8875616674500001
ACH-000204,-0.766392952706
ACH-000206,-0.6815566464280001
ACH-000207,-0.516941705806
ACH-000211,-0.9831797861589999
ACH-000215,-0.860427085194
ACH-000221,-0.811916534517
ACH-000222,-0.698341934991
ACH-000223,-0.506469136199
ACH-000226,-0.8560919059659999
ACH-000227,-0.458409382585
ACH-000228,-0.603984007125
ACH-000231,-1.03189662866
ACH-000232,-0.816366263172
ACH-000233,-0.834965123366
ACH-000234,-0.671183622806
ACH-000235,-0.629489711037
ACH-000237,-0.85553392035
ACH-000238,-0.516817793257
ACH-000243,-0.715399548881
ACH-000244,-1.3457664714200002
ACH-000246,-0.742347340107
ACH-000248,-0.7975963859340001
ACH-000250,-0.693408296931
ACH-000251,-0.70990410389
ACH-000253,-0.721457319351
ACH-000255,-0.870751110903
ACH-000256,-0.846449132039
ACH-000257,-0.835727560627
ACH-000258,-0.7521266583509999
ACH-000259,-0.961817086082
ACH-000260,-0.897440274605
ACH-000261,-0.670364259519
ACH-000262,-0.933653094461
ACH-000263,-0.841480171172
ACH-000264,-0.8015438178190001
ACH-000265,-1.10929958934
ACH-000266,-0.9737482936949999
ACH-000272,-0.37516627534100006
ACH-000273,-0.651579821156
ACH-000274,-0.443219854819
ACH-000277,-0.794106976402
ACH-000278,-1.1274466986700002
ACH-000279,-0.71581607427
ACH-000280,-0.839517617801
ACH-000281,-0.576055806437
ACH-000288,-0.9278841841159999
ACH-000291,-0.765321118931
ACH-000293,-0.977685561657
ACH-000294,-0.451809901211
ACH-000295,-0.9203571684880001
ACH-000296,-1.07560101355
ACH-000302,-0.795100183465
ACH-000304,-1.05517650034
ACH-000307,-0.71057865817
ACH-000308,-0.975324007122
ACH-000310,-0.639806554291
ACH-000311,-1.1139118141700002
ACH-000312,-0.9496578645110001
ACH-000315,-1.2087306944399998
ACH-000316,-0.990883323779
ACH-000317,-0.772592604357
ACH-000318,-0.601955211378
ACH-000319,-0.78637451315
ACH-000320,-0.36968579522
ACH-000322,-1.1561203393100001
ACH-000323,-0.385112647456
ACH-000324,-0.623304586631
ACH-000329,-0.573333156418
ACH-000330,-0.847981448095
ACH-000331,-0.836582727501
ACH-000332,-0.8101675631090001
ACH-000334,-0.825588192495
ACH-000335,-0.324293642945
ACH-000336,-1.059330394
ACH-000337,-0.6886128831139999
ACH-000339,-0.790982971977
ACH-000341,-0.521644989275
ACH-000348,-0.9748217496610001
ACH-000350,-0.831066155642
ACH-000352,-0.630707275351
ACH-000356,-0.823203528449
ACH-000361,-0.9039456062919999
ACH-000362,-1.0273692110400001
ACH-000363,-0.9933810422020001
ACH-000364,-0.9466663447470001
ACH-000365,-1.04259947635
ACH-000366,-0.855149255059
ACH-000368,-0.870471856338
ACH-000374,-0.37787079029
ACH-000375,-0.9123008455789999
ACH-000376,-0.49629571112899995
ACH-000381,-0.8255487203849999
ACH-000383,-0.5640379889320001
ACH-000387,-1.05600396884
ACH-000389,-0.7098506778620001
ACH-000390,-0.880730047749
ACH-000393,-0.627660800808
ACH-000395,-0.7043958064229999
ACH-000397,-0.830487033179
ACH-000401,-0.988482158334
ACH-000402,-0.9743538292589999
ACH-000403,-0.645835140527
ACH-000404,-0.457982426442
ACH-000406,-0.931296712368
ACH-000407,-0.850703762814
ACH-000408,-0.64417380728
ACH-000410,-0.95705721939
ACH-000411,-0.9107795112899999
ACH-000414,-0.885743376938
ACH-000415,-0.762239525325
ACH-000416,-1.03524596479
ACH-000420,-0.935308558423
ACH-000421,-0.753304627521
ACH-000424,-0.682730452836
ACH-000425,-0.7820428889129999
ACH-000426,-0.858142745852
ACH-000427,-0.844182573626
ACH-000433,-0.899130512536
ACH-000436,-0.673527011561
ACH-000444,-0.679623803439
ACH-000445,-1.16305427607
ACH-000448,-0.6371113210580001
ACH-000450,-0.8599368302509999
ACH-000452,-0.7981707900759999
ACH-000454,-0.813095393949
ACH-000458,-0.816333422605
ACH-000459,-1.63357559441
ACH-000460,-0.740869457209
ACH-000461,-0.817350246179
ACH-000463,-0.9669621727079999
ACH-000464,-0.567551483773
ACH-000466,-0.747117291798
ACH-000467,-0.641714241164
ACH-000468,-0.627458365353
ACH-000469,-0.87992199626
ACH-000470,-0.540257011657
ACH-000471,-0.797587652825
ACH-000472,-0.82187196706
ACH-000473,-0.626134098645
ACH-000475,-0.9054749840899999
ACH-000476,-0.8450373399500001
ACH-000477,-0.7385394681749999
ACH-000480,-1.09864571256
ACH-000481,-0.731023800207
ACH-000483,-0.838302725422
ACH-000484,-1.2699438582200002
ACH-000485,-0.878802369295
ACH-000486,-0.969376965489
ACH-000487,-0.996154535615
ACH-000488,-0.659553167387
ACH-000490,-1.0020208939
ACH-000491,-0.593651664892
ACH-000495,-0.8013627817640001
ACH-000496,-0.901793321189
ACH-000499,-0.791499726661
ACH-000500,-0.24956650395
ACH-000502,-0.888098776608
ACH-000503,-0.814342408241
ACH-000505,-0.703634938595
ACH-000507,-0.6873690198379999
ACH-000510,-0.7114714107719999
ACH-000511,-0.7720244847740001
ACH-000512,-0.795274457197
ACH-000516,-0.952905434439
ACH-000517,-0.805266522433
ACH-000518,-0.852924839796
ACH-000520,-0.855415810135
ACH-000521,-0.842407980253
ACH-000522,-0.976014831663
ACH-000524,-0.84755247343
ACH-000527,-0.9539827555060001
ACH-000528,-0.802659340558
ACH-000537,-0.7991611369310001
ACH-000541,-0.776563875883
ACH-000542,-0.5240525114760001
ACH-000544,-0.7466420945960001
ACH-000545,-0.786867536447
ACH-000547,-0.8076940123880001
ACH-000548,-0.9161182620980001
ACH-000549,-0.8474806372560001
ACH-000550,-0.595233979053
ACH-000552,-0.629070815707
ACH-000556,-0.918112311055
ACH-000557,-1.04208222053
ACH-000570,-0.6936824147730001
ACH-000571,-0.54830717866
ACH-000573,-0.9630327396610001
ACH-000576,-0.939292532419
ACH-000580,-0.7863361017020001
ACH-000584,-0.6450307394020001
ACH-000585,-0.8637886720379999
ACH-000588,-0.7847186296170001
ACH-000589,-0.9346571891750001
ACH-000591,-0.591729890275
ACH-000593,-0.488602931044
ACH-000600,-0.614228332671
ACH-000601,-1.0809443251000002
ACH-000604,-0.964135722262
ACH-000605,-0.89807390141
ACH-000606,-0.763049598866
ACH-000608,-0.6313175446429999
ACH-000614,-0.852788932976
ACH-000616,-0.961184018196
ACH-000618,-0.907661716075
ACH-000619,-0.824746174435
ACH-000620,-0.7003633274339999
ACH-000621,-1.1974422834899998
ACH-000622,-1.00422436798
ACH-000623,-0.37926674376999997
ACH-000624,-0.8723054294949999
ACH-000627,-0.6247352716269999
ACH-000630,-0.669902820317
ACH-000632,-1.08249382761
ACH-000633,-0.557877460021
ACH-000637,-0.723219953072
ACH-000638,-0.972861583311
ACH-000646,-1.22845684806
ACH-000647,-0.705686893301
ACH-000648,-1.16522051814
ACH-000649,-0.6223523778419999
ACH-000651,-0.681635771898
ACH-000652,-0.568523192966
ACH-000653,-1.0158475924700001
ACH-000657,-0.892036051971
ACH-000658,-0.716559784625
ACH-000661,-1.0039075210100001
ACH-000662,-0.917835296644
ACH-000663,-0.9452529755399999
ACH-000665,-0.791111717992
ACH-000671,-1.00082633993
ACH-000673,-0.7598523925890001
ACH-000676,-0.6970030893420001
ACH-000677,-0.876658684208
ACH-000681,-0.586813669073
ACH-000682,-0.7260789046230001
ACH-000683,-0.718830136085
ACH-000684,-0.7638839278730001
ACH-000688,-1.25125845457
ACH-000693,-0.555880770814
ACH-000694,-0.6329076190380001
ACH-000695,-0.594280631888
ACH-000696,-0.9174422498729999
ACH-000697,-0.9277395995909999
ACH-000699,-0.820022219
ACH-000701,-0.636213229867
ACH-000706,-0.7340965634700001
ACH-000711,-0.885304343823
ACH-000713,-0.9151865577230001
ACH-000714,-0.7060162477330001
ACH-000718,-0.9415985073790001
ACH-000720,-0.562191884523
ACH-000721,-0.8062422988950001
ACH-000724,-1.03094353708
ACH-000725,-0.899168820561
ACH-000732,-0.931374530475
ACH-000734,-0.656264051714
ACH-000735,-0.607539323753
ACH-000736,-0.709867435736
ACH-000738,-0.809976558935
ACH-000746,-0.757734735205
ACH-000747,-0.988595877474
ACH-000748,-0.6111056291
ACH-000753,-0.967216457615
ACH-000756,-0.730986102399
ACH-000757,-1.17406807442
ACH-000758,-0.808024307393
ACH-000760,-0.730213460498
ACH-000763,-0.915917487586
ACH-000764,-0.994772769992
ACH-000765,-0.9538744330589999
ACH-000766,-0.877569240546
ACH-000767,-0.7318592777140001
ACH-000768,-0.849864294341
ACH-000769,-0.5710956976070001
ACH-000770,-0.709409073647
ACH-000771,-0.7945012704369999
ACH-000773,-0.724740531999
ACH-000776,-0.796973304356
ACH-000777,-0.720921171802
ACH-000778,-0.866381393292
ACH-000781,-0.6431906305439999
ACH-000782,-0.834949494758
ACH-000783,-0.9784011081
ACH-000784,-0.6382736254079999
ACH-000785,-1.17441343559
ACH-000787,-0.803096670491
ACH-000788,-0.9436785678090001
ACH-000791,-0.7273116729250001
ACH-000792,-0.97209028995
ACH-000794,-0.835740616058
ACH-000796,-0.748822466747
ACH-000799,-0.9549462030329999
ACH-000800,-0.860787317345
ACH-000802,-0.9385311648289999
ACH-000804,-0.664768364183
ACH-000805,-0.889339641452
ACH-000809,-0.783556763684
ACH-000810,-0.621979518747
ACH-000811,-0.7438202845280001
ACH-000817,-0.782754518149
ACH-000819,-0.945532528097
ACH-000820,-1.09542119051
ACH-000821,-0.964357544634
ACH-000822,-1.23154826276
ACH-000823,-0.487188814749
ACH-000824,-0.652674287371
ACH-000827,-0.783944936012
ACH-000829,-0.96686568096
ACH-000831,-0.8941563083859999
ACH-000832,-0.9286147923639999
ACH-000833,-0.639594710242
ACH-000834,-1.04091917778
ACH-000835,-0.622693506298
ACH-000836,-0.544323998652
ACH-000837,-0.714242145891
ACH-000838,-0.881358318606
ACH-000839,-0.811209998344
ACH-000840,-0.924272182877
ACH-000841,-0.8850154532060001
ACH-000843,-0.7511744925749999
ACH-000846,-0.5519026388939999
ACH-000847,-0.601923953182
ACH-000848,-1.00828811467
ACH-000849,-0.947161227307
ACH-000851,-0.652156929023
ACH-000855,-0.473275194
ACH-000856,-1.00906481519
ACH-000858,-0.580740564509
ACH-000859,-0.8735344277830001
ACH-000861,-0.872293712027
ACH-000862,-0.337681777637
ACH-000865,-0.414520063284
ACH-000866,-0.9437574413609999
ACH-000867,-0.928025327656
ACH-000869,-1.2349962897799998
ACH-000872,-0.940064383056
ACH-000873,-0.8120003343369999
ACH-000876,-0.6876339691779999
ACH-000878,-0.408414936163
ACH-000880,-0.949127175105
ACH-000881,-0.660089998808
ACH-000882,-0.864415146459
ACH-000884,-1.04525185868
ACH-000885,-0.8143097503
ACH-000887,-0.5386219813
ACH-000888,-0.65111985183
ACH-000889,-0.6223399622300001
ACH-000890,-0.789280062312
ACH-000896,-0.8063846987100001
ACH-000898,-0.703571618438
ACH-000900,-1.14505751448
ACH-000901,-0.931292378834
ACH-000905,-1.01501984326
ACH-000906,-0.6319082104020001
ACH-000907,-1.01978662466
ACH-000910,-0.745980031574
ACH-000911,-0.9631841707459999
ACH-000912,-0.849297907227
ACH-000913,-0.809940924119
ACH-000915,-0.889344664262
ACH-000916,-1.2761738889
ACH-000917,-0.841541897196
ACH-000921,-0.9001288404469999
ACH-000924,-0.6900794873880001
ACH-000926,-0.760536525554
ACH-000928,-1.3652667481099998
ACH-000929,-1.06919376549
ACH-000932,-1.00196740683
ACH-000935,-1.10127351826
ACH-000936,-0.978068435091
ACH-000937,-0.77449148184
ACH-000938,-0.919625979604
ACH-000939,-0.7381714761470001
ACH-000941,-1.49382530356
ACH-000943,-0.857142260404
ACH-000946,-0.933697340785
ACH-000947,-0.8595368205439999
ACH-000948,-0.762808245299
ACH-000950,-0.6807810615440001
ACH-000953,-0.9911436235559999
ACH-000957,-0.8150283887
ACH-000958,-1.0424532030700002
ACH-000960,-0.769733072552
ACH-000963,-0.8879201055120001
ACH-000968,-1.30729465999
ACH-000969,-0.918917369251
ACH-000973,-0.8262704918780001
ACH-000974,-0.9722291559139999
ACH-000975,-0.812228554963
ACH-000976,-0.908080929384
ACH-000978,-1.0474205168600002
ACH-000980,-0.993700451556
ACH-000984,-0.856713690508
ACH-000986,-0.810309260757
ACH-000988,-0.839002458395
ACH-000993,-1.04458334194
ACH-000994,-0.852113768453
ACH-000996,-0.892711369359
ACH-001001,-0.5771391609040001
ACH-001020,-0.8375461282610001
ACH-001028,-0.585841153761
ACH-001031,-0.822247463211
ACH-001038,-0.84891231453
ACH-001048,-0.6042308808429999
ACH-001050,-1.16552815752
ACH-001053,-0.549742502635
ACH-001054,-0.890652699791
ACH-001061,-0.991706762095
ACH-001067,-1.13209920201
ACH-001075,-0.687644486087
ACH-001096,-0.9566621643880001
ACH-001128,-0.038361967978400004
ACH-001134,-1.12655450304
ACH-001151,-0.559306186412
ACH-001163,-1.1593366788400001
ACH-001164,-0.8828987276360001
ACH-001173,-0.8800196892350001
ACH-001183,-0.6983152099879999
ACH-001184,-1.15867605023
ACH-001190,-0.6738792836669999
ACH-001192,-0.925562811609
ACH-001193,-1.08827853229
ACH-001196,-0.771614306381
ACH-001197,-0.749402122804
ACH-001205,-0.714598714048
ACH-001211,-0.761401759368
ACH-001212,-0.856457504833
ACH-001228,-0.754812696142
ACH-001232,-0.7403465927249999
ACH-001239,-0.9476925563799999
ACH-001274,-0.602389181513
ACH-001275,-0.793735882578
ACH-001277,-0.6660823373899999
ACH-001278,-0.967264582286
ACH-001280,-0.5865784641399999
ACH-001283,-0.7807970241619999
ACH-001289,-1.20541375771
ACH-001295,-0.949524404953
ACH-001300,-0.8374708768179999
ACH-001301,-1.03119774214
ACH-001302,-0.8681553430619999
ACH-001303,-0.8087872586210001
ACH-001306,-0.848169737589
ACH-001318,-1.06132119095
ACH-001322,-0.575857111233
ACH-001328,-0.552225871611
ACH-001332,-0.7124656481080001
ACH-001333,-0.902447314619
ACH-001336,-1.00383566308
ACH-001340,-0.7629014687000001
ACH-001346,-0.930016464703
ACH-001353,-0.839327439084
ACH-001354,-0.899402416693
ACH-001367,-0.763187001815
ACH-001368,-0.9915292658499999
ACH-001374,-0.0443262974895
ACH-001375,-0.8770069250720001
ACH-001377,-0.6851013822159999
ACH-001380,-0.655327143635
ACH-001391,-0.88883012455
ACH-001407,-0.573774232781
ACH-001408,-0.803494800333
ACH-001413,-1.06379632954
ACH-001430,-0.619766508973
ACH-001431,-0.740530388749
ACH-001450,-0.802627969931
ACH-001496,-0.64358895375
ACH-001500,-0.586798141819
ACH-001521,-0.430762764581
ACH-001523,-0.605140382952
ACH-001532,-0.9498049914229999
ACH-001536,-0.671544406506
ACH-001550,-0.341339887471
ACH-001552,-0.982980637402
ACH-001554,-0.8796458712749999
ACH-001645,-0.868213381136
ACH-001654,-0.543265738287
ACH-001715,-1.2508714698799999
ACH-001735,-0.6936387712180001
ACH-001736,-0.7621429794429999
ACH-001737,-0.969834395966
ACH-001740,-0.976726120742
ACH-001745,-1.0337871673999999
ACH-001750,-0.9988833666820001
ACH-001765,-0.6774779864980001
ACH-001956,-1.0614689299
ACH-001957,-0.9948390401180001
