,PYDC1 (260434)
ACH-000004,-0.42822856877899995
ACH-000007,0.04645001338219999
ACH-000009,0.07729828265639999
ACH-000011,-0.34311765988799997
ACH-000012,-0.28502887147399997
ACH-000013,-0.229144076262
ACH-000014,-0.26222734870299996
ACH-000015,-0.263836450992
ACH-000017,-0.18581532753
ACH-000018,-0.400941886335
ACH-000019,-0.25979515783199997
ACH-000021,-0.208161202817
ACH-000022,-0.279561702564
ACH-000025,-0.237702664538
ACH-000028,-0.194809685213
ACH-000030,0.016804661132
ACH-000035,-0.27531202976999997
ACH-000036,-0.213764855176
ACH-000037,-0.32859131074299996
ACH-000039,-0.263244398183
ACH-000040,-0.15501314566500002
ACH-000041,-0.15177747838
ACH-000042,-0.108732528472
ACH-000045,-0.196863691727
ACH-000047,-0.0734071960512
ACH-000052,-0.41952119269599997
ACH-000053,-0.0311497131667
ACH-000054,-0.11206028785599999
ACH-000055,-0.080809997594
ACH-000060,-0.151177379089
ACH-000067,-0.210428070728
ACH-000070,-0.348001948778
ACH-000075,-0.317346842925
ACH-000078,-0.266547122074
ACH-000082,-0.07650389137189999
ACH-000085,-0.132592188083
ACH-000086,-0.00735206361668
ACH-000087,-0.339984623306
ACH-000092,-0.196489324769
ACH-000095,-0.13040988896199998
ACH-000097,-0.300062234555
ACH-000098,-0.231025083268
ACH-000099,-0.154015720612
ACH-000108,-0.0341603014616
ACH-000113,-0.152487935524
ACH-000115,-0.211224461147
ACH-000116,-0.183130482504
ACH-000118,-0.205029050292
ACH-000120,-0.359901959085
ACH-000123,-0.100070700396
ACH-000127,-0.39770555135700003
ACH-000128,-0.130866353067
ACH-000132,-0.294465874099
ACH-000133,-0.264410780363
ACH-000137,-0.157775306182
ACH-000138,0.0188718610008
ACH-000142,-0.193031876859
ACH-000143,-0.09881024424280001
ACH-000146,-0.10498990966499999
ACH-000148,-0.23438354043499998
ACH-000150,-0.327310761678
ACH-000152,-0.07077067779610001
ACH-000153,0.0200751180283
ACH-000159,-0.259985170248
ACH-000160,0.029536373232299996
ACH-000163,0.08423793669510002
ACH-000167,-0.101339271648
ACH-000168,-0.08671537008829999
ACH-000169,-0.156144179823
ACH-000178,-0.162038913946
ACH-000182,-0.34810670028800006
ACH-000183,-0.146361039754
ACH-000188,0.0342127041032
ACH-000189,0.039955317441
ACH-000190,-0.216356159843
ACH-000198,0.057572160097599995
ACH-000204,-0.350868717344
ACH-000206,-0.27948889082600004
ACH-000207,-0.278746071915
ACH-000211,-0.136330846736
ACH-000215,-0.316122672644
ACH-000221,-0.358291981336
ACH-000222,-0.09658452711160001
ACH-000223,-0.193041673186
ACH-000226,-0.13782070935000001
ACH-000227,-0.36066568821199996
ACH-000228,-0.317363605622
ACH-000231,-0.034941041015699996
ACH-000232,-0.207064703406
ACH-000233,-0.164942698956
ACH-000234,-0.131527380828
ACH-000235,-0.164833854046
ACH-000237,-0.1724750413
ACH-000238,0.0257665508244
ACH-000243,-0.198406842669
ACH-000244,-0.106407734112
ACH-000246,-0.16485427479
ACH-000248,-0.290836925333
ACH-000250,-0.0519005613305
ACH-000251,-0.43285729656599997
ACH-000253,0.0043241407732899995
