,CPNE7 (27132)
ACH-000004,-0.622755624004
ACH-000007,-0.527185212191
ACH-000009,-0.67712474633
ACH-000011,-0.82441448843
ACH-000012,-0.8223236551880001
ACH-000013,-0.662688839561
ACH-000014,-0.5069210641390001
ACH-000015,-0.481317629568
ACH-000017,-0.513213488603
ACH-000018,-0.848587529763
ACH-000019,-0.8825125686759999
ACH-000021,-0.693563615366
ACH-000022,-0.619697217421
ACH-000025,-0.6041913192399999
ACH-000028,-0.433132788047
ACH-000030,-0.7315777859
ACH-000035,-0.446297814237
ACH-000036,-0.771238607605
ACH-000037,-0.586946373106
ACH-000039,-0.685582634266
ACH-000040,-0.49492843476000004
ACH-000041,-0.43487164911799997
ACH-000042,-0.690217892819
ACH-000045,-0.43256818226099997
ACH-000047,-0.583970825436
ACH-000052,-0.638905737578
ACH-000053,-0.7016823159990001
ACH-000054,-0.712343085549
ACH-000055,-0.648039347433
ACH-000060,-0.591319121629
ACH-000067,-0.524764671329
ACH-000070,-0.44755129508100006
ACH-000075,-0.734864776931
ACH-000078,-0.755097566119
ACH-000082,-0.625193768919
ACH-000085,-0.5925211173030001
ACH-000086,-0.542687581885
ACH-000087,-0.557841683479
ACH-000092,-0.611913709059
ACH-000095,-0.779428267613
ACH-000097,-0.697312357257
ACH-000098,-0.701462371856
ACH-000099,-0.6761841542620001
ACH-000108,-0.638732569745
ACH-000113,-0.733674363645
ACH-000115,-0.251634630744
ACH-000116,-0.5257577286330001
ACH-000118,-0.411754216337
ACH-000120,-0.526226724292
ACH-000123,-0.559391756796
ACH-000127,-0.7374859413950001
ACH-000128,-0.597777258252
ACH-000132,-0.771257480944
ACH-000133,-0.65467535586
ACH-000137,-0.609921863168
ACH-000138,-0.6969508196430001
ACH-000142,-0.5973958703450001
ACH-000143,-0.491976510357
ACH-000146,-0.654114735586
ACH-000148,-0.609260420337
ACH-000150,-0.297291782352
ACH-000152,-0.7581385080699999
ACH-000153,-0.618556120458
ACH-000159,-0.6873292519130001
ACH-000160,-0.569524162351
ACH-000163,-0.354052738634
ACH-000167,-0.437750051304
ACH-000168,-0.6409970593159999
ACH-000169,-0.602379606325
ACH-000178,-0.640923789233
ACH-000182,-0.579516434939
ACH-000183,-0.499851329504
ACH-000188,-0.5345043180969999
ACH-000189,-0.831574516702
ACH-000190,-0.59317080415
ACH-000198,-0.59018861262
ACH-000204,-0.416608648522
ACH-000206,-0.626223650578
ACH-000207,-0.503951352882
ACH-000211,-0.7006415263019999
ACH-000215,-0.587430726392
ACH-000221,-0.510233895038
ACH-000222,-0.36576590010300003
ACH-000223,-0.7442886503689999
ACH-000226,-0.41856513132
ACH-000227,-0.8288903757170001
ACH-000228,-0.46964996574900003
ACH-000231,-0.549152394982
ACH-000232,-0.714574919197
ACH-000233,-0.627377969573
ACH-000234,-0.795763326887
ACH-000235,-0.6859699067749999
ACH-000237,-0.780718272815
ACH-000238,-0.493232862287
ACH-000243,-0.507462818087
ACH-000244,-0.614596709873
ACH-000246,-0.567801274041
ACH-000248,-0.562842409222
ACH-000250,-0.7795165244769999
ACH-000251,-0.6687402700680001
ACH-000253,-0.889766782561
ACH-000255,-0.48555041801200005
ACH-000256,-0.649568851822
ACH-000257,-0.807089550633
ACH-000258,-0.692779380514
ACH-000259,-0.527468772445
ACH-000260,-0.537809239271
ACH-000261,-0.519653189335
ACH-000262,-0.671463767404
ACH-000263,-0.708427148635
ACH-000264,-0.7271297110100001
ACH-000265,-0.520862074256
ACH-000266,-0.60888019422
ACH-000272,-0.567790728014
ACH-000273,-0.447881695577
ACH-000274,-0.796318929034
ACH-000277,-0.6212020345229999
ACH-000278,-0.801591438236
ACH-000279,-0.647634465617
ACH-000280,-0.7534969866
ACH-000281,-0.474252349256
ACH-000288,-0.684517162837
ACH-000291,-0.503468877868
ACH-000293,-0.883687828403
ACH-000294,-0.849330078601
ACH-000295,-0.647801434693
ACH-000296,-0.651198992023
ACH-000302,-0.507608789064
ACH-000304,-0.43461221136699996
ACH-000307,-0.7390192687010001
ACH-000308,-0.612082662359
ACH-000310,-1.05364517769
ACH-000311,-0.559688426624
ACH-000312,-0.513139469753
ACH-000315,-0.35330816183799996
ACH-000316,-0.531910741246
ACH-000317,-0.362879964053
ACH-000318,-0.5037681298569999
ACH-000319,-0.8255606677249999
ACH-000320,-0.595126621757
ACH-000322,-0.779448053831
ACH-000323,-0.5597608163960001
ACH-000324,-0.6820820713060001
ACH-000329,-0.711222058124
ACH-000330,-0.49795396445699996
ACH-000331,-0.682614096916
ACH-000332,-0.7102669502600001
ACH-000334,-0.556650068527
ACH-000335,-0.516119601779
ACH-000336,-0.6126054398049999
ACH-000337,-0.708134872298
ACH-000339,-0.761886872163
ACH-000341,-0.44641264402900005
ACH-000348,-0.618075700888
ACH-000350,-0.625513729131
ACH-000352,-0.693317977912
ACH-000356,-0.643497063407
ACH-000361,-0.598118613835
ACH-000362,-0.809821989025
ACH-000363,-0.630612996512
ACH-000364,-0.62067518721
ACH-000365,-0.6910821706370001
ACH-000366,-0.47132021729400003
ACH-000368,-0.683246332298
ACH-000374,-0.464103205272
ACH-000375,-0.751560906111
ACH-000376,-0.662933203426
ACH-000381,-0.559767582361
ACH-000383,-0.77321888454
ACH-000387,-0.748076573323
ACH-000389,-0.628740750584
ACH-000390,-0.496286803173
ACH-000393,-0.654251106103
ACH-000395,-0.873525819677
ACH-000397,-0.8736009157060001
ACH-000401,-0.505131490048
ACH-000402,-0.8108136038089999
ACH-000403,-0.794044668291
ACH-000404,-0.5753278506939999
ACH-000406,-0.5681151598309999
ACH-000407,-0.684485216401
ACH-000408,-0.495108973007
ACH-000410,-0.750175716244
ACH-000411,-0.582267494386
ACH-000414,-0.627841426966
ACH-000415,-0.5357349987
ACH-000416,-0.6231084216570001
ACH-000420,-0.711909356951
ACH-000421,-0.572602872599
ACH-000424,-0.665157517133
ACH-000425,-0.5756173376199999
ACH-000426,-0.544205260789
ACH-000427,-1.01980271375
ACH-000433,-0.564268201526
ACH-000436,-0.655236540475
ACH-000444,-0.685027357567
ACH-000445,-0.55410303844
ACH-000448,-0.6880961883419999
ACH-000450,-0.776922193921
ACH-000452,-0.477044690037
ACH-000454,-0.56582601718
ACH-000458,-0.5932919462290001
ACH-000459,-0.553199466617
ACH-000460,-0.5575878723309999
ACH-000461,-0.813752171314
ACH-000463,-0.470847735401
ACH-000464,-0.6018741580100001
ACH-000466,-0.690661902139
ACH-000467,-0.8194701191220001
ACH-000468,-0.7757888957699999
ACH-000469,-0.748168148998
ACH-000470,-0.592055315353
ACH-000471,-0.6650279807680001
ACH-000472,-0.7881739703499999
ACH-000473,-0.506855808693
ACH-000475,-0.765023293965
ACH-000476,-0.712014496929
ACH-000477,-0.212283772933
ACH-000480,-0.699353732107
ACH-000481,-0.666111537315
ACH-000483,-0.719654567481
ACH-000484,-0.682493944417
ACH-000485,-0.708234635747
ACH-000486,-0.6643402633869999
ACH-000487,-0.723515609577
ACH-000488,-0.629119847474
ACH-000490,-0.5931639660270001
ACH-000491,-0.599581772346
ACH-000495,-0.585010924678
ACH-000496,-0.617925187965
ACH-000499,-0.324780429408
ACH-000500,-0.184889150093
ACH-000502,-0.716044657234
ACH-000503,-0.7699029068529999
ACH-000505,-0.7452207121009999
ACH-000507,-0.625589297778
ACH-000510,-0.852410768749
ACH-000511,-0.7811460456679999
ACH-000512,-0.713752099014
ACH-000516,-0.619929135944
ACH-000517,-0.6506244549369999
ACH-000518,-0.537290083955
ACH-000520,-0.876578022271
