,UBE2D3 (7323)
ACH-000488,-1.05340849292
ACH-000490,-0.987641053907
ACH-000491,-0.576405067604
ACH-000495,-0.211814444689
ACH-000496,-1.2966124057100001
ACH-000499,-0.908434179323
ACH-000500,-1.04187273441
ACH-000502,-0.690696126348
ACH-000503,-1.33611215543
ACH-000505,-0.927308359649
ACH-000507,-0.511762696037
ACH-000510,-1.13963125703
ACH-000511,-1.01920346032
ACH-000512,-0.5871754089869999
ACH-000516,-0.778910908627
ACH-000517,-0.920043419301
ACH-000518,-0.773309688519
ACH-000520,-0.8957938172900001
ACH-000521,-0.891883112007
ACH-000522,-0.611407570176
ACH-000524,-0.26083281825
ACH-000527,-0.48511677546099996
ACH-000528,-0.855062799603
ACH-000537,-0.637328424823
ACH-000541,-0.6986390315459999
ACH-000542,-1.06758713553
ACH-000544,-1.1093522874
ACH-000545,-0.8813703859630001
ACH-000547,-1.1507793371500001
ACH-000548,-0.741474707621
ACH-000549,-1.15723404713
ACH-000550,-1.1741325564700003
ACH-000552,-0.982606795254
ACH-000556,-0.5927744507639999
ACH-000557,-0.6876009394979999
ACH-000570,-0.707721941407
ACH-000571,-1.12219640767
ACH-000573,-0.7513389933779999
ACH-000576,-1.08421141525
ACH-000580,-1.5145155500100003
ACH-000584,-0.472868947937
ACH-000585,0.0652680919256
ACH-000588,-0.749134479743
ACH-000589,-0.873667272078
ACH-000591,-0.7821788539
ACH-000593,-0.474570795802
ACH-000600,-0.550338433905
ACH-000601,-0.747144828299
ACH-000604,-0.8637733287989999
ACH-000605,-0.41266961808799996
ACH-000606,-0.667260158899
ACH-000608,-1.06605558282
ACH-000614,-0.564401230431
ACH-000616,-0.7365133547380001
ACH-000618,-0.962517807508
ACH-000619,-0.8306599284430001
ACH-000620,-0.464602094271
ACH-000621,-1.13109664326
ACH-000622,-0.146753923506
ACH-000623,-0.7712954288959999
ACH-000624,-1.11657138126
ACH-000627,-1.41449129758
ACH-000630,-0.735772753407
ACH-000632,-0.463251943915
ACH-000633,-0.594255313622
ACH-000637,-1.04712938688
ACH-000638,-0.7453791275149999
ACH-000646,-0.56655200137
ACH-000647,-0.858771183554
ACH-000648,-1.5012721463799998
ACH-000649,-1.05692932648
ACH-000651,-0.585430100106
ACH-000652,-0.628613188668
ACH-000653,-0.571904731841
ACH-000657,-0.971407802191
ACH-000658,-0.632561342528
ACH-000661,-1.03791435462
ACH-000662,-1.02551784502
ACH-000663,-0.895784854964
ACH-000665,-0.778909623445
ACH-000671,-0.756661985502
ACH-000673,-1.0639061623100001
ACH-000676,-0.45048565986999994
ACH-000677,-1.09635541127
ACH-000681,-1.0472255447399998
ACH-000682,-0.750266294832
ACH-000683,-0.769153150063
ACH-000684,-1.15090740038
ACH-000688,-1.00089011496
ACH-000693,-0.8335505228810001
ACH-000694,-0.948902630537
ACH-000695,-0.453664347254
ACH-000696,-0.516676485826
ACH-000697,-0.6760378598710001
ACH-000699,-0.845001588727
ACH-000701,-1.54110629181
ACH-000706,-0.801427026706
ACH-000711,-0.9619720968350001
ACH-000713,-0.8621573031700001
ACH-000714,-0.932016506169
ACH-000718,-0.974133430299
ACH-000720,-0.78142808503
ACH-000721,-0.272356214499
ACH-000724,-0.594587774605
ACH-000725,-0.613987678515
ACH-000732,-0.8737753418950001
ACH-000734,-0.246493368109
ACH-000735,-1.3314038535
ACH-000736,-0.868662911895
ACH-000738,-0.716441539867
ACH-000746,-0.750636784337
ACH-000747,-0.387684895621
ACH-000748,-0.5958151088629999
ACH-000753,-0.9793115547490001
ACH-000756,-0.351365914847
ACH-000757,-0.625846889929
ACH-000758,-0.555210151107
ACH-000760,-0.828123437102
ACH-000763,-0.35952378141099994
ACH-000764,-1.0826299302
ACH-000765,-0.601676833697
ACH-000766,-0.741807542148
ACH-000767,-0.425753786
ACH-000768,-1.0896323726600001
ACH-000769,-0.598090793735
ACH-000770,-0.772884560241
ACH-000771,-1.18351082031
ACH-000773,-1.30813832588
ACH-000776,-1.30662685704
ACH-000777,-0.8185694095039999
ACH-000778,-1.12853475655
ACH-000781,-1.4355837977
ACH-000782,-0.40726451775899997
ACH-000783,-0.561980316518
ACH-000784,-0.565786818568
ACH-000785,-1.54297017428
ACH-000787,-0.8177826734550001
ACH-000788,-0.626268622339
ACH-000791,-0.7638863655500001
ACH-000792,-0.6716920473929999
ACH-000794,-1.05435301143
ACH-000796,-0.957344476437
ACH-000799,-1.1246663563500001
ACH-000800,-0.840742733353
ACH-000802,-0.700388917531
ACH-000804,-0.8781285624200001
ACH-000805,-0.736708508898
ACH-000809,-0.807016384333
ACH-000810,-0.656717496946
ACH-000811,-0.813103700459
ACH-000817,-0.387829526026
ACH-000819,-0.514056134586
ACH-000820,-0.986151237513
ACH-000821,-1.5089009663799997
ACH-000822,-1.02040446585
ACH-000823,-0.739101306354
ACH-000824,-0.49162231996600003
ACH-000827,-1.1009716568
ACH-000829,-0.747385664294
ACH-000831,-0.6870993586399999
ACH-000832,-0.7513586797730001
ACH-000833,-0.791981514551
ACH-000834,-0.595105456876
ACH-000835,-0.9879677684829999
ACH-000836,-1.02416548846
ACH-000837,-0.9970597388369999
ACH-000838,-0.324298432081
ACH-000839,-0.846649626843
ACH-000840,-1.48687425162
ACH-000841,-0.684106783628
ACH-000843,-0.228053828999
ACH-000846,-0.15979194723600001
ACH-000847,-0.495266166528
ACH-000848,-0.721658144254
ACH-000849,-0.42531689657899996
ACH-000851,-0.56850358124
ACH-000855,-1.0711104055299998
ACH-000856,-1.06219997026
ACH-000858,-0.885307278893
ACH-000859,-1.06864817106
ACH-000861,-0.944866466623
ACH-000862,-0.726343011269
ACH-000865,-0.573904586321
ACH-000866,-0.5297807985499999
ACH-000867,-0.315428953613
ACH-000869,-0.47763828791699997
ACH-000872,-1.2329771538
ACH-000873,-0.877764020795
ACH-000876,-0.9486231347570001
ACH-000878,-0.630200114198
ACH-000880,-1.12361323205
ACH-000881,-1.2777076172600002
ACH-000882,-0.645492780039
ACH-000884,-1.1114710663
ACH-000885,-1.12684531953
ACH-000887,-0.785887056639
ACH-000888,-0.89098498912
ACH-000889,-0.40535957475699996
ACH-000890,-0.9464294114700001
ACH-000896,-0.14185357397
ACH-000898,-1.0770913845
ACH-000900,-1.03883154642
ACH-000901,-0.922640130294
ACH-000905,-0.704770262561
ACH-000906,-0.924684901205
ACH-000907,-0.962531604822
ACH-000910,-0.544742976879
ACH-000911,-0.886624294679
ACH-000912,-1.21981955763
ACH-000913,-0.583659164073
ACH-000915,-0.345743201381
ACH-000916,-0.934791440802
ACH-000917,-0.909343342431
ACH-000921,-0.7543740116940001
ACH-000924,-0.969973337271
ACH-000926,-0.7521563185
ACH-000928,0.0488594078949
ACH-000929,-1.1668648998
ACH-000932,-0.9744105716060001
ACH-000935,-0.97584481073
ACH-000936,-0.568949728119
ACH-000937,-0.548224736372
ACH-000938,-1.15790348422
ACH-000939,-0.377717863077
ACH-000941,-0.467605300976
ACH-000943,-1.09602325778
ACH-000946,-1.13585437949
ACH-000947,-1.1554026058700002
ACH-000948,-0.941182543303
ACH-000950,-0.600826096057
ACH-000953,-0.29044090479699997
ACH-000957,-1.03633044888
ACH-000958,-0.711395300495
ACH-000960,-1.12160990289
ACH-000963,-1.1304960265700001
ACH-000968,-0.531664664522
ACH-000969,-0.698778075292
ACH-000973,-0.906640678258
ACH-000974,-0.903480882359
ACH-000975,-0.44814677338500003
ACH-000976,-0.742277779924
ACH-000978,-0.46165192003600003
ACH-000980,-0.249667249086
ACH-000984,-0.604718112197
ACH-000986,-0.8139630605679999
ACH-000988,-0.274636750295
ACH-000993,-1.19523231006
ACH-000994,-0.532689538998
ACH-000996,-0.894983636172
ACH-001001,-0.542683137341
ACH-001020,-0.7664698395659999
ACH-001028,-0.914327309913
ACH-001031,-1.30126823259
ACH-001038,-0.330207156352
ACH-001048,-0.6566197111159999
ACH-001050,-1.48447558429
ACH-001053,-0.717739147641
ACH-001054,-1.2827261704000001
ACH-001061,-0.653428584337
ACH-001067,-0.9516965808560001
ACH-001075,-1.2367000776100001
ACH-001096,-0.7334696071600001
ACH-001128,-0.9636725717069999
ACH-001134,-0.6740058828659999
ACH-001151,-0.87258568323
ACH-001163,-0.37610626716300005
ACH-001164,-1.3352006945700001
ACH-001173,-0.571956989235
ACH-001183,-1.03464145002
ACH-001184,-0.762876518145
ACH-001190,-0.785085160584
ACH-001192,-0.809304318961
ACH-001193,-0.653257521005
ACH-001196,-0.452533252034
ACH-001197,-1.02407441431
ACH-001205,-0.811847161699
ACH-001211,-1.2882225572900001
ACH-001212,-0.7968790393199999
ACH-001228,-1.22374413515
ACH-001232,-0.7296318912540001
ACH-001239,-0.34701712582500005
ACH-001274,-1.4214097736700002
ACH-001275,-0.9096037364700001
ACH-001277,-0.362643161659
ACH-001278,-1.03421432269
ACH-001280,-0.696053569021
ACH-001283,-1.1756267400700002
ACH-001289,-1.08354006531
ACH-001295,-0.621328635141
ACH-001300,-1.2076488462600001
ACH-001301,-0.8201453265090001
ACH-001302,-0.7790694909970001
ACH-001303,-0.650451749372
ACH-001306,-0.8319755988420001
ACH-001318,-1.3105861370799998
ACH-001322,-0.586726824076
ACH-001328,-0.380325530835
ACH-001332,-0.713546771382
ACH-001333,-0.8122883299789999
ACH-001336,-1.18898227293
ACH-001340,-0.480113578787
ACH-001346,-0.9466603524330001
ACH-001353,-1.3601480966400001
ACH-001354,-0.6470878185769999
ACH-001367,-0.558560970555
ACH-001368,-0.533275445593
ACH-001374,-1.1668528045200002
ACH-001375,-1.11425417941
ACH-001377,-1.1491697649600001
ACH-001380,-0.521114922112
ACH-001391,-0.739185566752
ACH-001407,-0.873262335376
ACH-001408,-0.742961633721
ACH-001413,-0.611963503699
ACH-001430,-0.6192760243609999
ACH-001431,-1.31085155295
ACH-001450,-0.792327976473
ACH-001496,-0.6478989413740001
ACH-001500,-0.653264724679
ACH-001521,-0.760505314463
ACH-001523,-0.5703988717499999
ACH-001532,-0.923972407655
ACH-001536,-0.7730881562649999
ACH-001550,-1.0002436322700001
ACH-001552,-1.30569309861
ACH-001554,-0.824898827475
ACH-001645,-1.00087323765
ACH-001654,-0.676834044367
ACH-001715,-0.8656067461570001
ACH-001735,-0.640603269334
ACH-001736,-0.08977786059159999
ACH-001737,-0.157724826879
ACH-001740,-1.35373968747
ACH-001745,-1.27622394317
ACH-001750,-0.7472089901090001
ACH-001765,-0.6403521799449999
ACH-001956,-1.05353109319
ACH-001957,-0.699609355796
