,DDX6 (1656)
ACH-000004,-0.599898700713
ACH-000007,-0.7295370011750001
ACH-000009,-0.704923964771
ACH-000011,-0.989558328915
ACH-000012,-0.770158600171
ACH-000013,-0.8275161838349999
ACH-000014,-0.8391988062450001
ACH-000015,-0.780472483088
ACH-000017,-0.7810507535150001
ACH-000018,-0.49875400149800003
ACH-000019,-0.537826893571
ACH-000021,-0.828510604475
ACH-000022,-0.537796415092
ACH-000025,-0.518271175245
ACH-000028,-0.8568703345290001
ACH-000030,-0.678609937196
ACH-000035,-0.6721596296150001
ACH-000036,-0.976832466806
ACH-000037,-0.9573574893350001
ACH-000039,-0.873175145034
ACH-000040,-0.8074080403589999
ACH-000041,-0.526290755261
ACH-000042,-0.7061519329770001
ACH-000045,-0.8242912028030001
ACH-000047,-0.776959780845
ACH-000052,-0.775674876126
ACH-000053,-0.7351214515860001
ACH-000054,-0.492125057581
ACH-000055,-0.6878863111300001
ACH-000060,-1.02278296158
ACH-000067,-0.776578202912
ACH-000070,-0.883233417467
ACH-000075,-1.37826888926
ACH-000078,-0.865105067434
ACH-000082,-1.0759923989799998
ACH-000085,-1.03896079105
ACH-000086,-0.723088979954
ACH-000087,-0.9151182771809999
ACH-000092,-1.172587016
ACH-000095,-0.888181954136
ACH-000097,-0.476068332351
ACH-000098,-0.67053635265
ACH-000099,-0.647714746954
ACH-000108,-0.765008142114
ACH-000113,-0.74490510311
ACH-000115,-0.646791649382
ACH-000116,-0.962733967505
ACH-000118,-0.693849280768
ACH-000120,-0.8118116055519999
ACH-000123,-0.812921249375
ACH-000127,-0.724633317479
ACH-000128,-1.00482549755
ACH-000132,-0.781472562704
ACH-000133,-0.904383958653
ACH-000137,-0.8214944190119999
ACH-000138,-0.7589174553839999
ACH-000142,-0.8251472767300001
ACH-000143,-0.828522005924
ACH-000146,-0.806747995173
ACH-000148,-0.8594038785420001
ACH-000150,-0.836516173568
ACH-000152,-0.694666844213
ACH-000153,-0.492491570474
ACH-000159,-1.09178165192
ACH-000160,-0.81089789281
ACH-000163,-0.9197497108939999
ACH-000167,-1.2176892819299998
ACH-000168,-0.761124106942
ACH-000169,-0.826682935386
ACH-000178,-0.694192133872
ACH-000182,-0.743260178888
ACH-000183,-1.0725422927200001
ACH-000188,-0.620216470625
ACH-000189,-0.9962638464319999
ACH-000190,-0.7807624727470001
ACH-000198,-0.934108858
ACH-000204,-0.961552597321
ACH-000206,-0.7845251356209999
ACH-000207,-0.9276447470010001
ACH-000211,-1.06289042922
ACH-000215,-0.732687589136
ACH-000221,-0.62391484599
ACH-000222,-0.8500899762809999
ACH-000223,-0.773677705176
ACH-000226,-0.8556934313779999
ACH-000227,-0.52933819666
ACH-000228,-0.8754907027159999
ACH-000231,-0.883633777811
ACH-000232,-1.11088525687
ACH-000233,-1.01935486104
ACH-000234,-0.8282834440629999
ACH-000235,-0.965241156248
ACH-000237,-0.940982046576
ACH-000238,-0.9983945600380001
ACH-000243,-0.850119066339
ACH-000244,-0.818554663362
ACH-000246,-1.0434564873
ACH-000248,-0.61738937133
ACH-000250,-0.841627479091
ACH-000251,-0.8097964953579999
ACH-000253,-0.816878381314
ACH-000255,-0.8844926784110001
ACH-000256,-0.490144357283
ACH-000257,-0.895818882931
ACH-000258,-1.13248594688
ACH-000259,-0.733205554826
ACH-000260,-0.913052109877
ACH-000261,-0.9039195197480001
ACH-000262,-0.976195486533
ACH-000263,-0.989328698825
ACH-000264,-0.921631012469
ACH-000265,-0.6282545256100001
ACH-000266,-1.03226893355
ACH-000272,-0.7353114850139999
ACH-000273,-0.75794077174
ACH-000274,-1.08247656564
ACH-000277,-0.729665595748
ACH-000278,-0.703859954762
ACH-000279,-0.755474835269
ACH-000280,-0.887801273291
ACH-000281,-0.9158090533930001
ACH-000288,-0.722768950478
ACH-000291,-0.6775849188259999
ACH-000293,-0.8592445220280001
ACH-000294,-0.630301661538
ACH-000295,-1.03003889416
ACH-000296,-0.767754006571
ACH-000302,-0.8104858714509999
ACH-000304,-0.6566887887830001
ACH-000307,-0.936539883519
ACH-000308,-0.423602536568
ACH-000310,-0.923915050354
ACH-000311,-0.6953274610340001
ACH-000312,-0.745434016693
ACH-000315,-0.6986997681039999
ACH-000316,-0.770441969474
ACH-000317,-0.744915912513
ACH-000318,-0.855295711389
ACH-000319,-0.76996600083
ACH-000320,-0.740923654482
ACH-000322,-0.773058843971
ACH-000323,-0.832098908311
ACH-000324,-0.929110888461
ACH-000329,-0.760209453555
ACH-000330,-0.6907131987899999
ACH-000331,-0.946049360983
ACH-000332,-0.827785119745
ACH-000334,-0.7817127042919999
ACH-000335,-0.844898210545
ACH-000336,-0.913090106512
ACH-000337,-0.913678058388
ACH-000339,-0.42616871652500005
ACH-000341,-0.8271860951700001
ACH-000348,-0.860555295573
ACH-000350,-0.754158466866
ACH-000352,-0.721047467233
ACH-000356,-0.7896107800769999
ACH-000361,-0.796611256178
ACH-000362,-0.9379764637160001
ACH-000363,-0.6868267862649999
ACH-000364,-0.98181614159
ACH-000365,-0.6606928394430001
ACH-000366,-1.0814226139399998
ACH-000368,-0.7455397750210001
ACH-000374,-1.15379650982
ACH-000375,-0.673923223814
ACH-000376,-0.554119877257
ACH-000381,-0.6167678786249999
ACH-000383,-0.898568534885
ACH-000387,-0.715558295885
ACH-000389,-0.737600719105
ACH-000390,-0.482019147378
ACH-000393,-0.660460820711
ACH-000395,-1.07211380819
ACH-000397,-0.482209380307
ACH-000401,-0.993033624762
ACH-000402,-0.28690605265999997
ACH-000403,-1.1925464619700001
ACH-000404,-0.8300935737270001
ACH-000406,-0.796771447869
ACH-000407,-0.743739618337
ACH-000408,-0.937154385896
ACH-000410,-0.55990257971
ACH-000411,-0.983189508172
ACH-000414,-0.427386336036
ACH-000415,-0.99106751838
ACH-000416,-0.8671074161660001
ACH-000420,-0.915913682118
ACH-000421,-0.398420282593
ACH-000424,-0.849158855653
ACH-000425,-0.580498120202
ACH-000426,-0.528281254645
ACH-000427,-1.0828573953799998
ACH-000433,-1.07397337562
ACH-000436,-0.629549937093
ACH-000444,-0.590087825806
ACH-000445,-0.934263847165
ACH-000448,-0.969507958979
ACH-000450,-0.68037979589
ACH-000452,-0.80451910391
ACH-000454,-0.649734028689
ACH-000458,-0.461754965022
ACH-000459,-0.283352391718
ACH-000460,-0.626507816003
ACH-000461,-0.799330901776
ACH-000463,-0.525217584222
ACH-000464,-0.69468436383
ACH-000466,-0.7778622578200001
ACH-000467,-0.24824745208000001
ACH-000468,-1.1410157459399999
ACH-000469,-0.997906719354
ACH-000470,-0.6146275959740001
ACH-000471,-0.9549764482790001
ACH-000472,-0.699265232866
ACH-000473,-0.821452021348
ACH-000475,-0.905512360984
ACH-000476,-0.7741603062540001
ACH-000477,-0.849393496845
ACH-000480,-0.5731752345350001
ACH-000481,-0.867431145907
ACH-000483,-0.598208418508
ACH-000484,-0.601784858218
ACH-000485,-1.0016339487200001
ACH-000486,-0.791643461813
ACH-000487,-0.986741123767
ACH-000488,-0.7855048490790001
ACH-000490,-0.889164995729
ACH-000491,-0.599825662442
ACH-000495,-0.599323333597
ACH-000496,-0.9138629575759999
ACH-000499,-1.06143856812
ACH-000500,-0.513704570045
ACH-000502,-0.857903252077
ACH-000503,-0.361482181035
ACH-000505,-0.782764312219
ACH-000507,-0.675575135546
ACH-000510,-0.495663168015
ACH-000511,-0.880278299869
ACH-000512,-0.630289883922
ACH-000516,-1.42407065106
ACH-000517,-0.47075026791599994
ACH-000518,-0.679771619389
ACH-000520,-0.941011496338
ACH-000521,-0.7670886141969999
ACH-000522,-0.590318720203
ACH-000524,-0.855068845103
ACH-000527,-0.558799077085
ACH-000528,-0.854693018186
ACH-000537,-1.1198122358
ACH-000541,-0.944886264287
ACH-000542,-0.6399514355070001
ACH-000544,-0.6900083054999999
ACH-000545,-0.838963161452
ACH-000547,-0.767619489109
ACH-000548,-1.0398622385
ACH-000549,-0.8656741033249999
ACH-000550,-1.0429966722700001
ACH-000552,-0.6423639919749999
ACH-000556,-0.6126086541529999
ACH-000557,-1.3746870590399998
ACH-000570,-0.694481188776
ACH-000571,-1.0844555459899998
ACH-000573,-0.51163071445
ACH-000576,-0.8804063607070001
ACH-000580,-0.6767382869390001
ACH-000584,-0.607952687594
ACH-000585,-1.23381734214
ACH-000588,-0.66215250992
ACH-000589,-0.600359356594
ACH-000591,-1.0270653277500001
ACH-000593,-0.0865631371335
ACH-000600,-0.8816518360500001
ACH-000601,-0.8985892573950001
ACH-000604,-0.616393096166
ACH-000605,-0.9178710184729999
ACH-000606,-0.46089784544699997
ACH-000608,-1.06130585656
ACH-000614,-0.7120609109280001
ACH-000616,-0.666503008033
ACH-000618,-0.808588331431
ACH-000619,-0.900949932243
ACH-000620,-0.36182147444799995
ACH-000621,-0.832938041702
ACH-000622,-0.537843942846
ACH-000623,-0.8859828266600001
ACH-000624,-0.587928988298
ACH-000627,-0.52305120831
ACH-000630,-1.00835062482
ACH-000632,-0.8664218124709999
ACH-000633,-1.2637036344600001
ACH-000637,-0.474179719977
ACH-000638,-0.636079644174
ACH-000646,-0.8297266867499999
ACH-000647,-0.504033093927
ACH-000648,-0.830474322358
ACH-000649,-0.594673473506
ACH-000651,-0.48779666414399997
ACH-000652,-0.646978938334
ACH-000653,-0.789504219232
ACH-000657,-0.807163572639
ACH-000658,-0.832277395908
ACH-000661,-1.0450616306899998
ACH-000662,-0.9602063437109999
ACH-000663,-0.846828981184
ACH-000665,-0.6110622503350001
ACH-000671,-1.03884312065
ACH-000673,-0.848431237773
ACH-000676,-0.924771433968
ACH-000677,-0.6580267638889999
ACH-000681,-0.629468522831
ACH-000682,-0.949349059148
ACH-000683,-0.38928427963699996
ACH-000684,-0.793432974942
ACH-000688,-1.32461865317
ACH-000693,-0.7439212529629999
ACH-000694,-0.745955779316
ACH-000695,-0.851743585081
ACH-000696,-0.8858456967749999
ACH-000697,-0.778508694433
ACH-000699,-0.703973977384
ACH-000701,-1.00205503728
ACH-000706,-0.406962638357
ACH-000711,-0.609661709982
ACH-000713,-0.7969077466490001
ACH-000714,-0.811885838651
ACH-000718,-0.893508839887
ACH-000720,-0.903987706378
ACH-000721,-0.7057960795780001
ACH-000724,-0.901643145929
ACH-000725,-1.29209969727
ACH-000732,-0.799295546163
ACH-000734,-0.884487382168
ACH-000735,-1.03773874173
ACH-000736,-0.751433033372
ACH-000738,-0.7421253689489999
ACH-000746,-0.803916127841
ACH-000747,-0.610041636074
ACH-000748,-0.474978829366
ACH-000753,-0.8950286772630001
ACH-000756,-1.02980954774
ACH-000757,-0.647990025027
ACH-000758,-0.328870515136
ACH-000760,-0.501587024857
ACH-000763,-0.805289076995
ACH-000764,-0.793992053761
ACH-000765,-0.843996337133
ACH-000766,-0.881249822114
ACH-000767,-0.7909365517820001
ACH-000768,-0.934177158678
ACH-000769,-0.680439084448
ACH-000770,-0.942258129052
ACH-000771,-0.7888742639409999
ACH-000773,-1.03387213812
ACH-000776,-0.716968873837
ACH-000777,-1.02544188572
ACH-000778,-0.689979698803
ACH-000781,-0.703304510945
ACH-000782,-0.6756503178129999
ACH-000783,-1.49706071519
ACH-000784,-0.664763262303
ACH-000785,-0.964837727759
ACH-000787,-0.821345112704
ACH-000788,-1.01781849634
ACH-000791,-0.877838807854
ACH-000792,-0.86944627045
ACH-000794,-0.967111780054
ACH-000796,-1.0318914059
ACH-000799,-0.789869241232
ACH-000800,-0.8911670319149999
ACH-000802,-0.8766475874840001
ACH-000804,-0.8476995733820001
ACH-000805,-1.27758987626
ACH-000809,-0.984047405485
ACH-000810,-0.47580237115699997
ACH-000811,-0.7727552874410001
ACH-000817,-1.05075066505
ACH-000819,-0.605241884934
ACH-000820,-0.775536388739
ACH-000821,-0.850218810737
ACH-000822,-1.2560908219700002
ACH-000823,-0.713244262841
ACH-000824,-1.08526495826
ACH-000827,-0.649648345821
ACH-000829,-0.8374840727609999
ACH-000831,-0.712815923549
ACH-000832,-0.774634031769
ACH-000833,-0.783979623698
ACH-000834,-0.795210762761
ACH-000835,-0.57184841717
ACH-000836,-0.958214395331
ACH-000837,-0.547455612036
ACH-000838,-0.9865235944580001
ACH-000839,-1.0853304042299998
ACH-000840,-0.8591303679090001
ACH-000841,-0.725254608278
ACH-000843,-0.536426374447
ACH-000846,-0.525187141904
ACH-000847,-0.706377136936
ACH-000848,-0.7605081490919999
ACH-000849,-0.7114662368800001
ACH-000851,-0.7041888319740001
ACH-000855,-0.738170338583
ACH-000856,-0.90256037326
ACH-000858,-0.627498701176
ACH-000859,-0.869971413535
ACH-000861,-0.67742776027
ACH-000862,-0.7979613498360001
ACH-000865,-0.765773220297
ACH-000866,-0.983067803725
ACH-000867,-0.167884097256
ACH-000869,-0.928192240672
ACH-000872,-0.776137646584
ACH-000873,-0.69789329581
ACH-000876,-1.3591295237999999
ACH-000878,-0.46395761372199995
ACH-000880,-0.788910627491
ACH-000881,-0.243481074382
ACH-000882,-0.768132016039
ACH-000884,-0.537888554398
ACH-000885,-0.639670702834
ACH-000887,-0.612712540621
ACH-000888,-0.7146232055339999
ACH-000889,-0.893745436411
ACH-000890,-0.649216030217
ACH-000896,-0.8732303546600001
ACH-000898,-0.78001538663
ACH-000900,-0.547029672206
ACH-000901,-0.654028942354
ACH-000905,-0.8639543610770001
ACH-000906,-0.820067050976
ACH-000907,-0.907231246517
ACH-000910,-0.7431447247509999
ACH-000911,-0.62972455457
ACH-000912,-1.01333254205
ACH-000913,-0.740115921252
ACH-000915,-0.910854271224
ACH-000916,-0.847015944253
ACH-000917,-0.727495901153
ACH-000921,-0.6910421169959999
ACH-000924,-0.6275776130080001
ACH-000926,-0.9537068731999999
ACH-000928,-0.887032459876
ACH-000929,-0.955021651114
ACH-000932,-0.9941496444869999
ACH-000935,-0.837925925481
ACH-000936,-0.590216473652
ACH-000937,-1.02869598799
ACH-000938,-0.8194845958600001
ACH-000939,-0.510773089792
ACH-000941,-0.46018976413699997
ACH-000943,-0.519601712903
ACH-000946,-0.50538177727
ACH-000947,-0.838842848693
ACH-000948,-0.7589206236120001
ACH-000950,-0.947881294788
ACH-000953,-1.18146085373
ACH-000957,-0.957537548333
ACH-000958,-0.563550490087
ACH-000960,-0.889558971076
ACH-000963,-0.8058207460500001
