,SBK2 (646643)
ACH-000473,-0.204949286514
ACH-000475,-0.0555641732878
ACH-000476,-0.115841879638
ACH-000477,-0.41401864726099996
ACH-000480,-0.09200663296889999
ACH-000481,-0.07473431503
ACH-000483,0.0137386458754
ACH-000484,-0.433340037677
ACH-000485,-0.121274025785
ACH-000486,-0.0344786914936
ACH-000487,-0.158935269816
ACH-000488,-0.149736236506
ACH-000490,-0.14317539159
ACH-000491,-0.293563510244
ACH-000495,0.017041230698
ACH-000496,-0.21775369786899998
ACH-000499,-0.354596878264
ACH-000500,-0.432894412702
ACH-000502,-0.308464521655
ACH-000503,0.007398245585520001
ACH-000505,-0.14862520417000002
ACH-000507,-0.15173744108599999
ACH-000510,-0.291708606967
ACH-000511,-0.16298821609
ACH-000512,-0.341451948357
ACH-000516,-0.10945036257999999
ACH-000517,-0.238787348392
ACH-000518,-0.424115092977
ACH-000520,-0.361392744219
ACH-000521,-0.27049638070300003
ACH-000522,-0.1509466869
ACH-000524,-0.138245123178
ACH-000527,-0.0306220496249
ACH-000528,-0.139352396008
ACH-000537,-0.24416054363
ACH-000541,-0.162206734164
ACH-000542,-0.156002854589
ACH-000544,-0.057629951265099996
ACH-000545,-0.0144731762075
ACH-000547,0.223151033162
ACH-000548,-0.05532390474769999
ACH-000549,-0.22534643447099997
ACH-000550,-0.19072869494199998
ACH-000552,-0.18821750396200002
ACH-000556,-0.35660871326399995
ACH-000557,-0.10006419049200001
ACH-000570,-0.137047213759
ACH-000571,-0.377387352892
ACH-000573,-0.10838034724300001
ACH-000576,-0.153387513213
ACH-000580,-0.0703692669579
ACH-000584,-0.160230538021
ACH-000585,-0.195855682236
ACH-000588,-0.270733871411
ACH-000589,0.0364131858632
ACH-000591,-0.162008064901
ACH-000593,-0.183967280761
ACH-000600,-0.202606029244
ACH-000601,-0.224309921746
ACH-000604,-0.17026311732500002
ACH-000605,-0.09344255365219999
ACH-000606,-0.14509848742599998
ACH-000608,-0.229338004153
ACH-000614,-0.36073605240199996
ACH-000616,-0.256767473236
ACH-000618,-0.176334145916
ACH-000619,0.07627056982000001
ACH-000620,-0.368515582137
ACH-000621,-0.171329303082
ACH-000622,-0.248735367417
ACH-000623,-0.140360519913
ACH-000624,-0.202022184529
ACH-000627,-0.353637426634
ACH-000630,-0.16677626593800002
ACH-000632,-0.0949194854122
ACH-000633,-0.282854479857
ACH-000637,-0.100537668925
ACH-000638,-0.09778553982470001
ACH-000646,-0.467323670307
ACH-000647,-0.021645543531299997
ACH-000648,-0.0383701464005
ACH-000649,-0.22896171015900002
ACH-000651,-0.260377109688
ACH-000652,-0.226728464423
ACH-000653,-0.19476339969999998
ACH-000657,-0.20067657238699999
ACH-000658,-0.205494998362
ACH-000661,-0.0618678006408
ACH-000662,-0.20717160289099998
ACH-000663,-0.174617726643
ACH-000665,-0.09064848020469998
ACH-000671,-0.00253633295625
ACH-000673,-0.11768118537399999
ACH-000676,-0.10311346420800001
ACH-000677,-0.14212768336200002
ACH-000681,-0.281151691416
ACH-000682,-0.251463891396
ACH-000683,-0.174939430491
ACH-000684,-0.280719973839
ACH-000688,-0.17554725411299998
ACH-000693,-0.0615412480687
ACH-000694,-0.0917690378752
ACH-000695,-0.400633190544
ACH-000696,-0.143244267497
ACH-000697,-0.278145675775
ACH-000699,-0.168273804364
ACH-000701,-0.197762340177
ACH-000706,-0.0062129554864799996
ACH-000711,-0.18865309279399997
ACH-000713,-0.07146020973560001
ACH-000714,-0.170931729276
ACH-000718,-0.07764207496839999
ACH-000720,-0.0843888856092
ACH-000721,-0.103017413986
ACH-000724,-0.393347048157
ACH-000725,-0.354637949824
ACH-000732,-0.185720598296
ACH-000734,-0.17376385408300002
ACH-000735,-0.0323835280384
ACH-000736,-0.173259230539
ACH-000738,-0.23737714359099998
ACH-000746,0.125279087473
ACH-000747,-0.200038243248
ACH-000748,-0.0829690578197
ACH-000753,-0.17551945528000001
ACH-000756,-0.194151565673
ACH-000757,-0.023456502354
ACH-000758,-0.09243749082800001
ACH-000760,-0.171497949503
ACH-000763,-0.09454565483899999
ACH-000764,-0.0969330549733
ACH-000765,-0.313432735521
ACH-000766,-0.328474649164
ACH-000767,-0.19737471176100002
ACH-000768,-0.243923931931
ACH-000769,-0.335103040577
ACH-000770,-0.21725945013099998
ACH-000771,-0.10864962215700001
ACH-000773,-0.26034037286
ACH-000776,-0.168068914212
ACH-000777,-0.233554007877
ACH-000778,-0.213400115454
ACH-000781,-0.200225932541
ACH-000782,-0.452757605429
ACH-000783,-0.21284542934300002
ACH-000784,-0.19468207258499998
ACH-000785,-0.258384823902
ACH-000787,-0.382209722462
ACH-000788,-0.144601700098
ACH-000791,-0.0788720947668
ACH-000792,-0.056545426668499994
ACH-000794,-0.175536667817
ACH-000796,-0.06923187595760001
ACH-000799,-0.0214408360954
ACH-000800,-0.0182827559741
ACH-000802,-0.231205719767
ACH-000804,-0.0119844871891
ACH-000805,-0.035516628445900006
ACH-000809,-0.244104015307
ACH-000810,-0.181686287871
ACH-000811,-0.241549925084
ACH-000817,-0.0988592512284
ACH-000819,-0.29690699505
ACH-000820,0.00608535258121
ACH-000821,0.24683164366500002
ACH-000822,-0.334318328968
ACH-000823,-0.134636280672
ACH-000824,-0.32448462092700003
ACH-000827,-0.32543417595400004
ACH-000829,-0.30164334090100003
ACH-000831,-0.061491629013599995
ACH-000832,0.103699139908
ACH-000833,-0.131713654191
ACH-000834,0.0395988630021
ACH-000835,-0.028482200760300003
ACH-000836,-0.256927862108
ACH-000837,-0.104831835503
ACH-000838,0.0195376431918
ACH-000839,-0.220586693937
ACH-000840,-0.090503395294
ACH-000841,-0.275265857719
ACH-000843,-0.252464823079
ACH-000846,-0.30186088528
ACH-000847,-0.18006059397
ACH-000848,0.0102063689959
ACH-000849,-0.35208997494499994
ACH-000851,-0.224491658059
ACH-000855,0.032049271800899996
ACH-000856,-0.43120481730300003
ACH-000858,-0.320213927036
ACH-000859,-0.165897868391
ACH-000861,-0.36544735554700003
ACH-000862,-0.169341018497
ACH-000865,-0.116537525704
ACH-000866,-0.0438872526698
ACH-000867,-0.131072686593
ACH-000869,-0.2308196878
ACH-000872,-0.0917261275137
ACH-000873,-0.0734824534235
ACH-000876,-0.205779192141
ACH-000878,-0.21121984454
ACH-000880,-0.129770872994
ACH-000881,-0.292252584331
ACH-000882,-0.229575043385
ACH-000884,-0.030745919629700004
ACH-000885,-0.17618436715100003
ACH-000887,-0.135088130928
ACH-000888,-0.0922955500014
ACH-000889,-0.111871024374
ACH-000890,-0.129639659475
ACH-000896,-0.188533960349
ACH-000898,0.0574956577243
ACH-000900,-0.18281801475900003
ACH-000901,-0.14842260496200002
ACH-000905,-0.158560300842
ACH-000906,-0.203201848412
ACH-000907,0.25634542409899996
ACH-000910,-0.107290432288
ACH-000911,-0.285183824024
ACH-000912,-0.250749843689
ACH-000913,-0.287389546018
ACH-000915,-0.12697157175100002
ACH-000916,-0.09383867162239999
ACH-000917,-0.149463356615
ACH-000921,0.00370239235658
ACH-000924,0.013422171080100001
ACH-000926,-0.0420599987281
ACH-000928,-0.174673497592
ACH-000929,-0.320527695977
ACH-000932,-0.42596868033699997
ACH-000935,-0.43973302842100004
ACH-000936,-0.213504452022
ACH-000937,-0.0695642347133
ACH-000938,-0.306226160336
ACH-000939,-0.263918652846
ACH-000941,-0.211344912024
ACH-000943,-0.172767026252
ACH-000946,-0.152163543939
ACH-000947,-0.208539768184
ACH-000948,-0.0594025549992
ACH-000950,-0.243163797091
ACH-000953,-0.11344164314
ACH-000957,-0.0672723336588
ACH-000958,0.040331746985699996
ACH-000960,-0.10855135177000001
ACH-000963,-0.0828046290892
ACH-000968,-0.164122180261
ACH-000969,-0.214307669197
ACH-000973,-0.201885187056
ACH-000974,-0.162309075681
ACH-000975,-0.0144604915042
ACH-000976,-0.195502760764
ACH-000978,-0.250557843434
ACH-000980,-0.048208127345000004
ACH-000984,-0.16328007128
ACH-000986,-0.322665586061
ACH-000988,0.175837139246
ACH-000993,-0.158890973559
ACH-000994,-0.216982545937
ACH-000996,-0.400045474626
ACH-001001,-0.14883880367
ACH-001020,-0.422121000028
ACH-001028,-0.0836281082721
ACH-001031,-0.325458098913
ACH-001038,-0.10362418785399999
ACH-001048,-0.17761369351700002
ACH-001050,0.0316892564063
ACH-001053,-0.22113868075800003
ACH-001054,-0.0496335379529
ACH-001061,-0.09690130144510001
ACH-001067,-0.229552464217
ACH-001075,0.011597348294899999
ACH-001096,-0.309808379943
ACH-001128,-0.313021681043
ACH-001134,-0.18085914202599998
ACH-001151,-0.028291574958799998
ACH-001163,0.0272693187153
ACH-001164,-0.45326628816799996
ACH-001173,-0.251911040825
ACH-001183,-0.0872159639813
ACH-001184,-0.18266945642000001
ACH-001190,-0.0795948988188
ACH-001192,-0.071327504418
ACH-001193,-0.173200228494
ACH-001196,-0.240612607542
ACH-001197,-0.0198267940527
ACH-001205,0.11635445726
ACH-001211,-0.15042533200799998
ACH-001212,-0.152515474756
ACH-001228,-0.019124042886400003
ACH-001232,-0.0826598192783
ACH-001239,-0.0321236704627
ACH-001274,0.0051699588459600005
ACH-001275,0.0341752129006
ACH-001277,0.008850608518209999
ACH-001278,0.06049759309830001
ACH-001280,-0.0697272786595
ACH-001283,-0.107070456563
ACH-001289,0.017982644563
ACH-001295,-0.08374669338560001
ACH-001300,-0.21479203737
ACH-001301,-0.35061045002499996
ACH-001302,-0.0272049774533
ACH-001303,-0.366982853283
ACH-001306,-0.25962465604400004
ACH-001318,-0.22965552067699999
ACH-001322,0.22030940879500002
ACH-001328,-0.068998341623
ACH-001332,-0.029976277613
ACH-001333,-0.250010820959
ACH-001336,-0.000933918760179
ACH-001340,-0.170023891615
ACH-001346,-0.18402191573499999
ACH-001353,-0.0182175091959
ACH-001354,0.017377265170900002
ACH-001367,-0.0808988785297
ACH-001368,-0.058603707152899996
ACH-001374,-0.306089210502
ACH-001375,0.0117458932843
ACH-001377,-0.183208853172
ACH-001380,-0.12846684825500002
ACH-001391,-0.245501622024
ACH-001407,-0.17242934156300002
ACH-001408,-0.175308402286
ACH-001413,-0.341733745944
ACH-001430,-0.047937381432800005
ACH-001431,-0.11382438641699999
ACH-001450,-0.128938046797
ACH-001496,-0.344145218235
ACH-001500,-0.196943145829
ACH-001521,-0.32427524647100003
ACH-001523,0.020933797429700002
ACH-001532,-0.0839539278699
ACH-001536,-0.247267987592
ACH-001550,-0.08410729176280002
ACH-001552,0.031221375531099996
ACH-001554,-0.115369440877
ACH-001645,-0.206323165723
ACH-001654,-0.0658814998271
ACH-001715,-0.13980853564999998
ACH-001735,-0.163630051611
ACH-001736,-0.193131869377
ACH-001737,-0.143666555843
ACH-001740,-0.259467279109
ACH-001745,-0.323797511569
ACH-001750,-0.279461221992
ACH-001765,0.022336726154999997
ACH-001956,-0.126577098027
ACH-001957,-0.112909619374
