,TDG (6996)
ACH-000401,-0.219940327025
ACH-000402,-0.246103730026
ACH-000403,0.0142160601033
ACH-000404,0.0356620683673
ACH-000406,-0.0936951001434
ACH-000407,-0.12218328805199999
ACH-000408,0.0336519587481
ACH-000410,-0.252574524503
ACH-000411,-0.12440593541600001
ACH-000414,-0.210204959203
ACH-000415,0.0927766869268
ACH-000416,-0.27356479057300004
ACH-000420,-0.130023372862
ACH-000421,-0.18556284495499997
ACH-000424,0.0295410127569
ACH-000425,-0.134718690648
ACH-000426,-0.0763267815482
ACH-000427,-0.182181604434
ACH-000433,0.06768193444330001
ACH-000436,-0.26221845401099997
ACH-000444,-0.243424306756
ACH-000445,-0.181841540506
ACH-000448,-0.16944464802499998
ACH-000450,-0.0965173659716
ACH-000452,-0.09129383742939999
ACH-000454,-0.0500123694923
ACH-000458,-0.0178278469688
ACH-000459,0.09163973062979999
ACH-000460,-0.0637095398104
ACH-000461,0.496563963328
ACH-000463,-0.0147693153216
ACH-000464,-0.255263989174
ACH-000466,-0.147506244019
ACH-000467,-0.151197861648
ACH-000468,-0.388284226176
ACH-000469,0.028206632976000002
ACH-000470,-0.149944433814
ACH-000471,0.024546818797499998
ACH-000472,-0.15482407272
ACH-000473,-0.0230130734364
ACH-000475,-0.10918586069
ACH-000476,-0.030918786107600002
ACH-000477,-0.019125107787599998
ACH-000480,-0.205946032022
ACH-000481,-0.15074634365999998
ACH-000483,-0.182556302037
ACH-000484,-0.18637560832699998
ACH-000485,-0.0118802470927
ACH-000486,0.031426631286
ACH-000487,-0.0634444126573
ACH-000488,-0.20900410527399998
ACH-000490,-0.29779259001200004
ACH-000491,-0.24965325298799998
ACH-000495,-0.152697096979
ACH-000496,-0.197551747813
ACH-000499,-0.270000317652
ACH-000500,0.225224146811
ACH-000502,-0.324163877516
ACH-000503,-0.434173201502
ACH-000505,-0.16906350370700002
ACH-000507,0.0228646066939
ACH-000510,0.0284687136351
ACH-000511,-0.22586735712900002
ACH-000512,-0.143533630468
ACH-000516,-0.0313750442048
ACH-000517,-0.166884461431
ACH-000518,-0.0292599659797
ACH-000520,-0.279100217558
ACH-000521,0.11153640659900001
ACH-000522,0.024057424825400003
ACH-000524,-0.18344423097399998
ACH-000527,-0.0464308611583
ACH-000528,-0.03924177191
ACH-000537,-0.0335190273616
ACH-000541,-0.360811832245
ACH-000542,-0.199929786399
ACH-000544,0.132403482074
ACH-000545,-0.10420579862
ACH-000547,-0.124836958753
ACH-000548,-0.0894189424461
ACH-000549,-0.222611424001
ACH-000550,-0.23800072969099997
ACH-000552,0.10274610118
ACH-000556,-0.09097503773980001
ACH-000557,-0.23724657268899998
ACH-000570,0.0056277205680999995
ACH-000571,-0.214971447157
ACH-000573,-0.0162160735301
ACH-000576,-0.08844733177400001
ACH-000580,0.0316827573408
ACH-000584,-0.0125396561891
ACH-000585,-0.0377871248638
ACH-000588,-0.22729692852800001
ACH-000589,-0.07820329016119999
ACH-000591,-0.37971212919
ACH-000593,-0.146307435967
ACH-000600,0.0817780555553
ACH-000601,-0.19810547903
ACH-000604,0.0478561579768
ACH-000605,-0.0182720580964
ACH-000606,-0.18242766586800002
ACH-000608,-0.023026523201
ACH-000614,-0.286223725945
ACH-000616,-0.103599787686
ACH-000618,-0.163393070416
ACH-000619,-0.025416967094400004
ACH-000620,-0.12388021161900001
ACH-000621,-0.32866634778000003
ACH-000622,-0.18474833585900002
ACH-000623,-0.0026725615166899998
ACH-000624,-0.0354851459753
ACH-000627,-0.00980622887853
ACH-000630,-0.0205405623477
ACH-000632,-0.293002448637
ACH-000633,0.140033527002
ACH-000637,-0.0379289305577
ACH-000638,-0.0349000606639
ACH-000646,0.0362765706246
ACH-000647,-0.0707995794698
ACH-000648,-0.047893074225000005
ACH-000649,-0.0735496060607
ACH-000651,-0.155268202827
ACH-000652,-0.25477339202300003
ACH-000653,-0.0917928642679
ACH-000657,-0.190491917043
ACH-000658,-0.0298204048502
ACH-000661,-0.0395893480961
ACH-000662,-0.435981621615
ACH-000663,-0.0463715362185
ACH-000665,-0.20464519980700002
ACH-000671,-0.11632810696599999
ACH-000673,0.050913173510699995
ACH-000676,-0.344061610835
ACH-000677,0.029053337731599998
ACH-000681,-0.229395973114
ACH-000682,-0.412675434447
ACH-000683,0.07268549585510001
ACH-000684,-0.309191401019
ACH-000688,-0.0895243504953
ACH-000693,-0.120204316717
ACH-000694,-0.359005201493
ACH-000695,0.32793265751
ACH-000696,-0.09225680206520001
ACH-000697,-0.352440540483
ACH-000699,-0.126793731184
ACH-000701,-0.10659240042500001
ACH-000706,-0.0306271546319
ACH-000711,-0.06933934134660001
ACH-000713,0.260184398231
ACH-000714,-0.22310786737500002
ACH-000718,-0.245921191679
ACH-000720,-0.111520731482
ACH-000721,-0.156247813841
ACH-000724,-0.12445898898
ACH-000725,-0.28558009814699997
ACH-000732,-0.19080495885899998
ACH-000734,-0.0459206973345
ACH-000735,-0.13289555599000002
ACH-000736,-0.118554314635
ACH-000738,-0.06394282230769999
ACH-000746,-0.0071974852391800005
ACH-000747,-0.16090517281400002
ACH-000748,-0.12040706375700001
ACH-000753,-0.25966508107700004
ACH-000756,-0.0796622030759
ACH-000757,-0.405347034886
ACH-000758,-0.0150169007412
ACH-000760,-0.0630735282886
ACH-000763,-0.233802504173
ACH-000764,-0.204290559497
ACH-000765,-0.163258551172
ACH-000766,-0.201759696884
ACH-000767,-0.050574115045099996
ACH-000768,-0.0900769236437
ACH-000769,0.00673610785396
ACH-000770,-0.353959271561
ACH-000771,0.0433804193791
ACH-000773,-0.144534214217
ACH-000776,-0.18108100772500002
ACH-000777,-0.05587187125609999
ACH-000778,-0.038757180957199995
ACH-000781,-0.111995744397
ACH-000782,0.017225027612
ACH-000783,-0.00264863501482
ACH-000784,-0.136630988132
ACH-000785,-0.25464980687100003
ACH-000787,-0.155317538717
ACH-000788,-0.127772982371
ACH-000791,-0.460266521103
ACH-000792,-0.189472595478
ACH-000794,-0.0514639564867
ACH-000796,-0.09977566190850001
ACH-000799,-0.284718183783
ACH-000800,-0.286814878042
ACH-000802,-0.10218025510399999
ACH-000804,-0.12324010329000001
ACH-000805,-0.2056036542
ACH-000809,-0.191712982183
ACH-000810,-0.39966988425399996
ACH-000811,-0.040186100642
ACH-000817,-0.25063731945
ACH-000819,-0.167743510411
ACH-000820,-0.05609375216490001
ACH-000821,-0.60773070707
ACH-000822,-0.156511042683
ACH-000823,-0.089270081483
ACH-000824,-0.0963360784517
ACH-000827,0.037405163845099995
ACH-000829,-0.239806938694
ACH-000831,-0.130827969629
ACH-000832,-0.230691657429
ACH-000833,-0.00958514363261
ACH-000834,-0.0301274356848
ACH-000835,-0.0583382577492
ACH-000836,0.22063044920400002
ACH-000837,-0.110633848527
ACH-000838,-0.16322751732899998
ACH-000839,-0.301820121673
ACH-000840,-0.224372635865
ACH-000841,-0.128763513884
ACH-000843,-0.13009950225199998
ACH-000846,-0.0182016256876
ACH-000847,-0.127498073174
ACH-000848,-0.145930190721
ACH-000849,-0.245237500612
ACH-000851,-0.00356168995829
ACH-000855,0.0235901828938
ACH-000856,-0.00224274884393
ACH-000858,-0.0955727289546
ACH-000859,-0.227330344354
ACH-000861,0.015581967496899999
ACH-000862,-0.160366746308
ACH-000865,-0.17895549055399998
ACH-000866,-0.16830240300000002
ACH-000867,-0.225011723662
ACH-000869,0.00108373189443
ACH-000872,0.12981928319900002
ACH-000873,-0.297230525882
ACH-000876,-0.06969286717999999
ACH-000878,-0.519049863049
ACH-000880,0.037432579968
ACH-000881,-0.10300233283299999
ACH-000882,0.0986347706065
ACH-000884,-0.24978625657900003
ACH-000885,-0.216857569767
ACH-000887,-0.149425291273
ACH-000888,-0.15259721733200002
ACH-000889,-0.228394878367
ACH-000890,0.0784402312528
ACH-000896,-0.15400619738600002
ACH-000898,-0.249775664969
ACH-000900,-0.16108357384299998
ACH-000901,-0.162132510802
ACH-000905,-0.145037463638
ACH-000906,-0.165561014638
ACH-000907,-0.13102146910999998
ACH-000910,-0.104750132447
ACH-000911,-0.0890781648633
ACH-000912,-0.043240694615400005
ACH-000913,-0.180719018397
ACH-000915,-0.0251175977753
ACH-000916,-0.30559424393
ACH-000917,-0.19533118264199997
ACH-000921,-0.262208742118
ACH-000924,-0.234649516797
ACH-000926,-0.20870009347
ACH-000928,-0.5246838704060001
ACH-000929,-0.08674382953849999
ACH-000932,-0.082966742284
ACH-000935,-0.187168944614
ACH-000936,-0.0582434157048
ACH-000937,-0.290823413496
ACH-000938,-0.107056710251
ACH-000939,0.309105522731
ACH-000941,-0.038516020286
ACH-000943,-0.19955148263300002
ACH-000946,-0.10547752158299999
ACH-000947,-0.102324923475
ACH-000948,0.0158743888639
ACH-000950,-0.0650044185257
ACH-000953,-0.40988041857600005
ACH-000957,-0.10960963420900001
ACH-000958,-0.027248402661999998
ACH-000960,-0.0676270481721
ACH-000963,-0.19616321688000002
ACH-000968,-0.198814645535
ACH-000969,-0.16123403473300002
ACH-000973,-0.0385395134037
ACH-000974,-0.0722858376245
ACH-000975,-0.17236914502700001
ACH-000976,-0.148561933367
ACH-000978,-0.30463397952
ACH-000980,-0.127901805629
ACH-000984,-0.34805451818300004
ACH-000986,-0.18755700801
ACH-000988,-0.17077518083700002
ACH-000993,-0.101102228071
ACH-000994,0.026958867049400002
ACH-000996,-0.08588982716710002
ACH-001001,-0.221966806944
ACH-001020,0.415639048534
ACH-001028,-0.17986045663
ACH-001031,-0.131615405937
ACH-001038,-0.297696209093
ACH-001048,-0.115513536993
ACH-001050,-0.306830841475
ACH-001053,-0.105101278775
ACH-001054,-0.17824777912999998
ACH-001061,-0.165359867939
ACH-001067,-0.177502149551
ACH-001075,-0.145172885147
ACH-001096,-0.21824055598499997
ACH-001128,1.17574031533
ACH-001134,-0.024593521541100002
ACH-001151,-0.0479627755836
ACH-001163,-0.160836515469
ACH-001164,-0.0679505325472
ACH-001173,-0.284667344492
ACH-001183,-0.177411406529
ACH-001184,-0.190488139961
ACH-001190,0.069679619572
ACH-001192,-0.12959343784299998
ACH-001193,-0.158046325766
ACH-001196,-0.223104877601
ACH-001197,-0.20700396590599998
ACH-001205,-0.0615181010695
ACH-001211,0.23628381088599998
ACH-001212,0.0267925356671
ACH-001228,-0.10424689338899999
ACH-001232,-0.325265071221
ACH-001239,0.039126210816
ACH-001274,-0.0252931793729
ACH-001275,-0.2107789057
ACH-001277,0.0812837234806
ACH-001278,-0.152013938869
ACH-001280,-0.117410497697
ACH-001283,-0.0661319794045
ACH-001289,-0.00448918561753
ACH-001295,-0.114759209717
ACH-001300,-0.09921205259230001
ACH-001301,0.06016761388809999
ACH-001302,-0.17039174688900002
ACH-001303,-0.0882388070385
ACH-001306,-0.04226159840009999
ACH-001318,-0.07366760786280001
ACH-001322,-0.307848998436
ACH-001328,-0.204669597299
ACH-001332,-0.18992327766
ACH-001333,-0.114857517983
ACH-001336,-0.151711932533
ACH-001340,-0.05626202216469999
ACH-001346,-0.10061522650100001
ACH-001353,-0.17815997266199998
ACH-001354,-0.09276126297180001
ACH-001367,-0.403340273743
ACH-001368,-0.0866331949848
ACH-001374,0.249518644048
ACH-001375,0.0201498201326
ACH-001377,0.0582637545658
ACH-001380,0.06631847849280001
ACH-001391,-0.0798598942191
ACH-001407,-0.206838160431
ACH-001408,0.0494253969565
ACH-001413,-0.07898088670210002
ACH-001430,-0.027874940208400003
ACH-001431,-0.151234935148
ACH-001450,0.09599609616499999
ACH-001496,0.17175517978399998
ACH-001500,0.16943947683
ACH-001521,-0.15943528576899998
ACH-001523,-0.10728147188100001
ACH-001532,-0.0568273693224
ACH-001536,-0.36751159066100003
ACH-001550,0.124250121264
ACH-001552,0.24459293612799998
ACH-001554,-0.06936475107639999
ACH-001645,-0.049869694109199995
ACH-001654,-0.10141005661000001
ACH-001715,-0.180092136655
ACH-001735,-0.258677282455
ACH-001736,-0.21337246384
ACH-001737,-0.180338481039
ACH-001740,-0.38651890177299997
ACH-001745,-0.126707350475
ACH-001750,-0.183852723765
ACH-001765,-0.11771849604800001
ACH-001956,-0.136634099447
ACH-001957,-0.12530553695
