,MITD1 (129531)
ACH-000004,0.147655733802
ACH-000007,0.0814211791181
ACH-000009,-0.152925794921
ACH-000011,-0.010356491269
ACH-000012,-0.168832154883
ACH-000013,-0.0568774854734
ACH-000014,-0.25877327747400003
ACH-000015,-0.225621235471
ACH-000017,-0.111785093992
ACH-000018,-0.205822375132
ACH-000019,-0.326980984554
ACH-000021,-0.0380056610975
ACH-000022,-0.1649813368
ACH-000025,-0.054620690760699996
ACH-000028,-0.06882108089689999
ACH-000030,-0.21519374436500002
ACH-000035,-0.301837534458
ACH-000036,-0.052941637136399995
ACH-000037,-0.190042714956
ACH-000039,0.08200694858810001
ACH-000040,-0.202202282989
ACH-000041,-0.259316805274
ACH-000042,-0.08683797345460001
ACH-000045,-0.040436081176800004
ACH-000047,0.035169889473
ACH-000052,0.10373571318399999
ACH-000053,-0.156025890142
ACH-000054,0.0319363806306
ACH-000055,0.0060694207764999996
ACH-000060,-0.154552101045
ACH-000067,0.0044548944495500006
ACH-000070,-0.0553748310073
ACH-000075,-0.0382949672763
ACH-000078,-0.166478520712
ACH-000082,-0.00700238358447
ACH-000085,-0.0230108897442
ACH-000086,-0.128407540995
ACH-000087,-0.17146997014899998
ACH-000092,-0.140377495481
ACH-000095,-0.07304510574630001
ACH-000097,-0.149572155082
ACH-000098,-0.36857654529399997
ACH-000099,-0.155024753902
ACH-000108,-0.028980732050999998
ACH-000113,-0.09306319629139999
ACH-000115,-0.0315425075887
ACH-000116,-0.13687778275100002
ACH-000118,-0.172855518708
ACH-000120,-0.238628021814
ACH-000123,-0.207531284921
ACH-000127,-0.06021376478490001
ACH-000128,-0.108433490768
ACH-000132,-0.07227429620010001
ACH-000133,-0.136527559811
ACH-000137,-0.0841921660785
ACH-000138,-0.125808524452
ACH-000142,-0.0312001883678
ACH-000143,-0.190380644039
ACH-000146,-0.0872161939003
ACH-000148,-0.05487292023019999
ACH-000150,-0.035750351701699996
ACH-000152,0.0502374382278
ACH-000153,-0.0494611393595
ACH-000159,-0.15212791927000002
ACH-000160,-0.010294592952000001
ACH-000163,-0.026910102432900002
ACH-000167,-0.48382099106299997
ACH-000168,-0.30406175562
ACH-000169,-0.0233348355502
ACH-000178,-0.0987276578263
ACH-000182,-0.34071209633500005
ACH-000183,-0.270291024989
ACH-000188,0.007799723497970001
ACH-000189,-0.22046708803399998
ACH-000190,-0.103913193971
ACH-000198,-0.17714179761399998
ACH-000204,-0.300758331245
ACH-000206,0.0992555819282
ACH-000207,-0.177709511717
ACH-000211,-0.159956406208
ACH-000215,-0.132223902523
ACH-000221,-0.196267527602
ACH-000222,0.061937033524099995
ACH-000223,-0.271945781994
ACH-000226,-0.323965958028
ACH-000227,0.213397033858
ACH-000228,-0.17021868813000002
ACH-000231,-0.19145443451699998
ACH-000232,-0.182344884767
ACH-000233,-0.0902508120091
ACH-000234,-0.24617183957400002
ACH-000235,-0.16225784931
ACH-000237,-0.0637477209627
ACH-000238,0.12596251343
ACH-000243,-0.268282881574
ACH-000244,-0.11508401664699999
ACH-000246,-0.125173433637
ACH-000248,-0.061910830174900004
ACH-000250,-0.07247790839599999
ACH-000251,-0.186086897265
ACH-000253,-0.139375794985
ACH-000255,-0.186217162322
ACH-000256,-0.051119332365
ACH-000257,-0.2037826143
ACH-000258,0.0032428918155700003
ACH-000259,-0.198997158959
ACH-000260,-0.131618155215
ACH-000261,-0.21536288804099998
ACH-000262,0.013118684569999999
ACH-000263,-0.0555383463454
ACH-000264,-0.255487386618
ACH-000265,-0.224892855033
ACH-000266,-0.168046550489
ACH-000272,-0.235162805759
ACH-000273,-0.042543979008400006
ACH-000274,-0.1092378102
ACH-000277,-0.123787436028
ACH-000278,0.0407439974128
ACH-000279,-0.179619017103
ACH-000280,-0.08755232493489999
ACH-000281,-0.0548683370407
ACH-000288,-0.00467864146961
ACH-000291,-0.336775232275
ACH-000293,-0.33624618354900004
ACH-000294,-0.11752974613
ACH-000295,0.04983468278850001
ACH-000296,-0.177100197071
ACH-000302,-0.148071545695
ACH-000304,-0.142089540082
ACH-000307,-0.09958068506960001
ACH-000308,-0.281785936767
ACH-000310,-0.0582914873534
ACH-000311,0.103797152689
ACH-000312,-0.057347505390099994
ACH-000315,-0.19504592531800002
ACH-000316,-0.200487160214
ACH-000317,-0.306041671626
ACH-000318,-0.209742647999
ACH-000319,-0.309085146701
ACH-000320,-0.20776058518399998
ACH-000322,-0.22969384501899998
ACH-000323,-0.174323738145
ACH-000324,-0.18084763822299998
ACH-000329,-0.23991987991900002
ACH-000330,-0.144368017369
ACH-000331,-0.154258503684
ACH-000332,-0.09434068360030001
ACH-000334,0.023519901246599997
ACH-000335,-0.218200679267
ACH-000336,-0.241889063074
ACH-000337,-0.168247450603
ACH-000339,-0.0877945855518
ACH-000341,-0.00361814774951
ACH-000348,-0.020835970301299998
ACH-000350,0.06371757053119999
ACH-000352,-0.0934081878025
ACH-000356,-0.0517428233431
ACH-000361,-0.296201879093
ACH-000362,-0.212413162322
ACH-000363,-0.009620315853319999
ACH-000364,-0.295105113669
ACH-000365,-0.24917941943799998
ACH-000366,-0.152902823836
ACH-000368,-0.27954080618099997
ACH-000374,-0.20202143471500003
ACH-000375,-0.0849065738368
ACH-000376,-0.125327235915
ACH-000381,-0.196228007319
ACH-000383,-0.100622579203
ACH-000387,-0.15892094388
ACH-000389,-0.0943603301696
ACH-000390,-0.315402325911
ACH-000393,-0.268814982105
ACH-000395,-0.22552984695999997
ACH-000397,-0.0808434581758
ACH-000401,-0.194009297212
ACH-000402,0.208163689397
ACH-000403,0.028957871098700003
ACH-000404,0.147628450946
ACH-000406,-0.0849497259454
ACH-000407,-0.18092575090799998
ACH-000408,-0.0463834021516
ACH-000410,-0.176868272049
ACH-000411,-0.165782980687
ACH-000414,-0.0779094967447
ACH-000415,-0.149124469141
ACH-000416,-0.04441047277369999
ACH-000420,0.05040152611169999
ACH-000421,-0.08446747942579999
ACH-000424,-0.163512818504
ACH-000425,-0.133534728464
ACH-000426,-0.15974946661599998
ACH-000427,-0.259291403292
ACH-000433,-0.18924541585700003
ACH-000436,0.0113329932598
ACH-000444,-0.152124636731
ACH-000445,-0.347383345478
ACH-000448,-0.0738082354148
ACH-000450,-0.220763074815
ACH-000452,-0.0175998000025
ACH-000454,-0.10949098253699999
ACH-000458,-0.13403668445
ACH-000459,-0.035085776807800007
ACH-000460,-0.125028089835
ACH-000461,0.0429093627634
ACH-000463,-0.203040452841
ACH-000464,-0.125746290348
ACH-000466,-0.160654863389
ACH-000467,0.07463500879039998
ACH-000468,-0.0879460571926
ACH-000469,-0.00450154043848
ACH-000470,-0.0678875296782
ACH-000471,-0.140455185651
ACH-000472,-0.0744341893765
ACH-000473,-0.188274167522
ACH-000475,-0.19822860155400002
ACH-000476,0.07810788792580001
ACH-000477,-0.18557617722800002
ACH-000480,-0.143035728784
ACH-000481,-0.030953834040700002
ACH-000483,0.06422162687869999
ACH-000484,-0.397687279393
ACH-000485,-0.119849544638
ACH-000486,-0.10969943496300001
ACH-000487,-0.10083934309
ACH-000488,0.0084557184816
ACH-000490,0.00893647453169
ACH-000491,-0.12044015633199999
ACH-000495,-0.30141734695300004
ACH-000496,-0.43910721412799997
ACH-000499,-0.323418587806
ACH-000500,-0.8621029392630001
ACH-000502,-0.0629720984727
ACH-000503,-0.05241072029709999
ACH-000505,-0.1078529639
ACH-000507,-0.196150432018
ACH-000510,-0.16376177414999998
ACH-000511,-0.0583661235592
ACH-000512,0.11831989416300001
ACH-000516,-0.006417778673340001
ACH-000517,-0.124066957994
ACH-000518,0.0519465212562
ACH-000520,0.083493111269
ACH-000521,-0.158706756442
ACH-000522,-0.0597551472297
ACH-000524,-0.12368556629699999
ACH-000527,-0.0988805551262
ACH-000528,-0.173941655258
ACH-000537,-0.133192488502
ACH-000541,-0.0897445243704
ACH-000542,-0.0954260997371
ACH-000544,-0.134998911443
ACH-000545,-0.229644218648
ACH-000547,-0.253867100808
ACH-000548,-0.012106472951100001
ACH-000549,-0.514260216991
ACH-000550,-0.019311291377299998
ACH-000552,-0.151853895298
ACH-000556,-0.00167991310154
ACH-000557,-0.0469910763447
ACH-000570,-0.100925742596
ACH-000571,-0.189451791966
ACH-000573,-0.105421910075
ACH-000576,0.141053061324
ACH-000580,0.0519893434586
ACH-000584,-0.497661687557
ACH-000585,-0.147469431157
ACH-000588,-0.0398488153248
ACH-000589,-0.19769838844
ACH-000591,-0.0366527694303
ACH-000593,-0.0979003265879
ACH-000600,-0.0273674825387
ACH-000601,-0.193246938713
