,ATP1A3 (478)
ACH-000004,-0.34489501912
ACH-000007,-0.250605377367
ACH-000009,-0.23194762856400003
ACH-000011,0.014662515409200001
ACH-000012,-0.264406232383
ACH-000013,-0.254814135858
ACH-000014,-0.200922029462
ACH-000015,-0.375126005041
ACH-000017,-0.239395643687
ACH-000018,-0.270643637002
ACH-000019,0.0336247066101
ACH-000021,-0.410427982909
ACH-000022,-0.321070175323
ACH-000025,-0.0547610093274
ACH-000028,-0.164995700548
ACH-000030,-0.275803885832
ACH-000035,-0.102965439319
ACH-000036,-0.168609877951
ACH-000037,-0.139646700436
ACH-000039,-0.307694755574
ACH-000040,-0.141742835141
ACH-000041,-0.285920035578
ACH-000042,0.008758618446209999
ACH-000045,-0.489064400675
ACH-000047,-0.23796556264600002
ACH-000052,-0.189504416067
ACH-000053,-0.264866173489
ACH-000054,-0.059994375873300004
ACH-000055,-0.0205980700127
ACH-000060,0.0514980438085
ACH-000067,-0.147757355919
ACH-000070,0.016462934766299998
ACH-000075,-0.438614765673
ACH-000078,-0.317723363084
ACH-000082,-0.0862419988559
ACH-000085,0.0145836735081
ACH-000086,-0.266030037342
ACH-000087,-0.40703533375
ACH-000092,-0.174485442724
ACH-000095,-0.208409912414
ACH-000097,-0.343032592355
ACH-000098,-0.26368273432399997
ACH-000099,-0.216565670631
ACH-000108,-0.421461428404
ACH-000113,-0.295108155211
ACH-000115,-0.258842612329
ACH-000116,-0.0756452915713
ACH-000118,-0.160860444688
ACH-000120,-0.188175933684
ACH-000123,-0.06484164114030001
ACH-000127,-0.21740983518800003
ACH-000128,-0.125520962727
ACH-000132,-0.172237131049
ACH-000133,-0.205472594562
ACH-000137,-0.22104871105999999
ACH-000138,-0.417866815657
ACH-000142,-0.444015794318
ACH-000143,-0.0675078265176
ACH-000146,-0.13249662269600002
ACH-000148,-0.174977839016
ACH-000150,-0.356657511223
ACH-000152,0.0021270986642199998
ACH-000153,-0.213798434087
ACH-000159,-0.264460888599
ACH-000160,-0.145012953779
ACH-000163,-0.0932747907371
ACH-000167,0.06930911414369999
ACH-000168,-0.334029814139
ACH-000169,-0.052239981073
ACH-000178,-0.131015242769
ACH-000182,-0.0766913285185
ACH-000183,-0.326015070354
ACH-000188,-0.179549406013
ACH-000189,-0.11836240680299999
ACH-000190,-0.35399662914700003
ACH-000198,-0.163598931018
ACH-000204,-0.148808455925
ACH-000206,-0.09511370172589999
ACH-000207,-0.260555628014
ACH-000211,-0.21207240075999997
ACH-000215,-0.26292302025
ACH-000221,-0.355894126926
ACH-000222,-0.21339365761300003
ACH-000223,-0.125476179564
ACH-000226,-0.15702310842
ACH-000227,-0.00749045663511
ACH-000228,-0.258010397333
ACH-000231,-0.106037889253
ACH-000232,-0.260480742361
ACH-000233,-0.282654533788
ACH-000234,-0.172201833306
ACH-000235,-0.221340890161
ACH-000237,-0.24403728074099998
ACH-000238,-0.0634915336579
ACH-000243,-0.149953292938
ACH-000244,-0.22611453130999998
ACH-000246,-0.36411473248599996
ACH-000248,-0.285733911551
ACH-000250,-0.26362018825800004
ACH-000251,-0.49206221677900003
ACH-000253,-0.190114296485
ACH-000255,-0.309958409706
ACH-000256,0.03668309776419999
ACH-000257,-0.484228176619
ACH-000258,-0.289568072778
ACH-000259,-0.21772365816199998
ACH-000260,-0.29708726989
ACH-000261,-0.138428391093
ACH-000262,-0.191166918856
