,NOS2 (4843)
ACH-000004,-0.0710549499624
ACH-000007,0.0856746910073
ACH-000009,-0.41408097848700004
ACH-000011,-0.0807473961847
ACH-000012,-0.04531250123930001
ACH-000013,-0.261578322441
ACH-000014,-0.108996706597
ACH-000015,-0.0369293539043
ACH-000017,-0.301435704493
ACH-000018,-0.0409025746481
ACH-000019,-0.365319449936
ACH-000021,-0.13819125130999999
ACH-000022,-0.420583433444
ACH-000025,0.0821287793748
ACH-000028,-0.12236471873600001
ACH-000030,-0.197327649995
ACH-000035,-0.310667187657
ACH-000036,0.0554386401064
ACH-000037,0.13914647406
ACH-000039,-0.058441434689199996
ACH-000040,-0.018049552027
ACH-000041,-0.0678334793462
ACH-000042,0.11989035480999999
ACH-000045,0.09583571217350001
ACH-000047,-0.26981957334199996
ACH-000052,-0.45902644395000003
ACH-000053,-0.22254701990200002
ACH-000054,-0.0844485685815
ACH-000055,-0.0158219462566
ACH-000060,-0.176491606403
ACH-000067,-0.0920216844358
ACH-000070,-0.17289009922200002
ACH-000075,0.0343797659392
ACH-000078,-0.0739727918027
ACH-000082,-0.0541459075191
ACH-000085,0.0073276309216800005
ACH-000086,-0.0017296732752699999
ACH-000087,-0.0746819100593
ACH-000092,0.176586434599
ACH-000095,-0.31144493631299996
ACH-000097,-0.00184979135344
ACH-000098,-0.06910565571669999
ACH-000099,-0.0345654681102
ACH-000108,-0.00363440830298
ACH-000113,-0.15002144429199998
ACH-000115,-0.030410717513200004
ACH-000116,-0.0281169686664
ACH-000118,-0.054871720349500004
ACH-000120,-0.324099032472
ACH-000123,-0.169049992519
ACH-000127,-0.0332065255617
ACH-000128,0.0417511681783
ACH-000132,0.0168254571185
ACH-000133,-0.0184536987808
ACH-000137,-0.207431849786
ACH-000138,0.0243375251797
ACH-000142,-0.287231024099
ACH-000143,-0.00844783300331
ACH-000146,-0.0752708320571
ACH-000148,-0.222213993596
ACH-000150,-0.005643829900890001
ACH-000152,-0.11322762567700001
ACH-000153,-0.07567181615289999
ACH-000159,-0.139185579653
ACH-000160,0.0342487891038
ACH-000163,-0.214657765823
ACH-000167,-0.20727303377099998
ACH-000168,0.21643837506400002
ACH-000169,-0.17363336554699998
ACH-000178,-0.0113708107337
ACH-000182,-0.322474069063
ACH-000183,-0.239553558954
ACH-000188,-0.29758027616
ACH-000189,-0.391907116916
ACH-000190,-0.337846985154
ACH-000198,-0.04580272504840001
ACH-000204,-0.595595602069
ACH-000206,-0.07045816360189999
ACH-000207,-0.27411403801399997
ACH-000211,-0.0592033351116
ACH-000215,-0.0052443086200099995
ACH-000221,-0.162543742907
ACH-000222,0.0168090292328
ACH-000223,-0.040678455184800004
ACH-000226,-0.0630764467687
ACH-000227,-0.218552912284
ACH-000228,-0.0328210206148
ACH-000231,-0.170672431842
ACH-000232,-0.133887081898
ACH-000233,-0.070332462808
ACH-000234,0.0268143187335
ACH-000235,-0.146724392798
ACH-000237,0.028698235995900004
ACH-000238,0.0323363959596
ACH-000243,-0.0356066789981
ACH-000244,-0.188930310111
ACH-000246,0.008909714133
ACH-000248,-0.337817558859
ACH-000250,0.0113500025096
ACH-000251,-0.167525797851
ACH-000253,-0.07817206824739999
ACH-000255,-0.270298624273
ACH-000256,-0.17288704841
ACH-000257,-0.0667984641742
ACH-000258,-0.0735345221803
ACH-000259,-0.137962236539
ACH-000260,-0.158907359419
ACH-000261,-0.0556554728842
ACH-000262,-0.0381380529015
ACH-000263,0.38282687415600003
ACH-000264,-0.234982982415
ACH-000265,-0.157356178713
ACH-000266,-0.0228711963644
ACH-000272,-0.151557364873
ACH-000273,-0.126848823074
ACH-000274,-0.04612469446880001
ACH-000277,-0.048125216173
ACH-000278,0.0190812849089
ACH-000279,-0.08657139542430001
ACH-000280,-0.0167053467873
ACH-000281,-0.0359445884432
ACH-000288,-0.230946248283
ACH-000291,-0.100044150164
ACH-000293,-0.0268398970426
ACH-000294,-0.0772938919118
ACH-000295,-0.0650410820907
ACH-000296,-0.40054421347400004
ACH-000302,0.029148032075299996
ACH-000304,-0.164732071864
ACH-000307,-0.07010219792780001
ACH-000308,-0.026009229594700003
ACH-000310,-0.020541046207
ACH-000311,-0.022855921911400002
ACH-000312,-0.121230778866
ACH-000315,0.015457096173
ACH-000316,0.161303828822
ACH-000317,-0.177166813569
ACH-000318,-0.0732652473045
ACH-000319,-0.260402031539
ACH-000320,-0.0860881849022
ACH-000322,-0.09742075280130001
ACH-000323,-0.12452701383199999
ACH-000324,-0.0385144151125
ACH-000329,-0.293363831812
ACH-000330,-0.07395216242880001
ACH-000331,-0.042017429007299996
ACH-000332,-0.0092691544825
ACH-000334,-0.36544183047
ACH-000335,-0.112621882379
ACH-000336,0.33700372816600005
ACH-000337,-0.10100849697999999
ACH-000339,-0.158231648036
ACH-000341,-0.0435231147225
ACH-000348,-0.236636287944
ACH-000350,-0.0626384046324
ACH-000352,-0.0309580886895
ACH-000356,-0.0824583916174
ACH-000361,-0.0527320142066
ACH-000362,-0.082637599639
ACH-000363,-0.12661576677
ACH-000364,0.0577733534497
ACH-000365,-0.0984960155102
ACH-000366,-0.210400350003
ACH-000368,0.024431869386400004
ACH-000374,-0.20949739306899998
ACH-000375,-0.146445124921
ACH-000376,0.00250825883317
ACH-000381,-0.135442057933
ACH-000383,-0.12166733036499999
ACH-000387,-0.0302297454415
ACH-000389,0.06096025083190001
